No	TimeStamp	Symbol	Timeframe	Close	Tema	Hrma	Smma
110	2025.01.08 14:00	GBPUSD.i	H1	1.23367	1.23731	1.24318	1.25221
111	2025.01.08 15:00	GBPUSD.i	H1	1.23564	1.23499	1.24120	1.25172
112	2025.01.08 16:00	GBPUSD.i	H1	1.23271	1.23336	1.23929	1.25123
113	2025.01.08 17:00	GBPUSD.i	H1	1.23431	1.23260	1.23761	1.25075
114	2025.01.08 18:00	GBPUSD.i	H1	1.23656	1.23306	1.23639	1.25031
115	2025.01.08 19:00	GBPUSD.i	H1	1.23459	1.23327	1.23544	1.24990
116	2025.01.08 20:00	GBPUSD.i	H1	1.23578	1.23385	1.23481	1.24949
117	2025.01.08 21:00	GBPUSD.i	H1	1.23573	1.23465	1.23446	1.24912
118	2025.01.08 22:00	GBPUSD.i	H1	1.23626	1.23507	1.23425	1.24876
119	2025.01.08 23:00	GBPUSD.i	H1	1.23565	1.23542	1.23416	1.24840
120	2025.01.09 00:00	GBPUSD.i	H1	1.23627	1.23575	1.23415	1.24806
121	2025.01.09 01:00	GBPUSD.i	H1	1.23582	1.23592	1.23418	1.24772
122	2025.01.09 02:00	GBPUSD.i	H1	1.23562	1.23581	1.23419	1.24739
123	2025.01.09 03:00	GBPUSD.i	H1	1.23591	1.23595	1.23424	1.24707
124	2025.01.09 04:00	GBPUSD.i	H1	1.23603	1.23615	1.23435	1.24676
125	2025.01.09 05:00	GBPUSD.i	H1	1.23439	1.23572	1.23435	1.24645
126	2025.01.09 06:00	GBPUSD.i	H1	1.23344	1.23482	1.23416	1.24611
127	2025.01.09 07:00	GBPUSD.i	H1	1.23315	1.23410	1.23387	1.24576
128	2025.01.09 08:00	GBPUSD.i	H1	1.22946	1.23232	1.23327	1.24538
129	2025.01.09 09:00	GBPUSD.i	H1	1.22587	1.22961	1.23220	1.24493
130	2025.01.09 10:00	GBPUSD.i	H1	1.22877	1.22797	1.23101	1.24444
131	2025.01.09 11:00	GBPUSD.i	H1	1.22817	1.22775	1.23006	1.24398
132	2025.01.09 12:00	GBPUSD.i	H1	1.22850	1.22714	1.22918	1.24354
133	2025.01.09 13:00	GBPUSD.i	H1	1.22890	1.22741	1.22855	1.24312
134	2025.01.09 14:00	GBPUSD.i	H1	1.22935	1.22762	1.22810	1.24272
135	2025.01.09 15:00	GBPUSD.i	H1	1.23005	1.22869	1.22799	1.24235
136	2025.01.09 16:00	GBPUSD.i	H1	1.23138	1.22963	1.22810	1.24202
137	2025.01.09 17:00	GBPUSD.i	H1	1.23031	1.23012	1.22829	1.24171
138	2025.01.09 18:00	GBPUSD.i	H1	1.23010	1.23006	1.22842	1.24138
139	2025.01.09 19:00	GBPUSD.i	H1	1.23013	1.23035	1.22860	1.24107
140	2025.01.09 20:00	GBPUSD.i	H1	1.23062	1.23052	1.22879	1.24077
141	2025.01.09 21:00	GBPUSD.i	H1	1.23087	1.23084	1.22902	1.24049
142	2025.01.09 22:00	GBPUSD.i	H1	1.23105	1.23115	1.22929	1.24023
143	2025.01.09 23:00	GBPUSD.i	H1	1.23056	1.23113	1.22951	1.23997
144	2025.01.10 00:00	GBPUSD.i	H1	1.23097	1.23108	1.22969	1.23971
145	2025.01.10 01:00	GBPUSD.i	H1	1.22983	1.23081	1.22978	1.23945
146	2025.01.10 02:00	GBPUSD.i	H1	1.22972	1.23045	1.22980	1.23919
147	2025.01.10 03:00	GBPUSD.i	H1	1.23035	1.23039	1.22981	1.23894
148	2025.01.10 04:00	GBPUSD.i	H1	1.23052	1.23045	1.22985	1.23870
149	2025.01.10 05:00	GBPUSD.i	H1	1.23009	1.23038	1.22988	1.23847
150	2025.01.10 06:00	GBPUSD.i	H1	1.22935	1.23003	1.22983	1.23823
151	2025.01.10 07:00	GBPUSD.i	H1	1.22758	1.22913	1.22960	1.23797
152	2025.01.10 08:00	GBPUSD.i	H1	1.22680	1.22809	1.22919	1.23768
153	2025.01.10 09:00	GBPUSD.i	H1	1.22906	1.22803	1.22887	1.23741
154	2025.01.10 10:00	GBPUSD.i	H1	1.22885	1.22843	1.22871	1.23717
155	2025.01.10 11:00	GBPUSD.i	H1	1.23022	1.22900	1.22872	1.23696
156	2025.01.10 12:00	GBPUSD.i	H1	1.22952	1.22927	1.22879	1.23676
157	2025.01.10 13:00	GBPUSD.i	H1	1.23027	1.22958	1.22890	1.23656
158	2025.01.10 14:00	GBPUSD.i	H1	1.23159	1.23041	1.22918	1.23639
159	2025.01.10 15:00	GBPUSD.i	H1	1.22315	1.22784	1.22881	1.23616
160	2025.01.10 16:00	GBPUSD.i	H1	1.22436	1.22575	1.22805	1.23583
161	2025.01.10 17:00	GBPUSD.i	H1	1.22298	1.22443	1.22717	1.23550
162	2025.01.10 18:00	GBPUSD.i	H1	1.22122	1.22240	1.22603	1.23514
163	2025.01.10 19:00	GBPUSD.i	H1	1.22220	1.22154	1.22495	1.23477
164	2025.01.10 20:00	GBPUSD.i	H1	1.22132	1.22084	1.22395	1.23440
165	2025.01.10 21:00	GBPUSD.i	H1	1.22102	1.22033	1.22303	1.23404
166	2025.01.10 22:00	GBPUSD.i	H1	1.22088	1.21996	1.22222	1.23367
167	2025.01.10 23:00	GBPUSD.i	H1	1.21928	1.21948	1.22146	1.23330
168	2025.01.13 00:00	GBPUSD.i	H1	1.22076	1.21947	1.22084	1.23294
169	2025.01.13 01:00	GBPUSD.i	H1	1.22041	1.21959	1.22037	1.23259
170	2025.01.13 02:00	GBPUSD.i	H1	1.22013	1.21953	1.21998	1.23225
171	2025.01.13 03:00	GBPUSD.i	H1	1.21911	1.21932	1.21961	1.23190
172	2025.01.13 04:00	GBPUSD.i	H1	1.21811	1.21872	1.21917	1.23154
173	2025.01.13 05:00	GBPUSD.i	H1	1.21429	1.21690	1.21842	1.23114
174	2025.01.13 06:00	GBPUSD.i	H1	1.21391	1.21513	1.21743	1.23068
175	2025.01.13 07:00	GBPUSD.i	H1	1.21470	1.21419	1.21645	1.23022
176	2025.01.13 08:00	GBPUSD.i	H1	1.21432	1.21399	1.21564	1.22979
177	2025.01.13 09:00	GBPUSD.i	H1	1.21380	1.21349	1.21490	1.22936
178	2025.01.13 10:00	GBPUSD.i	H1	1.21358	1.21370	1.21436	1.22894
179	2025.01.13 11:00	GBPUSD.i	H1	1.21065	1.21247	1.21365	1.22851
180	2025.01.13 12:00	GBPUSD.i	H1	1.21315	1.21205	1.21301	1.22805
181	2025.01.13 13:00	GBPUSD.i	H1	1.21101	1.21162	1.21240	1.22761
182	2025.01.13 14:00	GBPUSD.i	H1	1.21229	1.21141	1.21188	1.22717
183	2025.01.13 15:00	GBPUSD.i	H1	1.21417	1.21219	1.21165	1.22677
184	2025.01.13 16:00	GBPUSD.i	H1	1.21504	1.21321	1.21170	1.22641
185	2025.01.13 17:00	GBPUSD.i	H1	1.21515	1.21413	1.21195	1.22609
186	2025.01.13 18:00	GBPUSD.i	H1	1.21554	1.21501	1.21234	1.22579
187	2025.01.13 19:00	GBPUSD.i	H1	1.21737	1.21615	1.21292	1.22552
188	2025.01.13 20:00	GBPUSD.i	H1	1.21795	1.21720	1.21362	1.22529
189	2025.01.13 21:00	GBPUSD.i	H1	1.21671	1.21758	1.21426	1.22507
190	2025.01.13 22:00	GBPUSD.i	H1	1.21760	1.21791	1.21486	1.22485
191	2025.01.13 23:00	GBPUSD.i	H1	1.21951	1.21892	1.21559	1.22467
192	2025.01.14 00:00	GBPUSD.i	H1	1.22341	1.22105	1.21667	1.22456
193	2025.01.14 01:00	GBPUSD.i	H1	1.22317	1.22280	1.21793	1.22451
194	2025.01.14 02:00	GBPUSD.i	H1	1.22107	1.22300	1.21898	1.22445
195	2025.01.14 03:00	GBPUSD.i	H1	1.22114	1.22269	1.21975	1.22436
196	2025.01.14 04:00	GBPUSD.i	H1	1.22021	1.22199	1.22023	1.22426
197	2025.01.14 05:00	GBPUSD.i	H1	1.22090	1.22179	1.22060	1.22416
198	2025.01.14 06:00	GBPUSD.i	H1	1.22097	1.22160	1.22088	1.22407
199	2025.01.14 07:00	GBPUSD.i	H1	1.22024	1.22120	1.22102	1.22397
200	2025.01.14 08:00	GBPUSD.i	H1	1.22136	1.22118	1.22115	1.22388
201	2025.01.14 09:00	GBPUSD.i	H1	1.22103	1.22137	1.22132	1.22381
202	2025.01.14 10:00	GBPUSD.i	H1	1.22131	1.22184	1.22156	1.22375
203	2025.01.14 11:00	GBPUSD.i	H1	1.21783	1.22051	1.22144	1.22366
204	2025.01.14 12:00	GBPUSD.i	H1	1.21874	1.21937	1.22109	1.22352
205	2025.01.14 13:00	GBPUSD.i	H1	1.21765	1.21849	1.22062	1.22337
206	2025.01.14 14:00	GBPUSD.i	H1	1.21637	1.21726	1.21998	1.22321
207	2025.01.14 15:00	GBPUSD.i	H1	1.21533	1.21613	1.21922	1.22301
208	2025.01.14 16:00	GBPUSD.i	H1	1.21561	1.21550	1.21847	1.22281
209	2025.01.14 17:00	GBPUSD.i	H1	1.22002	1.21654	1.21812	1.22265
210	2025.01.14 18:00	GBPUSD.i	H1	1.21853	1.21754	1.21804	1.22255
211	2025.01.14 19:00	GBPUSD.i	H1	1.21854	1.21765	1.21798	1.22244
212	2025.01.14 20:00	GBPUSD.i	H1	1.22065	1.21869	1.21816	1.22234
213	2025.01.14 21:00	GBPUSD.i	H1	1.21993	1.21948	1.21845	1.22228
214	2025.01.14 22:00	GBPUSD.i	H1	1.22048	1.22002	1.21879	1.22222
215	2025.01.14 23:00	GBPUSD.i	H1	1.22066	1.22062	1.21919	1.22218
216	2025.01.15 00:00	GBPUSD.i	H1	1.22123	1.22105	1.21959	1.22214
217	2025.01.15 01:00	GBPUSD.i	H1	1.22107	1.22127	1.21995	1.22211
218	2025.01.15 02:00	GBPUSD.i	H1	1.22027	1.22110	1.22020	1.22207
219	2025.01.15 03:00	GBPUSD.i	H1	1.21996	1.22087	1.22035	1.22203
220	2025.01.15 04:00	GBPUSD.i	H1	1.21962	1.22038	1.22037	1.22197
221	2025.01.15 05:00	GBPUSD.i	H1	1.22035	1.22028	1.22037	1.22191
222	2025.01.15 06:00	GBPUSD.i	H1	1.22038	1.22028	1.22038	1.22186
223	2025.01.15 07:00	GBPUSD.i	H1	1.21994	1.22023	1.22038	1.22181
224	2025.01.15 08:00	GBPUSD.i	H1	1.21981	1.22007	1.22035	1.22177
225	2025.01.15 09:00	GBPUSD.i	H1	1.22339	1.22056	1.22044	1.22173
226	2025.01.15 10:00	GBPUSD.i	H1	1.22063	1.22113	1.22063	1.22172
227	2025.01.15 11:00	GBPUSD.i	H1	1.22183	1.22140	1.22084	1.22172
228	2025.01.15 12:00	GBPUSD.i	H1	1.22271	1.22202	1.22115	1.22172
229	2025.01.15 13:00	GBPUSD.i	H1	1.22245	1.22242	1.22148	1.22174
230	2025.01.15 14:00	GBPUSD.i	H1	1.22135	1.22206	1.22165	1.22175
231	2025.01.15 15:00	GBPUSD.i	H1	1.22975	1.22466	1.22238	1.22182
232	2025.01.15 16:00	GBPUSD.i	H1	1.22672	1.22661	1.22340	1.22198
233	2025.01.15 17:00	GBPUSD.i	H1	1.22581	1.22684	1.22423	1.22211
234	2025.01.15 18:00	GBPUSD.i	H1	1.22118	1.22503	1.22447	1.22217
235	2025.01.15 19:00	GBPUSD.i	H1	1.22146	1.22362	1.22435	1.22216
236	2025.01.15 20:00	GBPUSD.i	H1	1.22285	1.22298	1.22414	1.22216
237	2025.01.15 21:00	GBPUSD.i	H1	1.22306	1.22283	1.22396	1.22217
238	2025.01.15 22:00	GBPUSD.i	H1	1.22429	1.22323	1.22391	1.22220
239	2025.01.15 23:00	GBPUSD.i	H1	1.22303	1.22326	1.22388	1.22224
240	2025.01.16 00:00	GBPUSD.i	H1	1.22376	1.22341	1.22388	1.22228
241	2025.01.16 01:00	GBPUSD.i	H1	1.22422	1.22366	1.22394	1.22232
242	2025.01.16 02:00	GBPUSD.i	H1	1.22455	1.22391	1.22403	1.22237
243	2025.01.16 03:00	GBPUSD.i	H1	1.22285	1.22367	1.22403	1.22241
244	2025.01.16 04:00	GBPUSD.i	H1	1.22229	1.22310	1.22390	1.22243
245	2025.01.16 05:00	GBPUSD.i	H1	1.22260	1.22271	1.22371	1.22243
246	2025.01.16 06:00	GBPUSD.i	H1	1.22179	1.22232	1.22347	1.22243
247	2025.01.16 07:00	GBPUSD.i	H1	1.22088	1.22159	1.22311	1.22240
248	2025.01.16 08:00	GBPUSD.i	H1	1.22203	1.22141	1.22278	1.22238
249	2025.01.16 09:00	GBPUSD.i	H1	1.22187	1.22125	1.22248	1.22235
250	2025.01.16 10:00	GBPUSD.i	H1	1.22052	1.22084	1.22214	1.22232
251	2025.01.16 11:00	GBPUSD.i	H1	1.21976	1.22021	1.22173	1.22227
252	2025.01.16 12:00	GBPUSD.i	H1	1.22023	1.21993	1.22133	1.22221
253	2025.01.16 13:00	GBPUSD.i	H1	1.22097	1.22011	1.22106	1.22216
254	2025.01.16 14:00	GBPUSD.i	H1	1.21971	1.21987	1.22078	1.22211
255	2025.01.16 15:00	GBPUSD.i	H1	1.21971	1.21931	1.22042	1.22204
256	2025.01.16 16:00	GBPUSD.i	H1	1.21975	1.21906	1.22007	1.22196
257	2025.01.16 17:00	GBPUSD.i	H1	1.22343	1.22032	1.22009	1.22192
258	2025.01.16 18:00	GBPUSD.i	H1	1.22426	1.22191	1.22045	1.22195
259	2025.01.16 19:00	GBPUSD.i	H1	1.22366	1.22330	1.22104	1.22200
260	2025.01.16 20:00	GBPUSD.i	H1	1.22324	1.22374	1.22158	1.22206
261	2025.01.16 21:00	GBPUSD.i	H1	1.22353	1.22395	1.22205	1.22210
262	2025.01.16 22:00	GBPUSD.i	H1	1.22306	1.22388	1.22241	1.22213
263	2025.01.16 23:00	GBPUSD.i	H1	1.22357	1.22389	1.22271	1.22216
264	2025.01.17 00:00	GBPUSD.i	H1	1.22355	1.22390	1.22295	1.22220
265	2025.01.17 01:00	GBPUSD.i	H1	1.22344	1.22388	1.22315	1.22223
266	2025.01.17 02:00	GBPUSD.i	H1	1.22359	1.22386	1.22332	1.22227
267	2025.01.17 03:00	GBPUSD.i	H1	1.22327	1.22372	1.22342	1.22230
268	2025.01.17 04:00	GBPUSD.i	H1	1.22333	1.22377	1.22353	1.22234
269	2025.01.17 05:00	GBPUSD.i	H1	1.22331	1.22361	1.22358	1.22237
270	2025.01.17 06:00	GBPUSD.i	H1	1.22201	1.22307	1.22350	1.22238
271	2025.01.17 07:00	GBPUSD.i	H1	1.22171	1.22238	1.22329	1.22237
272	2025.01.17 08:00	GBPUSD.i	H1	1.22163	1.22175	1.22299	1.22235
273	2025.01.17 09:00	GBPUSD.i	H1	1.21742	1.21984	1.22231	1.22228
274	2025.01.17 10:00	GBPUSD.i	H1	1.21900	1.21892	1.22158	1.22217
275	2025.01.17 11:00	GBPUSD.i	H1	1.21959	1.21870	1.22096	1.22209
276	2025.01.17 12:00	GBPUSD.i	H1	1.21995	1.21900	1.22054	1.22202
277	2025.01.17 13:00	GBPUSD.i	H1	1.21962	1.21930	1.22026	1.22197
278	2025.01.17 14:00	GBPUSD.i	H1	1.21870	1.21890	1.21994	1.22190
279	2025.01.17 15:00	GBPUSD.i	H1	1.21819	1.21845	1.21957	1.22181
280	2025.01.17 16:00	GBPUSD.i	H1	1.21940	1.21822	1.21921	1.22172
281	2025.01.17 17:00	GBPUSD.i	H1	1.21980	1.21914	1.21914	1.22165
282	2025.01.17 18:00	GBPUSD.i	H1	1.21789	1.21874	1.21898	1.22159
283	2025.01.17 19:00	GBPUSD.i	H1	1.21731	1.21800	1.21868	1.22149
284	2025.01.17 20:00	GBPUSD.i	H1	1.21742	1.21763	1.21836	1.22138
285	2025.01.17 21:00	GBPUSD.i	H1	1.21682	1.21719	1.21800	1.22127
286	2025.01.17 22:00	GBPUSD.i	H1	1.21702	1.21692	1.21766	1.22115
287	2025.01.17 23:00	GBPUSD.i	H1	1.21606	1.21648	1.21730	1.22103
288	2025.01.20 00:00	GBPUSD.i	H1	1.21734	1.21665	1.21705	1.22091
289	2025.01.20 01:00	GBPUSD.i	H1	1.21751	1.21671	1.21687	1.22081
290	2025.01.20 02:00	GBPUSD.i	H1	1.21851	1.21733	1.21687	1.22072
291	2025.01.20 03:00	GBPUSD.i	H1	1.21921	1.21803	1.21702	1.22065
292	2025.01.20 04:00	GBPUSD.i	H1	1.21932	1.21865	1.21727	1.22061
293	2025.01.20 05:00	GBPUSD.i	H1	1.22048	1.21951	1.21767	1.22058
294	2025.01.20 06:00	GBPUSD.i	H1	1.22071	1.22024	1.21815	1.22057
295	2025.01.20 07:00	GBPUSD.i	H1	1.22102	1.22091	1.21868	1.22058
296	2025.01.20 08:00	GBPUSD.i	H1	1.22161	1.22147	1.21922	1.22059
297	2025.01.20 09:00	GBPUSD.i	H1	1.22159	1.22178	1.21973	1.22061
298	2025.01.20 10:00	GBPUSD.i	H1	1.21936	1.22127	1.22003	1.22062
299	2025.01.20 11:00	GBPUSD.i	H1	1.21778	1.21989	1.21996	1.22057
300	2025.01.20 12:00	GBPUSD.i	H1	1.21900	1.21935	1.21980	1.22051
301	2025.01.20 13:00	GBPUSD.i	H1	1.22057	1.21965	1.21978	1.22048
302	2025.01.20 14:00	GBPUSD.i	H1	1.21981	1.21969	1.21977	1.22047
303	2025.01.20 15:00	GBPUSD.i	H1	1.22985	1.22278	1.22048	1.22053
304	2025.01.20 16:00	GBPUSD.i	H1	1.23065	1.22678	1.22194	1.22075
305	2025.01.20 17:00	GBPUSD.i	H1	1.22923	1.22886	1.22354	1.22100
306	2025.01.20 18:00	GBPUSD.i	H1	1.22952	1.23006	1.22505	1.22123
307	2025.01.20 19:00	GBPUSD.i	H1	1.22822	1.22996	1.22621	1.22144
308	2025.01.20 20:00	GBPUSD.i	H1	1.23049	1.23051	1.22727	1.22165
309	2025.01.20 21:00	GBPUSD.i	H1	1.23353	1.23211	1.22850	1.22191
310	2025.01.20 22:00	GBPUSD.i	H1	1.23282	1.23338	1.22976	1.22221
311	2025.01.20 23:00	GBPUSD.i	H1	1.23186	1.23354	1.23081	1.22251
312	2025.01.21 00:00	GBPUSD.i	H1	1.23240	1.23344	1.23162	1.22277
313	2025.01.21 01:00	GBPUSD.i	H1	1.23318	1.23373	1.23235	1.22305
314	2025.01.21 02:00	GBPUSD.i	H1	1.22594	1.23155	1.23243	1.22326
315	2025.01.21 03:00	GBPUSD.i	H1	1.22752	1.22976	1.23211	1.22339
316	2025.01.21 04:00	GBPUSD.i	H1	1.22899	1.22902	1.23172	1.22353
