zigzag_TimeStamp	zigzag_symbol	zigzag_timeframe	zigzag_close	zigzag_Type	CurrentPoint	CurrentPrChg	Current%Chg	Current%ChgClass	CurrentBars	CurrentBarsClass	CurrentPrPerBar	CurrentPrPerBarClass	CurrentSlope	CurrentCategory
1781024349	XAUUSD	M15	4340.98000	Peak	4345.53000	24.26000	0.56	0	20	0	1.21300	0	50.4978	LH
1781026149	XAUUSD	M15	4330.37000	Bottom	4325.24000	-20.29000	-0.47	3	2	3	-10.14500	5	-84.3705	HL
1781027049	XAUUSD	M15	4328.66000	Peak	4363.43000	38.19000	0.88	0	1	0	38.19000	2	88.5001	HH
1781081049	XAUUSD	M15	4174.82000	Bottom	4172.55000	-190.88000	-4.37	5	56	5	-3.40857	3	-73.6495	LL
1781085549	XAUUSD	M15	4212.90000	Peak	4221.80000	49.25000	1.18	0	5	0	9.85000	0	84.2030	LH
1781108049	XAUUSD	M15	4141.11000	Bottom	4130.66000	-91.14000	-2.16	3	25	3	-3.64560	3	-74.6609	LL
1781113449	XAUUSD	M15	4179.64000	Peak	4186.31000	55.65000	1.35	0	6	0	9.27500	0	83.8463	LH
1781146749	XAUUSD	M15	4030.16000	Bottom	4023.88000	-162.43000	-3.88	5	33	3	-4.92212	3	-78.5158	LL
1781155749	XAUUSD	M15	4113.80000	Peak	4118.22000	94.34000	2.34	0	10	0	9.43400	0	83.9493	LH
1781200749	XAUUSD	M15	4061.06000	Bottom	4053.03000	-65.19000	-1.58	3	50	5	-1.30380	3	-52.5122	HL
1781232249	XAUUSD	M15	4243.42000	Peak	4246.77000	193.74000	4.78	2	31	0	6.24968	0	80.9093	HH
1781263749	XAUUSD	M15	4183.10000	Bottom	4170.27000	-76.50000	-1.80	3	35	3	-2.18571	3	-65.4151	HL
1781271849	XAUUSD	M15	4221.95000	Peak	4227.90000	57.63000	1.38	0	9	0	6.40333	0	81.1239	LH
1781289849	XAUUSD	M15	4203.99000	Bottom	4177.33000	-50.57000	-1.20	3	20	3	-2.52850	3	-68.4216	HL
1781291649	XAUUSD	M15	4225.83000	Peak	4235.46000	58.13000	1.39	0	2	0	29.06500	2	88.0295	HH
1781306949	XAUUSD	M15	4205.22000	Bottom	4201.87000	-33.59000	-0.79	3	17	3	-1.97588	3	-63.1559	HL
1781312339	XAUUSD	M15	4218.91000	Peak	4219.13000	17.26000	0.41	0	5	0	3.45200	0	73.8444	LH
