z-score_timestamp	z-score_symbol	z-score_timeframe	z-score_close	z-score_open	z-score_high	z-score_low	body_direction	body_size	body_classification
1780913949	XAUUSD	M15	4305.75	4303.50	4311.28	4299.58	1	0.50109	0
1780914849	XAUUSD	M15	4298.41	4305.77	4306.61	4294.07	-1	0.58686	3
1780915749	XAUUSD	M15	4300.07	4298.44	4300.82	4293.22	1	0.63332	0
1780916649	XAUUSD	M15	4305.33	4300.09	4308.60	4294.96	1	0.14668	0
1780917549	XAUUSD	M15	4306.16	4305.35	4316.96	4300.64	1	0.80594	0
1780918449	XAUUSD	M15	4301.77	4306.24	4311.71	4301.37	-1	0.01764	3
1780919349	XAUUSD	M15	4294.50	4301.77	4302.65	4294.50	-1	0.58288	3
1780920249	XAUUSD	M15	4291.84	4294.50	4297.18	4289.68	-1	0.40920	3
1780921149	XAUUSD	M15	4288.16	4291.83	4293.59	4285.35	-1	0.19109	3
1780922049	XAUUSD	M15	4290.79	4288.51	4292.16	4286.59	1	0.48968	0
1780922949	XAUUSD	M15	4288.78	4290.79	4293.81	4285.45	-1	0.54796	3
1780923849	XAUUSD	M15	4289.02	4288.76	4292.21	4284.57	1	0.92111	0
1780924749	XAUUSD	M15	4279.87	4289.02	4290.98	4279.47	-1	0.98836	3
1780925649	XAUUSD	M15	4293.68	4279.86	4296.37	4273.02	1	1.97964	1
1780926549	XAUUSD	M15	4294.31	4293.63	4301.95	4291.07	1	0.83460	0
1780927449	XAUUSD	M15	4294.59	4294.30	4297.76	4286.24	1	0.91518	0
1780928349	XAUUSD	M15	4293.83	4294.59	4295.92	4289.86	-1	0.81057	3
1780929249	XAUUSD	M15	4304.93	4293.85	4305.76	4292.30	1	1.40187	0
1780930149	XAUUSD	M15	4302.06	4304.92	4305.09	4296.86	-1	0.35982	3
1780931049	XAUUSD	M15	4318.58	4302.06	4318.58	4297.18	1	2.54302	2
1780931949	XAUUSD	M15	4325.31	4318.20	4331.11	4312.70	1	0.53730	0
1780932849	XAUUSD	M15	4324.05	4325.32	4333.26	4322.40	-1	0.70594	3
1780933749	XAUUSD	M15	4331.28	4324.08	4332.73	4321.42	1	0.55364	0
1780934649	XAUUSD	M15	4322.88	4331.31	4334.80	4322.54	-1	0.81189	3
1780935549	XAUUSD	M15	4330.13	4322.33	4331.55	4320.26	1	0.67445	0
1780936449	XAUUSD	M15	4335.74	4330.14	4339.42	4327.63	1	0.20391	0
1780937349	XAUUSD	M15	4333.10	4335.83	4338.03	4327.10	-1	0.40787	3
1780938249	XAUUSD	M15	4323.84	4333.18	4334.94	4323.32	-1	0.99636	3
1780939149	XAUUSD	M15	4331.33	4323.85	4336.12	4321.52	1	0.59718	0
1780940049	XAUUSD	M15	4336.42	4331.38	4346.65	4331.37	1	0.07526	0
1780940949	XAUUSD	M15	4326.79	4336.45	4339.22	4326.27	-1	1.05561	3
1780941849	XAUUSD	M15	4319.56	4327.02	4330.75	4316.72	-1	0.58445	3
1780942749	XAUUSD	M15	4320.06	4319.62	4324.34	4315.92	1	0.90869	0
1780943649	XAUUSD	M15	4322.57	4320.08	4324.11	4315.15	1	0.47403	0
1780944549	XAUUSD	M15	4331.06	4322.63	4331.48	4317.05	1	0.78853	0
1780945449	XAUUSD	M15	4325.45	4331.08	4336.42	4325.37	-1	0.19015	3
1780946349	XAUUSD	M15	4330.68	4325.47	4336.08	4322.66	1	0.09872	0
1780947249	XAUUSD	M15	4339.41	4330.76	4339.72	4328.71	1	0.82909	0
1780948149	XAUUSD	M15	4341.94	4339.51	4345.77	4334.57	1	0.49684	0
1780949049	XAUUSD	M15	4340.96	4341.90	4343.93	4338.16	-1	0.81270	3
1780949949	XAUUSD	M15	4340.95	4340.96	4343.92	4339.78	-1	1.00659	3
1780950849	XAUUSD	M15	4343.94	4341.34	4346.42	4340.61	1	0.45185	0
1780951749	XAUUSD	M15	4340.75	4343.99	4346.05	4337.91	-1	0.31433	3
1780952649	XAUUSD	M15	4338.82	4340.66	4342.42	4336.10	-1	0.60997	3
1780953549	XAUUSD	M15	4339.15	4338.82	4340.55	4333.94	1	0.92996	0
1780954449	XAUUSD	M15	4334.10	4339.20	4339.64	4332.03	-1	0.08795	3
1780955349	XAUUSD	M15	4339.26	4334.06	4339.46	4334.06	1	0.10962	0
1780956249	XAUUSD	M15	4341.33	4339.15	4345.27	4338.70	1	0.53223	0
1780957149	XAUUSD	M15	4342.66	4341.33	4345.87	4341.33	1	0.71346	0
1780958049	XAUUSD	M15	4336.74	4342.59	4344.64	4336.34	-1	0.25022	3
1780958949	XAUUSD	M15	4334.61	4336.74	4337.04	4333.04	-1	0.53995	3
1780959849	XAUUSD	M15	4329.87	4334.48	4338.18	4329.60	-1	0.01175	3
1780960749	XAUUSD	M15	4327.76	4329.87	4331.59	4326.18	-1	0.54302	3
1780961649	XAUUSD	M15	4325.18	4327.77	4330.56	4324.34	-1	0.44080	3
1780962549	XAUUSD	M15	4326.76	4325.16	4330.11	4323.21	1	0.65167	0
1780963449	XAUUSD	M15	4328.24	4326.64	4329.85	4326.57	1	0.64957	0
1780964349	XAUUSD	M15	4326.52	4328.27	4328.27	4324.40	-1	0.61876	3
1780965249	XAUUSD	M15	4326.28	4326.57	4328.52	4325.42	-1	0.92688	3
1780966149	XAUUSD	M15	4329.82	4326.28	4330.42	4325.62	1	0.23207	0
1780970649	XAUUSD	M15	4325.29	4331.48	4332.69	4324.39	-1	0.33098	3
1780971549	XAUUSD	M15	4325.13	4325.23	4327.15	4322.75	-1	0.96799	3
1780972449	XAUUSD	M15	4327.42	4324.89	4327.42	4324.89	1	0.44832	0
1780973349	XAUUSD	M15	4327.79	4327.46	4328.75	4326.14	1	0.91356	0
1780974249	XAUUSD	M15	4327.63	4327.90	4328.77	4325.22	-1	0.92488	3
1780975149	XAUUSD	M15	4320.46	4327.64	4328.42	4320.38	-1	0.55310	3
1780976049	XAUUSD	M15	4319.60	4320.46	4322.24	4315.12	-1	0.79972	3
1780976949	XAUUSD	M15	4317.91	4319.60	4319.94	4312.92	-1	0.62110	3
1780977849	XAUUSD	M15	4322.74	4317.85	4323.74	4315.49	1	0.06322	0
1780978749	XAUUSD	M15	4316.82	4322.56	4323.26	4316.58	-1	0.24520	3
1780979649	XAUUSD	M15	4318.44	4316.72	4323.11	4315.24	1	0.61458	0
1780980549	XAUUSD	M15	4319.86	4318.40	4321.17	4315.02	1	0.66908	0
1780981449	XAUUSD	M15	4324.10	4319.87	4327.79	4318.52	1	0.07882	0
1780982349	XAUUSD	M15	4335.33	4324.13	4338.02	4322.33	1	1.40629	0
1780983249	XAUUSD	M15	4335.74	4335.37	4338.91	4332.87	1	0.90524	0
1780984149	XAUUSD	M15	4336.53	4335.76	4338.34	4333.13	1	0.81887	0
1780985049	XAUUSD	M15	4332.91	4336.57	4336.86	4328.27	-1	0.20064	3
1780985949	XAUUSD	M15	4335.60	4332.92	4336.25	4330.12	1	0.40761	0
1780986849	XAUUSD	M15	4338.43	4335.65	4339.72	4331.08	1	0.38727	0
1780987749	XAUUSD	M15	4336.03	4338.97	4341.05	4334.93	-1	0.35227	3
1780988649	XAUUSD	M15	4338.71	4335.94	4341.41	4331.33	1	0.38973	0
1780989549	XAUUSD	M15	4336.80	4338.78	4342.35	4333.57	-1	0.55949	3
1780990449	XAUUSD	M15	4337.55	4336.70	4337.99	4333.51	1	0.80142	0
1780991349	XAUUSD	M15	4336.61	4337.55	4341.91	4334.39	-1	0.77989	3
1780992249	XAUUSD	M15	4332.25	4336.61	4339.43	4332.24	-1	0.04924	3
1780993149	XAUUSD	M15	4330.49	4332.25	4332.89	4328.83	-1	0.60539	3
1780994049	XAUUSD	M15	4328.15	4330.50	4330.59	4324.38	-1	0.47906	3
1780994949	XAUUSD	M15	4332.31	4327.97	4333.07	4326.16	1	0.05571	0
1780995849	XAUUSD	M15	4331.40	4332.62	4337.04	4330.95	-1	0.72303	3
1780996749	XAUUSD	M15	4332.58	4331.40	4335.50	4330.93	1	0.73034	0
1780997649	XAUUSD	M15	4348.25	4332.52	4351.53	4332.30	1	2.35903	1
1780998549	XAUUSD	M15	4343.48	4348.61	4349.07	4341.69	-1	0.11089	3
1780999449	XAUUSD	M15	4341.43	4343.49	4348.88	4340.22	-1	0.54347	3
1781000349	XAUUSD	M15	4338.72	4341.41	4345.95	4338.30	-1	0.40892	3
1781001249	XAUUSD	M15	4336.73	4338.96	4339.55	4331.90	-1	0.50691	3
1781002149	XAUUSD	M15	4330.65	4336.73	4340.33	4330.31	-1	0.31265	3
1781003049	XAUUSD	M15	4327.41	4330.63	4334.69	4327.35	-1	0.29719	3
1781003949	XAUUSD	M15	4331.06	4326.89	4332.14	4322.96	1	0.09263	0
1781004849	XAUUSD	M15	4328.43	4331.07	4331.32	4322.32	-1	0.41602	3
1781005749	XAUUSD	M15	4326.56	4328.45	4330.20	4325.27	-1	0.57724	3
1781006649	XAUUSD	M15	4331.70	4326.66	4336.43	4321.27	1	0.09317	0
1781007549	XAUUSD	M15	4334.38	4331.73	4335.57	4331.49	1	0.41794	0
1781008449	XAUUSD	M15	4335.05	4334.43	4336.82	4330.52	1	0.85000	0
1781009349	XAUUSD	M15	4326.60	4335.05	4335.41	4325.85	-1	0.81834	3
1781010249	XAUUSD	M15	4328.22	4326.60	4330.78	4325.27	1	0.63909	0
1781011149	XAUUSD	M15	4326.89	4328.24	4336.25	4324.20	-1	0.69357	3
1781012049	XAUUSD	M15	4327.13	4326.62	4331.02	4325.06	1	0.87285	0
1781012949	XAUUSD	M15	4332.26	4327.02	4333.62	4326.65	1	0.13546	0
1781013849	XAUUSD	M15	4335.24	4332.27	4335.69	4325.63	1	0.34968	0
1781014749	XAUUSD	M15	4333.84	4335.41	4336.52	4331.35	-1	0.64871	3
1781015649	XAUUSD	M15	4332.65	4333.91	4335.12	4329.79	-1	0.71203	3
1781016549	XAUUSD	M15	4339.15	4332.65	4340.76	4330.36	1	0.40387	0
1781017449	XAUUSD	M15	4337.83	4339.08	4340.34	4335.65	-1	0.71893	3
1781018349	XAUUSD	M15	4338.75	4337.84	4340.46	4336.14	1	0.78993	0
1781019249	XAUUSD	M15	4338.95	4338.77	4340.08	4336.89	1	0.94165	0
1781020149	XAUUSD	M15	4339.76	4338.90	4343.86	4337.38	1	0.79312	0
1781021049	XAUUSD	M15	4340.92	4339.84	4344.06	4339.70	1	0.74695	0
1781021949	XAUUSD	M15	4335.94	4341.08	4342.98	4335.43	-1	0.11869	3
1781022849	XAUUSD	M15	4340.92	4335.94	4342.10	4334.97	1	0.08317	0
1781023749	XAUUSD	M15	4341.42	4340.87	4344.37	4336.75	1	0.86331	0
1781024649	XAUUSD	M15	4340.98	4341.61	4345.53	4338.14	-1	0.84534	3
1781025549	XAUUSD	M15	4330.90	4340.99	4342.07	4330.32	-1	1.16955	3
1781026449	XAUUSD	M15	4330.37	4330.90	4334.46	4325.24	-1	0.87096	3
1781027349	XAUUSD	M15	4328.66	4330.36	4363.43	4326.63	-1	0.62167	3
1781028249	XAUUSD	M15	4321.28	4328.95	4336.00	4319.79	-1	0.64986	3
1781029149	XAUUSD	M15	4318.71	4321.14	4323.76	4306.09	-1	0.46976	3
1781030049	XAUUSD	M15	4285.29	4318.36	4320.78	4285.13	-1	5.81898	5
1781030949	XAUUSD	M15	4300.76	4284.98	4300.90	4278.65	1	2.25331	1
1781031849	XAUUSD	M15	4294.92	4300.56	4302.16	4289.68	-1	0.18656	3
1781032749	XAUUSD	M15	4278.85	4294.87	4296.96	4277.24	-1	2.28987	4
1781033649	XAUUSD	M15	4279.82	4278.73	4282.02	4263.14	1	0.73778	0
1781034549	XAUUSD	M15	4272.90	4279.75	4285.81	4272.90	-1	0.42846	3
1781035449	XAUUSD	M15	4259.63	4272.38	4281.07	4258.46	-1	1.61714	4
1781036349	XAUUSD	M15	4263.49	4259.77	4266.15	4253.19	1	0.21030	0
1781037249	XAUUSD	M15	4244.94	4263.18	4267.62	4236.62	-1	2.71331	5
1781038149	XAUUSD	M15	4252.18	4245.05	4254.13	4238.91	1	0.47687	0
1781039049	XAUUSD	M15	4261.19	4252.37	4264.36	4251.36	1	0.82364	0
1781039949	XAUUSD	M15	4263.12	4260.83	4267.86	4258.52	1	0.49718	0
1781040849	XAUUSD	M15	4264.84	4263.09	4268.11	4261.02	1	0.60546	0
1781041749	XAUUSD	M15	4263.12	4264.83	4266.85	4256.05	-1	0.61160	3
1781042649	XAUUSD	M15	4265.37	4263.09	4266.94	4259.57	1	0.49518	0
1781043549	XAUUSD	M15	4270.90	4265.34	4274.20	4262.99	1	0.16622	0
1781044449	XAUUSD	M15	4264.35	4270.90	4273.98	4263.65	-1	0.36379	3
1781045349	XAUUSD	M15	4269.92	4264.36	4271.50	4262.33	1	0.16228	0
1781046249	XAUUSD	M15	4258.70	4270.09	4271.67	4258.02	-1	1.33599	3
1781047149	XAUUSD	M15	4257.39	4258.69	4258.75	4252.84	-1	0.70183	3
1781048049	XAUUSD	M15	4250.97	4257.27	4260.29	4250.15	-1	0.30570	3
1781048949	XAUUSD	M15	4258.48	4251.11	4259.74	4250.02	1	0.51890	0
1781049849	XAUUSD	M15	4258.45	4258.83	4261.08	4255.60	-1	0.89326	3
1781050749	XAUUSD	M15	4259.10	4258.46	4260.47	4257.90	1	0.83675	0
1781051649	XAUUSD	M15	4261.38	4259.02	4261.98	4257.74	1	0.48844	0
1781052549	XAUUSD	M15	4259.44	4261.49	4262.11	4259.35	-1	0.55006	3
1781057049	XAUUSD	M15	4255.44	4256.01	4257.24	4250.75	-1	0.84685	3
1781057949	XAUUSD	M15	4256.82	4255.44	4256.82	4253.03	1	0.68131	0
1781058849	XAUUSD	M15	4248.97	4256.78	4257.39	4247.68	-1	0.61546	3
1781059749	XAUUSD	M15	4237.31	4248.98	4249.81	4232.40	-1	1.38796	3
1781060649	XAUUSD	M15	4235.90	4237.24	4247.42	4235.59	-1	0.68796	3
1781061549	XAUUSD	M15	4224.19	4236.20	4236.68	4222.98	-1	1.45309	3
1781062449	XAUUSD	M15	4218.63	4224.19	4229.73	4216.61	-1	0.15582	3
1781063349	XAUUSD	M15	4222.03	4218.54	4224.57	4210.38	1	0.26062	0
1781064249	XAUUSD	M15	4225.12	4222.01	4226.61	4216.66	1	0.33539	0
1781065149	XAUUSD	M15	4217.94	4225.12	4228.28	4217.94	-1	0.48715	3
1781066049	XAUUSD	M15	4204.49	4218.25	4218.93	4199.03	-1	1.80233	4
1781066949	XAUUSD	M15	4218.23	4204.28	4220.95	4199.80	1	1.82962	1
1781067849	XAUUSD	M15	4203.39	4218.28	4218.55	4187.19	-1	2.00313	4
1781068749	XAUUSD	M15	4201.81	4203.29	4216.69	4197.43	-1	0.66913	3
1781069649	XAUUSD	M15	4187.41	4201.92	4207.04	4184.65	-1	1.91422	4
1781070549	XAUUSD	M15	4188.63	4187.30	4195.64	4183.88	1	0.69905	0
1781071449	XAUUSD	M15	4182.77	4188.63	4191.70	4179.70	-1	0.20299	3
1781072349	XAUUSD	M15	4187.98	4182.83	4188.35	4178.24	1	0.06481	0
1781073249	XAUUSD	M15	4184.51	4187.95	4192.63	4174.32	-1	0.27469	3
1781074149	XAUUSD	M15	4174.01	4184.35	4190.53	4173.18	-1	1.09691	3
1781075049	XAUUSD	M15	4178.09	4173.96	4180.68	4172.93	1	0.13421	0
1781075949	XAUUSD	M15	4177.22	4178.19	4181.11	4173.84	-1	0.76886	3
1781076849	XAUUSD	M15	4179.92	4177.22	4183.05	4176.34	1	0.41928	0
1781077749	XAUUSD	M15	4184.81	4179.90	4186.50	4179.71	1	0.02522	0
1781078649	XAUUSD	M15	4181.37	4184.83	4187.29	4180.72	-1	0.26677	3
1781079549	XAUUSD	M15	4174.56	4181.28	4183.05	4173.70	-1	0.38713	3
1781080449	XAUUSD	M15	4173.55	4174.49	4175.26	4172.93	-1	0.77364	3
1781081349	XAUUSD	M15	4174.82	4173.55	4175.85	4172.55	1	0.70675	0
1781082249	XAUUSD	M15	4179.77	4175.04	4180.44	4173.39	1	0.01185	0
1781083149	XAUUSD	M15	4187.25	4179.85	4187.25	4175.62	1	0.52416	0
1781084049	XAUUSD	M15	4198.25	4187.33	4199.02	4181.79	1	1.22715	0
1781084949	XAUUSD	M15	4205.15	4198.14	4208.97	4197.53	1	0.44024	0
1781085849	XAUUSD	M15	4212.90	4205.17	4221.80	4205.16	1	0.58206	0
1781086749	XAUUSD	M15	4211.94	4212.94	4216.71	4208.32	-1	0.76497	3
1781087649	XAUUSD	M15	4207.75	4211.80	4213.46	4205.01	-1	0.14471	3
1781088549	XAUUSD	M15	4203.96	4207.48	4209.81	4201.80	-1	0.24802	3
1781089449	XAUUSD	M15	4200.31	4203.94	4207.84	4197.31	-1	0.22341	3
1781090349	XAUUSD	M15	4194.92	4200.31	4203.79	4193.58	-1	0.13810	3
1781091249	XAUUSD	M15	4189.69	4194.95	4197.15	4188.00	-1	0.11059	3
1781092149	XAUUSD	M15	4186.47	4189.76	4192.97	4181.58	-1	0.29315	3
1781093049	XAUUSD	M15	4166.47	4186.12	4187.46	4161.41	-1	3.05242	5
1781093949	XAUUSD	M15	4172.22	4166.85	4178.98	4166.25	1	0.12910	0
1781094849	XAUUSD	M15	4170.55	4172.14	4179.29	4166.47	-1	0.64285	3
1781095749	XAUUSD	M15	4168.57	4170.57	4176.47	4166.46	-1	0.55885	3
1781096649	XAUUSD	M15	4165.07	4168.98	4174.07	4164.78	-1	0.16840	3
1781097549	XAUUSD	M15	4166.26	4164.99	4175.01	4164.41	1	0.70840	0
1781098449	XAUUSD	M15	4171.29	4166.23	4179.53	4165.79	1	0.06529	0
1781099349	XAUUSD	M15	4168.74	4171.37	4174.96	4163.09	-1	0.43199	3
1781100249	XAUUSD	M15	4161.01	4168.75	4171.14	4155.68	-1	0.61075	3
1781101149	XAUUSD	M15	4165.16	4161.01	4169.78	4159.54	1	0.12521	0
1781102049	XAUUSD	M15	4171.40	4164.88	4171.40	4164.08	1	0.35857	0
1781102949	XAUUSD	M15	4174.51	4171.45	4178.70	4169.80	1	0.35109	0
1781103849	XAUUSD	M15	4168.83	4174.69	4176.12	4153.72	-1	0.22103	3
1781104749	XAUUSD	M15	4166.32	4168.62	4171.69	4156.74	-1	0.50819	3
1781105649	XAUUSD	M15	4154.43	4166.46	4168.01	4154.38	-1	1.47818	3
1781106549	XAUUSD	M15	4147.65	4154.43	4163.41	4145.79	-1	0.40168	3
1781107449	XAUUSD	M15	4136.27	4147.48	4152.53	4134.68	-1	1.30467	3
1781108349	XAUUSD	M15	4141.11	4136.06	4142.87	4130.66	1	0.04432	0
1781109249	XAUUSD	M15	4160.44	4141.52	4173.72	4139.91	1	2.84625	2
1781110149	XAUUSD	M15	4147.02	4160.45	4169.53	4142.28	-1	1.72314	4
1781111049	XAUUSD	M15	4151.43	4147.05	4157.91	4144.99	1	0.10503	0
1781111949	XAUUSD	M15	4150.11	4151.38	4151.38	4132.95	-1	0.73351	3
1781112849	XAUUSD	M15	4178.11	4149.20	4178.11	4142.06	1	4.71283	2
1781113749	XAUUSD	M15	4179.64	4179.26	4186.31	4174.04	1	0.89958	0
1781114649	XAUUSD	M15	4174.19	4179.63	4180.78	4170.31	-1	0.09613	3
1781115549	XAUUSD	M15	4161.02	4174.23	4175.53	4159.68	-1	1.61519	4
1781116449	XAUUSD	M15	4150.06	4161.18	4163.33	4149.94	-1	1.19969	3
1781117349	XAUUSD	M15	4124.86	4150.02	4151.77	4118.01	-1	3.88291	5
1781118249	XAUUSD	M15	4123.79	4124.94	4136.48	4119.22	-1	0.74710	3
1781119149	XAUUSD	M15	4127.72	4123.36	4136.87	4113.17	1	0.12877	0
1781120049	XAUUSD	M15	4128.75	4128.12	4131.22	4122.09	1	0.84655	0
1781120949	XAUUSD	M15	4128.99	4128.65	4131.13	4106.86	1	0.90012	0
1781121849	XAUUSD	M15	4129.23	4128.90	4132.82	4122.92	1	0.89973	0
1781122749	XAUUSD	M15	4127.54	4129.26	4134.71	4126.03	-1	0.63176	3
1781123649	XAUUSD	M15	4122.36	4127.54	4132.10	4120.50	-1	0.03258	3
1781124549	XAUUSD	M15	4121.98	4122.20	4123.11	4115.93	-1	0.92173	3
1781125449	XAUUSD	M15	4118.08	4122.10	4134.97	4114.91	-1	0.18622	3
1781126349	XAUUSD	M15	4110.89	4118.07	4120.22	4109.21	-1	0.42264	3
1781127249	XAUUSD	M15	4102.34	4111.03	4112.51	4101.93	-1	0.71351	3
1781128149	XAUUSD	M15	4111.66	4102.39	4113.51	4100.84	1	0.82377	0
1781129049	XAUUSD	M15	4115.96	4111.84	4120.45	4111.84	1	0.17196	0
1781129949	XAUUSD	M15	4112.47	4115.74	4118.12	4109.66	-1	0.33652	3
1781130849	XAUUSD	M15	4104.98	4112.44	4112.66	4104.67	-1	0.47094	3
1781131749	XAUUSD	M15	4101.23	4105.00	4107.76	4097.01	-1	0.23898	3
1781132649	XAUUSD	M15	4089.00	4101.62	4102.16	4087.31	-1	1.46835	3
1781133549	XAUUSD	M15	4084.73	4089.00	4092.08	4081.63	-1	0.14668	3
1781134449	XAUUSD	M15	4091.63	4084.73	4091.89	4082.24	1	0.36256	0
