Resistance_timestamp	Resistance_symbol	Resistance_timeframe	Resistance_close	Best_Resistance
1780976994	XAUUSD	M15	4343.94	4346.42000
1780977894	XAUUSD	M15	4340.75	4346.52646
1780978794	XAUUSD	M15	4338.82	4346.63292
1780979694	XAUUSD	M15	4339.15	4346.73938
1780980594	XAUUSD	M15	4334.10	4346.84583
1780981494	XAUUSD	M15	4339.26	4346.95229
1780982394	XAUUSD	M15	4341.33	4347.05875
1780983294	XAUUSD	M15	4342.66	4347.16521
1780984194	XAUUSD	M15	4336.74	4347.27167
1780985094	XAUUSD	M15	4334.61	4347.37813
1780985994	XAUUSD	M15	4329.87	4347.48458
1780986894	XAUUSD	M15	4327.76	4347.59104
1780987794	XAUUSD	M15	4325.18	4347.69750
1780988694	XAUUSD	M15	4326.76	4347.80396
1780989594	XAUUSD	M15	4328.24	4347.91042
1780990494	XAUUSD	M15	4326.52	4348.01688
1780991394	XAUUSD	M15	4326.28	4348.12333
1780992294	XAUUSD	M15	4329.82	4348.22979
1780996794	XAUUSD	M15	4325.29	4348.33625
1780997694	XAUUSD	M15	4325.13	4348.44271
1780998594	XAUUSD	M15	4327.42	4348.54917
1780999494	XAUUSD	M15	4327.79	4348.65563
1781000394	XAUUSD	M15	4327.63	4348.76208
1781001294	XAUUSD	M15	4320.46	4348.86854
1781002194	XAUUSD	M15	4319.60	4348.97500
1781003094	XAUUSD	M15	4317.91	4349.08146
1781003994	XAUUSD	M15	4322.74	4349.18792
1781004894	XAUUSD	M15	4316.82	4349.29437
1781005794	XAUUSD	M15	4318.44	4349.40083
1781006694	XAUUSD	M15	4319.86	4349.50729
1781007594	XAUUSD	M15	4324.10	4349.61375
1781008494	XAUUSD	M15	4335.33	4349.72021
1781009394	XAUUSD	M15	4335.74	4349.82667
1781010294	XAUUSD	M15	4336.53	4349.93312
1781011194	XAUUSD	M15	4332.91	4350.03958
1781012094	XAUUSD	M15	4335.60	4350.14604
1781012994	XAUUSD	M15	4338.43	4350.25250
1781013894	XAUUSD	M15	4336.03	4350.35896
1781014794	XAUUSD	M15	4338.71	4350.46542
1781015694	XAUUSD	M15	4336.80	4350.57187
1781016594	XAUUSD	M15	4337.55	4350.67833
1781017494	XAUUSD	M15	4336.61	4350.78479
1781018394	XAUUSD	M15	4332.25	4350.89125
1781019294	XAUUSD	M15	4330.49	4350.99771
1781020194	XAUUSD	M15	4328.15	4351.10417
1781021094	XAUUSD	M15	4332.31	4351.21062
1781021994	XAUUSD	M15	4331.40	4351.31708
1781022894	XAUUSD	M15	4332.58	4351.42354
1781023794	XAUUSD	M15	4348.25	4351.53000
1781024694	XAUUSD	M15	4343.48	4351.63646
1781025594	XAUUSD	M15	4341.43	4351.74292
1781026494	XAUUSD	M15	4338.72	4351.84937
1781027394	XAUUSD	M15	4336.73	4351.95583
1781028294	XAUUSD	M15	4330.65	4352.06229
1781029194	XAUUSD	M15	4327.41	4352.16875
1781030094	XAUUSD	M15	4331.06	4352.27521
1781030994	XAUUSD	M15	4328.43	4352.38167
1781031894	XAUUSD	M15	4326.56	4352.48812
1781032794	XAUUSD	M15	4331.70	4352.59458
1781033694	XAUUSD	M15	4334.38	4352.70104
1781034594	XAUUSD	M15	4335.05	4352.80750
1781035494	XAUUSD	M15	4326.60	4352.91396
1781036394	XAUUSD	M15	4328.22	4353.02042
1781037294	XAUUSD	M15	4326.89	4353.12687
1781038194	XAUUSD	M15	4327.13	4353.23333
1781039094	XAUUSD	M15	4332.26	4353.33979
1781039994	XAUUSD	M15	4335.24	4353.44625
1781040894	XAUUSD	M15	4333.84	4353.55271
1781041794	XAUUSD	M15	4332.65	4353.65917
1781042694	XAUUSD	M15	4339.15	4353.76563
1781043594	XAUUSD	M15	4337.83	4353.87208
1781044494	XAUUSD	M15	4338.75	4353.97854
1781045394	XAUUSD	M15	4338.95	4354.08500
1781046294	XAUUSD	M15	4339.76	4354.19146
1781047194	XAUUSD	M15	4340.92	4354.29792
1781048094	XAUUSD	M15	4335.94	4354.40438
1781048994	XAUUSD	M15	4340.92	4354.51083
1781049894	XAUUSD	M15	4341.42	4354.61729
1781050794	XAUUSD	M15	4340.98	4354.72375
1781051694	XAUUSD	M15	4330.90	4354.83021
1781052594	XAUUSD	M15	4330.37	4354.93667
1781053494	XAUUSD	M15	4328.66	4355.04313
1781054394	XAUUSD	M15	4321.28	4355.14958
1781055294	XAUUSD	M15	4318.71	4355.25604
1781056194	XAUUSD	M15	4285.29	4355.36250
1781057094	XAUUSD	M15	4300.76	4355.46896
1781057994	XAUUSD	M15	4294.92	4355.57542
1781058894	XAUUSD	M15	4278.85	4355.68188
1781059794	XAUUSD	M15	4279.82	4355.78833
1781060694	XAUUSD	M15	4272.90	4355.89479
1781061594	XAUUSD	M15	4259.63	4356.00125
1781062494	XAUUSD	M15	4263.49	4356.10771
1781063394	XAUUSD	M15	4244.94	4356.21417
1781064294	XAUUSD	M15	4252.18	4356.32063
1781065194	XAUUSD	M15	4261.19	4356.42708
1781066094	XAUUSD	M15	4263.12	4356.53354
1781066994	XAUUSD	M15	4264.84	4356.64000
1781067894	XAUUSD	M15	4263.12	4356.74646
1781068794	XAUUSD	M15	4265.37	4356.85292
1781069694	XAUUSD	M15	4270.90	4356.95937
1781070594	XAUUSD	M15	4264.35	4357.06583
1781071494	XAUUSD	M15	4269.92	4357.17229
1781072394	XAUUSD	M15	4258.70	4357.27875
1781073294	XAUUSD	M15	4257.39	4357.38521
1781074194	XAUUSD	M15	4250.97	4357.49167
1781075094	XAUUSD	M15	4258.48	4357.59812
1781075994	XAUUSD	M15	4258.45	4357.70458
1781076894	XAUUSD	M15	4259.10	4357.81104
1781077794	XAUUSD	M15	4261.38	4357.91750
1781078694	XAUUSD	M15	4259.44	4358.02396
1781083194	XAUUSD	M15	4255.44	4358.13042
1781084094	XAUUSD	M15	4256.82	4358.23687
1781084994	XAUUSD	M15	4248.97	4358.34333
1781085894	XAUUSD	M15	4237.31	4358.44979
1781086794	XAUUSD	M15	4235.90	4358.55625
1781087694	XAUUSD	M15	4224.19	4358.66271
1781088594	XAUUSD	M15	4218.63	4358.76917
1781089494	XAUUSD	M15	4222.03	4358.87562
1781090394	XAUUSD	M15	4225.12	4358.98208
1781091294	XAUUSD	M15	4217.94	4359.08854
1781092194	XAUUSD	M15	4204.49	4359.19500
1781093094	XAUUSD	M15	4218.23	4359.30146
1781093994	XAUUSD	M15	4203.39	4359.40792
1781094894	XAUUSD	M15	4201.81	4359.51437
1781095794	XAUUSD	M15	4187.41	4359.62083
1781096694	XAUUSD	M15	4188.63	4359.72729
1781097594	XAUUSD	M15	4182.77	4359.83375
1781098494	XAUUSD	M15	4187.98	4359.94021
1781099394	XAUUSD	M15	4184.51	4360.04667
1781100294	XAUUSD	M15	4174.01	4360.15312
1781101194	XAUUSD	M15	4178.09	4360.25958
1781102094	XAUUSD	M15	4177.22	4360.36604
1781102994	XAUUSD	M15	4179.92	4360.47250
1781103894	XAUUSD	M15	4184.81	4360.57896
1781104794	XAUUSD	M15	4181.37	4360.68542
1781105694	XAUUSD	M15	4174.56	4360.79187
1781106594	XAUUSD	M15	4173.55	4360.89833
1781107494	XAUUSD	M15	4174.82	4361.00479
1781108394	XAUUSD	M15	4179.77	4361.11125
1781109294	XAUUSD	M15	4187.25	4361.21771
1781110194	XAUUSD	M15	4198.25	4361.32417
1781111094	XAUUSD	M15	4205.15	4361.43062
1781111994	XAUUSD	M15	4212.90	4361.53708
1781112894	XAUUSD	M15	4211.94	4361.64354
1781113794	XAUUSD	M15	4207.75	4361.75000
1781114694	XAUUSD	M15	4203.96	4361.85646
1781115594	XAUUSD	M15	4200.31	4361.96292
1781116494	XAUUSD	M15	4194.92	4362.06937
1781117394	XAUUSD	M15	4189.69	4362.17583
1781118294	XAUUSD	M15	4186.47	4362.28229
1781119194	XAUUSD	M15	4166.47	4362.38875
1781120094	XAUUSD	M15	4172.22	4362.49521
1781120994	XAUUSD	M15	4170.55	4362.60167
1781121894	XAUUSD	M15	4168.57	4362.70812
1781122794	XAUUSD	M15	4165.07	4362.81458
1781123694	XAUUSD	M15	4166.26	4362.92104
1781124594	XAUUSD	M15	4171.29	4363.02750
1781125494	XAUUSD	M15	4168.74	4363.13396
1781126394	XAUUSD	M15	4161.01	4363.24042
1781127294	XAUUSD	M15	4165.16	4363.34687
1781128194	XAUUSD	M15	4171.40	4363.45333
1781129094	XAUUSD	M15	4174.51	4363.55979
1781129994	XAUUSD	M15	4168.83	4363.66625
1781130894	XAUUSD	M15	4166.32	4363.77271
1781131794	XAUUSD	M15	4154.43	4363.87917
1781132694	XAUUSD	M15	4147.65	4363.98562
1781133594	XAUUSD	M15	4136.27	4364.09208
1781134494	XAUUSD	M15	4141.11	4364.19854
1781135394	XAUUSD	M15	4160.44	4364.30500
1781136294	XAUUSD	M15	4147.02	4364.41146
1781137194	XAUUSD	M15	4151.43	4364.51792
1781138094	XAUUSD	M15	4150.11	4364.62437
1781138994	XAUUSD	M15	4178.11	4364.73083
1781139894	XAUUSD	M15	4179.64	4364.83729
1781140794	XAUUSD	M15	4174.19	4364.94375
1781141694	XAUUSD	M15	4161.02	4365.05021
1781142594	XAUUSD	M15	4150.06	4365.15667
1781143494	XAUUSD	M15	4124.86	4365.26312
1781144394	XAUUSD	M15	4123.79	4365.36958
1781145294	XAUUSD	M15	4127.72	4365.47604
1781146194	XAUUSD	M15	4128.75	4365.58250
1781147094	XAUUSD	M15	4128.99	4365.68896
1781147994	XAUUSD	M15	4129.23	4365.79542
1781148894	XAUUSD	M15	4127.54	4365.90187
1781149794	XAUUSD	M15	4122.36	4366.00833
1781150694	XAUUSD	M15	4121.98	4366.11479
1781151594	XAUUSD	M15	4118.08	4366.22125
1781152494	XAUUSD	M15	4110.89	4366.32771
1781153394	XAUUSD	M15	4102.34	4366.43417
1781154294	XAUUSD	M15	4111.66	4366.54062
1781155194	XAUUSD	M15	4115.96	4366.64708
1781156094	XAUUSD	M15	4112.47	4366.75354
1781156994	XAUUSD	M15	4104.98	4366.86000
1781157894	XAUUSD	M15	4101.23	4366.96646
1781158794	XAUUSD	M15	4089.00	4367.07292
1781159694	XAUUSD	M15	4084.73	4367.17937
1781160594	XAUUSD	M15	4091.63	4367.28583
1781161494	XAUUSD	M15	4082.84	4367.39229
1781162394	XAUUSD	M15	4072.13	4367.49875
1781163294	XAUUSD	M15	4078.46	4367.60521
1781164194	XAUUSD	M15	4072.83	4367.71167
1781165094	XAUUSD	M15	4071.24	4367.81812
1781169594	XAUUSD	M15	4056.10	4367.92458
1781170494	XAUUSD	M15	4044.93	4368.03104
1781171394	XAUUSD	M15	4062.93	4368.13750
1781172294	XAUUSD	M15	4046.54	4368.24396
1781173194	XAUUSD	M15	4030.16	4368.35042
1781174094	XAUUSD	M15	4061.60	4368.45687
1781174994	XAUUSD	M15	4056.24	4368.56333
1781175894	XAUUSD	M15	4047.12	4368.66979
1781176794	XAUUSD	M15	4052.25	4368.77625
1781177694	XAUUSD	M15	4067.63	4368.88271
1781178594	XAUUSD	M15	4063.41	4368.98917
1781179494	XAUUSD	M15	4075.79	4369.09562
1781180394	XAUUSD	M15	4086.85	4369.20208
1781181294	XAUUSD	M15	4104.59	4369.30854
1781182194	XAUUSD	M15	4113.80	4369.41500
1781183094	XAUUSD	M15	4101.95	4369.52146
1781183994	XAUUSD	M15	4089.56	4369.62792
1781184894	XAUUSD	M15	4082.25	4369.73437
1781185794	XAUUSD	M15	4059.48	4369.84083
1781186694	XAUUSD	M15	4067.81	4369.94729
1781187594	XAUUSD	M15	4065.66	4370.05375
1781188494	XAUUSD	M15	4063.38	4370.16021
1781189394	XAUUSD	M15	4067.40	4370.26667
1781190294	XAUUSD	M15	4072.81	4370.37312
1781191194	XAUUSD	M15	4082.89	4370.47958
1781192094	XAUUSD	M15	4077.64	4370.58604
1781192994	XAUUSD	M15	4082.01	4370.69250
1781193894	XAUUSD	M15	4082.73	4370.79896
1781194794	XAUUSD	M15	4077.44	4370.90542
1781195694	XAUUSD	M15	4075.17	4371.01187
1781196594	XAUUSD	M15	4099.58	4371.11833
1781197494	XAUUSD	M15	4094.32	4371.22479
1781198394	XAUUSD	M15	4084.48	4371.33125
1781199294	XAUUSD	M15	4086.87	4371.43771
1781200194	XAUUSD	M15	4092.79	4371.54417
1781201094	XAUUSD	M15	4094.27	4371.65062
1781201994	XAUUSD	M15	4096.84	4371.75708
1781202894	XAUUSD	M15	4107.55	4371.86354
1781203794	XAUUSD	M15	4107.62	4371.97000
1781204694	XAUUSD	M15	4105.03	4372.07646
1781205594	XAUUSD	M15	4106.28	4372.18292
1781206494	XAUUSD	M15	4097.66	4372.28937
1781207394	XAUUSD	M15	4090.64	4372.39583
1781208294	XAUUSD	M15	4084.64	4372.50229
1781209194	XAUUSD	M15	4086.04	4372.60875
1781210094	XAUUSD	M15	4079.48	4372.71521
1781210994	XAUUSD	M15	4091.70	4372.82167
1781211894	XAUUSD	M15	4091.69	4372.92812
1781212794	XAUUSD	M15	4092.21	4373.03458
1781213694	XAUUSD	M15	4087.99	4373.14104
1781214594	XAUUSD	M15	4090.56	4373.24750
1781215494	XAUUSD	M15	4089.97	4373.35396
1781216394	XAUUSD	M15	4086.59	4373.46042
1781217294	XAUUSD	M15	4090.39	4373.56687
1781218194	XAUUSD	M15	4084.94	4373.67333
1781219094	XAUUSD	M15	4080.34	4373.77979
1781219994	XAUUSD	M15	4076.41	4373.88625
1781220894	XAUUSD	M15	4069.08	4373.99271
1781221794	XAUUSD	M15	4073.40	4374.09917
1781222694	XAUUSD	M15	4082.22	4374.20562
1781223594	XAUUSD	M15	4073.21	4374.31208
1781224494	XAUUSD	M15	4075.71	4374.41854
1781225394	XAUUSD	M15	4076.28	4374.52500
1781226294	XAUUSD	M15	4083.18	4374.63146
1781227194	XAUUSD	M15	4061.06	4374.73792
1781228094	XAUUSD	M15	4074.78	4374.84437
1781228994	XAUUSD	M15	4076.19	4374.95083
1781229894	XAUUSD	M15	4073.47	4375.05729
1781230794	XAUUSD	M15	4080.65	4375.16375
1781231694	XAUUSD	M15	4081.62	4375.27021
1781232594	XAUUSD	M15	4088.15	4375.37667
1781233494	XAUUSD	M15	4088.77	4375.48312
1781234394	XAUUSD	M15	4102.66	4375.58958
1781235294	XAUUSD	M15	4079.68	4375.69604
1781236194	XAUUSD	M15	4081.96	4375.80250
1781237094	XAUUSD	M15	4080.20	4375.90896
1781237994	XAUUSD	M15	4076.11	4376.01542
1781238894	XAUUSD	M15	4101.82	4376.12187
1781239794	XAUUSD	M15	4166.78	4376.22833
1781240694	XAUUSD	M15	4151.83	4376.33479
1781241594	XAUUSD	M15	4146.93	4376.44125
1781242494	XAUUSD	M15	4152.94	4376.54771
1781243394	XAUUSD	M15	4164.79	4376.65417
1781244294	XAUUSD	M15	4161.80	4376.76062
1781245194	XAUUSD	M15	4188.24	4376.86708
1781246094	XAUUSD	M15	4195.57	4376.97354
1781246994	XAUUSD	M15	4210.32	4377.08000
1781247894	XAUUSD	M15	4209.02	4377.18646
1781248794	XAUUSD	M15	4213.76	4377.29292
1781249694	XAUUSD	M15	4214.11	4377.39937
1781250594	XAUUSD	M15	4209.73	4377.50583
1781251494	XAUUSD	M15	4210.88	4377.61229
1781255994	XAUUSD	M15	4209.72	4377.71875
1781256894	XAUUSD	M15	4214.85	4377.82521
1781257794	XAUUSD	M15	4225.95	4377.93167
1781258694	XAUUSD	M15	4243.42	4378.03812
1781259594	XAUUSD	M15	4223.82	4378.14458
1781260494	XAUUSD	M15	4216.80	4378.25104
1781261394	XAUUSD	M15	4219.28	4378.35750
1781262294	XAUUSD	M15	4219.85	4378.46396
1781263194	XAUUSD	M15	4216.87	4378.57042
1781264094	XAUUSD	M15	4220.39	4378.67687
1781264994	XAUUSD	M15	4203.54	4378.78333
1781265894	XAUUSD	M15	4208.28	4378.88979
1781266794	XAUUSD	M15	4186.98	4378.99625
1781267694	XAUUSD	M15	4181.08	4379.10271
1781268594	XAUUSD	M15	4179.27	4379.20917
1781269494	XAUUSD	M15	4186.75	4379.31562
1781270394	XAUUSD	M15	4193.93	4379.42208
1781271294	XAUUSD	M15	4188.66	4379.52854
1781272194	XAUUSD	M15	4186.14	4379.63500
1781273094	XAUUSD	M15	4191.58	4379.74146
1781273994	XAUUSD	M15	4194.01	4379.84792
1781274894	XAUUSD	M15	4203.50	4379.95437
1781275794	XAUUSD	M15	4199.23	4380.06083
1781276694	XAUUSD	M15	4197.00	4380.16729
1781277594	XAUUSD	M15	4194.32	4380.27375
1781278494	XAUUSD	M15	4192.74	4380.38021
1781279394	XAUUSD	M15	4193.50	4380.48667
1781280294	XAUUSD	M15	4190.09	4380.59312
1781281194	XAUUSD	M15	4188.81	4380.69958
1781282094	XAUUSD	M15	4187.11	4380.80604
1781282994	XAUUSD	M15	4180.37	4380.91250
1781283894	XAUUSD	M15	4173.40	4381.01896
1781284794	XAUUSD	M15	4182.93	4381.12542
1781285694	XAUUSD	M15	4182.10	4381.23187
1781286594	XAUUSD	M15	4176.49	4381.33833
1781287494	XAUUSD	M15	4184.20	4381.44479
1781288394	XAUUSD	M15	4178.24	4381.55125
1781289294	XAUUSD	M15	4174.07	4381.65771
1781290194	XAUUSD	M15	4183.10	4381.76417
1781291094	XAUUSD	M15	4193.89	4381.87062
1781291994	XAUUSD	M15	4203.73	4381.97708
1781292894	XAUUSD	M15	4213.23	4382.08354
1781293794	XAUUSD	M15	4218.37	4382.19000
1781294694	XAUUSD	M15	4219.59	4382.29646
1781295594	XAUUSD	M15	4224.25	4382.40292
1781296494	XAUUSD	M15	4220.94	4382.50937
1781297394	XAUUSD	M15	4225.36	4382.61583
1781298294	XAUUSD	M15	4221.95	4382.72229
1781299194	XAUUSD	M15	4221.64	4382.82875
1781300094	XAUUSD	M15	4206.87	4382.93521
1781300994	XAUUSD	M15	4215.40	4383.04167
1781301894	XAUUSD	M15	4210.97	4383.14812
1781302794	XAUUSD	M15	4207.46	4383.25458
1781303694	XAUUSD	M15	4202.51	4383.36104
1781304594	XAUUSD	M15	4209.66	4383.46750
1781305494	XAUUSD	M15	4206.94	4383.57396
1781306394	XAUUSD	M15	4214.26	4383.68042
1781307294	XAUUSD	M15	4201.12	4383.78687
1781308194	XAUUSD	M15	4196.81	4383.89333
1781309094	XAUUSD	M15	4191.72	4383.99979
1781309994	XAUUSD	M15	4198.43	4384.10625
1781310894	XAUUSD	M15	4202.97	4384.21271
1781311794	XAUUSD	M15	4190.97	4384.31917
1781312694	XAUUSD	M15	4186.13	4384.42562
1781313594	XAUUSD	M15	4193.28	4384.53208
1781314494	XAUUSD	M15	4188.55	4384.63854
1781315394	XAUUSD	M15	4184.57	4384.74500
1781316294	XAUUSD	M15	4203.99	4384.85146
1781317194	XAUUSD	M15	4214.07	4384.95792
1781318094	XAUUSD	M15	4225.83	4385.06437
1781318994	XAUUSD	M15	4211.13	4385.17083
1781319894	XAUUSD	M15	4212.13	4385.27729
1781320794	XAUUSD	M15	4221.70	4385.38375
1781321694	XAUUSD	M15	4216.99	4385.49021
1781322594	XAUUSD	M15	4213.31	4385.59667
1781323494	XAUUSD	M15	4216.46	4385.70312
1781324394	XAUUSD	M15	4218.42	4385.80958
1781325294	XAUUSD	M15	4218.86	4385.91604
1781326194	XAUUSD	M15	4222.36	4386.02250
1781327094	XAUUSD	M15	4221.31	4386.12896
1781327994	XAUUSD	M15	4227.04	4386.23542
1781328894	XAUUSD	M15	4226.53	4386.34187
1781329794	XAUUSD	M15	4229.29	4386.44833
1781330694	XAUUSD	M15	4215.52	4386.55479
1781331594	XAUUSD	M15	4217.59	4386.66125
1781332494	XAUUSD	M15	4208.53	4386.76771
1781333394	XAUUSD	M15	4205.22	4386.87417
1781334294	XAUUSD	M15	4210.77	4386.98062
1781335194	XAUUSD	M15	4212.56	4387.08708
1781336094	XAUUSD	M15	4214.43	4387.19354
1781336994	XAUUSD	M15	4213.73	4387.30000
1781337894	XAUUSD	M15	4218.91	4387.40646
