Fractal_timestamp	Fractal_symbol	Fractal_timeframe	Fractal_close	Fractal_Best_FL	Fractal_UOEDT	Fractal_LOEDT
1780604289	XAUUSD	M5	4467.27			
1780604589	XAUUSD	M5	4468.52			
1780604889	XAUUSD	M5	4463.50			
1780605189	XAUUSD	M5	4466.08			
1780605489	XAUUSD	M5	4466.07			
1780605789	XAUUSD	M5	4464.70			
1780606089	XAUUSD	M5	4466.70			
1780606389	XAUUSD	M5	4467.32			
1780606689	XAUUSD	M5	4468.05			
1780606989	XAUUSD	M5	4470.82			
1780607289	XAUUSD	M5	4475.03			
1780607589	XAUUSD	M5	4470.41			
1780607889	XAUUSD	M5	4470.13			
1780608189	XAUUSD	M5	4469.53			
1780608489	XAUUSD	M5	4471.29			
1780608789	XAUUSD	M5	4468.84			
1780609089	XAUUSD	M5	4467.06			
1780609389	XAUUSD	M5	4467.68			
1780609689	XAUUSD	M5	4467.86			
1780609989	XAUUSD	M5	4469.14			
1780610289	XAUUSD	M5	4471.32			
1780610589	XAUUSD	M5	4471.40			
1780610889	XAUUSD	M5	4471.09			
1780611189	XAUUSD	M5	4473.72			
1780611489	XAUUSD	M5	4472.25			
1780611789	XAUUSD	M5	4477.56			
1780612089	XAUUSD	M5	4473.53			
1780612389	XAUUSD	M5	4477.91			
1780612689	XAUUSD	M5	4478.88			
1780612989	XAUUSD	M5	4489.58			
1780613289	XAUUSD	M5	4485.26			
1780613589	XAUUSD	M5	4487.90			
1780613889	XAUUSD	M5	4491.51			
1780614189	XAUUSD	M5	4501.28			
1780614489	XAUUSD	M5	4503.83			
1780614789	XAUUSD	M5	4511.65			
1780615089	XAUUSD	M5	4497.24			
1780615389	XAUUSD	M5	4498.29			
1780615689	XAUUSD	M5	4493.89			
1780615989	XAUUSD	M5	4492.47			
1780616289	XAUUSD	M5	4497.45			
1780616589	XAUUSD	M5	4498.87			
1780616889	XAUUSD	M5	4499.19			
1780617189	XAUUSD	M5	4498.94			
1780617489	XAUUSD	M5	4502.12			
1780617789	XAUUSD	M5	4505.07			
1780618089	XAUUSD	M5	4508.45			
1780618389	XAUUSD	M5	4504.15			
1780618689	XAUUSD	M5	4505.12			
1780618989	XAUUSD	M5	4504.82			
1780619289	XAUUSD	M5	4503.18			
1780619589	XAUUSD	M5	4507.86			
1780619889	XAUUSD	M5	4504.81			
1780620189	XAUUSD	M5	4504.66			
1780620489	XAUUSD	M5	4506.46			
1780620789	XAUUSD	M5	4509.28			
1780621089	XAUUSD	M5	4514.99			
1780621389	XAUUSD	M5	4510.02			
1780621689	XAUUSD	M5	4498.64			
1780621989	XAUUSD	M5	4495.70			
1780622289	XAUUSD	M5	4495.51			
1780622589	XAUUSD	M5	4490.05			
1780622889	XAUUSD	M5	4487.79			
1780623189	XAUUSD	M5	4487.57			
1780623489	XAUUSD	M5	4485.20			
1780623789	XAUUSD	M5	4486.14			
1780624089	XAUUSD	M5	4484.21			
1780624389	XAUUSD	M5	4480.22			
1780624689	XAUUSD	M5	4474.55			
1780624989	XAUUSD	M5	4466.53			
1780625289	XAUUSD	M5	4464.08			
1780625589	XAUUSD	M5	4465.93			
1780625889	XAUUSD	M5	4470.34			
1780626189	XAUUSD	M5	4470.31			
1780626489	XAUUSD	M5	4471.91			
1780626789	XAUUSD	M5	4473.55			
1780627089	XAUUSD	M5	4470.85			
1780627389	XAUUSD	M5	4470.87			
1780627689	XAUUSD	M5	4471.87			
1780627989	XAUUSD	M5	4477.10			
1780628289	XAUUSD	M5	4472.73			
1780628589	XAUUSD	M5	4474.41			
1780628889	XAUUSD	M5	4477.98			
1780629189	XAUUSD	M5	4477.37			
1780629489	XAUUSD	M5	4476.36			
1780629789	XAUUSD	M5	4482.62			
1780630089	XAUUSD	M5	4479.09			
1780630389	XAUUSD	M5	4483.30			
1780630689	XAUUSD	M5	4484.32			
1780630989	XAUUSD	M5	4483.56			
1780631289	XAUUSD	M5	4480.67			
1780631589	XAUUSD	M5	4481.94			
1780631889	XAUUSD	M5	4481.46			
1780632189	XAUUSD	M5	4481.68			
1780632489	XAUUSD	M5	4481.78			
1780632789	XAUUSD	M5	4482.85			
1780633089	XAUUSD	M5	4481.47			
1780633389	XAUUSD	M5	4479.61			
1780633689	XAUUSD	M5	4475.99			
1780633989	XAUUSD	M5	4475.57			
1780634289	XAUUSD	M5	4475.46			
1780634589	XAUUSD	M5	4476.97			
1780634889	XAUUSD	M5	4479.86			
1780635189	XAUUSD	M5	4478.19			
1780635489	XAUUSD	M5	4476.86			
1780635789	XAUUSD	M5	4478.70			
1780636089	XAUUSD	M5	4478.43			
1780636389	XAUUSD	M5	4478.20			
1780636689	XAUUSD	M5	4477.22			
1780636989	XAUUSD	M5	4477.46			
1780637289	XAUUSD	M5	4478.87			
1780637589	XAUUSD	M5	4478.73			
1780637889	XAUUSD	M5	4480.25			
1780638189	XAUUSD	M5	4478.23			
1780638489	XAUUSD	M5	4473.76			
1780638789	XAUUSD	M5	4473.70			
1780639089	XAUUSD	M5	4474.36			
1780639389	XAUUSD	M5	4475.47			
1780639689	XAUUSD	M5	4477.99			
1780639989	XAUUSD	M5	4478.13			
1780640289	XAUUSD	M5	4481.46	4483.38000	4559.65874	4376.11089
1780640589	XAUUSD	M5	4478.50	4483.06843	4559.34717	4375.79932
1780640889	XAUUSD	M5	4478.22	4482.75686	4559.03560	4375.48775
1780641189	XAUUSD	M5	4478.80	4482.44529	4558.72403	4375.17618
1780641489	XAUUSD	M5	4479.32	4482.13372	4558.41246	4374.86461
1780641789	XAUUSD	M5	4480.20	4481.82215	4558.10089	4374.55304
1780642089	XAUUSD	M5	4478.78	4481.51058	4557.78932	4374.24147
1780642389	XAUUSD	M5	4479.14	4481.19901	4557.47775	4373.92990
1780642689	XAUUSD	M5	4478.07	4480.88744	4557.16618	4373.61833
1780642989	XAUUSD	M5	4478.48	4480.57587	4556.85461	4373.30676
1780643289	XAUUSD	M5	4478.48	4480.26430	4556.54304	4372.99519
1780643589	XAUUSD	M5	4480.73	4479.95273	4556.23147	4372.68362
1780643889	XAUUSD	M5	4479.76	4479.64116	4555.91990	4372.37205
1780644189	XAUUSD	M5	4479.50	4479.32959	4555.60833	4372.06048
1780644489	XAUUSD	M5	4477.97	4479.01802	4555.29676	4371.74891
1780644789	XAUUSD	M5	4477.76	4478.70645	4554.98519	4371.43734
1780645089	XAUUSD	M5	4477.75	4478.39488	4554.67362	4371.12577
1780645389	XAUUSD	M5	4477.75	4478.08331	4554.36205	4370.81420
1780645689	XAUUSD	M5	4475.97	4477.77174	4554.05048	4370.50263
1780645989	XAUUSD	M5	4476.20	4477.46017	4553.73891	4370.19106
1780646289	XAUUSD	M5	4475.15	4477.14860	4553.42734	4369.87949
1780646589	XAUUSD	M5	4474.79	4476.83703	4553.11577	4369.56792
1780646889	XAUUSD	M5	4475.81	4476.52546	4552.80420	4369.25635
1780647189	XAUUSD	M5	4475.40	4476.21389	4552.49263	4368.94478
1780651089	XAUUSD	M5	4473.89	4475.90232	4552.18106	4368.63321
1780651389	XAUUSD	M5	4474.90	4475.59075	4551.86949	4368.32164
1780651689	XAUUSD	M5	4475.38	4475.27918	4551.55792	4368.01007
1780651989	XAUUSD	M5	4477.89	4474.96761	4551.24635	4367.69850
1780652289	XAUUSD	M5	4479.46	4474.65604	4550.93478	4367.38693
1780652589	XAUUSD	M5	4478.96	4474.34447	4550.62321	4367.07536
1780652889	XAUUSD	M5	4478.22	4474.03290	4550.31164	4366.76379
1780653189	XAUUSD	M5	4479.09	4473.72133	4550.00007	4366.45222
1780653489	XAUUSD	M5	4475.18	4473.40976	4549.68850	4366.14065
1780653789	XAUUSD	M5	4473.55	4473.09819	4549.37693	4365.82908
1780654089	XAUUSD	M5	4469.73	4472.78662	4549.06536	4365.51751
1780654389	XAUUSD	M5	4469.48	4472.47505	4548.75379	4365.20594
1780654689	XAUUSD	M5	4470.09	4472.16348	4548.44222	4364.89437
1780654989	XAUUSD	M5	4471.77	4471.85191	4548.13065	4364.58280
1780655289	XAUUSD	M5	4471.12	4471.54034	4547.81908	4364.27123
1780655589	XAUUSD	M5	4470.00	4471.22877	4547.50751	4363.95966
1780655889	XAUUSD	M5	4471.61	4470.91720	4547.19594	4363.64809
1780656189	XAUUSD	M5	4469.39	4470.60563	4546.88437	4363.33652
1780656489	XAUUSD	M5	4465.76	4470.29406	4546.57280	4363.02495
1780656789	XAUUSD	M5	4463.75	4469.98249	4546.26123	4362.71338
1780657089	XAUUSD	M5	4463.41	4469.67092	4545.94966	4362.40181
1780657389	XAUUSD	M5	4464.04	4469.35935	4545.63809	4362.09024
1780657689	XAUUSD	M5	4464.38	4469.04778	4545.32652	4361.77867
1780657989	XAUUSD	M5	4461.82	4468.73621	4545.01495	4361.46710
1780658289	XAUUSD	M5	4462.22	4468.42464	4544.70338	4361.15553
1780658589	XAUUSD	M5	4461.45	4468.11307	4544.39181	4360.84396
1780658889	XAUUSD	M5	4455.32	4467.80150	4544.08024	4360.53239
1780659189	XAUUSD	M5	4452.31	4467.48993	4543.76867	4360.22082
1780659489	XAUUSD	M5	4454.52	4467.17836	4543.45710	4359.90925
1780659789	XAUUSD	M5	4457.64	4466.86679	4543.14553	4359.59768
1780660089	XAUUSD	M5	4460.48	4466.55522	4542.83396	4359.28611
1780660389	XAUUSD	M5	4464.33	4466.24365	4542.52239	4358.97454
1780660689	XAUUSD	M5	4463.09	4465.93208	4542.21082	4358.66297
1780660989	XAUUSD	M5	4461.51	4465.62051	4541.89925	4358.35140
1780661289	XAUUSD	M5	4465.17	4465.30894	4541.58768	4358.03983
1780661589	XAUUSD	M5	4459.64	4464.99737	4541.27611	4357.72826
1780661889	XAUUSD	M5	4466.08	4464.68580	4540.96454	4357.41669
1780662189	XAUUSD	M5	4464.37	4464.37423	4540.65297	4357.10512
1780662489	XAUUSD	M5	4460.44	4464.06266	4540.34140	4356.79355
1780662789	XAUUSD	M5	4462.94	4463.75109	4540.02983	4356.48198
1780663089	XAUUSD	M5	4455.37	4463.43952	4539.71826	4356.17041
1780663389	XAUUSD	M5	4458.50	4463.12795	4539.40669	4355.85884
1780663689	XAUUSD	M5	4453.99	4462.81638	4539.09512	4355.54727
1780663989	XAUUSD	M5	4449.70	4462.50481	4538.78355	4355.23570
1780664289	XAUUSD	M5	4446.01	4462.19324	4538.47198	4354.92413
1780664589	XAUUSD	M5	4446.61	4461.88167	4538.16041	4354.61256
1780664889	XAUUSD	M5	4450.60	4461.57010	4537.84884	4354.30099
1780665189	XAUUSD	M5	4446.96	4461.25853	4537.53727	4353.98942
1780665489	XAUUSD	M5	4449.43	4460.94696	4537.22570	4353.67785
1780665789	XAUUSD	M5	4447.48	4460.63539	4536.91413	4353.36628
1780666089	XAUUSD	M5	4449.51	4460.32382	4536.60256	4353.05471
1780666389	XAUUSD	M5	4447.57	4460.01225	4536.29099	4352.74314
1780666689	XAUUSD	M5	4452.98	4459.70068	4535.97942	4352.43157
1780666989	XAUUSD	M5	4451.28	4459.38911	4535.66785	4352.12000
1780667289	XAUUSD	M5	4445.03	4459.07754	4535.35628	4351.80843
1780667589	XAUUSD	M5	4445.12	4458.76597	4535.04471	4351.49686
1780667889	XAUUSD	M5	4442.98	4458.45440	4534.73314	4351.18529
1780668189	XAUUSD	M5	4445.66	4458.14283	4534.42157	4350.87372
1780668489	XAUUSD	M5	4443.25	4457.83126	4534.11000	4350.56215
1780668789	XAUUSD	M5	4440.55	4457.51969	4533.79843	4350.25058
1780669089	XAUUSD	M5	4438.40	4457.20812	4533.48686	4349.93901
1780669389	XAUUSD	M5	4439.94	4456.89655	4533.17529	4349.62744
1780669689	XAUUSD	M5	4441.01	4456.58498	4532.86372	4349.31587
1780669989	XAUUSD	M5	4438.58	4456.27341	4532.55215	4349.00430
1780670289	XAUUSD	M5	4437.45	4455.96184	4532.24058	4348.69273
1780670589	XAUUSD	M5	4436.76	4455.65027	4531.92901	4348.38116
1780670889	XAUUSD	M5	4439.81	4455.33870	4531.61744	4348.06959
1780671189	XAUUSD	M5	4440.49	4455.02713	4531.30587	4347.75802
1780671489	XAUUSD	M5	4441.06	4454.71556	4530.99430	4347.44645
1780671789	XAUUSD	M5	4441.27	4454.40399	4530.68273	4347.13488
1780672089	XAUUSD	M5	4440.77	4454.09242	4530.37116	4346.82331
1780672389	XAUUSD	M5	4442.45	4453.78085	4530.05959	4346.51174
1780672689	XAUUSD	M5	4442.57	4453.46928	4529.74802	4346.20017
1780672989	XAUUSD	M5	4440.59	4453.15771	4529.43645	4345.88860
1780673289	XAUUSD	M5	4441.65	4452.84614	4529.12488	4345.57703
1780673589	XAUUSD	M5	4439.35	4452.53457	4528.81331	4345.26546
1780673889	XAUUSD	M5	4439.71	4452.22300	4528.50174	4344.95389
1780674189	XAUUSD	M5	4439.71	4451.91143	4528.19017	4344.64232
1780674489	XAUUSD	M5	4439.53	4451.59986	4527.87860	4344.33075
1780674789	XAUUSD	M5	4441.69	4451.28829	4527.56703	4344.01918
1780675089	XAUUSD	M5	4440.74	4450.97672	4527.25546	4343.70761
1780675389	XAUUSD	M5	4441.21	4450.66515	4526.94389	4343.39604
1780675689	XAUUSD	M5	4444.19	4450.35358	4526.63232	4343.08447
1780675989	XAUUSD	M5	4444.93	4450.04201	4526.32075	4342.77290
1780676289	XAUUSD	M5	4447.66	4449.73044	4526.00918	4342.46133
1780676589	XAUUSD	M5	4447.39	4449.41887	4525.69761	4342.14976
1780676889	XAUUSD	M5	4449.05	4449.10730	4525.38604	4341.83819
1780677189	XAUUSD	M5	4445.49	4448.79573	4525.07447	4341.52662
1780677489	XAUUSD	M5	4445.01	4448.48416	4524.76290	4341.21505
1780677789	XAUUSD	M5	4444.76	4448.17259	4524.45133	4340.90348
1780678089	XAUUSD	M5	4442.76	4447.86102	4524.13976	4340.59191
1780678389	XAUUSD	M5	4445.49	4447.54945	4523.82819	4340.28034
1780678689	XAUUSD	M5	4443.53	4447.23788	4523.51662	4339.96877
1780678989	XAUUSD	M5	4447.53	4446.92631	4523.20505	4339.65720
1780679289	XAUUSD	M5	4443.57	4446.61474	4522.89348	4339.34563
1780679589	XAUUSD	M5	4440.00	4446.30317	4522.58191	4339.03406
1780679889	XAUUSD	M5	4437.56	4445.99160	4522.27034	4338.72249
1780680189	XAUUSD	M5	4440.30	4445.68003	4521.95877	4338.41092
1780680489	XAUUSD	M5	4436.64	4445.36846	4521.64720	4338.09935
1780680789	XAUUSD	M5	4436.70	4445.05689	4521.33563	4337.78778
1780681089	XAUUSD	M5	4444.14	4444.74532	4521.02406	4337.47621
1780681389	XAUUSD	M5	4442.37	4444.43375	4520.71249	4337.16464
1780681689	XAUUSD	M5	4446.67	4444.12218	4520.40092	4336.85307
1780681989	XAUUSD	M5	4448.40	4443.81061	4520.08935	4336.54150
1780682289	XAUUSD	M5	4448.41	4443.49904	4519.77778	4336.22993
1780682589	XAUUSD	M5	4453.60	4443.18747	4519.46621	4335.91836
1780682889	XAUUSD	M5	4451.17	4442.87590	4519.15464	4335.60679
1780683189	XAUUSD	M5	4452.81	4442.56433	4518.84307	4335.29522
1780683489	XAUUSD	M5	4454.69	4442.25276	4518.53150	4334.98365
1780683789	XAUUSD	M5	4457.38	4441.94119	4518.21993	4334.67208
1780684089	XAUUSD	M5	4458.50	4441.62962	4517.90836	4334.36051
1780684389	XAUUSD	M5	4461.71	4441.31805	4517.59679	4334.04894
1780684689	XAUUSD	M5	4464.13	4441.00648	4517.28522	4333.73737
1780684989	XAUUSD	M5	4467.11	4440.69491	4516.97365	4333.42580
1780685289	XAUUSD	M5	4466.12	4440.38334	4516.66208	4333.11423
1780685589	XAUUSD	M5	4461.99	4440.07177	4516.35051	4332.80266
1780685889	XAUUSD	M5	4462.10	4439.76020	4516.03894	4332.49109
1780686189	XAUUSD	M5	4462.71	4439.44863	4515.72737	4332.17952
1780686489	XAUUSD	M5	4461.81	4439.13706	4515.41580	4331.86795
1780686789	XAUUSD	M5	4460.88	4438.82549	4515.10423	4331.55638
1780687089	XAUUSD	M5	4461.56	4438.51392	4514.79266	4331.24481
1780687389	XAUUSD	M5	4460.75	4438.20235	4514.48109	4330.93324
1780687689	XAUUSD	M5	4461.10	4437.89078	4514.16952	4330.62167
1780687989	XAUUSD	M5	4463.00	4437.57922	4513.85795	4330.31010
1780688289	XAUUSD	M5	4463.73	4437.26765	4513.54638	4329.99853
1780688589	XAUUSD	M5	4466.82	4436.95608	4513.23481	4329.68696
1780688889	XAUUSD	M5	4463.42	4436.64451	4512.92324	4329.37539
1780689189	XAUUSD	M5	4461.94	4436.33294	4512.61167	4329.06382
1780689489	XAUUSD	M5	4461.88	4436.02137	4512.30010	4328.75225
1780689789	XAUUSD	M5	4463.55	4435.70980	4511.98853	4328.44068
1780690089	XAUUSD	M5	4463.84	4435.39823	4511.67696	4328.12911
1780690389	XAUUSD	M5	4462.68	4435.08666	4511.36539	4327.81754
1780690689	XAUUSD	M5	4461.01	4434.77509	4511.05382	4327.50597
1780690989	XAUUSD	M5	4460.79	4434.46352	4510.74225	4327.19440
1780691289	XAUUSD	M5	4466.03	4434.15195	4510.43068	4326.88283
1780691589	XAUUSD	M5	4467.68	4433.84038	4510.11911	4326.57126
1780691889	XAUUSD	M5	4466.70	4433.52881	4509.80754	4326.25969
1780692189	XAUUSD	M5	4462.94	4433.21724	4509.49597	4325.94812
1780692489	XAUUSD	M5	4463.74	4432.90567	4509.18440	4325.63655
1780692789	XAUUSD	M5	4463.36	4432.59410	4508.87283	4325.32498
1780693089	XAUUSD	M5	4465.96	4432.28253	4508.56126	4325.01341
1780693389	XAUUSD	M5	4465.32	4431.97096	4508.24969	4324.70184
1780693689	XAUUSD	M5	4465.55	4431.65939	4507.93812	4324.39027
1780693989	XAUUSD	M5	4464.90	4431.34782	4507.62655	4324.07870
1780694289	XAUUSD	M5	4463.51	4431.03625	4507.31498	4323.76713
1780694589	XAUUSD	M5	4464.84	4430.72468	4507.00341	4323.45556
1780694889	XAUUSD	M5	4465.18	4430.41311	4506.69184	4323.14399
1780695189	XAUUSD	M5	4465.41	4430.10154	4506.38027	4322.83242
1780695489	XAUUSD	M5	4467.20	4429.78997	4506.06870	4322.52085
1780695789	XAUUSD	M5	4465.99	4429.47840	4505.75713	4322.20928
1780696089	XAUUSD	M5	4462.95	4429.16683	4505.44556	4321.89771
1780696389	XAUUSD	M5	4463.25	4428.85526	4505.13399	4321.58614
1780696689	XAUUSD	M5	4464.56	4428.54369	4504.82242	4321.27457
1780696989	XAUUSD	M5	4466.78	4428.23212	4504.51085	4320.96300
1780697289	XAUUSD	M5	4466.26	4427.92055	4504.19928	4320.65143
1780697589	XAUUSD	M5	4467.02	4427.60898	4503.88771	4320.33986
1780697889	XAUUSD	M5	4463.90	4427.29741	4503.57614	4320.02829
1780698189	XAUUSD	M5	4466.84	4426.98584	4503.26457	4319.71672
1780698489	XAUUSD	M5	4461.42	4426.67427	4502.95300	4319.40515
1780698789	XAUUSD	M5	4461.79	4426.36270	4502.64143	4319.09358
1780699089	XAUUSD	M5	4461.59	4426.05113	4502.32986	4318.78201
1780699389	XAUUSD	M5	4466.09	4425.73956	4502.01829	4318.47044
1780699689	XAUUSD	M5	4465.32	4425.42799	4501.70672	4318.15887
1780699989	XAUUSD	M5	4463.40	4425.11642	4501.39515	4317.84730
1780700289	XAUUSD	M5	4464.95	4424.80485	4501.08358	4317.53573
1780700589	XAUUSD	M5	4466.95	4424.49328	4500.77201	4317.22416
1780700889	XAUUSD	M5	4471.96	4424.18171	4500.46044	4316.91259
1780701189	XAUUSD	M5	4470.13	4423.87014	4500.14887	4316.60102
1780701489	XAUUSD	M5	4465.28	4423.55857	4499.83730	4316.28945
1780701789	XAUUSD	M5	4467.73	4423.24700	4499.52573	4315.97788
1780702089	XAUUSD	M5	4469.28	4422.93543	4499.21416	4315.66631
1780702389	XAUUSD	M5	4472.87	4422.62386	4498.90259	4315.35474
1780702689	XAUUSD	M5	4468.57	4422.31229	4498.59102	4315.04317
1780702989	XAUUSD	M5	4465.15	4422.00072	4498.27945	4314.73160
1780703289	XAUUSD	M5	4453.22	4421.68915	4497.96788	4314.42003
1780703589	XAUUSD	M5	4443.95	4421.37758	4497.65631	4314.10846
1780703889	XAUUSD	M5	4445.81	4421.06601	4497.34474	4313.79689
1780704189	XAUUSD	M5	4440.16	4420.75444	4497.03317	4313.48532
1780704489	XAUUSD	M5	4417.00	4420.44287	4496.72160	4313.17375
1780704789	XAUUSD	M5	4406.35	4420.13130	4496.41003	4312.86218
1780705089	XAUUSD	M5	4411.96	4419.81973	4496.09846	4312.55061
1780705389	XAUUSD	M5	4416.50	4419.50816	4495.78689	4312.23904
1780705689	XAUUSD	M5	4418.53	4419.19659	4495.47532	4311.92747
1780705989	XAUUSD	M5	4417.53	4418.88502	4495.16375	4311.61590
1780706289	XAUUSD	M5	4409.93	4418.57345	4494.85218	4311.30433
1780706589	XAUUSD	M5	4405.16	4418.26188	4494.54061	4310.99276
1780706889	XAUUSD	M5	4404.97	4417.95031	4494.22904	4310.68119
1780707189	XAUUSD	M5	4392.30	4417.63874	4493.91747	4310.36962
1780707489	XAUUSD	M5	4389.52	4417.32717	4493.60590	4310.05805
1780707789	XAUUSD	M5	4383.77	4417.01560	4493.29433	4309.74648
1780708089	XAUUSD	M5	4385.08	4416.70403	4492.98276	4309.43491
1780708389	XAUUSD	M5	4365.81	4416.39246	4492.67119	4309.12334
1780708689	XAUUSD	M5	4372.32	4416.08089	4492.35962	4308.81177
1780708989	XAUUSD	M5	4374.74	4415.76932	4492.04805	4308.50020
1780709289	XAUUSD	M5	4366.17	4415.45775	4491.73648	4308.18863
1780709589	XAUUSD	M5	4369.46	4415.14618	4491.42491	4307.87706
1780709889	XAUUSD	M5	4357.52	4414.83461	4491.11334	4307.56549
1780710189	XAUUSD	M5	4361.01	4414.52304	4490.80177	4307.25392
1780710489	XAUUSD	M5	4353.06	4414.21147	4490.49020	4306.94235
1780710789	XAUUSD	M5	4348.61	4413.89990	4490.17863	4306.63078
1780711089	XAUUSD	M5	4349.26	4413.58833	4489.86706	4306.31922
1780711389	XAUUSD	M5	4356.58	4413.27676	4489.55549	4306.00765
1780711689	XAUUSD	M5	4362.96	4412.96519	4489.24392	4305.69608
1780711989	XAUUSD	M5	4369.70	4412.65362	4488.93235	4305.38451
1780712289	XAUUSD	M5	4368.46	4412.34205	4488.62078	4305.07294
1780712589	XAUUSD	M5	4362.16	4412.03048	4488.30922	4304.76137
1780712889	XAUUSD	M5	4353.29	4411.71891	4487.99765	4304.44980
1780713189	XAUUSD	M5	4355.34	4411.40734	4487.68608	4304.13823
1780713489	XAUUSD	M5	4352.82	4411.09577	4487.37451	4303.82666
1780713789	XAUUSD	M5	4351.89	4410.78420	4487.06294	4303.51509
1780714089	XAUUSD	M5	4346.92	4410.47263	4486.75137	4303.20352
1780714389	XAUUSD	M5	4340.15	4410.16106	4486.43980	4302.89195
1780714689	XAUUSD	M5	4338.81	4409.84949	4486.12823	4302.58038
1780714989	XAUUSD	M5	4339.23	4409.53792	4485.81666	4302.26881
1780715289	XAUUSD	M5	4340.99	4409.22635	4485.50509	4301.95724
1780715589	XAUUSD	M5	4335.51	4408.91478	4485.19352	4301.64567
1780715889	XAUUSD	M5	4334.14	4408.60321	4484.88195	4301.33410
1780716189	XAUUSD	M5	4332.83	4408.29164	4484.57038	4301.02253
1780716489	XAUUSD	M5	4333.58	4407.98007	4484.25881	4300.71096
