Support_timestamp	Support_symbol	Support_timeframe	Support_close	Best_Support
1780916151	XAUUSD	M5	4336.73	4310.89772
1780916451	XAUUSD	M5	4338.96	4310.93148
1780916751	XAUUSD	M5	4341.97	4310.96524
1780917051	XAUUSD	M5	4343.42	4310.99900
1780917351	XAUUSD	M5	4343.96	4311.03277
1780917651	XAUUSD	M5	4344.88	4311.06653
1780917951	XAUUSD	M5	4345.37	4311.10029
1780918251	XAUUSD	M5	4343.65	4311.13405
1780918551	XAUUSD	M5	4347.71	4311.16782
1780918851	XAUUSD	M5	4351.27	4311.20158
1780919151	XAUUSD	M5	4351.37	4311.23534
1780919451	XAUUSD	M5	4349.14	4311.26910
1780919751	XAUUSD	M5	4347.66	4311.30286
1780920051	XAUUSD	M5	4345.29	4311.33663
1780920351	XAUUSD	M5	4342.42	4311.37039
1780920651	XAUUSD	M5	4341.58	4311.40415
1780920951	XAUUSD	M5	4342.43	4311.43791
1780921251	XAUUSD	M5	4339.22	4311.47167
1780921551	XAUUSD	M5	4336.65	4311.50544
1780921851	XAUUSD	M5	4327.14	4311.53920
1780922151	XAUUSD	M5	4318.23	4311.57296
1780922451	XAUUSD	M5	4321.86	4311.60672
1780922751	XAUUSD	M5	4314.77	4311.64049
1780923051	XAUUSD	M5	4315.21	4311.67425
1780923351	XAUUSD	M5	4317.13	4311.70801
1780923651	XAUUSD	M5	4326.20	4311.74177
1780923951	XAUUSD	M5	4323.55	4311.77553
1780924251	XAUUSD	M5	4324.37	4311.80930
1780924551	XAUUSD	M5	4325.44	4311.84306
1780924851	XAUUSD	M5	4322.83	4311.87682
1780925151	XAUUSD	M5	4319.05	4311.91058
1780925451	XAUUSD	M5	4316.75	4311.94434
1780925751	XAUUSD	M5	4312.15	4311.97811
1780926051	XAUUSD	M5	4316.43	4312.01187
1780926351	XAUUSD	M5	4315.09	4312.04563
1780926651	XAUUSD	M5	4309.55	4312.07939
1780926951	XAUUSD	M5	4311.83	4312.11316
1780927251	XAUUSD	M5	4315.99	4312.14692
1780927551	XAUUSD	M5	4317.38	4312.18068
1780927851	XAUUSD	M5	4312.04	4312.21444
1780928151	XAUUSD	M5	4310.65	4312.24820
1780928451	XAUUSD	M5	4311.21	4312.28197
1780928751	XAUUSD	M5	4308.35	4312.31573
1780929051	XAUUSD	M5	4304.81	4312.34949
1780929351	XAUUSD	M5	4307.51	4312.38325
1780929651	XAUUSD	M5	4310.42	4312.41701
1780929951	XAUUSD	M5	4307.23	4312.45078
1780930251	XAUUSD	M5	4307.04	4312.48454
1780930551	XAUUSD	M5	4307.62	4312.51830
1780930851	XAUUSD	M5	4309.95	4312.55206
1780931151	XAUUSD	M5	4312.35	4312.58583
1780931451	XAUUSD	M5	4314.95	4312.61959
1780931751	XAUUSD	M5	4316.92	4312.65335
1780932051	XAUUSD	M5	4315.19	4312.68711
1780932351	XAUUSD	M5	4318.09	4312.72087
1780932651	XAUUSD	M5	4318.68	4312.75464
1780932951	XAUUSD	M5	4318.62	4312.78840
1780933251	XAUUSD	M5	4317.90	4312.82216
1780933551	XAUUSD	M5	4319.96	4312.85592
1780933851	XAUUSD	M5	4313.46	4312.88968
1780934151	XAUUSD	M5	4311.12	4312.92345
1780934451	XAUUSD	M5	4307.82	4312.95721
1780934751	XAUUSD	M5	4310.11	4312.99097
1780935051	XAUUSD	M5	4311.65	4313.02473
1780935351	XAUUSD	M5	4312.80	4313.05850
1780935651	XAUUSD	M5	4315.21	4313.09226
1780935951	XAUUSD	M5	4310.36	4313.12602
1780936251	XAUUSD	M5	4305.19	4313.15978
1780936551	XAUUSD	M5	4309.41	4313.19354
1780936851	XAUUSD	M5	4311.31	4313.22731
1780937151	XAUUSD	M5	4311.93	4313.26107
1780937451	XAUUSD	M5	4287.02	4313.29483
1780937751	XAUUSD	M5	4291.39	4313.32859
1780938051	XAUUSD	M5	4287.87	4313.36235
1780938351	XAUUSD	M5	4286.72	4313.39612
1780938651	XAUUSD	M5	4289.61	4313.42988
1780938951	XAUUSD	M5	4291.94	4313.46364
1780939251	XAUUSD	M5	4303.65	4313.49740
1780939551	XAUUSD	M5	4302.48	4313.53117
1780939851	XAUUSD	M5	4303.37	4313.56493
1780940151	XAUUSD	M5	4303.18	4313.59869
1780940451	XAUUSD	M5	4308.41	4313.63245
1780940751	XAUUSD	M5	4305.75	4313.66621
1780941051	XAUUSD	M5	4299.29	4313.69998
1780941351	XAUUSD	M5	4296.56	4313.73374
1780941651	XAUUSD	M5	4298.41	4313.76750
1780941951	XAUUSD	M5	4297.44	4313.80126
1780942251	XAUUSD	M5	4297.89	4313.83502
1780942551	XAUUSD	M5	4300.07	4313.86879
1780942851	XAUUSD	M5	4299.24	4313.90255
1780943151	XAUUSD	M5	4300.61	4313.93631
1780943451	XAUUSD	M5	4305.33	4313.97007
1780943751	XAUUSD	M5	4306.26	4314.00383
1780944051	XAUUSD	M5	4314.11	4314.03760
1780944351	XAUUSD	M5	4306.16	4314.07136
1780944651	XAUUSD	M5	4308.17	4314.10512
1780944951	XAUUSD	M5	4307.81	4314.13888
1780945251	XAUUSD	M5	4301.77	4314.17265
1780945551	XAUUSD	M5	4298.57	4314.20641
1780945851	XAUUSD	M5	4296.56	4314.24017
1780946151	XAUUSD	M5	4294.50	4314.27393
1780946451	XAUUSD	M5	4293.29	4314.30769
1780946751	XAUUSD	M5	4294.65	4314.34146
1780947051	XAUUSD	M5	4291.84	4314.37522
1780947351	XAUUSD	M5	4292.80	4314.40898
1780947651	XAUUSD	M5	4288.89	4314.44274
1780947951	XAUUSD	M5	4288.16	4314.47650
1780948251	XAUUSD	M5	4291.37	4314.51027
1780948551	XAUUSD	M5	4287.55	4314.54403
1780948851	XAUUSD	M5	4290.79	4314.57779
1780949151	XAUUSD	M5	4291.17	4314.61155
1780949451	XAUUSD	M5	4288.45	4314.64532
1780949751	XAUUSD	M5	4288.78	4314.67908
1780950051	XAUUSD	M5	4290.83	4314.71284
1780950351	XAUUSD	M5	4285.28	4314.74660
1780950651	XAUUSD	M5	4289.02	4314.78036
1780950951	XAUUSD	M5	4287.97	4314.81413
1780951251	XAUUSD	M5	4286.53	4314.84789
1780951551	XAUUSD	M5	4279.87	4314.88165
1780951851	XAUUSD	M5	4273.98	4314.91541
1780952151	XAUUSD	M5	4293.84	4314.94917
1780952451	XAUUSD	M5	4293.68	4314.98294
1780952751	XAUUSD	M5	4301.13	4315.01670
1780953051	XAUUSD	M5	4293.67	4315.05046
1780953351	XAUUSD	M5	4294.31	4315.08422
1780953651	XAUUSD	M5	4290.57	4315.11799
1780953951	XAUUSD	M5	4294.92	4315.15175
1780954251	XAUUSD	M5	4294.59	4315.18551
1780954551	XAUUSD	M5	4290.16	4315.21927
1780954851	XAUUSD	M5	4291.39	4315.25303
1780955151	XAUUSD	M5	4293.83	4315.28680
1780955451	XAUUSD	M5	4304.01	4315.32056
1780955751	XAUUSD	M5	4299.93	4315.35432
1780956051	XAUUSD	M5	4304.93	4315.38808
1780956351	XAUUSD	M5	4300.61	4315.42184
1780956651	XAUUSD	M5	4298.55	4315.45561
1780956951	XAUUSD	M5	4302.06	4315.48937
1780957251	XAUUSD	M5	4300.05	4315.52313
1780957551	XAUUSD	M5	4306.20	4315.55689
1780957851	XAUUSD	M5	4318.58	4315.59066
1780958151	XAUUSD	M5	4326.93	4315.62442
1780958451	XAUUSD	M5	4324.92	4315.65818
1780958751	XAUUSD	M5	4325.31	4315.69194
1780959051	XAUUSD	M5	4330.01	4315.72570
1780959351	XAUUSD	M5	4325.51	4315.75947
1780959651	XAUUSD	M5	4324.05	4315.79323
1780959951	XAUUSD	M5	4323.95	4315.82699
1780960251	XAUUSD	M5	4326.76	4315.86075
1780960551	XAUUSD	M5	4331.28	4315.89451
1780960851	XAUUSD	M5	4330.85	4315.92828
1780961151	XAUUSD	M5	4330.66	4315.96204
1780961451	XAUUSD	M5	4322.88	4315.99580
1780961751	XAUUSD	M5	4325.20	4316.02956
1780962051	XAUUSD	M5	4329.15	4316.06333
1780962351	XAUUSD	M5	4330.13	4316.09709
1780962651	XAUUSD	M5	4328.27	4316.13085
1780962951	XAUUSD	M5	4330.10	4316.16461
1780963251	XAUUSD	M5	4335.74	4316.19837
1780963551	XAUUSD	M5	4332.68	4316.23214
1780963851	XAUUSD	M5	4330.01	4316.26590
1780964151	XAUUSD	M5	4333.10	4316.29966
1780964451	XAUUSD	M5	4328.74	4316.33342
1780964751	XAUUSD	M5	4324.46	4316.36718
1780965051	XAUUSD	M5	4323.84	4316.40095
1780965351	XAUUSD	M5	4325.41	4316.43471
1780965651	XAUUSD	M5	4331.79	4316.46847
1780965951	XAUUSD	M5	4331.33	4316.50223
1780966251	XAUUSD	M5	4333.45	4316.53600
1780966551	XAUUSD	M5	4341.20	4316.56976
1780966851	XAUUSD	M5	4336.42	4316.60352
1780967151	XAUUSD	M5	4332.54	4316.63728
1780967451	XAUUSD	M5	4334.15	4316.67104
1780967751	XAUUSD	M5	4326.79	4316.70481
1780968051	XAUUSD	M5	4322.59	4316.73857
1780968351	XAUUSD	M5	4320.64	4316.77233
1780968651	XAUUSD	M5	4319.56	4316.80609
1780968951	XAUUSD	M5	4321.81	4316.83985
1780969251	XAUUSD	M5	4318.69	4316.87362
1780969551	XAUUSD	M5	4320.06	4316.90738
1780969851	XAUUSD	M5	4322.14	4316.94114
1780970151	XAUUSD	M5	4319.87	4316.97490
1780970451	XAUUSD	M5	4322.57	4317.00867
1780970751	XAUUSD	M5	4317.76	4317.04243
1780971051	XAUUSD	M5	4326.33	4317.07619
1780971351	XAUUSD	M5	4331.06	4317.10995
1780971651	XAUUSD	M5	4329.00	4317.14371
1780971951	XAUUSD	M5	4328.58	4317.17748
1780972251	XAUUSD	M5	4325.45	4317.21124
1780972551	XAUUSD	M5	4331.78	4317.24500
1780972851	XAUUSD	M5	4335.38	4317.27876
1780973151	XAUUSD	M5	4330.68	4317.31252
1780973451	XAUUSD	M5	4332.26	4317.34629
1780973751	XAUUSD	M5	4336.68	4317.38005
1780974051	XAUUSD	M5	4339.41	4317.41381
1780974351	XAUUSD	M5	4335.43	4317.44757
1780974651	XAUUSD	M5	4342.82	4317.48133
1780974951	XAUUSD	M5	4341.94	4317.51510
1780975251	XAUUSD	M5	4341.30	4317.54886
1780975551	XAUUSD	M5	4339.79	4317.58262
1780975851	XAUUSD	M5	4340.96	4317.61638
1780976151	XAUUSD	M5	4342.79	4317.65015
1780976451	XAUUSD	M5	4341.13	4317.68391
1780976751	XAUUSD	M5	4340.95	4317.71767
1780977051	XAUUSD	M5	4342.62	4317.75143
1780977351	XAUUSD	M5	4341.23	4317.78519
1780977651	XAUUSD	M5	4343.94	4317.81896
1780977951	XAUUSD	M5	4345.20	4317.85272
1780978251	XAUUSD	M5	4338.13	4317.88648
1780978551	XAUUSD	M5	4340.75	4317.92024
1780978851	XAUUSD	M5	4337.90	4317.95400
1780979151	XAUUSD	M5	4338.51	4317.98777
1780979451	XAUUSD	M5	4338.82	4318.02153
1780979751	XAUUSD	M5	4338.32	4318.05529
1780980051	XAUUSD	M5	4335.62	4318.08905
1780980351	XAUUSD	M5	4339.15	4318.12282
1780980651	XAUUSD	M5	4335.57	4318.15658
1780980951	XAUUSD	M5	4335.02	4318.19034
1780981251	XAUUSD	M5	4334.10	4318.22410
1780981551	XAUUSD	M5	4337.05	4318.25786
1780981851	XAUUSD	M5	4336.76	4318.29163
1780982151	XAUUSD	M5	4339.26	4318.32539
1780982451	XAUUSD	M5	4343.87	4318.35915
1780982751	XAUUSD	M5	4343.53	4318.39291
1780983051	XAUUSD	M5	4341.33	4318.42667
1780983351	XAUUSD	M5	4342.33	4318.46044
1780983651	XAUUSD	M5	4343.89	4318.49420
1780983951	XAUUSD	M5	4342.66	4318.52796
1780984251	XAUUSD	M5	4340.71	4318.56172
1780984551	XAUUSD	M5	4337.20	4318.59549
1780984851	XAUUSD	M5	4336.74	4318.62925
1780985151	XAUUSD	M5	4334.57	4318.66301
1780985451	XAUUSD	M5	4334.32	4318.69677
1780985751	XAUUSD	M5	4334.61	4318.73053
1780986051	XAUUSD	M5	4337.00	4318.76430
1780986351	XAUUSD	M5	4332.50	4318.79806
1780986651	XAUUSD	M5	4329.87	4318.83182
1780986951	XAUUSD	M5	4328.82	4318.86558
1780987251	XAUUSD	M5	4326.76	4318.89934
1780987551	XAUUSD	M5	4327.76	4318.93311
1780987851	XAUUSD	M5	4327.32	4318.96687
1780988151	XAUUSD	M5	4325.92	4319.00063
1780988451	XAUUSD	M5	4325.18	4319.03439
1780988751	XAUUSD	M5	4327.19	4319.06816
1780989051	XAUUSD	M5	4328.39	4319.10192
1780989351	XAUUSD	M5	4326.76	4319.13568
1780989651	XAUUSD	M5	4329.64	4319.16944
1780989951	XAUUSD	M5	4327.83	4319.20320
1780990251	XAUUSD	M5	4328.24	4319.23697
1780990551	XAUUSD	M5	4325.89	4319.27073
1780990851	XAUUSD	M5	4326.99	4319.30449
1780991151	XAUUSD	M5	4326.52	4319.33825
1780991451	XAUUSD	M5	4327.86	4319.37201
1780991751	XAUUSD	M5	4327.63	4319.40578
1780992051	XAUUSD	M5	4326.28	4319.43954
1780992351	XAUUSD	M5	4327.40	4319.47330
1780992651	XAUUSD	M5	4329.21	4319.50706
1780992951	XAUUSD	M5	4329.82	4319.54083
1780996851	XAUUSD	M5	4326.71	4319.57459
1780997151	XAUUSD	M5	4326.95	4319.60835
1780997451	XAUUSD	M5	4325.29	4319.64211
1780997751	XAUUSD	M5	4324.60	4319.67587
1780998051	XAUUSD	M5	4326.06	4319.70964
1780998351	XAUUSD	M5	4325.13	4319.74340
1780998651	XAUUSD	M5	4325.58	4319.77716
1780998951	XAUUSD	M5	4325.84	4319.81092
1780999251	XAUUSD	M5	4327.42	4319.84468
1780999551	XAUUSD	M5	4326.94	4319.87845
1780999851	XAUUSD	M5	4328.08	4319.91221
1781000151	XAUUSD	M5	4327.79	4319.94597
1781000451	XAUUSD	M5	4327.61	4319.97973
1781000751	XAUUSD	M5	4326.60	4320.01350
1781001051	XAUUSD	M5	4327.63	4320.04726
1781001351	XAUUSD	M5	4327.40	4320.08102
1781001651	XAUUSD	M5	4325.15	4320.11478
1781001951	XAUUSD	M5	4320.46	4320.14854
1781002251	XAUUSD	M5	4317.98	4320.18231
1781002551	XAUUSD	M5	4321.80	4320.21607
1781002851	XAUUSD	M5	4319.60	4320.24983
1781003151	XAUUSD	M5	4313.69	4320.28359
1781003451	XAUUSD	M5	4317.07	4320.31735
1781003751	XAUUSD	M5	4317.91	4320.35112
1781004051	XAUUSD	M5	4317.39	4320.38488
1781004351	XAUUSD	M5	4318.58	4320.41864
1781004651	XAUUSD	M5	4322.74	4320.45240
1781004951	XAUUSD	M5	4320.18	4320.48617
1781005251	XAUUSD	M5	4318.80	4320.51993
1781005551	XAUUSD	M5	4316.82	4320.55369
1781005851	XAUUSD	M5	4318.92	4320.58745
1781006151	XAUUSD	M5	4319.03	4320.62121
1781006451	XAUUSD	M5	4318.44	4320.65498
1781006751	XAUUSD	M5	4317.00	4320.68874
1781007051	XAUUSD	M5	4315.79	4320.72250
1781007351	XAUUSD	M5	4319.86	4320.75626
1781007651	XAUUSD	M5	4321.26	4320.79002
1781007951	XAUUSD	M5	4325.19	4320.82379
1781008251	XAUUSD	M5	4324.10	4320.85755
1781008551	XAUUSD	M5	4324.04	4320.89131
1781008851	XAUUSD	M5	4327.56	4320.92507
1781009151	XAUUSD	M5	4335.33	4320.95883
1781009451	XAUUSD	M5	4337.31	4320.99260
1781009751	XAUUSD	M5	4335.61	4321.02636
1781010051	XAUUSD	M5	4335.74	4321.06012
1781010351	XAUUSD	M5	4334.08	4321.09388
1781010651	XAUUSD	M5	4336.70	4321.12765
1781010951	XAUUSD	M5	4336.53	4321.16141
1781011251	XAUUSD	M5	4332.86	4321.19517
1781011551	XAUUSD	M5	4331.07	4321.22893
1781011851	XAUUSD	M5	4332.91	4321.26269
1781012151	XAUUSD	M5	4332.68	4321.29646
1781012451	XAUUSD	M5	4334.61	4321.33022
1781012751	XAUUSD	M5	4335.60	4321.36398
1781013051	XAUUSD	M5	4335.53	4321.39774
1781013351	XAUUSD	M5	4335.22	4321.43150
1781013651	XAUUSD	M5	4338.43	4321.46527
1781013951	XAUUSD	M5	4337.70	4321.49903
1781014251	XAUUSD	M5	4338.75	4321.53279
1781014551	XAUUSD	M5	4336.03	4321.56655
1781014851	XAUUSD	M5	4331.95	4321.60032
1781015151	XAUUSD	M5	4338.41	4321.63408
1781015451	XAUUSD	M5	4338.71	4321.66784
1781015751	XAUUSD	M5	4339.72	4321.70160
1781016051	XAUUSD	M5	4334.90	4321.73536
1781016351	XAUUSD	M5	4336.80	4321.76913
1781016651	XAUUSD	M5	4333.67	4321.80289
1781016951	XAUUSD	M5	4335.36	4321.83665
1781017251	XAUUSD	M5	4337.55	4321.87041
1781017551	XAUUSD	M5	4338.62	4321.90417
1781017851	XAUUSD	M5	4339.51	4321.93794
1781018151	XAUUSD	M5	4336.61	4321.97170
1781018451	XAUUSD	M5	4335.52	4322.00546
1781018751	XAUUSD	M5	4337.36	4322.03922
1781019051	XAUUSD	M5	4332.25	4322.07299
1781019351	XAUUSD	M5	4329.97	4322.10675
1781019651	XAUUSD	M5	4331.23	4322.14051
1781019951	XAUUSD	M5	4330.49	4322.17427
1781020251	XAUUSD	M5	4325.42	4322.20803
1781020551	XAUUSD	M5	4329.96	4322.24180
1781020851	XAUUSD	M5	4328.15	4322.27556
1781021151	XAUUSD	M5	4329.25	4322.30932
1781021451	XAUUSD	M5	4327.53	4322.34308
1781021751	XAUUSD	M5	4332.31	4322.37684
1781022051	XAUUSD	M5	4336.16	4322.41061
1781022351	XAUUSD	M5	4332.51	4322.44437
1781022651	XAUUSD	M5	4331.40	4322.47813
1781022951	XAUUSD	M5	4333.51	4322.51189
1781023251	XAUUSD	M5	4333.41	4322.54566
1781023551	XAUUSD	M5	4332.58	4322.57942
1781023851	XAUUSD	M5	4342.78	4322.61318
1781024151	XAUUSD	M5	4343.14	4322.64694
1781024451	XAUUSD	M5	4348.25	4322.68070
1781024751	XAUUSD	M5	4346.59	4322.71447
1781025051	XAUUSD	M5	4345.52	4322.74823
1781025351	XAUUSD	M5	4343.48	4322.78199
1781025651	XAUUSD	M5	4344.55	4322.81575
1781025951	XAUUSD	M5	4344.10	4322.84951
1781026251	XAUUSD	M5	4341.43	4322.88328
1781026551	XAUUSD	M5	4343.03	4322.91704
1781026851	XAUUSD	M5	4344.78	4322.95080
1781027151	XAUUSD	M5	4338.72	4322.98456
1781027451	XAUUSD	M5	4333.88	4323.01833
1781027751	XAUUSD	M5	4337.90	4323.05209
1781028051	XAUUSD	M5	4336.73	4323.08585
1781028351	XAUUSD	M5	4339.42	4323.11961
1781028651	XAUUSD	M5	4335.32	4323.15337
1781028951	XAUUSD	M5	4330.65	4323.18714
1781029251	XAUUSD	M5	4331.73	4323.22090
1781029551	XAUUSD	M5	4332.51	4323.25466
1781029851	XAUUSD	M5	4327.41	4323.28842
1781030151	XAUUSD	M5	4328.84	4323.32218
1781030451	XAUUSD	M5	4330.11	4323.35595
1781030751	XAUUSD	M5	4331.06	4323.38971
1781031051	XAUUSD	M5	4326.64	4323.42347
1781031351	XAUUSD	M5	4325.67	4323.45723
1781031651	XAUUSD	M5	4328.43	4323.49100
1781031951	XAUUSD	M5	4326.47	4323.52476
1781032251	XAUUSD	M5	4328.70	4323.55852
1781032551	XAUUSD	M5	4326.56	4323.59228
1781032851	XAUUSD	M5	4323.18	4323.62604
1781033151	XAUUSD	M5	4326.61	4323.65981
1781033451	XAUUSD	M5	4331.70	4323.69357
1781033751	XAUUSD	M5	4332.46	4323.72733
1781034051	XAUUSD	M5	4331.98	4323.76109
1781034351	XAUUSD	M5	4334.38	4323.79485
1781034651	XAUUSD	M5	4331.19	4323.82862
1781034951	XAUUSD	M5	4334.45	4323.86238
1781035251	XAUUSD	M5	4335.05	4323.89614
1781035551	XAUUSD	M5	4328.20	4323.92990
1781035851	XAUUSD	M5	4330.00	4323.96367
1781036151	XAUUSD	M5	4326.60	4323.99743
1781036451	XAUUSD	M5	4328.93	4324.03119
1781036751	XAUUSD	M5	4330.22	4324.06495
1781037051	XAUUSD	M5	4328.22	4324.09871
1781037351	XAUUSD	M5	4330.01	4324.13248
1781037651	XAUUSD	M5	4333.35	4324.16624
1781037951	XAUUSD	M5	4326.89	4324.20000
1781038251	XAUUSD	M5	4326.62	4324.23376
1781038551	XAUUSD	M5	4329.23	4324.26752
1781038851	XAUUSD	M5	4327.13	4324.30129
1781039151	XAUUSD	M5	4329.78	4324.33505
1781039451	XAUUSD	M5	4333.15	4324.36881
1781039751	XAUUSD	M5	4332.26	4324.40257
1781040051	XAUUSD	M5	4330.80	4324.43633
1781040351	XAUUSD	M5	4327.26	4324.47010
1781040651	XAUUSD	M5	4335.24	4324.50386
1781040951	XAUUSD	M5	4334.87	4324.53762
1781041251	XAUUSD	M5	4332.60	4324.57138
1781041551	XAUUSD	M5	4333.84	4324.60515
1781041851	XAUUSD	M5	4333.85	4324.63891
1781042151	XAUUSD	M5	4331.97	4324.67267
1781042451	XAUUSD	M5	4332.65	4324.70643
1781042751	XAUUSD	M5	4330.74	4324.74019
1781043051	XAUUSD	M5	4335.14	4324.77396
1781043351	XAUUSD	M5	4339.15	4324.80772
1781043651	XAUUSD	M5	4335.92	4324.84148
1781043951	XAUUSD	M5	4337.21	4324.87524
1781044251	XAUUSD	M5	4337.83	4324.90900
1781044551	XAUUSD	M5	4339.31	4324.94277
1781044851	XAUUSD	M5	4337.27	4324.97653
1781045151	XAUUSD	M5	4338.75	4325.01029
1781045451	XAUUSD	M5	4337.87	4325.04405
1781045751	XAUUSD	M5	4337.41	4325.07782
1781046051	XAUUSD	M5	4338.95	4325.11158
1781046351	XAUUSD	M5	4340.14	4325.14534
1781046651	XAUUSD	M5	4341.36	4325.17910
1781046951	XAUUSD	M5	4339.76	4325.21286
1781047251	XAUUSD	M5	4342.37	4325.24663
1781047551	XAUUSD	M5	4343.71	4325.28039
1781047851	XAUUSD	M5	4340.92	4325.31415
1781048151	XAUUSD	M5	4342.98	4325.34791
1781048451	XAUUSD	M5	4338.60	4325.38167
1781048751	XAUUSD	M5	4335.94	4325.41544
1781049051	XAUUSD	M5	4336.67	4325.44920
1781049351	XAUUSD	M5	4340.71	4325.48296
1781049651	XAUUSD	M5	4340.92	4325.51672
1781049951	XAUUSD	M5	4341.28	4325.55049
1781050251	XAUUSD	M5	4337.55	4325.58425
1781050551	XAUUSD	M5	4341.42	4325.61801
1781050851	XAUUSD	M5	4339.49	4325.65177
1781051151	XAUUSD	M5	4341.28	4325.68553
1781051451	XAUUSD	M5	4340.98	4325.71930
1781051751	XAUUSD	M5	4334.13	4325.75306
1781052051	XAUUSD	M5	4333.35	4325.78682
1781052351	XAUUSD	M5	4330.90	4325.82058
1781052651	XAUUSD	M5	4329.88	4325.85434
1781052951	XAUUSD	M5	4331.95	4325.88811
1781053251	XAUUSD	M5	4330.37	4325.92187
1781053551	XAUUSD	M5	4351.36	4325.95563
1781053851	XAUUSD	M5	4334.10	4325.98939
1781054151	XAUUSD	M5	4328.66	4326.02316
1781054451	XAUUSD	M5	4329.39	4326.05692
1781054751	XAUUSD	M5	4328.53	4326.09068
1781055051	XAUUSD	M5	4321.28	4326.12444
1781055351	XAUUSD	M5	4311.45	4326.15820
1781055651	XAUUSD	M5	4318.53	4326.19197
1781055951	XAUUSD	M5	4318.71	4326.22573
1781056251	XAUUSD	M5	4315.01	4326.25949
1781056551	XAUUSD	M5	4305.34	4326.29325
1781056851	XAUUSD	M5	4285.29	4326.32701
1781057151	XAUUSD	M5	4284.21	4326.36078
1781057451	XAUUSD	M5	4298.21	4326.39454
1781057751	XAUUSD	M5	4300.76	4326.42830
1781058051	XAUUSD	M5	4293.26	4326.46206
1781058351	XAUUSD	M5	4295.65	4326.49583
1781058651	XAUUSD	M5	4294.92	4326.52959
1781058951	XAUUSD	M5	4291.97	4326.56335
1781059251	XAUUSD	M5	4285.55	4326.59711
1781059551	XAUUSD	M5	4278.85	4326.63087
1781059851	XAUUSD	M5	4274.54	4326.66464
