ohlcv_timestamp	ohlcv_symbol	ohlcv_timeframe	ohlcv_close	ohlcv_open	ohlcv_high	ohlcv_low	ohlcv_volume
1780064006	XAUUSD	M5	4501.72000	4503.28000	4505.09000	4501.19000	514
1780064306	XAUUSD	M5	4501.64000	4501.50000	4502.00000	4498.85000	613
1780064606	XAUUSD	M5	4498.22000	4501.64000	4501.69000	4496.71000	580
1780064906	XAUUSD	M5	4496.29000	4498.26000	4498.82000	4494.96000	626
1780065206	XAUUSD	M5	4496.51000	4496.36000	4497.91000	4495.38000	499
1780065506	XAUUSD	M5	4498.38000	4496.51000	4499.32000	4496.45000	488
1780065806	XAUUSD	M5	4496.95000	4498.40000	4498.42000	4495.28000	506
1780066106	XAUUSD	M5	4497.40000	4496.93000	4498.34000	4496.73000	372
1780066406	XAUUSD	M5	4496.27000	4497.37000	4498.06000	4494.93000	436
1780066706	XAUUSD	M5	4498.26000	4496.31000	4499.15000	4496.31000	353
1780067006	XAUUSD	M5	4499.93000	4498.19000	4499.95000	4498.05000	319
1780067306	XAUUSD	M5	4499.79000	4499.93000	4500.52000	4496.52000	421
1780067606	XAUUSD	M5	4501.44000	4499.80000	4501.73000	4499.00000	482
1780067906	XAUUSD	M5	4502.66000	4501.44000	4505.35000	4501.22000	508
1780068206	XAUUSD	M5	4503.27000	4502.66000	4503.72000	4501.49000	310
1780068506	XAUUSD	M5	4502.39000	4503.27000	4503.49000	4501.81000	325
1780068806	XAUUSD	M5	4504.67000	4502.27000	4505.01000	4501.96000	365
1780069106	XAUUSD	M5	4510.57000	4504.67000	4511.39000	4504.23000	475
1780069406	XAUUSD	M5	4509.10000	4510.43000	4511.61000	4508.94000	509
1780069706	XAUUSD	M5	4508.89000	4509.09000	4510.45000	4508.48000	389
1780070006	XAUUSD	M5	4509.76000	4508.89000	4510.79000	4508.45000	325
1780070306	XAUUSD	M5	4510.60000	4509.76000	4510.79000	4509.10000	367
1780070606	XAUUSD	M5	4509.31000	4510.60000	4510.94000	4508.38000	342
1780070906	XAUUSD	M5	4509.36000	4509.29000	4510.26000	4508.36000	314
1780071206	XAUUSD	M5	4514.16000	4509.36000	4514.83000	4508.70000	389
1780071506	XAUUSD	M5	4509.71000	4514.11000	4515.41000	4509.67000	394
1780071806	XAUUSD	M5	4510.09000	4509.87000	4510.99000	4509.53000	315
1780072106	XAUUSD	M5	4511.97000	4510.07000	4512.33000	4508.87000	335
1780072406	XAUUSD	M5	4511.84000	4511.97000	4512.19000	4510.59000	344
1780072706	XAUUSD	M5	4509.89000	4511.84000	4511.95000	4509.78000	280
1780073006	XAUUSD	M5	4510.15000	4509.96000	4510.69000	4509.51000	297
1780073306	XAUUSD	M5	4508.44000	4510.01000	4512.85000	4507.52000	650
1780073606	XAUUSD	M5	4503.72000	4508.44000	4508.47000	4502.84000	604
1780073906	XAUUSD	M5	4506.80000	4503.68000	4508.03000	4502.94000	602
1780074206	XAUUSD	M5	4505.97000	4506.80000	4508.75000	4505.50000	578
1780074506	XAUUSD	M5	4514.98000	4506.04000	4515.73000	4503.93000	562
1780074806	XAUUSD	M5	4514.93000	4514.98000	4515.53000	4510.69000	605
1780075106	XAUUSD	M5	4519.16000	4515.16000	4522.49000	4514.51000	785
1780075406	XAUUSD	M5	4514.48000	4519.16000	4520.05000	4514.19000	644
1780075706	XAUUSD	M5	4515.75000	4514.29000	4516.10000	4511.14000	614
1780076006	XAUUSD	M5	4511.42000	4515.74000	4515.78000	4510.06000	633
1780076306	XAUUSD	M5	4518.71000	4511.42000	4519.86000	4511.33000	661
1780076606	XAUUSD	M5	4516.61000	4518.70000	4521.52000	4516.27000	647
1780076906	XAUUSD	M5	4517.76000	4516.67000	4520.75000	4516.58000	616
1780077206	XAUUSD	M5	4515.02000	4517.96000	4519.00000	4513.83000	665
1780077506	XAUUSD	M5	4516.65000	4515.02000	4516.90000	4511.34000	647
1780077806	XAUUSD	M5	4517.66000	4516.62000	4519.82000	4515.24000	564
1780078106	XAUUSD	M5	4522.00000	4517.78000	4523.04000	4516.97000	600
1780078406	XAUUSD	M5	4523.69000	4522.00000	4524.16000	4521.74000	623
1780078706	XAUUSD	M5	4519.41000	4523.14000	4523.90000	4518.98000	638
1780079006	XAUUSD	M5	4519.17000	4519.04000	4520.74000	4518.06000	556
1780079306	XAUUSD	M5	4516.34000	4519.21000	4520.61000	4516.00000	617
1780079606	XAUUSD	M5	4515.66000	4516.31000	4517.10000	4514.40000	571
1780079906	XAUUSD	M5	4511.87000	4515.66000	4515.93000	4511.87000	521
1780080206	XAUUSD	M5	4514.03000	4511.83000	4514.09000	4510.91000	579
1780080506	XAUUSD	M5	4520.74000	4513.85000	4521.21000	4512.86000	639
1780080806	XAUUSD	M5	4522.55000	4520.74000	4525.27000	4520.26000	705
1780081106	XAUUSD	M5	4525.35000	4522.55000	4526.03000	4521.24000	652
1780081406	XAUUSD	M5	4524.22000	4525.32000	4526.21000	4523.42000	558
1780081706	XAUUSD	M5	4523.23000	4524.18000	4525.35000	4522.03000	443
1780082006	XAUUSD	M5	4524.76000	4522.97000	4525.51000	4522.97000	479
1780082306	XAUUSD	M5	4519.18000	4524.76000	4524.99000	4518.89000	709
1780082606	XAUUSD	M5	4515.98000	4519.24000	4520.71000	4515.64000	653
1780082906	XAUUSD	M5	4515.16000	4516.12000	4519.09000	4514.20000	587
1780083206	XAUUSD	M5	4513.11000	4515.16000	4516.34000	4513.11000	588
1780083506	XAUUSD	M5	4515.34000	4513.21000	4517.21000	4512.56000	552
1780083806	XAUUSD	M5	4517.09000	4515.38000	4517.97000	4514.33000	540
1780084106	XAUUSD	M5	4514.92000	4517.01000	4518.04000	4514.87000	414
1780084406	XAUUSD	M5	4515.06000	4514.92000	4516.59000	4513.89000	503
1780084706	XAUUSD	M5	4515.06000	4515.05000	4516.17000	4514.21000	415
1780085006	XAUUSD	M5	4511.28000	4514.82000	4515.96000	4510.98000	523
1780085306	XAUUSD	M5	4513.87000	4511.28000	4515.31000	4510.03000	552
1780085606	XAUUSD	M5	4514.88000	4513.86000	4515.15000	4513.02000	426
1780085906	XAUUSD	M5	4518.89000	4514.96000	4519.40000	4513.27000	626
1780086206	XAUUSD	M5	4523.86000	4518.90000	4524.08000	4517.44000	551
1780086506	XAUUSD	M5	4528.97000	4523.85000	4530.31000	4523.41000	635
1780086806	XAUUSD	M5	4527.92000	4529.08000	4529.58000	4526.89000	651
1780087106	XAUUSD	M5	4522.69000	4528.10000	4528.35000	4522.16000	581
1780087406	XAUUSD	M5	4528.85000	4522.71000	4532.46000	4522.47000	565
1780087706	XAUUSD	M5	4528.60000	4528.90000	4530.72000	4524.88000	646
1780088006	XAUUSD	M5	4528.82000	4528.63000	4530.52000	4526.86000	504
1780088306	XAUUSD	M5	4532.38000	4528.81000	4532.46000	4528.39000	461
1780088606	XAUUSD	M5	4537.20000	4532.44000	4537.69000	4531.97000	667
1780088906	XAUUSD	M5	4532.70000	4537.25000	4539.18000	4531.29000	659
1780089206	XAUUSD	M5	4531.09000	4532.70000	4533.43000	4529.76000	531
1780089506	XAUUSD	M5	4526.02000	4531.14000	4531.14000	4525.59000	529
1780089806	XAUUSD	M5	4526.45000	4526.03000	4528.64000	4525.95000	480
1780090106	XAUUSD	M5	4528.54000	4526.45000	4528.71000	4525.96000	505
1780090406	XAUUSD	M5	4526.76000	4528.54000	4530.24000	4525.76000	498
1780090706	XAUUSD	M5	4527.61000	4526.76000	4527.95000	4525.92000	502
1780091006	XAUUSD	M5	4530.50000	4527.64000	4531.01000	4527.47000	471
1780091306	XAUUSD	M5	4538.80000	4530.49000	4539.24000	4530.45000	605
1780091606	XAUUSD	M5	4541.41000	4538.83000	4543.31000	4538.31000	620
1780091906	XAUUSD	M5	4537.92000	4541.92000	4542.18000	4536.47000	569
1780092206	XAUUSD	M5	4537.13000	4537.94000	4541.05000	4536.51000	533
1780092506	XAUUSD	M5	4536.97000	4537.13000	4539.13000	4536.95000	482
1780092806	XAUUSD	M5	4538.58000	4536.75000	4538.72000	4535.37000	529
1780093106	XAUUSD	M5	4535.93000	4538.53000	4540.46000	4535.69000	563
1780093406	XAUUSD	M5	4532.53000	4535.96000	4537.01000	4532.17000	505
1780093706	XAUUSD	M5	4532.46000	4532.53000	4533.35000	4530.95000	562
1780094006	XAUUSD	M5	4531.67000	4532.49000	4532.79000	4529.36000	581
1780094306	XAUUSD	M5	4531.26000	4531.63000	4534.43000	4530.37000	559
1780094606	XAUUSD	M5	4528.10000	4531.49000	4532.03000	4526.97000	598
1780094906	XAUUSD	M5	4527.14000	4528.10000	4528.61000	4525.93000	523
1780095206	XAUUSD	M5	4528.41000	4527.14000	4528.97000	4526.61000	432
1780095506	XAUUSD	M5	4531.07000	4528.41000	4531.47000	4528.27000	452
1780095806	XAUUSD	M5	4529.28000	4531.19000	4533.94000	4529.23000	458
1780096106	XAUUSD	M5	4533.80000	4529.31000	4535.09000	4527.56000	663
1780096406	XAUUSD	M5	4538.36000	4533.91000	4538.93000	4533.82000	552
1780096706	XAUUSD	M5	4529.43000	4538.48000	4538.58000	4528.31000	635
1780097006	XAUUSD	M5	4530.22000	4529.40000	4530.68000	4527.30000	637
1780097306	XAUUSD	M5	4528.39000	4530.22000	4531.98000	4526.95000	667
1780097606	XAUUSD	M5	4529.83000	4528.39000	4531.93000	4527.76000	552
1780097906	XAUUSD	M5	4523.53000	4530.40000	4530.40000	4520.01000	743
1780098206	XAUUSD	M5	4522.39000	4523.55000	4524.63000	4520.60000	628
1780098506	XAUUSD	M5	4517.10000	4522.48000	4523.52000	4515.08000	787
1780098806	XAUUSD	M5	4517.27000	4517.17000	4518.89000	4515.26000	698
1780099106	XAUUSD	M5	4514.13000	4517.24000	4517.74000	4512.71000	621
1780099406	XAUUSD	M5	4515.41000	4514.30000	4517.91000	4512.74000	656
1780099706	XAUUSD	M5	4518.58000	4515.44000	4520.02000	4514.47000	707
1780100006	XAUUSD	M5	4523.03000	4518.57000	4524.09000	4516.74000	675
1780100306	XAUUSD	M5	4524.27000	4522.99000	4525.52000	4517.20000	857
1780100606	XAUUSD	M5	4525.73000	4524.23000	4526.77000	4520.50000	759
1780100906	XAUUSD	M5	4522.89000	4525.73000	4525.73000	4520.89000	717
1780101206	XAUUSD	M5	4522.68000	4522.73000	4524.33000	4521.31000	683
1780101506	XAUUSD	M5	4526.25000	4522.66000	4529.21000	4522.49000	686
1780101806	XAUUSD	M5	4528.06000	4526.67000	4528.40000	4525.48000	736
1780102106	XAUUSD	M5	4525.27000	4528.06000	4532.01000	4525.27000	904
1780102406	XAUUSD	M5	4531.73000	4525.07000	4533.11000	4522.42000	876
1780102706	XAUUSD	M5	4533.05000	4531.48000	4535.64000	4530.33000	731
1780103006	XAUUSD	M5	4535.99000	4533.15000	4536.81000	4529.69000	830
1780103306	XAUUSD	M5	4538.56000	4535.96000	4539.20000	4532.19000	831
1780103606	XAUUSD	M5	4536.80000	4538.32000	4540.73000	4535.42000	808
1780103906	XAUUSD	M5	4548.02000	4537.05000	4549.33000	4535.30000	907
1780104206	XAUUSD	M5	4551.21000	4548.22000	4552.69000	4546.44000	886
1780104506	XAUUSD	M5	4543.88000	4550.97000	4552.66000	4543.87000	868
1780104806	XAUUSD	M5	4537.72000	4543.88000	4545.05000	4537.72000	901
1780105106	XAUUSD	M5	4531.31000	4537.99000	4540.42000	4531.31000	882
1780105406	XAUUSD	M5	4529.84000	4531.16000	4533.17000	4526.05000	941
1780105706	XAUUSD	M5	4536.21000	4529.82000	4536.38000	4525.79000	911
1780106006	XAUUSD	M5	4531.89000	4536.20000	4536.64000	4530.97000	868
1780106306	XAUUSD	M5	4540.30000	4531.88000	4541.97000	4531.88000	885
1780106606	XAUUSD	M5	4539.79000	4540.21000	4541.04000	4536.81000	855
1780106906	XAUUSD	M5	4557.00000	4539.81000	4569.31000	4539.81000	940
1780107206	XAUUSD	M5	4564.28000	4556.99000	4570.48000	4556.07000	965
1780107506	XAUUSD	M5	4578.41000	4564.31000	4578.57000	4564.31000	947
1780107806	XAUUSD	M5	4588.06000	4578.43000	4589.92000	4573.99000	936
1780108106	XAUUSD	M5	4590.10000	4588.06000	4595.19000	4586.07000	937
1780108406	XAUUSD	M5	4588.60000	4589.98000	4591.58000	4586.16000	928
1780108706	XAUUSD	M5	4585.01000	4588.63000	4589.09000	4581.73000	916
1780109006	XAUUSD	M5	4578.66000	4584.91000	4585.30000	4578.66000	821
1780109306	XAUUSD	M5	4578.28000	4578.33000	4583.28000	4578.07000	856
1780109606	XAUUSD	M5	4573.01000	4578.16000	4580.79000	4572.05000	872
1780109906	XAUUSD	M5	4566.64000	4573.05000	4575.20000	4561.60000	921
1780110206	XAUUSD	M5	4564.98000	4566.62000	4569.28000	4557.77000	898
1780110506	XAUUSD	M5	4568.99000	4564.99000	4570.40000	4563.48000	818
1780110806	XAUUSD	M5	4571.07000	4568.87000	4571.52000	4568.35000	757
1780111106	XAUUSD	M5	4567.98000	4571.11000	4572.31000	4567.83000	731
1780111406	XAUUSD	M5	4564.30000	4567.98000	4568.97000	4563.95000	737
1780111706	XAUUSD	M5	4563.71000	4564.26000	4565.08000	4559.99000	679
1780112006	XAUUSD	M5	4565.39000	4563.68000	4567.70000	4563.05000	673
1780112306	XAUUSD	M5	4564.25000	4565.41000	4567.10000	4563.85000	657
1780112606	XAUUSD	M5	4563.06000	4564.21000	4564.21000	4560.41000	671
1780112906	XAUUSD	M5	4569.01000	4563.05000	4570.04000	4561.96000	783
1780113206	XAUUSD	M5	4572.02000	4568.93000	4573.38000	4567.70000	718
1780113506	XAUUSD	M5	4569.56000	4572.00000	4572.93000	4568.62000	634
1780113806	XAUUSD	M5	4564.81000	4569.56000	4569.56000	4564.51000	666
1780114106	XAUUSD	M5	4565.36000	4564.85000	4565.85000	4560.90000	657
1780114406	XAUUSD	M5	4566.86000	4565.31000	4567.44000	4562.62000	634
1780114706	XAUUSD	M5	4564.42000	4567.02000	4568.08000	4564.30000	628
1780115006	XAUUSD	M5	4567.35000	4564.34000	4568.46000	4563.41000	516
1780115306	XAUUSD	M5	4564.43000	4567.60000	4568.34000	4564.20000	577
1780115606	XAUUSD	M5	4565.60000	4564.06000	4566.85000	4563.76000	545
1780115906	XAUUSD	M5	4565.55000	4565.60000	4566.72000	4561.00000	636
1780116206	XAUUSD	M5	4561.95000	4565.54000	4565.75000	4561.55000	647
1780116506	XAUUSD	M5	4561.36000	4561.93000	4562.13000	4557.80000	639
1780116806	XAUUSD	M5	4558.72000	4561.35000	4561.95000	4558.52000	608
1780117106	XAUUSD	M5	4554.11000	4558.72000	4560.09000	4553.29000	642
1780117406	XAUUSD	M5	4555.94000	4554.11000	4557.59000	4553.10000	604
1780117706	XAUUSD	M5	4553.51000	4555.94000	4556.20000	4552.51000	548
1780118006	XAUUSD	M5	4553.44000	4553.51000	4554.00000	4551.59000	662
1780118306	XAUUSD	M5	4557.28000	4553.44000	4557.36000	4552.62000	699
1780118606	XAUUSD	M5	4557.93000	4557.36000	4558.75000	4556.14000	554
1780118906	XAUUSD	M5	4558.14000	4557.93000	4558.29000	4556.16000	521
1780119206	XAUUSD	M5	4558.65000	4558.13000	4558.92000	4555.70000	558
1780119506	XAUUSD	M5	4558.59000	4558.77000	4559.79000	4557.39000	543
1780119806	XAUUSD	M5	4559.28000	4558.59000	4560.33000	4558.08000	535
1780120106	XAUUSD	M5	4560.86000	4559.29000	4561.24000	4559.29000	490
1780120406	XAUUSD	M5	4560.13000	4560.88000	4561.66000	4559.86000	422
1780120706	XAUUSD	M5	4557.96000	4560.14000	4560.21000	4557.56000	452
1780121006	XAUUSD	M5	4553.06000	4557.96000	4557.96000	4550.89000	735
1780121306	XAUUSD	M5	4554.26000	4553.02000	4554.68000	4552.38000	599
1780121606	XAUUSD	M5	4553.10000	4554.26000	4556.79000	4552.95000	588
1780121906	XAUUSD	M5	4554.50000	4553.30000	4554.91000	4552.39000	573
1780122206	XAUUSD	M5	4558.42000	4554.49000	4558.42000	4554.45000	472
1780122506	XAUUSD	M5	4558.26000	4558.50000	4560.20000	4557.94000	490
1780122806	XAUUSD	M5	4557.74000	4558.47000	4559.08000	4556.70000	470
1780123106	XAUUSD	M5	4556.42000	4557.47000	4557.97000	4555.81000	467
1780123406	XAUUSD	M5	4555.30000	4556.37000	4556.91000	4554.73000	508
1780123706	XAUUSD	M5	4553.57000	4555.30000	4556.42000	4553.14000	527
1780124006	XAUUSD	M5	4552.54000	4553.56000	4554.03000	4551.93000	544
1780124306	XAUUSD	M5	4551.53000	4552.54000	4553.86000	4551.18000	563
1780124606	XAUUSD	M5	4548.69000	4551.54000	4551.62000	4548.64000	626
1780124906	XAUUSD	M5	4546.51000	4548.68000	4549.56000	4545.65000	746
1780125206	XAUUSD	M5	4545.67000	4546.54000	4548.22000	4542.96000	824
1780125506	XAUUSD	M5	4544.51000	4545.58000	4547.54000	4542.85000	626
1780125806	XAUUSD	M5	4545.84000	4544.51000	4546.12000	4543.41000	401
1780126106	XAUUSD	M5	4548.83000	4545.84000	4549.14000	4545.26000	371
1780126406	XAUUSD	M5	4545.92000	4548.83000	4548.91000	4545.54000	324
1780126706	XAUUSD	M5	4545.13000	4545.92000	4545.92000	4544.39000	273
1780127006	XAUUSD	M5	4542.78000	4545.13000	4545.28000	4542.53000	315
1780127306	XAUUSD	M5	4543.36000	4542.78000	4543.40000	4541.87000	280
1780127606	XAUUSD	M5	4543.01000	4543.19000	4543.52000	4542.23000	275
1780127906	XAUUSD	M5	4543.77000	4543.01000	4544.09000	4541.39000	325
1780128206	XAUUSD	M5	4541.99000	4543.63000	4543.63000	4541.79000	266
1780128506	XAUUSD	M5	4539.90000	4541.97000	4543.23000	4539.89000	346
1780128806	XAUUSD	M5	4540.62000	4539.90000	4541.43000	4539.55000	312
1780305506	XAUUSD	M5	4520.88000	4523.17000	4527.83000	4518.31000	690
1780305806	XAUUSD	M5	4526.05000	4520.94000	4527.37000	4519.88000	428
1780306106	XAUUSD	M5	4534.73000	4526.05000	4535.40000	4524.12000	481
1780306406	XAUUSD	M5	4536.50000	4534.85000	4536.60000	4531.41000	538
1780306706	XAUUSD	M5	4533.28000	4536.49000	4536.55000	4531.44000	485
1780307006	XAUUSD	M5	4533.17000	4533.27000	4534.33000	4531.66000	325
1780307306	XAUUSD	M5	4535.66000	4533.17000	4536.56000	4532.70000	480
1780307606	XAUUSD	M5	4531.95000	4535.66000	4536.20000	4531.95000	352
1780307906	XAUUSD	M5	4535.54000	4532.10000	4535.57000	4530.85000	389
1780308206	XAUUSD	M5	4538.24000	4535.59000	4540.36000	4535.59000	447
1780308506	XAUUSD	M5	4534.93000	4538.27000	4538.94000	4534.80000	380
1780308806	XAUUSD	M5	4535.26000	4534.90000	4537.90000	4534.87000	309
1780309106	XAUUSD	M5	4539.79000	4535.38000	4540.53000	4535.06000	382
1780309406	XAUUSD	M5	4541.57000	4539.79000	4541.83000	4538.84000	328
1780309706	XAUUSD	M5	4542.59000	4541.57000	4543.25000	4540.20000	319
1780310006	XAUUSD	M5	4542.13000	4542.59000	4543.63000	4541.22000	329
1780310306	XAUUSD	M5	4542.06000	4542.16000	4543.43000	4540.13000	365
1780310606	XAUUSD	M5	4544.97000	4542.03000	4545.03000	4541.83000	367
1780310906	XAUUSD	M5	4539.25000	4544.91000	4545.77000	4539.23000	466
1780311206	XAUUSD	M5	4540.68000	4539.33000	4541.71000	4538.55000	413
1780311506	XAUUSD	M5	4541.86000	4540.68000	4542.55000	4540.34000	268
1780311806	XAUUSD	M5	4541.03000	4541.84000	4542.65000	4538.51000	436
1780312106	XAUUSD	M5	4544.28000	4541.03000	4544.85000	4540.29000	423
1780312406	XAUUSD	M5	4539.57000	4544.28000	4544.75000	4539.57000	423
1780312706	XAUUSD	M5	4544.93000	4539.57000	4546.08000	4537.44000	643
1780313006	XAUUSD	M5	4540.84000	4544.85000	4545.01000	4540.75000	530
1780313306	XAUUSD	M5	4540.86000	4540.84000	4543.60000	4539.38000	534
1780313606	XAUUSD	M5	4538.46000	4540.72000	4543.80000	4537.91000	482
1780313906	XAUUSD	M5	4540.85000	4538.45000	4541.55000	4538.17000	437
1780314206	XAUUSD	M5	4543.27000	4540.85000	4544.46000	4539.79000	471
1780314506	XAUUSD	M5	4538.13000	4543.27000	4544.96000	4536.09000	520
1780314806	XAUUSD	M5	4536.93000	4538.24000	4538.94000	4535.34000	459
1780315106	XAUUSD	M5	4536.06000	4536.92000	4537.40000	4535.42000	492
1780315406	XAUUSD	M5	4541.43000	4536.06000	4541.96000	4536.05000	552
1780315706	XAUUSD	M5	4538.93000	4541.44000	4542.72000	4538.12000	510
1780316006	XAUUSD	M5	4540.50000	4538.80000	4541.87000	4537.13000	538
1780316306	XAUUSD	M5	4534.25000	4540.53000	4541.10000	4531.99000	807
1780316606	XAUUSD	M5	4529.00000	4534.40000	4535.49000	4527.23000	715
1780316906	XAUUSD	M5	4533.89000	4529.32000	4534.30000	4526.39000	700
1780317206	XAUUSD	M5	4530.35000	4533.92000	4534.28000	4530.19000	619
1780317506	XAUUSD	M5	4532.17000	4530.41000	4536.67000	4530.00000	628
1780317806	XAUUSD	M5	4528.77000	4532.17000	4533.05000	4527.84000	625
1780318106	XAUUSD	M5	4532.78000	4528.71000	4532.78000	4527.03000	672
1780318406	XAUUSD	M5	4529.83000	4532.78000	4533.31000	4528.03000	601
1780318706	XAUUSD	M5	4533.21000	4529.98000	4533.94000	4528.56000	583
1780319006	XAUUSD	M5	4528.67000	4533.20000	4533.68000	4527.65000	592
1780319306	XAUUSD	M5	4530.06000	4528.81000	4531.13000	4527.85000	577
1780319606	XAUUSD	M5	4525.57000	4530.08000	4530.22000	4523.91000	632
1780319906	XAUUSD	M5	4525.13000	4525.54000	4527.74000	4524.41000	537
1780320206	XAUUSD	M5	4528.54000	4525.15000	4531.97000	4525.00000	547
1780320506	XAUUSD	M5	4532.26000	4528.54000	4534.06000	4528.44000	587
1780320806	XAUUSD	M5	4532.01000	4532.19000	4534.59000	4531.83000	451
1780321106	XAUUSD	M5	4531.49000	4532.52000	4532.74000	4530.28000	367
1780321406	XAUUSD	M5	4530.32000	4531.49000	4531.71000	4529.44000	264
1780321706	XAUUSD	M5	4527.43000	4530.39000	4530.39000	4523.68000	666
1780322006	XAUUSD	M5	4528.33000	4527.43000	4531.23000	4527.30000	560
1780322306	XAUUSD	M5	4522.91000	4528.63000	4528.63000	4522.75000	564
1780322606	XAUUSD	M5	4523.58000	4523.15000	4525.11000	4522.07000	582
1780322906	XAUUSD	M5	4522.54000	4523.58000	4524.13000	4522.46000	539
1780323206	XAUUSD	M5	4521.52000	4522.24000	4523.47000	4521.28000	542
1780323506	XAUUSD	M5	4524.63000	4521.52000	4525.66000	4521.47000	489
1780323806	XAUUSD	M5	4517.60000	4524.64000	4524.79000	4517.36000	569
1780324106	XAUUSD	M5	4518.89000	4517.64000	4520.49000	4515.63000	542
1780324406	XAUUSD	M5	4519.41000	4518.89000	4519.99000	4514.24000	524
1780324706	XAUUSD	M5	4518.60000	4519.39000	4520.04000	4517.68000	515
1780325006	XAUUSD	M5	4520.46000	4518.60000	4521.42000	4518.08000	493
1780325306	XAUUSD	M5	4521.55000	4520.47000	4524.17000	4519.93000	459
1780325606	XAUUSD	M5	4515.66000	4521.99000	4521.99000	4514.54000	381
1780325906	XAUUSD	M5	4510.71000	4515.66000	4515.77000	4509.92000	464
1780326206	XAUUSD	M5	4512.70000	4510.76000	4513.35000	4509.97000	421
1780326506	XAUUSD	M5	4513.24000	4512.58000	4513.96000	4511.78000	349
1780326806	XAUUSD	M5	4516.43000	4513.24000	4516.43000	4512.41000	355
1780327106	XAUUSD	M5	4516.42000	4516.41000	4519.69000	4515.80000	390
1780327406	XAUUSD	M5	4514.18000	4516.42000	4517.25000	4513.93000	340
1780327706	XAUUSD	M5	4514.73000	4514.18000	4515.10000	4512.46000	269
1780328006	XAUUSD	M5	4516.90000	4514.73000	4518.56000	4514.67000	314
1780328306	XAUUSD	M5	4517.65000	4516.90000	4517.79000	4516.13000	260
1780328606	XAUUSD	M5	4515.90000	4517.64000	4517.67000	4515.36000	282
1780328906	XAUUSD	M5	4514.31000	4515.91000	4516.63000	4514.24000	268
1780329206	XAUUSD	M5	4515.29000	4514.46000	4515.75000	4513.65000	314
1780329506	XAUUSD	M5	4514.47000	4515.24000	4517.29000	4514.36000	373
1780329806	XAUUSD	M5	4510.51000	4514.53000	4514.62000	4508.68000	361
1780330106	XAUUSD	M5	4514.25000	4510.46000	4514.53000	4509.84000	421
1780330406	XAUUSD	M5	4514.46000	4514.25000	4515.16000	4512.69000	325
1780330706	XAUUSD	M5	4516.03000	4514.47000	4516.24000	4513.71000	405
1780331006	XAUUSD	M5	4516.46000	4516.03000	4517.78000	4515.65000	346
1780331306	XAUUSD	M5	4518.21000	4516.43000	4519.30000	4515.36000	334
1780331606	XAUUSD	M5	4521.40000	4518.32000	4521.86000	4517.65000	350
1780331906	XAUUSD	M5	4522.57000	4521.43000	4523.28000	4519.70000	371
1780332206	XAUUSD	M5	4520.48000	4522.55000	4523.65000	4520.41000	361
1780332506	XAUUSD	M5	4513.88000	4520.48000	4522.04000	4512.61000	671
1780332806	XAUUSD	M5	4520.19000	4513.74000	4522.11000	4513.68000	577
1780333106	XAUUSD	M5	4519.87000	4520.29000	4520.94000	4515.43000	603
1780333406	XAUUSD	M5	4524.26000	4519.85000	4525.25000	4517.40000	576
1780333706	XAUUSD	M5	4523.53000	4524.26000	4524.56000	4521.12000	586
1780334006	XAUUSD	M5	4518.23000	4523.54000	4523.54000	4517.06000	582
1780334306	XAUUSD	M5	4516.28000	4518.16000	4518.73000	4514.15000	721
