timestamp|symbol|open|high|low|close|volume|timeframe|tema|hrma|smma|Z-Score of body size|Candle classification|diag_asc_line_1|diag_asc_line_2|diag_asc_line_3|diag_desc_line_1|diag_desc_line_2|diag_desc_line_3|diag_high_map|diag_low_map|horiz_peak_line_1|horiz_peak_line_2|horiz_peak_line_3|horiz_bottom_line_1|horiz_bottom_line_2|horiz_bottom_line_3|horiz_high_map|horiz_low_map|ha_open|ha_high|ha_low|ha_close|ha_classification|ha_body_size|ha_body_zscore|kc_ultra_extreme_upper|kc_extreme_upper|kc_uppermost|kc_upper|kc_upper_middle|kc_lower_middle|kc_lower|kc_lowermost|kc_extreme_lower|kc_ultra_extreme_lower|sr_support_4|sr_support_3|sr_support_2|sr_support_1|sr_resistance_1|sr_resistance_2|sr_resistance_3|sr_resistance_4|zigzag_high|zigzag_low|ema|dual_tema_high|dual_tema_low|pinbar|collected_at
1770609600|XAUUSD|2655.07|2659.3|2653.59|2654.54|7775|M15|2657.65557|2649.2381|2647.86394|2.62465|1|2651.05685|2646.1912|2667.4737|2656.00983|2662.62425|2667.49396|0.0|2652.08586|2657.29675|2654.66669|2655.33702|2654.50066|2650.12203|2654.68611|0.0|2653.49452|2654.805|2659.3|2653.59|2655.625|1|0.82|1.94037|2677.38|2671.67|2665.96|2660.25|2657.395|2651.685|2648.83|2643.12|2637.41|2631.7|2642.17|2645.025|2647.88|2650.735|2662.155|2665.01|2667.865|2670.72|0.0|0.0|2655.44075|2659.22087|2654.29415|0|1770869869
1770610500|XAUUSD|2653.45|2660.46|2651.62|2659.29|9408|M15|2660.02864|2659.29599|2669.69207|-2.06104|0|2655.83356|2644.49912|2638.63957|2660.27364|2653.7396|2659.82424|0.0|0.0|2661.20383|2665.46881|2662.59448|2651.40219|2652.59641|2644.67781|0.0|0.0|2656.37|2660.46|2651.62|2656.205|-1|0.165|1.23729|2694.65|2685.81|2676.97|2668.13|2663.71|2654.87|2650.45|2641.61|2632.77|2623.93|2633.94|2638.36|2642.78|2647.2|2664.88|2669.3|2673.72|2678.14|2663.91597|2649.01391|2646.59301|2660.71592|2651.90903|0|1770869869
1770611400|XAUUSD|2655.13|2663.42|2652.97|2661.68|5764|M15|2656.7357|2659.73731|2665.20005|-1.10896|2|2648.9823|2645.39139|2655.90991|2663.56253|2658.0048|2661.99523|0.0|0.0|2663.27221|2662.32515|2666.55113|2654.22436|2648.64594|2650.43376|0.0|0.0|2658.405|2663.42|2652.97|2658.3|-1|0.105|-1.37743|2703.48|2693.03|2682.58|2672.13|2666.905|2656.455|2651.23|2640.78|2630.33|2619.88|2632.07|2637.295|2642.52|2647.745|2668.645|2673.87|2679.095|2684.32|0.0|0.0|2668.54885|2664.41843|2652.81787|0|1770869869
1770612300|XAUUSD|2662.34|2664.68|2658.56|2662.98|8986|M15|2659.8604|2658.37844|2670.80352|2.68428|2|2656.67303|2662.71168|2654.92966|2664.51592|2660.41066|2670.03295|0.0|2657.36672|2664.64079|2666.59685|2671.42|2658.7898|2659.41036|2665.42747|0.0|2658.17694|2662.66|2664.68|2658.56|2662.14|-1|0.52|-1.96092|2687.46|2681.34|2675.22|2669.1|2666.04|2659.92|2656.86|2650.74|2644.62|2638.5|2646.32|2649.38|2652.44|2655.5|2667.74|2670.8|2673.86|2676.92|0.0|0.0|2661.02985|2664.53505|2659.01266|0|1770869869
1770613200|XAUUSD|2663.33|2664.94|2649.01|2653.56|9890|M15|2656.57536|2653.96465|2651.1781|-2.64853|-2|2644.2014|2652.00931|2641.05112|2669.02591|2668.8462|2674.6889|2665.90435|0.0|2663.93742|2660.71024|2666.59362|2646.54911|2645.5085|2647.07529|0.0|0.0|2658.445|2664.94|2649.01|2657.71|-1|0.735|0.92993|2717.28|2701.35|2685.42|2669.49|2661.525|2645.595|2637.63|2621.7|2605.77|2589.84|2617.15|2625.115|2633.08|2641.045|2672.905|2680.87|2688.835|2696.8|2669.13305|2648.28508|2660.5995|2664.49869|2648.66484|0|1770869869
1770614100|XAUUSD|2656.66|2661.99|2651.72|2660.88|1550|M15|2656.31857|2663.87001|2660.12538|-2.39678|1|2648.97211|2647.11015|2642.00544|2666.86104|2655.99698|2651.61002|2662.85185|0.0|2661.55331|2666.35535|2661.50309|2652.78612|2651.83165|2654.43265|0.0|0.0|2658.77|2661.99|2651.72|2657.8125|-1|0.9575|-0.8071|2701.96|2691.69|2681.42|2671.15|2666.015|2655.745|2650.61|2640.34|2630.07|2619.8|2631.18|2636.315|2641.45|2646.585|2667.125|2672.26|2677.395|2682.53|2664.49444|0.0|2659.77605|2662.55865|2651.27805|0|1770869869
1770615000|XAUUSD|2666.74|2668.91|2661.77|2662.94|7278|M15|2658.89588|2654.51878|2671.20346|2.5961|2|2666.49146|2655.38842|2655.9649|2665.88316|2668.81159|2677.7215|2669.82326|0.0|2671.35504|2664.35149|2674.41535|2661.86536|2663.64286|2664.68939|0.0|0.0|2664.84|2668.91|2661.77|2665.09|1|0.25|0.48464|2691.5|2684.36|2677.22|2670.08|2666.51|2659.37|2655.8|2648.66|2641.52|2634.38|2647.49|2651.06|2654.63|2658.2|2672.48|2676.05|2679.62|2683.19|2669.89453|0.0|2659.52272|2669.11746|2662.14824|0|1770869869
1770615900|XAUUSD|2666.97|2672.11|2663.56|2670.78|3341|M15|2665.38383|2674.2229|2661.12281|0.83919|1|2662.49806|2658.21061|2661.87043|2676.13093|2679.21488|2660.75346|0.0|2661.5733|2670.56366|2671.70238|2665.89159|2664.47488|2661.55045|2656.14019|2672.80156|0.0|2668.875|2672.11|2663.56|2668.355|-1|0.52|0.55911|2704.98|2696.43|2687.88|2679.33|2675.055|2666.505|2662.23|2653.68|2645.13|2636.58|2646.46|2650.735|2655.01|2659.285|2676.385|2680.66|2684.935|2689.21|2675.72131|0.0|2670.60473|2671.46285|2664.00164|0|1770869869
1770616800|XAUUSD|2667.6|2672.54|2662.75|2672.12|8138|M15|2678.32649|2663.79188|2677.44268|2.5399|-2|2660.24274|2670.09688|2651.5283|2670.90804|2665.55451|2679.3803|2673.99898|0.0|2674.90017|2676.31662|2670.18455|2661.66859|2664.26554|2656.40702|0.0|0.0|2669.86|2672.54|2662.75|2668.7525|-1|1.1075|-1.66847|2711.28|2701.49|2691.7|2681.91|2677.015|2667.225|2662.33|2652.54|2642.75|2632.96|2643.17|2648.065|2652.96|2657.855|2677.435|2682.33|2687.225|2692.12|0.0|0.0|2680.70774|2671.64863|2662.75079|0|1770869869
1770617700|XAUUSD|2673.74|2680.87|2669.16|2679.28|2414|M15|2686.95909|2671.31544|2681.87096|2.99921|2|2666.16175|2669.33576|2676.75245|2685.27971|2678.58327|2668.53434|0.0|0.0|2680.10889|2678.46316|2674.08042|2666.82308|2672.97036|2664.3013|2681.5581|2668.39715|2676.51|2680.87|2669.16|2675.7625|-1|0.7475|-1.55556|2726.12|2714.41|2702.7|2690.99|2685.135|2673.425|2667.57|2655.86|2644.15|2632.44|2645.74|2651.595|2657.45|2663.305|2686.725|2692.58|2698.435|2704.29|0.0|2667.37851|2675.46678|2680.28776|2669.80589|0|1770869869
1770618600|XAUUSD|2679.47|2682.33|2676.38|2681.94|7620|M15|2674.64|2680.7259|2668.71428|-0.52582|2|2681.6489|2684.60765|2674.57679|2687.17913|2680.86052|2688.41201|0.0|2675.04043|2679.69739|2686.26022|2682.56467|2677.97272|2681.29318|2673.10678|0.0|0.0|2680.705|2682.33|2676.38|2680.03|-1|0.675|0.56713|2705.74|2699.79|2693.84|2687.89|2684.915|2678.965|2675.99|2670.04|2664.09|2658.14|2664.48|2667.455|2670.43|2673.405|2685.305|2688.28|2691.255|2694.23|0.0|2672.90056|2672.65043|2682.02674|2677.28056|0|1770869869
1770619500|XAUUSD|2682.77|2687.62|2680.58|2681.9|5526|M15|2689.89506|2679.9646|2695.15669|-1.213|1|2682.99356|2678.24905|2672.07081|2686.53135|2686.66764|2701.91623|2688.5181|0.0|2690.01001|2688.36833|2682.45439|2680.24837|2676.65732|2674.12862|0.0|2679.88942|2682.335|2687.62|2680.58|2683.2175|1|0.8825|1.66942|2710.06|2703.02|2695.98|2688.94|2685.42|2678.38|2674.86|2667.82|2660.78|2653.74|2666.5|2670.02|2673.54|2677.06|2691.14|2694.66|2698.18|2701.7|2691.56235|2678.59853|2680.92238|2687.59674|2681.25289|0|1770869869
1770620400|XAUUSD|2688.14|2689.64|2675.57|2680.04|6114|M15|2673.57038|2675.83354|2685.45737|-0.01265|2|2670.64843|2669.11865|2682.26838|2693.59483|2696.51004|2697.01204|0.0|0.0|2690.15507|2693.70642|2683.69698|2674.36883|2676.47128|2680.36733|0.0|0.0|2684.09|2689.64|2675.57|2683.3475|-1|0.7425|1.02194|2736.32|2722.25|2708.18|2694.11|2687.075|2673.005|2665.97|2651.9|2637.83|2623.76|2647.43|2654.465|2661.5|2668.535|2696.675|2703.71|2710.745|2717.78|0.0|2671.57488|2673.36082|2688.96364|2676.41127|0|1770869869
1770621300|XAUUSD|2681.6|2693.4|2681.37|2688.41|8476|M15|2687.09389|2693.07593|2691.76889|1.09066|-2|2683.86092|2690.66905|2694.74164|2688.18802|2695.23907|2691.93453|0.0|2680.2264|2693.99657|2692.15439|2687.57158|2683.20787|2684.9998|2674.04566|2694.22273|0.0|2685.005|2693.4|2681.37|2686.195|1|1.19|-0.12006|2736.53|2724.5|2712.47|2700.44|2694.425|2682.395|2676.38|2664.35|2652.32|2640.29|2657.31|2663.325|2669.34|2675.355|2699.415|2705.43|2711.445|2717.46|0.0|0.0|2691.8699|2693.09452|2681.01182|0|1770869869
1770622200|XAUUSD|2691.92|2698.01|2688.82|2696.75|8649|M15|2696.25622|2693.84258|2687.49414|-1.10797|-1|2683.85002|2690.07477|2690.53056|2692.85747|2691.21433|2708.3257|2698.83575|2688.13364|2695.51815|2701.53945|2692.89599|2688.30038|2686.52698|2685.94358|0.0|0.0|2694.335|2698.01|2688.82|2693.875|-1|0.46|1.5766|2733.51|2724.32|2715.13|2705.94|2701.345|2692.155|2687.56|2678.37|2669.18|2659.99|2670.44|2675.035|2679.63|2684.225|2702.605|2707.2|2711.795|2716.39|0.0|0.0|2706.80668|2698.83049|2689.51423|0|1770869869
1770623100|XAUUSD|2697.25|2706.53|2693.08|2705.45|9899|M15|2710.54789|2706.9786|2708.25701|0.24452|2|2691.6841|2701.21391|2696.85877|2709.54858|2695.70542|2700.03375|0.0|0.0|2707.1908|2703.40135|2706.08422|2692.88815|2692.33763|2690.17565|0.0|2692.10066|2701.35|2706.53|2693.08|2700.5775|-1|0.7725|-0.98721|2759.25|2745.8|2732.35|2718.9|2712.175|2698.725|2692.0|2678.55|2665.1|2651.65|2666.18|2672.905|2679.63|2686.355|2713.255|2719.98|2726.705|2733.43|0.0|2690.69164|2705.93084|2706.52788|2692.13324|0|1770869869
1770624000|XAUUSD|2706.41|2709.97|2700.89|2703.24|4094|M15|2695.27329|2694.54052|2698.0176|-0.31736|2|2704.84691|2704.98678|2705.45769|2715.03617|2712.98958|2725.00298|0.0|0.0|2710.2569|2709.40779|2706.68827|2699.29807|2701.82342|2706.43775|0.0|0.0|2704.825|2709.97|2700.89|2705.1275|1|0.3025|-0.27325|2739.56|2730.48|2721.4|2712.32|2707.78|2698.7|2694.16|2685.08|2676.0|2666.92|2682.73|2687.27|2691.81|2696.35|2714.51|2719.05|2723.59|2728.13|0.0|0.0|2714.3288|2709.86687|2699.95086|0|1770869869
1770624900|XAUUSD|2701.85|2704.01|2694.45|2698.88|9440|M15|2700.57445|2706.8759|2694.85328|-1.65073|1|2698.32804|2685.30006|2702.91213|2705.55274|2708.79296|2715.31473|0.0|0.0|2706.62779|2705.87752|2710.10466|2696.40842|2693.25253|2693.55365|2704.7304|0.0|2700.365|2704.01|2694.45|2699.7975|-1|0.5675|-1.83053|2737.12|2727.56|2718.0|2708.44|2703.66|2694.1|2689.32|2679.76|2670.2|2660.64|2675.33|2680.11|2684.89|2689.67|2708.79|2713.57|2718.35|2723.13|0.0|2693.62081|2691.87941|2704.66562|2693.58209|0|1770869869
1770625800|XAUUSD|2696.77|2709.47|2693.73|2705.89|7862|M15|2698.64479|2698.75399|2716.76511|-2.92526|-1|2695.9569|2704.37332|2699.29769|2705.36526|2699.61543|2708.38154|0.0|0.0|2708.29719|2711.05063|2708.38089|2695.24036|2694.34286|2686.30669|2709.51429|0.0|2701.33|2709.47|2693.73|2701.465|1|0.135|-0.87433|2768.85|2753.11|2737.37|2721.63|2713.76|2698.02|2690.15|2674.41|2658.67|2642.93|2662.25|2670.12|2677.99|2685.86|2717.34|2725.21|2733.08|2740.95|0.0|0.0|2706.90046|2709.84203|2694.68144|0|1770869869
1770626700|XAUUSD|2704.39|2708.22|2698.97|2700.0|8926|M15|2704.55289|2705.84552|2693.3263|0.62373|-1|2699.49062|2709.58077|2705.42281|2708.6777|2717.60283|2700.64137|2709.59129|2697.80963|2707.63122|2706.2762|2705.7165|2699.47818|2704.21866|2695.02284|2708.49837|2698.15424|2702.195|2708.22|2698.97|2702.895|1|0.7|-0.43459|2737.0|2727.75|2718.5|2709.25|2704.625|2695.375|2690.75|2681.5|2672.25|2663.0|2680.47|2685.095|2689.72|2694.345|2712.845|2717.47|2722.095|2726.72|0.0|0.0|2693.04408|2707.32432|2698.90381|0|1770869869
1770627600|XAUUSD|2699.19|2710.77|2695.7|2706.49|8385|M15|2704.88827|2697.79503|2705.34233|-0.39913|-2|2700.02678|2705.38044|2709.62559|2706.69676|2706.86523|2720.27534|0.0|0.0|2712.88153|2711.30045|2714.93668|2696.88738|2691.62199|2703.45514|2711.62568|2694.77372|2702.84|2710.77|2695.7|2703.0375|1|0.1975|0.91583|2766.77|2751.7|2736.63|2721.56|2714.025|2698.955|2691.42|2676.35|2661.28|2646.21|2665.56|2673.095|2680.63|2688.165|2718.305|2725.84|2733.375|2740.91|0.0|0.0|2705.40028|2711.04773|2695.46793|0|1770869869
1770628500|XAUUSD|2704.9|2709.74|2702.61|2708.85|5071|M15|2701.98662|2706.24574|2717.30115|-1.14124|1|2697.42141|2692.30754|2690.19247|2712.36669|2699.76075|2723.57413|0.0|0.0|2707.12303|2707.53413|2706.37084|2703.33384|2707.28326|2695.5936|0.0|0.0|2706.875|2709.74|2702.61|2706.525|-1|0.35|0.97881|2737.37|2730.24|2723.11|2715.98|2712.415|2705.285|2701.72|2694.59|2687.46|2680.33|2688.35|2691.915|2695.48|2699.045|2713.305|2716.87|2720.435|2724.0|0.0|2700.59503|2702.36542|2710.37239|2703.01297|0|1770869869
1770629400|XAUUSD|2710.7|2718.53|2709.03|2714.63|9548|M15|2715.33042|2719.07302|2723.22968|-0.46535|1|2711.02432|2704.59881|2694.95072|2716.01696|2710.85806|2712.62407|0.0|0.0|2717.92756|2722.05139|2723.30336|2706.58535|2710.79222|2705.42534|0.0|0.0|2712.665|2718.53|2709.03|2713.2225|1|0.5575|-1.26429|2752.63|2743.13|2733.63|2724.13|2719.38|2709.88|2705.13|2695.63|2686.13|2676.63|2690.03|2694.78|2699.53|2704.28|2723.28|2728.03|2732.78|2737.53|2719.98767|0.0|2730.68241|2717.56208|2709.29562|0|1770869869
1770630300|XAUUSD|2719.11|2730.41|2717.47|2727.65|7721|M15|2735.58885|2729.46653|2736.40282|-2.35658|-2|2713.51529|2727.41375|2721.12525|2727.4325|2732.02932|2741.18505|2732.25285|0.0|2731.01938|2731.07808|2734.19989|2718.40376|2722.63693|2709.52954|0.0|0.0|2723.38|2730.41|2717.47|2723.66|1|0.28|0.04204|2779.41|2766.47|2753.53|2740.59|2734.12|2721.18|2714.71|2701.77|2688.83|2675.89|2691.59|2698.06|2704.53|2711.0|2736.88|2743.35|2749.82|2756.29|0.0|2713.06548|2736.32984|2731.01565|2718.01277|0|1770869869
1770631200|XAUUSD|2730.33|2731.5|2724.02|2728.84|6103|M15|2724.45483|2719.33276|2723.98797|2.2077|2|2726.28545|2732.55475|2726.3584|2731.38913|2729.19307|2736.87279|0.0|2723.90737|2733.275|2736.49008|2738.47375|2721.50215|2721.56346|2729.75814|0.0|0.0|2729.585|2731.5|2724.02|2728.6725|-1|0.9125|0.98974|2758.76|2751.28|2743.8|2736.32|2732.58|2725.1|2721.36|2713.88|2706.4|2698.92|2709.06|2712.8|2716.54|2720.28|2735.24|2738.98|2742.72|2746.46|0.0|0.0|2738.72042|2731.13773|2724.91921|0|1770869869
1770632100|XAUUSD|2729.09|2734.65|2727.7|2731.7|5508|M15|2729.63371|2721.92076|2720.77239|-1.66644|2|2732.75521|2735.79413|2729.88389|2739.08816|2729.88678|2727.55464|0.0|2726.8789|2736.55482|2735.5404|2734.32577|2727.09533|2731.47843|2725.89233|0.0|0.0|2730.395|2734.65|2727.7|2730.785|1|0.39|-0.71914|2759.5|2752.55|2745.6|2738.65|2735.175|2728.225|2724.75|2717.8|2710.85|2703.9|2713.8|2717.275|2720.75|2724.225|2738.125|2741.6|2745.075|2748.55|0.0|0.0|2721.88963|2733.86294|2728.12839|0|1770869869
