timestamp	symbol	timeframe	close	diag_asc_line_1	diag_asc_line_2	diag_asc_line_3	diag_desc_line_1	diag_desc_line_2	diag_desc_line_3	diag_high_map	diag_low_map
1771888200	XAUUSD	M5	5244.75							0	0
1771888500	XAUUSD	M5	5246.84							5249.84	0
1771888800	XAUUSD	M5	5239.49							0	0
1771889100	XAUUSD	M5	5236.76							0	0
1771889400	XAUUSD	M5	5245.97							0	0
1771889700	XAUUSD	M5	5240.97							0	0
1771890000	XAUUSD	M5	5242.63							0	0
1771890300	XAUUSD	M5	5242.32							0	0
1771890600	XAUUSD	M5	5234.64							0	0
1771890900	XAUUSD	M5	5235.72							0	0
1771891200	XAUUSD	M5	5230.28							0	0
1771891500	XAUUSD	M5	5227.91							0	0
1771891800	XAUUSD	M5	5229.97							0	0
1771892100	XAUUSD	M5	5231.93							0	0
1771892400	XAUUSD	M5	5235.66							0	0
1771892700	XAUUSD	M5	5225.74							0	0
1771893000	XAUUSD	M5	5228.48							0	0
1771893300	XAUUSD	M5	5227.52							0	0
1771893600	XAUUSD	M5	5230.50							0	0
1771893900	XAUUSD	M5	5229.99							0	0
1771894200	XAUUSD	M5	5227.17							0	0
1771894500	XAUUSD	M5	5224.07							0	0
1771894800	XAUUSD	M5	5213.29							0	0
1771895100	XAUUSD	M5	5207.71							0	0
1771895400	XAUUSD	M5	5184.95							0	0
1771895700	XAUUSD	M5	5160.05							0	5145.42
1771896000	XAUUSD	M5	5150.49							0	0
1771896300	XAUUSD	M5	5164.59							0	0
1771896600	XAUUSD	M5	5170.75							0	0
1771896900	XAUUSD	M5	5164.39							0	0
1771897200	XAUUSD	M5	5173.68							0	0
1771897500	XAUUSD	M5	5178.53							0	0
1771897800	XAUUSD	M5	5167.46							0	0
1771898100	XAUUSD	M5	5177.22							0	0
1771898400	XAUUSD	M5	5171.74							0	0
1771898700	XAUUSD	M5	5172.79							0	0
1771899000	XAUUSD	M5	5172.65							0	0
1771899300	XAUUSD	M5	5172.58							0	0
1771899600	XAUUSD	M5	5169.31							0	0
1771899900	XAUUSD	M5	5173.26							0	0
1771900200	XAUUSD	M5	5184.16							0	0
1771900500	XAUUSD	M5	5187.96							0	0
1771900800	XAUUSD	M5	5183.56							0	0
1771901100	XAUUSD	M5	5186.01							0	0
1771901400	XAUUSD	M5	5184.82							0	0
1771901700	XAUUSD	M5	5190.00							0	0
1771902000	XAUUSD	M5	5186.92							0	0
1771902300	XAUUSD	M5	5187.92							5191.83	0
1771902600	XAUUSD	M5	5188.87							0	0
1771902900	XAUUSD	M5	5186.90							0	0
1771903200	XAUUSD	M5	5187.02							0	0
1771903500	XAUUSD	M5	5182.76							0	0
1771903800	XAUUSD	M5	5186.08							0	0
1771904100	XAUUSD	M5	5184.50							0	0
1771904400	XAUUSD	M5	5179.40							0	0
1771904700	XAUUSD	M5	5175.94							0	0
1771905000	XAUUSD	M5	5175.98							0	0
1771905300	XAUUSD	M5	5172.13							0	0
1771905600	XAUUSD	M5	5164.12							0	5161.11
1771905900	XAUUSD	M5	5168.81							0	0
1771906200	XAUUSD	M5	5168.31							0	0
1771906500	XAUUSD	M5	5171.55							0	0
1771906800	XAUUSD	M5	5171.60							0	0
1771907100	XAUUSD	M5	5172.07							0	0
1771907400	XAUUSD	M5	5167.72							0	0
1771907700	XAUUSD	M5	5169.07							0	0
1771908000	XAUUSD	M5	5164.71							0	0
1771908300	XAUUSD	M5	5170.68							0	0
1771908600	XAUUSD	M5	5168.41							0	0
1771908900	XAUUSD	M5	5168.24							0	0
1771909200	XAUUSD	M5	5170.91							0	0
1771909500	XAUUSD	M5	5170.79							0	0
1771909800	XAUUSD	M5	5172.12							0	0
1771910100	XAUUSD	M5	5172.34							0	0
1771910400	XAUUSD	M5	5173.57							0	0
1771910700	XAUUSD	M5	5167.46							0	0
1771911000	XAUUSD	M5	5172.36							0	0
1771911300	XAUUSD	M5	5171.22							0	0
1771911600	XAUUSD	M5	5172.77							0	0
1771911900	XAUUSD	M5	5174.39							0	0
1771912200	XAUUSD	M5	5180.92							0	0
1771912500	XAUUSD	M5	5182.53							5185.75	0
1771912800	XAUUSD	M5	5180.50							0	0
1771913100	XAUUSD	M5	5183.03							0	0
1771913400	XAUUSD	M5	5182.71							0	0
1771913700	XAUUSD	M5	5180.91							0	0
1771914000	XAUUSD	M5	5177.84							0	0
1771914300	XAUUSD	M5	5168.85							0	0
1771914600	XAUUSD	M5	5166.34							0	0
1771914900	XAUUSD	M5	5173.16							0	5156.66
1771915200	XAUUSD	M5	5169.02							0	0
1771915500	XAUUSD	M5	5173.23							0	0
1771915800	XAUUSD	M5	5168.55							0	0
1771916100	XAUUSD	M5	5173.55							0	0
1771916400	XAUUSD	M5	5170.45							0	0
1771916700	XAUUSD	M5	5167.18							0	0
1771917000	XAUUSD	M5	5171.39							0	0
1771917300	XAUUSD	M5	5178.90							0	0
1771917600	XAUUSD	M5	5174.70							0	0
1771917900	XAUUSD	M5	5183.34							0	0
1771918200	XAUUSD	M5	5179.55							0	0
1771918500	XAUUSD	M5	5178.19							0	0
1771918800	XAUUSD	M5	5179.90							5183.72	0
1771919100	XAUUSD	M5	5176.84							0	0
1771919400	XAUUSD	M5	5180.85							0	0
1771919700	XAUUSD	M5	5179.38							0	0
1771920000	XAUUSD	M5	5172.85							0	0
1771920300	XAUUSD	M5	5175.46							0	0
1771920600	XAUUSD	M5	5171.86							0	0
1771920900	XAUUSD	M5	5168.05							0	0
1771921200	XAUUSD	M5	5173.58							0	0
1771921500	XAUUSD	M5	5170.52							0	0
1771921800	XAUUSD	M5	5180.56							0	0
1771922100	XAUUSD	M5	5178.96							0	0
1771922400	XAUUSD	M5	5174.90							0	0
1771922700	XAUUSD	M5	5172.38							0	0
1771923000	XAUUSD	M5	5171.81							0	0
1771923300	XAUUSD	M5	5173.59							0	0
1771923600	XAUUSD	M5	5176.56							0	0
1771923900	XAUUSD	M5	5177.61							0	0
1771924200	XAUUSD	M5	5172.56							0	0
1771924500	XAUUSD	M5	5172.21							0	0
1771924800	XAUUSD	M5	5170.45							0	0
1771925100	XAUUSD	M5	5168.37							0	0
1771925400	XAUUSD	M5	5172.74							0	0
1771925700	XAUUSD	M5	5170.42							0	0
1771926000	XAUUSD	M5	5170.03							0	0
1771926300	XAUUSD	M5	5170.00							0	0
1771926600	XAUUSD	M5	5170.50							0	0
1771926900	XAUUSD	M5	5171.47							0	0
1771927200	XAUUSD	M5	5175.98							0	0
1771927500	XAUUSD	M5	5173.19							0	0
1771927800	XAUUSD	M5	5174.63							0	0
1771928100	XAUUSD	M5	5173.97							0	0
1771928400	XAUUSD	M5	5180.58							5181.10	0
1771928700	XAUUSD	M5	5175.97							0	0
1771929000	XAUUSD	M5	5167.24							0	0
1771929300	XAUUSD	M5	5166.79							0	5163.38
1771929600	XAUUSD	M5	5170.39							0	0
1771929900	XAUUSD	M5	5170.29							0	0
1771930200	XAUUSD	M5	5172.72							0	0
1771930500	XAUUSD	M5	5172.82							0	0
1771930800	XAUUSD	M5	5175.76							0	0
1771931100	XAUUSD	M5	5173.66							0	0
1771931400	XAUUSD	M5	5176.37							0	0
1771931700	XAUUSD	M5	5174.00							0	0
1771932000	XAUUSD	M5	5171.96							0	0
1771932300	XAUUSD	M5	5174.68							0	0
1771932600	XAUUSD	M5	5174.23							0	0
1771932900	XAUUSD	M5	5176.43							0	0
1771933200	XAUUSD	M5	5178.18							0	0
1771933500	XAUUSD	M5	5173.77							0	0
1771933800	XAUUSD	M5	5175.54							0	0
1771934100	XAUUSD	M5	5172.69							0	0
1771934400	XAUUSD	M5	5169.59							0	0
1771934700	XAUUSD	M5	5170.71							0	0
1771935000	XAUUSD	M5	5167.55							0	0
1771935300	XAUUSD	M5	5151.32							0	0
1771935600	XAUUSD	M5	5158.40							0	0
1771935900	XAUUSD	M5	5161.67							0	0
1771936200	XAUUSD	M5	5159.53							0	0
1771936500	XAUUSD	M5	5156.46							0	0
1771936800	XAUUSD	M5	5158.08							0	0
1771937100	XAUUSD	M5	5154.50							0	0
1771937400	XAUUSD	M5	5147.04							0	0
1771937700	XAUUSD	M5	5150.85							0	0
1771938000	XAUUSD	M5	5154.93							0	0
1771938300	XAUUSD	M5	5158.55							0	0
1771938600	XAUUSD	M5	5159.00							0	0
1771938900	XAUUSD	M5	5152.92							0	0
1771939200	XAUUSD	M5	5156.97							0	0
1771939500	XAUUSD	M5	5156.43							0	0
1771939800	XAUUSD	M5	5153.87							0	0
1771940100	XAUUSD	M5	5138.59							0	0
1771940400	XAUUSD	M5	5146.00							0	0
1771940700	XAUUSD	M5	5126.45							0	0
1771941000	XAUUSD	M5	5133.11							0	0
1771941300	XAUUSD	M5	5115.35							0	0
1771941600	XAUUSD	M5	5118.10							0	0
1771941900	XAUUSD	M5	5121.27							0	0
1771942200	XAUUSD	M5	5105.37							0	5094.27
1771942500	XAUUSD	M5	5101.94							0	0
1771942800	XAUUSD	M5	5118.74							0	0
1771943100	XAUUSD	M5	5115.57							0	0
1771943400	XAUUSD	M5	5117.70							0	0
1771943700	XAUUSD	M5	5135.10							0	0
1771944000	XAUUSD	M5	5137.20							0	0
1771944300	XAUUSD	M5	5132.98							0	0
1771944600	XAUUSD	M5	5129.76							0	0
1771944900	XAUUSD	M5	5127.73							0	0
1771945200	XAUUSD	M5	5125.43							0	0
1771945500	XAUUSD	M5	5135.47							0	0
1771945800	XAUUSD	M5	5136.96							0	0
1771946100	XAUUSD	M5	5140.13							0	0
1771946400	XAUUSD	M5	5143.55							0	0
1771946700	XAUUSD	M5	5138.31							0	0
1771947000	XAUUSD	M5	5140.81							0	0
1771947300	XAUUSD	M5	5144.64							0	0
1771947600	XAUUSD	M5	5149.82							0	0
1771947900	XAUUSD	M5	5152.66							0	0
1771948200	XAUUSD	M5	5145.91							0	0
1771948500	XAUUSD	M5	5150.30							0	0
1771948800	XAUUSD	M5	5148.95							0	0
1771949100	XAUUSD	M5	5143.97							0	0
1771949400	XAUUSD	M5	5147.46							0	0
1771949700	XAUUSD	M5	5147.64							0	0
1771950000	XAUUSD	M5	5143.16							0	0
1771950300	XAUUSD	M5	5143.63							0	0
1771950600	XAUUSD	M5	5137.39							0	0
1771950900	XAUUSD	M5	5145.77							0	0
1771951200	XAUUSD	M5	5145.42							0	0
1771951500	XAUUSD	M5	5136.17							0	0
1771951800	XAUUSD	M5	5137.98							0	5131.27
1771952100	XAUUSD	M5	5141.80							0	0
1771952400	XAUUSD	M5	5149.39							0	0
1771952700	XAUUSD	M5	5152.87							0	0
1771953000	XAUUSD	M5	5156.23							0	0
1771953300	XAUUSD	M5	5160.92							0	0
1771953600	XAUUSD	M5	5160.04							0	0
1771953900	XAUUSD	M5	5158.52							0	0
1771954200	XAUUSD	M5	5158.27							0	0
1771954500	XAUUSD	M5	5158.37							0	0
1771954800	XAUUSD	M5	5160.52							0	0
1771955100	XAUUSD	M5	5160.16							0	0
1771955400	XAUUSD	M5	5159.04							0	0
1771955700	XAUUSD	M5	5163.64							0	0
1771956000	XAUUSD	M5	5167.21							0	0
1771956300	XAUUSD	M5	5168.50							5170.15	0
1771956600	XAUUSD	M5	5164.24							0	0
1771956900	XAUUSD	M5	5159.84							0	0
1771957200	XAUUSD	M5	5159.11							0	0
1771957500	XAUUSD	M5	5158.28							0	0
1771957800	XAUUSD	M5	5156.52							0	0
1771958100	XAUUSD	M5	5157.95							0	0
1771958400	XAUUSD	M5	5159.11							0	0
1771958700	XAUUSD	M5	5159.63							0	0
1771959000	XAUUSD	M5	5160.33							0	0
1771959300	XAUUSD	M5	5160.06							0	0
1771959600	XAUUSD	M5	5156.40							0	0
1771959900	XAUUSD	M5	5152.84							0	0
1771960200	XAUUSD	M5	5156.29							0	0
1771960500	XAUUSD	M5	5148.93							0	0
1771960800	XAUUSD	M5	5147.34							0	5146.42
1771961100	XAUUSD	M5	5151.59							0	0
1771961400	XAUUSD	M5	5153.64							0	0
1771961700	XAUUSD	M5	5155.71							0	0
1771962000	XAUUSD	M5	5152.26							0	0
1771962300	XAUUSD	M5	5154.36							0	0
1771962600	XAUUSD	M5	5152.80							0	0
1771962900	XAUUSD	M5	5154.01							0	0
1771963200	XAUUSD	M5	5153.22							0	0
1771963500	XAUUSD	M5	5149.67							0	0
1771963800	XAUUSD	M5	5149.23							0	0
1771964100	XAUUSD	M5	5154.84							0	0
1771964400	XAUUSD	M5	5164.95							0	0
1771964700	XAUUSD	M5	5168.21							0	0
1771965000	XAUUSD	M5	5170.42							0	0
1771965300	XAUUSD	M5	5169.62							0	0
1771965600	XAUUSD	M5	5172.26							5173.16	0
1771965900	XAUUSD	M5	5168.22							0	0
1771966200	XAUUSD	M5	5163.69							0	0
1771966500	XAUUSD	M5	5164.24							0	0
1771966800	XAUUSD	M5	5158.21							0	0
1771967100	XAUUSD	M5	5157.54							0	0
1771967400	XAUUSD	M5	5161.12							0	0
1771967700	XAUUSD	M5	5158.33							0	0
1771968000	XAUUSD	M5	5153.97							0	0
1771968300	XAUUSD	M5	5155.44							0	0
1771968600	XAUUSD	M5	5149.86							0	0
1771968900	XAUUSD	M5	5149.81							0	0
1771969200	XAUUSD	M5	5150.79							0	0
1771969500	XAUUSD	M5	5148.20							0	0
1771969800	XAUUSD	M5	5145.11							0	0
1771970100	XAUUSD	M5	5143.97							0	0
1771974000	XAUUSD	M5	5135.96	5121.81						0	5121.81
1771974300	XAUUSD	M5	5133.97	5122.89						0	0
1771974600	XAUUSD	M5	5135.82	5123.97						0	0
1771974900	XAUUSD	M5	5132.46	5125.05						0	0
1771975200	XAUUSD	M5	5132.69	5126.13						0	0
1771975500	XAUUSD	M5	5130.99	5127.22						0	0
1771975800	XAUUSD	M5	5131.98	5128.30						0	0
1771976100	XAUUSD	M5	5138.91	5129.38						0	0
1771976400	XAUUSD	M5	5147.23	5130.46						0	0
1771976700	XAUUSD	M5	5150.22	5131.54						0	0
1771977000	XAUUSD	M5	5150.60	5132.62						0	0
1771977300	XAUUSD	M5	5146.72	5133.70						0	0
1771977600	XAUUSD	M5	5140.34	5134.78						0	0
1771977900	XAUUSD	M5	5143.30	5135.87						0	0
1771978200	XAUUSD	M5	5140.57	5136.95						0	0
1771978500	XAUUSD	M5	5143.05	5138.03						0	0
1771978800	XAUUSD	M5	5142.90	5139.11						0	0
1771979100	XAUUSD	M5	5140.27	5140.19						0	0
1771979400	XAUUSD	M5	5147.64	5141.27						0	0
1771979700	XAUUSD	M5	5152.05	5142.35						0	0
1771980000	XAUUSD	M5	5147.80	5143.43						0	0
1771980300	XAUUSD	M5	5144.60	5144.52						0	0
1771980600	XAUUSD	M5	5147.47	5145.60						0	0
1771980900	XAUUSD	M5	5152.30	5146.68						0	0
1771981200	XAUUSD	M5	5159.26	5147.76						0	0
1771981500	XAUUSD	M5	5168.85	5148.84						0	0
1771981800	XAUUSD	M5	5174.67	5149.92						0	0
1771982100	XAUUSD	M5	5184.25	5151.00						0	0
1771982400	XAUUSD	M5	5178.84	5152.08						0	0
1771982700	XAUUSD	M5	5185.40	5153.17						0	0
1771983000	XAUUSD	M5	5185.55	5154.25						0	0
1771983300	XAUUSD	M5	5182.98	5155.33						0	0
1771983600	XAUUSD	M5	5180.48	5156.41						0	0
1771983900	XAUUSD	M5	5183.87	5157.49						0	0
1771984200	XAUUSD	M5	5183.26	5158.57						0	0
1771984500	XAUUSD	M5	5176.97	5159.65						0	0
1771984800	XAUUSD	M5	5183.28	5160.73						0	0
1771985100	XAUUSD	M5	5186.42	5161.82						0	0
1771985400	XAUUSD	M5	5188.71	5162.90						0	0
1771985700	XAUUSD	M5	5190.56	5163.98						5193.72	0
1771986000	XAUUSD	M5	5187.74	5165.06						0	0
1771986300	XAUUSD	M5	5189.77	5166.14						0	0
1771986600	XAUUSD	M5	5187.94	5167.22						0	0
1771986900	XAUUSD	M5	5186.22	5168.30						0	0
1771987200	XAUUSD	M5	5186.01	5169.38						0	0
1771987500	XAUUSD	M5	5184.68	5170.46						0	0
1771987800	XAUUSD	M5	5175.73	5171.55						0	5166.57
1771988100	XAUUSD	M5	5180.66	5172.63						0	0
1771988400	XAUUSD	M5	5184.31	5173.71						0	0
1771988700	XAUUSD	M5	5184.47	5174.79						0	0
1771989000	XAUUSD	M5	5186.31	5175.87						0	0
1771989300	XAUUSD	M5	5184.53	5176.95						0	0
1771989600	XAUUSD	M5	5179.49	5178.03						0	0
1771989900	XAUUSD	M5	5186.32	5179.11						0	0
1771990200	XAUUSD	M5	5187.35	5180.20						0	0
1771990500	XAUUSD	M5	5183.64	5181.28						0	0
1771990800	XAUUSD	M5	5183.99	5182.36						0	0
1771991100	XAUUSD	M5	5185.30	5183.44						0	0
1771991400	XAUUSD	M5	5179.30	5184.52						0	0
1771991700	XAUUSD	M5	5181.81	5185.60						0	0
1771992000	XAUUSD	M5	5182.35	5186.68						0	0
1771992300	XAUUSD	M5	5175.06	5187.76						0	0
1771992600	XAUUSD	M5	5180.93	5188.85						0	0
1771992900	XAUUSD	M5	5183.09	5189.93						0	0
1771993200	XAUUSD	M5	5182.11	5191.01						0	0
1771993500	XAUUSD	M5	5182.90	5192.09						0	0
1771993800	XAUUSD	M5	5181.53	5193.17						0	0
1771994100	XAUUSD	M5	5182.73	5194.25						0	0
1771994400	XAUUSD	M5	5184.20	5195.33						0	0
1771994700	XAUUSD	M5	5180.96	5196.41						0	0
1771995000	XAUUSD	M5	5181.32	5197.50						0	0
1771995300	XAUUSD	M5	5182.75	5198.58						0	0
1771995600	XAUUSD	M5	5186.68	5199.66						0	0
1771995900	XAUUSD	M5	5188.00	5200.74						0	0
1771996200	XAUUSD	M5	5188.46	5201.82						0	0
1771996500	XAUUSD	M5	5192.45	5202.90						0	0
1771996800	XAUUSD	M5	5188.73	5203.98						0	0
1771997100	XAUUSD	M5	5195.42	5205.06						0	0
1771997400	XAUUSD	M5	5197.44	5206.15						0	0
1771997700	XAUUSD	M5	5197.80	5207.23						0	0
1771998000	XAUUSD	M5	5202.94	5208.31						0	0
1771998300	XAUUSD	M5	5209.19	5209.39						0	0
1771998600	XAUUSD	M5	5208.07	5210.47						5210.47	0
1771998900	XAUUSD	M5	5201.74	5211.55						0	0
1771999200	XAUUSD	M5	5193.75	5212.63						0	0
1771999500	XAUUSD	M5	5186.70	5213.71						0	0
1771999800	XAUUSD	M5	5191.97	5214.79						0	0
1772000100	XAUUSD	M5	5193.73	5215.88						0	0
1772000400	XAUUSD	M5	5190.48	5216.96						0	0
1772000700	XAUUSD	M5	5189.73	5218.04						0	0
1772001000	XAUUSD	M5	5192.82	5219.12						0	0
1772001300	XAUUSD	M5	5193.24	5220.20						0	0
1772001600	XAUUSD	M5	5191.41	5221.28						0	0
1772001900	XAUUSD	M5	5192.00	5222.36						0	0
1772002200	XAUUSD	M5	5191.93	5223.44						0	0
1772002500	XAUUSD	M5	5194.61	5224.53						0	0
1772002800	XAUUSD	M5	5188.34	5225.61						0	0
1772003100	XAUUSD	M5	5193.06	5226.69						0	0
1772003400	XAUUSD	M5	5188.68	5227.77						0	0
1772003700	XAUUSD	M5	5186.70	5228.85						0	0
1772004000	XAUUSD	M5	5186.63	5229.93						0	0
1772004300	XAUUSD	M5	5189.46	5231.01						0	0
1772004600	XAUUSD	M5	5188.38	5232.09						0	0
1772004900	XAUUSD	M5	5186.80	5233.18						0	0
1772005200	XAUUSD	M5	5186.27	5234.26						0	0
1772005500	XAUUSD	M5	5187.63	5235.34						0	0
1772005800	XAUUSD	M5	5182.71	5236.42						0	0
1772006100	XAUUSD	M5	5184.69	5237.50						0	0
1772006400	XAUUSD	M5	5188.03	5238.58						0	0
1772006700	XAUUSD	M5	5186.77	5239.66						0	0
1772007000	XAUUSD	M5	5187.30	5240.74						0	0
1772007300	XAUUSD	M5	5192.50	5241.83						0	0
1772007600	XAUUSD	M5	5193.17	5242.91						0	0
1772007900	XAUUSD	M5	5193.46	5243.99						0	0
1772008200	XAUUSD	M5	5195.27	5245.07						0	0
1772008500	XAUUSD	M5	5193.88	5246.15						5197.34	0
1772008800	XAUUSD	M5	5192.21	5247.23						0	0
1772009100	XAUUSD	M5	5192.13	5248.31						0	0
1772009400	XAUUSD	M5	5187.71	5249.39						0	0
1772009700	XAUUSD	M5	5185.37	5250.48						0	0
1772010000	XAUUSD	M5	5181.47	5251.56						0	0
1772010300	XAUUSD	M5	5184.69	5252.64						0	0
1772010600	XAUUSD	M5	5183.72	5253.72						0	0
1772010900	XAUUSD	M5	5185.94	5254.80						0	0
1772011200	XAUUSD	M5	5186.75	5255.88						0	0
1772011500	XAUUSD	M5	5186.75	5256.96						0	0
1772011800	XAUUSD	M5	5189.38	5258.04						0	0
1772012100	XAUUSD	M5	5191.08	5259.12						0	0
1772012400	XAUUSD	M5	5191.02	5260.21						0	0
1772012700	XAUUSD	M5	5190.63	5261.29						0	0
1772013000	XAUUSD	M5	5190.48	5262.37						0	0
1772013300	XAUUSD	M5	5193.27	5263.45						0	0
1772013600	XAUUSD	M5	5188.91	5264.53						0	0
1772013900	XAUUSD	M5	5184.33	5265.61						0	0
1772014200	XAUUSD	M5	5184.63	5266.69						0	0
1772014500	XAUUSD	M5	5177.70	5267.77						0	0
1772014800	XAUUSD	M5	5174.18	5268.86						0	0
1772015100	XAUUSD	M5	5175.13	5269.94						0	0
1772015400	XAUUSD	M5	5173.24	5271.02						0	0
1772015700	XAUUSD	M5	5179.02	5272.10						0	0
1772016000	XAUUSD	M5	5176.86	5273.18						0	0
1772016300	XAUUSD	M5	5175.40	5274.26						0	0
1772016600	XAUUSD	M5	5174.48	5275.34						0	0
1772016900	XAUUSD	M5	5175.16	5276.42						0	0
1772017200	XAUUSD	M5	5171.44	5277.51						0	0
1772017500	XAUUSD	M5	5169.77	5278.59						0	0
1772017800	XAUUSD	M5	5163.64	5279.67						0	0
1772018100	XAUUSD	M5	5159.68	5280.75						0	5155.40
1772018400	XAUUSD	M5	5165.08	5281.83						0	0
1772018700	XAUUSD	M5	5168.85	5282.91						0	0
1772019000	XAUUSD	M5	5169.86	5283.99						0	0
1772019300	XAUUSD	M5	5167.67	5285.07						0	0
1772019600	XAUUSD	M5	5173.18	5286.16						0	0
1772019900	XAUUSD	M5	5173.30	5287.24						0	0
1772020200	XAUUSD	M5	5173.62	5288.32						0	0
1772020500	XAUUSD	M5	5181.67	5289.40						0	0
1772020800	XAUUSD	M5	5179.73	5290.48						0	0
1772021100	XAUUSD	M5	5181.07	5291.56						0	0
1772021400	XAUUSD	M5	5182.11	5292.64						0	0
1772021700	XAUUSD	M5	5183.84	5293.72						0	0
1772022000	XAUUSD	M5	5186.84	5294.81						0	0
1772022300	XAUUSD	M5	5183.54	5295.89						0	0
1772022600	XAUUSD	M5	5179.74	5296.97						0	0
1772022900	XAUUSD	M5	5183.98	5298.05						0	0
1772023200	XAUUSD	M5	5184.73	5299.13						0	0
1772023500	XAUUSD	M5	5184.12	5300.21						0	0
