z-score_timestamp	z-score_symbol	z-score_timeframe	z-score_close	z-score_open	z-score_high	z-score_low	body_direction	body_size	body_classification
1788441303	XAUUSD	M5	4479.75	4485.72	4487.93	4479.26	-1	1.31542	3
1788441603	XAUUSD	M5	4483.56	4479.64	4484.57	4478.38	1	0.49533	0
1788441903	XAUUSD	M5	4479.96	4483.55	4483.96	4477.04	-1	0.36392	3
1788442203	XAUUSD	M5	4477.54	4479.86	4482.39	4474.29	-1	0.14238	3
1788442503	XAUUSD	M5	4475.61	4477.73	4480.04	4472.71	-1	0.22034	3
1788442803	XAUUSD	M5	4470.14	4475.87	4475.87	4468.13	-1	1.21637	3
1788443103	XAUUSD	M5	4458.20	4469.86	4470.16	4456.75	-1	3.53230	5
1788443403	XAUUSD	M5	4463.90	4458.28	4464.80	4458.03	1	1.16158	0
1788443703	XAUUSD	M5	4470.93	4463.78	4471.03	4462.40	1	1.75570	1
1788444003	XAUUSD	M5	4465.20	4468.50	4469.65	4459.37	-1	0.23773	3
1788444303	XAUUSD	M5	4464.51	4465.21	4472.91	4462.33	-1	0.78463	3
1788444603	XAUUSD	M5	4469.12	4464.17	4469.94	4461.52	1	0.89884	0
1788444903	XAUUSD	M5	4476.65	4469.23	4477.45	4469.22	1	1.86607	1
1788445203	XAUUSD	M5	4475.85	4476.68	4480.76	4472.07	-1	0.73483	3
1788445503	XAUUSD	M5	4477.70	4475.84	4478.24	4470.75	1	0.32603	0
1788445803	XAUUSD	M5	4470.62	4477.34	4479.72	4470.58	-1	1.59624	4
1788446103	XAUUSD	M5	4469.35	4470.71	4474.14	4468.71	-1	0.52291	3
1788446403	XAUUSD	M5	4473.04	4469.50	4475.08	4466.08	1	0.33709	0
1788446703	XAUUSD	M5	4474.21	4472.83	4480.23	4472.83	1	0.51549	0
1788447003	XAUUSD	M5	4476.88	4474.20	4479.29	4474.12	1	0.00403	0
1788447303	XAUUSD	M5	4485.38	4476.86	4485.38	4470.99	1	2.31846	1
1788447603	XAUUSD	M5	4497.97	4485.45	4500.15	4484.15	1	3.83358	2
1788447903	XAUUSD	M5	4497.94	4498.00	4503.76	4496.70	-1	1.02299	3
1788448203	XAUUSD	M5	4503.50	4497.96	4504.06	4495.42	1	1.10868	0
1788448503	XAUUSD	M5	4510.31	4503.73	4510.77	4501.73	1	1.50831	1
1788448803	XAUUSD	M5	4504.68	4510.29	4510.78	4503.79	-1	1.12760	3
1788449103	XAUUSD	M5	4506.78	4504.65	4508.08	4504.02	1	0.22268	0
1788449403	XAUUSD	M5	4503.13	4506.48	4509.64	4499.96	-1	0.25065	3
1788449703	XAUUSD	M5	4496.68	4503.26	4504.89	4495.38	-1	1.49818	3
1788450003	XAUUSD	M5	4495.01	4496.87	4498.43	4494.92	-1	0.32762	3
1788450303	XAUUSD	M5	4488.68	4495.12	4495.58	4487.58	-1	1.43722	3
1788450603	XAUUSD	M5	4490.28	4488.40	4492.13	4487.45	1	0.32141	0
1788450903	XAUUSD	M5	4493.24	4490.45	4493.33	4486.15	1	0.03042	0
1788451203	XAUUSD	M5	4490.61	4493.24	4493.57	4490.37	-1	0.03222	3
1788451503	XAUUSD	M5	4492.29	4490.74	4493.16	4487.67	1	0.44977	0
1788451803	XAUUSD	M5	4493.97	4492.21	4495.37	4492.21	1	0.36892	0
1788452103	XAUUSD	M5	4493.77	4493.95	4494.79	4491.35	-1	0.97624	3
1788452403	XAUUSD	M5	4493.02	4493.81	4494.19	4491.08	-1	0.73745	3
1788452703	XAUUSD	M5	4493.23	4492.97	4494.43	4490.60	1	0.94246	0
1788453003	XAUUSD	M5	4490.83	4493.57	4495.50	4489.39	-1	0.02062	3
1788453303	XAUUSD	M5	4491.27	4490.74	4491.80	4489.93	1	0.83408	0
1788453603	XAUUSD	M5	4487.95	4491.20	4491.32	4486.86	-1	0.22370	3
1788453903	XAUUSD	M5	4488.81	4487.69	4491.03	4487.42	1	0.60292	0
1788454203	XAUUSD	M5	4487.16	4488.81	4490.18	4485.47	-1	0.39448	3
1788454503	XAUUSD	M5	4486.24	4487.08	4488.65	4485.78	-1	0.71124	3
1788454803	XAUUSD	M5	4487.14	4486.30	4487.59	4483.26	1	0.71171	0
1788455103	XAUUSD	M5	4486.02	4487.16	4488.83	4485.65	-1	0.59393	3
1788455403	XAUUSD	M5	4487.93	4486.02	4488.38	4485.74	1	0.29252	0
1788455703	XAUUSD	M5	4487.61	4487.94	4488.25	4485.18	-1	0.91283	3
1788456003	XAUUSD	M5	4490.85	4487.60	4491.38	4486.99	1	0.23336	0
1788456303	XAUUSD	M5	4492.91	4490.85	4493.73	4489.75	1	0.23516	0
1788456603	XAUUSD	M5	4491.82	4492.92	4494.02	4490.87	-1	0.61129	3
1788456903	XAUUSD	M5	4493.00	4491.82	4494.10	4491.53	1	0.58035	0
1788457203	XAUUSD	M5	4491.91	4493.01	4493.57	4491.82	-1	0.61307	3
1788457503	XAUUSD	M5	4491.40	4491.95	4494.69	4490.95	-1	0.82909	3
1788457803	XAUUSD	M5	4490.08	4491.40	4491.43	4488.33	-1	0.52703	3
1788458103	XAUUSD	M5	4486.61	4490.06	4490.59	4486.58	-1	0.30944	3
1788458403	XAUUSD	M5	4489.31	4486.60	4489.76	4486.60	1	0.01641	0
1788458703	XAUUSD	M5	4488.31	4489.31	4489.31	4484.56	-1	0.65636	3
1788459003	XAUUSD	M5	4483.95	4488.31	4489.26	4483.94	-1	0.66843	3
1788459303	XAUUSD	M5	4486.34	4483.93	4486.74	4483.93	1	0.10168	0
1788459603	XAUUSD	M5	4483.65	4486.34	4488.06	4482.13	-1	0.00834	3
1788459903	XAUUSD	M5	4479.87	4483.54	4484.56	4479.87	-1	0.39537	3
1788460203	XAUUSD	M5	4479.33	4479.77	4480.53	4475.91	-1	0.88045	3
1788460503	XAUUSD	M5	4482.51	4479.19	4482.83	4478.72	1	0.27448	0
1788460803	XAUUSD	M5	4481.49	4482.51	4482.77	4480.79	-1	0.64405	3
1788461103	XAUUSD	M5	4478.70	4481.49	4482.70	4477.65	-1	0.06563	3
1788461403	XAUUSD	M5	4475.42	4478.71	4479.21	4475.42	-1	0.26878	3
1788461703	XAUUSD	M5	4475.21	4475.09	4476.28	4473.96	1	1.00413	0
1788462003	XAUUSD	M5	4474.57	4475.22	4476.42	4474.03	-1	0.78973	3
1788462303	XAUUSD	M5	4476.18	4474.80	4476.28	4473.96	1	0.49334	0
1788462603	XAUUSD	M5	4474.42	4476.19	4476.92	4472.85	-1	0.33594	3
1788462903	XAUUSD	M5	4476.22	4474.42	4476.65	4473.98	1	0.32537	0
1788463203	XAUUSD	M5	4474.19	4476.18	4476.32	4474.05	-1	0.25033	3
1788463503	XAUUSD	M5	4475.85	4474.21	4475.85	4472.64	1	0.38920	0
1788463803	XAUUSD	M5	4474.20	4475.81	4477.60	4474.17	-1	0.39997	3
1788464103	XAUUSD	M5	4475.23	4474.07	4476.12	4474.07	1	0.57816	0
1788464403	XAUUSD	M5	4477.53	4475.23	4478.85	4475.23	1	0.12072	0
1788464703	XAUUSD	M5	4479.37	4477.53	4480.79	4477.47	1	0.30215	0
1788465003	XAUUSD	M5	4477.75	4479.39	4479.44	4476.64	-1	0.38478	3
1788465303	XAUUSD	M5	4474.49	4477.74	4478.61	4473.11	-1	0.27066	3
1788465603	XAUUSD	M5	4471.87	4475.16	4475.62	4471.61	-1	0.28431	3
1788465903	XAUUSD	M5	4473.04	4471.90	4473.72	4471.66	1	0.58665	0
1788466203	XAUUSD	M5	4471.85	4473.06	4473.34	4471.60	-1	0.55908	3
1788466503	XAUUSD	M5	4470.96	4471.85	4471.94	4470.42	-1	0.68840	3
1788466803	XAUUSD	M5	4470.82	4470.96	4471.35	4470.60	-1	0.99325	3
1788467103	XAUUSD	M5	4471.65	4470.82	4472.50	4470.75	1	0.71170	0
1788467403	XAUUSD	M5	4472.18	4471.68	4472.45	4471.27	1	0.84578	0
1788467703	XAUUSD	M5	4471.60	4472.14	4472.66	4471.05	-1	0.82896	3
1788468003	XAUUSD	M5	4472.41	4471.60	4472.88	4471.17	1	0.71618	0
1788468303	XAUUSD	M5	4472.84	4472.39	4473.18	4471.80	1	0.86241	0
1788468603	XAUUSD	M5	4473.54	4472.84	4474.03	4472.73	1	0.76176	0
1788468903	XAUUSD	M5	4473.19	4473.56	4473.93	4472.89	-1	0.89496	3
1788472803	XAUUSD	M5	4476.43	4476.18	4477.12	4473.14	1	0.93961	0
1788473103	XAUUSD	M5	4475.60	4476.32	4477.15	4475.32	-1	0.74646	3
1788473403	XAUUSD	M5	4478.06	4475.60	4478.32	4474.25	1	0.03857	0
1788473703	XAUUSD	M5	4476.57	4478.06	4478.73	4476.42	-1	0.43389	3
1788474003	XAUUSD	M5	4474.85	4476.60	4476.81	4474.85	-1	0.32946	3
1788474303	XAUUSD	M5	4475.10	4475.00	4475.68	4474.25	1	0.99644	0
1788474603	XAUUSD	M5	4474.72	4475.10	4476.70	4474.22	-1	0.88114	3
1788474903	XAUUSD	M5	4472.91	4474.72	4475.00	4472.82	-1	0.29939	3
1788475203	XAUUSD	M5	4473.85	4472.88	4476.43	4472.77	1	0.63823	0
1788475503	XAUUSD	M5	4474.76	4473.84	4475.06	4471.49	1	0.65910	0
1788475803	XAUUSD	M5	4474.78	4474.56	4475.80	4472.02	1	0.93966	0
1788476103	XAUUSD	M5	4474.53	4474.78	4475.36	4473.89	-1	0.92523	3
1788476403	XAUUSD	M5	4476.58	4474.51	4476.74	4474.38	1	0.18393	0
1788476703	XAUUSD	M5	4475.83	4476.58	4477.68	4472.51	-1	0.71860	3
1788477003	XAUUSD	M5	4474.19	4475.83	4476.14	4473.84	-1	0.35409	3
1788477303	XAUUSD	M5	4473.44	4474.25	4475.11	4471.58	-1	0.69229	3
1788477603	XAUUSD	M5	4472.32	4473.44	4473.45	4472.06	-1	0.56278	3
1788477903	XAUUSD	M5	4473.86	4472.36	4474.61	4472.22	1	0.40968	0
1788478203	XAUUSD	M5	4474.82	4473.87	4476.14	4473.54	1	0.63425	0
1788478503	XAUUSD	M5	4477.85	4474.88	4478.34	4474.76	1	0.18801	0
1788478803	XAUUSD	M5	4477.33	4477.85	4478.26	4476.61	-1	0.81104	3
1788479103	XAUUSD	M5	4475.00	4477.33	4477.37	4474.91	-1	0.07461	3
1788479403	XAUUSD	M5	4477.08	4475.00	4479.55	4474.93	1	0.17706	0
1788479703	XAUUSD	M5	4480.02	4477.08	4480.17	4477.08	1	0.17163	0
1788480003	XAUUSD	M5	4481.03	4480.08	4481.03	4478.13	1	0.63879	0
1788480303	XAUUSD	M5	4480.02	4480.97	4483.02	4479.74	-1	0.63844	3
1788480603	XAUUSD	M5	4480.86	4479.97	4483.24	4479.44	1	0.66005	0
1788480903	XAUUSD	M5	4477.11	4480.80	4480.94	4476.51	-1	0.48274	3
1788481203	XAUUSD	M5	4477.96	4477.03	4479.77	4476.32	1	0.64411	0
1788481503	XAUUSD	M5	4474.62	4477.76	4477.76	4474.46	-1	0.25662	3
1788481803	XAUUSD	M5	4479.42	4474.73	4479.50	4472.81	1	0.88637	0
1788482103	XAUUSD	M5	4476.25	4479.42	4479.52	4476.15	-1	0.26284	3
1788482403	XAUUSD	M5	4482.24	4476.24	4482.24	4475.91	1	1.41279	0
1788482703	XAUUSD	M5	4481.35	4482.21	4484.95	4481.35	-1	0.68521	3
1788483003	XAUUSD	M5	4482.02	4481.13	4484.21	4480.67	1	0.67169	0
1788483303	XAUUSD	M5	4486.54	4481.98	4487.09	4481.77	1	0.82194	0
1788483603	XAUUSD	M5	4478.35	4486.32	4487.07	4478.04	-1	2.19654	4
1788483903	XAUUSD	M5	4477.91	4478.09	4479.92	4475.06	-1	0.96372	3
1788484203	XAUUSD	M5	4474.91	4477.77	4482.95	4474.34	-1	0.13154	3
1788484503	XAUUSD	M5	4475.78	4474.88	4478.92	4474.31	1	0.66920	0
1788484803	XAUUSD	M5	4474.87	4475.88	4478.85	4474.52	-1	0.62549	3
1788485103	XAUUSD	M5	4470.87	4474.87	4475.97	4468.07	-1	0.59949	3
1788485403	XAUUSD	M5	4469.79	4471.44	4472.95	4469.12	-1	0.35997	3
1788485703	XAUUSD	M5	4473.38	4469.79	4476.80	4468.17	1	0.43900	0
1788486003	XAUUSD	M5	4473.98	4473.45	4476.88	4471.06	1	0.81997	0
1788486303	XAUUSD	M5	4468.94	4473.99	4473.99	4467.19	-1	1.04748	3
1788486603	XAUUSD	M5	4473.61	4468.70	4474.01	4468.12	1	0.98905	0
1788486903	XAUUSD	M5	4478.86	4473.61	4480.52	4473.57	1	1.12485	0
1788487203	XAUUSD	M5	4480.79	4478.88	4482.58	4478.37	1	0.25455	0
1788487503	XAUUSD	M5	4478.69	4480.71	4480.88	4477.73	-1	0.21008	3
1788487803	XAUUSD	M5	4479.32	4478.69	4480.28	4477.13	1	0.78450	0
1788488103	XAUUSD	M5	4478.49	4479.32	4480.37	4477.07	-1	0.70124	3
1788488403	XAUUSD	M5	4477.02	4478.57	4478.57	4473.87	-1	0.39995	3
1788488703	XAUUSD	M5	4473.95	4477.10	4477.56	4471.63	-1	0.26393	3
1788489003	XAUUSD	M5	4471.03	4473.95	4476.05	4471.03	-1	0.17202	3
1788489303	XAUUSD	M5	4476.51	4471.03	4477.27	4470.37	1	1.23367	0
1788489603	XAUUSD	M5	4470.92	4476.71	4477.25	4470.87	-1	1.35563	3
1788489903	XAUUSD	M5	4475.99	4470.82	4476.07	4470.21	1	1.09765	0
1788490203	XAUUSD	M5	4479.46	4476.01	4479.46	4475.35	1	0.38573	0
1788490503	XAUUSD	M5	4477.37	4479.46	4480.95	4475.86	-1	0.17831	3
1788490803	XAUUSD	M5	4476.19	4477.54	4478.70	4475.59	-1	0.48191	3
1788491103	XAUUSD	M5	4471.81	4476.06	4476.10	4471.60	-1	0.72621	3
1788491403	XAUUSD	M5	4473.44	4471.77	4473.60	4470.28	1	0.34812	0
1788491703	XAUUSD	M5	4472.93	4473.49	4474.26	4471.52	-1	0.80802	3
1788492003	XAUUSD	M5	4473.79	4472.93	4474.75	4472.03	1	0.67949	0
1788492303	XAUUSD	M5	4472.49	4473.80	4474.50	4471.86	-1	0.48905	3
1788492603	XAUUSD	M5	4474.79	4472.46	4475.26	4472.25	1	0.05474	0
1788492903	XAUUSD	M5	4472.89	4474.79	4475.02	4472.60	-1	0.23650	3
1788493203	XAUUSD	M5	4469.21	4472.85	4473.23	4469.14	-1	0.51509	3
1788493503	XAUUSD	M5	4469.30	4469.28	4470.05	4468.98	1	1.04149	0
1788493803	XAUUSD	M5	4469.54	4469.30	4470.09	4467.65	1	0.94398	0
1788494103	XAUUSD	M5	4467.04	4469.54	4469.90	4467.04	-1	0.05011	3
1788494403	XAUUSD	M5	4468.95	4467.04	4469.25	4465.51	1	0.21073	0
1788494703	XAUUSD	M5	4468.10	4468.86	4469.80	4467.33	-1	0.71435	3
1788495003	XAUUSD	M5	4469.34	4468.10	4470.10	4467.60	1	0.50001	0
1788495303	XAUUSD	M5	4469.61	4469.34	4469.69	4468.42	1	0.92484	0
1788495603	XAUUSD	M5	4470.17	4469.61	4470.46	4468.74	1	0.79267	0
1788495903	XAUUSD	M5	4471.69	4470.17	4472.35	4469.00	1	0.36879	0
1788496203	XAUUSD	M5	4472.24	4471.69	4474.79	4471.65	1	0.79758	0
1788496503	XAUUSD	M5	4474.39	4472.24	4474.90	4471.86	1	0.08767	0
1788496803	XAUUSD	M5	4474.18	4474.26	4474.84	4473.38	-1	1.00057	3
1788497103	XAUUSD	M5	4473.08	4473.62	4474.40	4472.74	-1	0.79324	3
1788497403	XAUUSD	M5	4474.35	4473.34	4474.85	4473.34	1	0.58223	0
1788497703	XAUUSD	M5	4473.75	4474.41	4474.54	4473.67	-1	0.73815	3
1788498003	XAUUSD	M5	4470.86	4473.70	4474.54	4470.86	-1	0.22541	3
1788498303	XAUUSD	M5	4469.15	4470.86	4471.98	4468.47	-1	0.27623	3
1788498603	XAUUSD	M5	4469.31	4469.15	4469.60	4467.38	1	0.95916	0
1788498903	XAUUSD	M5	4473.85	4469.56	4475.23	4468.81	1	0.86894	0
1788499203	XAUUSD	M5	4471.01	4473.85	4474.20	4470.25	-1	0.22444	3
1788499503	XAUUSD	M5	4467.58	4471.01	4471.28	4467.50	-1	0.48468	3
1788499803	XAUUSD	M5	4473.23	4466.81	4474.96	4466.81	1	1.79787	1
1788500103	XAUUSD	M5	4476.48	4473.10	4476.97	4469.16	1	0.45326	0
1788500403	XAUUSD	M5	4471.00	4476.57	4477.61	4470.49	-1	1.41661	3
1788500703	XAUUSD	M5	4470.81	4471.00	4472.75	4470.57	-1	0.95286	3
1788501003	XAUUSD	M5	4467.75	4470.80	4470.80	4467.42	-1	0.30468	3
1788501303	XAUUSD	M5	4472.11	4467.55	4472.26	4467.34	1	0.96964	0
1788501603	XAUUSD	M5	4470.77	4472.21	4473.44	4469.03	-1	0.40657	3
1788501903	XAUUSD	M5	4469.73	4470.78	4471.92	4468.03	-1	0.57679	3
1788502203	XAUUSD	M5	4468.96	4469.67	4471.62	4466.65	-1	0.72498	3
1788502503	XAUUSD	M5	4468.88	4468.91	4469.34	4467.23	-1	1.02081	3
1788502803	XAUUSD	M5	4468.03	4468.85	4471.60	4466.76	-1	0.67393	3
1788503103	XAUUSD	M5	4468.84	4467.97	4471.85	4467.81	1	0.65199	0
1788503403	XAUUSD	M5	4464.84	4468.88	4469.76	4464.61	-1	0.74024	3
1788503703	XAUUSD	M5	4466.20	4464.89	4466.53	4463.19	1	0.46116	0
1788504003	XAUUSD	M5	4464.14	4466.17	4468.57	4463.88	-1	0.14283	3
1788504303	XAUUSD	M5	4461.64	4464.14	4464.14	4461.42	-1	0.06260	3
1788504603	XAUUSD	M5	4462.54	4461.64	4464.37	4461.26	1	0.63888	0
1788504903	XAUUSD	M5	4462.94	4462.54	4463.41	4460.05	1	0.85737	0
1788505203	XAUUSD	M5	4466.42	4462.80	4467.64	4461.50	1	0.55831	0
1788505503	XAUUSD	M5	4468.48	4466.47	4468.95	4465.02	1	0.15139	0
1788505803	XAUUSD	M5	4467.75	4468.63	4471.15	4467.75	-1	0.64840	3
1788506103	XAUUSD	M5	4468.85	4467.75	4468.98	4466.59	1	0.54917	0
1788506403	XAUUSD	M5	4469.63	4469.09	4469.93	4466.84	1	0.79378	0
1788506703	XAUUSD	M5	4472.82	4469.65	4472.83	4468.10	1	0.36232	0
1788507003	XAUUSD	M5	4474.84	4472.65	4475.46	4472.65	1	0.06894	0
1788507303	XAUUSD	M5	4475.11	4474.82	4476.37	4474.22	1	0.90255	0
1788507603	XAUUSD	M5	4485.68	4475.11	4486.28	4474.70	1	3.60372	2
1788507903	XAUUSD	M5	4487.89	4485.58	4490.71	4484.63	1	0.01769	0
1788508203	XAUUSD	M5	4484.61	4487.93	4487.93	4482.45	-1	0.42246	3
1788508503	XAUUSD	M5	4483.44	4484.61	4486.15	4481.33	-1	0.52175	3
1788508803	XAUUSD	M5	4483.74	4483.44	4486.36	4483.16	1	0.90118	0
1788509103	XAUUSD	M5	4480.82	4483.68	4483.93	4480.51	-1	0.22029	3
1788509403	XAUUSD	M5	4482.00	4480.80	4483.99	4479.37	1	0.50572	0
1788509703	XAUUSD	M5	4482.56	4481.99	4484.13	4481.24	1	0.77896	0
1788510003	XAUUSD	M5	4480.22	4482.61	4484.09	4480.11	-1	0.02513	3
1788510303	XAUUSD	M5	4481.13	4480.21	4482.45	4479.66	1	0.62449	0
1788510603	XAUUSD	M5	4480.65	4481.09	4482.57	4478.08	-1	0.83279	3
1788510903	XAUUSD	M5	4478.54	4480.84	4481.58	4477.76	-1	0.01426	3
1788511203	XAUUSD	M5	4477.56	4478.53	4479.11	4477.42	-1	0.59909	3
1788511503	XAUUSD	M5	4474.89	4477.58	4478.52	4474.73	-1	0.15857	3
1788511803	XAUUSD	M5	4476.74	4474.89	4477.29	4474.43	1	0.21361	0
1788512103	XAUUSD	M5	4477.75	4476.77	4479.86	4476.77	1	0.59837	0
1788512403	XAUUSD	M5	4478.23	4477.75	4479.22	4476.47	1	0.81865	0
1788512703	XAUUSD	M5	4474.98	4478.17	4478.27	4473.80	-1	0.37747	3
1788513003	XAUUSD	M5	4470.17	4475.02	4475.03	4468.99	-1	1.10641	3
1788513303	XAUUSD	M5	4466.95	4470.04	4470.63	4466.83	-1	0.32764	3
1788513603	XAUUSD	M5	4464.54	4466.82	4467.42	4464.02	-1	0.03182	3
1788513903	XAUUSD	M5	4466.65	4464.56	4466.70	4463.88	1	0.11672	0
1788514203	XAUUSD	M5	4466.97	4466.65	4470.23	4464.59	1	0.89566	0
1788514503	XAUUSD	M5	4467.92	4467.10	4469.69	4466.46	1	0.67589	0
1788514803	XAUUSD	M5	4467.30	4467.83	4468.46	4465.79	-1	0.80032	3
1788515103	XAUUSD	M5	4469.19	4467.32	4469.64	4467.32	1	0.20884	0
1788515403	XAUUSD	M5	4467.28	4469.19	4469.62	4467.28	-1	0.19228	3
1788515703	XAUUSD	M5	4465.58	4467.22	4469.69	4465.54	-1	0.30966	3
1788516003	XAUUSD	M5	4469.49	4465.46	4470.15	4465.46	1	0.74333	0
1788516303	XAUUSD	M5	4470.63	4469.49	4470.90	4468.71	1	0.53246	0
1788516603	XAUUSD	M5	4472.75	4470.63	4473.25	4469.04	1	0.09967	0
1788516903	XAUUSD	M5	4471.81	4472.77	4473.37	4471.06	-1	0.61237	3
1788517203	XAUUSD	M5	4468.34	4471.81	4471.96	4468.10	-1	0.49404	3
1788517503	XAUUSD	M5	4471.24	4468.32	4473.46	4468.32	1	0.24884	0
1788517803	XAUUSD	M5	4473.22	4471.24	4475.17	4470.88	1	0.16776	0
1788518103	XAUUSD	M5	4473.35	4473.22	4473.49	4470.07	1	0.98639	0
1788518403	XAUUSD	M5	4473.62	4473.42	4474.07	4472.58	1	0.95502	0
1788518703	XAUUSD	M5	4474.78	4473.57	4476.42	4473.54	1	0.50831	0
1788519003	XAUUSD	M5	4474.73	4474.80	4475.89	4473.53	-1	1.01237	3
1788519303	XAUUSD	M5	4472.88	4474.71	4475.03	4472.74	-1	0.23469	3
1788519603	XAUUSD	M5	4471.99	4472.74	4473.33	4470.45	-1	0.71361	3
