zigzag_TimeStamp	zigzag_symbol	zigzag_timeframe	zigzag_close	zigzag_Type	CurrentPoint	CurrentPrChg	Current%Chg	Current%ChgClass	CurrentBars	CurrentBarsClass	CurrentPrPerBar	CurrentPrPerBarClass	CurrentSlope	CurrentCategory
1785962703	XAUUSD	M15	4247.08000	Bottom	4243.12000	-24.56000	-0.58	3	10	3	-2.45600	3	-67.8455	HL
1785981603	XAUUSD	M15	4295.05000	Peak	4303.98000	60.86000	1.43	0	17	0	3.58000	0	74.3934	HH
1785994203	XAUUSD	M15	4263.77000	Bottom	4247.39000	-56.59000	-1.31	3	14	3	-4.04214	3	-76.1044	HL
1786007703	XAUUSD	M15	4283.48000	Peak	4284.73000	37.34000	0.88	0	15	0	2.48933	0	68.1140	LH
1786021203	XAUUSD	M15	4238.36000	Bottom	4230.81000	-53.92000	-1.26	3	15	3	-3.59467	3	-74.4540	LL
1786024803	XAUUSD	M15	4268.20000	Peak	4275.17000	44.36000	1.05	0	4	0	11.09000	0	84.8475	LH
1786032903	XAUUSD	M15	4230.21000	Bottom	4223.46000	-51.71000	-1.21	3	9	3	-5.74556	3	-80.1267	LL
1786059903	XAUUSD	M15	4252.35000	Peak	4253.17000	29.71000	0.70	0	26	0	1.14269	0	48.8100	LH
1786063503	XAUUSD	M15	4232.98000	Bottom	4229.90000	-23.27000	-0.55	3	4	3	-5.81750	3	-80.2465	HL
1786102203	XAUUSD	M15	4322.64000	Peak	4327.80000	97.90000	2.31	2	43	2	2.27674	0	66.2878	HH
1786104903	XAUUSD	M15	4308.86000	Bottom	4301.35000	-26.45000	-0.61	3	3	3	-8.81667	3	-83.5291	HL
1786106703	XAUUSD	M15	4361.45000	Peak	4371.77000	70.42000	1.64	0	2	0	35.21000	2	88.3732	HH
1786122003	XAUUSD	M15	4335.72000	Bottom	4327.90000	-43.87000	-1.00	3	17	3	-2.58059	3	-68.8182	HL
1786312803	XAUUSD	M15	4343.62000	Peak	4350.37000	22.47000	0.52	0	16	0	1.40438	0	54.5468	LH
1786325403	XAUUSD	M15	4317.45000	Bottom	4313.29000	-37.08000	-0.85	3	14	3	-2.64857	3	-69.3154	LL
1786347903	XAUUSD	M15	4355.40000	Peak	4361.96000	48.67000	1.13	0	25	0	1.94680	0	62.8121	HH
1786369503	XAUUSD	M15	4317.83000	Bottom	4316.61000	-45.35000	-1.04	3	24	3	-1.88958	3	-62.1114	HL
1786414503	XAUUSD	M15	4428.47000	Peak	4435.37000	118.76000	2.75	2	46	2	2.58174	0	68.8268	HH
1786434303	XAUUSD	M15	4357.44000	Bottom	4356.70000	-78.67000	-1.77	3	22	3	-3.57591	3	-74.3764	HL
1786455903	XAUUSD	M15	4389.20000	Peak	4404.20000	47.50000	1.09	0	24	0	1.97917	0	63.1942	LH
1786471203	XAUUSD	M15	4363.85000	Bottom	4360.34000	-43.86000	-1.00	3	17	3	-2.58000	3	-68.8138	HL
1786503603	XAUUSD	M15	4410.68000	Peak	4415.89000	55.55000	1.27	0	32	0	1.73594	0	60.0556	HH
1786513503	XAUUSD	M15	4391.27000	Bottom	4383.95000	-31.94000	-0.72	3	11	3	-2.90364	3	-70.9965	HL
1786526103	XAUUSD	M15	4413.15000	Peak	4423.81000	39.86000	0.91	0	14	0	2.84714	0	70.6472	HH
1786536003	XAUUSD	M15	4408.75000	Bottom	4406.38000	-17.43000	-0.39	3	11	3	-1.58455	3	-57.7441	HL
1786536903	XAUUSD	M15	4424.69000	Peak	4425.20000	18.82000	0.43	0	1	0	18.82000	1	86.9585	HH
1786537803	XAUUSD	M15	4428.52000	Bottom	4382.86000	-42.34000	-0.96	3	1	3	-42.34000	5	-88.6470	LL
1786539603	XAUUSD	M15	4422.03000	Peak	4441.22000	58.36000	1.33	0	2	0	29.18000	2	88.0372	HH
1786557603	XAUUSD	M15	4405.79000	Bottom	4396.36000	-44.86000	-1.01	3	20	3	-2.24300	3	-65.9712	HL
1786581003	XAUUSD	M15	4439.70000	Peak	4449.65000	53.29000	1.21	0	22	0	2.42227	0	67.5674	HH
1786608003	XAUUSD	M15	4366.14000	Bottom	4364.16000	-85.49000	-1.92	3	30	3	-2.84967	3	-70.6631	LL
1786626003	XAUUSD	M15	4393.74000	Peak	4401.94000	37.78000	0.87	0	20	0	1.88900	0	62.1041	LH
1786648503	XAUUSD	M15	4351.40000	Bottom	4343.75000	-58.19000	-1.32	3	25	3	-2.32760	3	-66.7503	LL
1786664703	XAUUSD	M15	4356.74000	Peak	4364.17000	20.42000	0.47	0	14	0	1.45857	0	55.5654	LH
1786672803	XAUUSD	M15	4312.43000	Bottom	4311.05000	-53.12000	-1.22	3	9	3	-5.90222	3	-80.3838	LL
1786714203	XAUUSD	M15	4393.85000	Peak	4396.94000	85.89000	1.99	1	46	2	1.86717	0	61.8279	HH
1786733103	XAUUSD	M15	4373.56000	Bottom	4370.91000	-26.03000	-0.59	3	21	3	-1.23952	3	-51.1047	HL
1786920303	XAUUSD	M15	4385.99000	Peak	4386.64000	15.73000	0.36	0	12	0	1.31083	0	52.6610	LH
1786923003	XAUUSD	M15	4368.54000	Bottom	4367.24000	-19.40000	-0.44	3	3	3	-6.46667	3	-81.2095	LL
1786929303	XAUUSD	M15	4407.05000	Peak	4416.41000	49.17000	1.13	0	7	0	7.02429	0	81.8976	HH
1786943703	XAUUSD	M15	4399.31000	Bottom	4386.84000	-29.57000	-0.67	3	16	3	-1.84812	3	-61.5827	HL
1786951803	XAUUSD	M15	4409.33000	Peak	4411.36000	24.52000	0.56	0	9	0	2.72444	0	69.8445	LH
1786970703	XAUUSD	M15	4384.92000	Bottom	4377.30000	-34.06000	-0.77	3	21	3	-1.62190	3	-58.3437	LL
1786982403	XAUUSD	M15	4426.00000	Peak	4428.83000	51.53000	1.18	0	13	0	3.96385	0	75.8409	HH
1786991403	XAUUSD	M15	4401.61000	Bottom	4398.13000	-30.70000	-0.69	3	10	3	-3.07000	3	-71.9579	HL
1787014803	XAUUSD	M15	4429.16000	Peak	4436.11000	37.98000	0.86	0	22	0	1.72636	0	59.9183	HH
1787031003	XAUUSD	M15	4393.74000	Bottom	4386.07000	-50.04000	-1.13	3	18	3	-2.78000	3	-70.2157	LL
1787038203	XAUUSD	M15	4401.45000	Peak	4403.66000	17.59000	0.40	0	8	0	2.19875	0	65.5438	LH
1787058903	XAUUSD	M15	4388.74000	Bottom	4388.24000	-15.42000	-0.35	3	23	3	-0.67043	3	-33.8393	HL
1787059803	XAUUSD	M15	4401.16000	Peak	4406.49000	18.25000	0.42	0	1	0	18.25000	1	86.8636	HH
1787095803	XAUUSD	M15	4329.90000	Bottom	4327.25000	-79.24000	-1.80	4	36	4	-2.20111	3	-65.5669	LL
1787099403	XAUUSD	M15	4343.59000	Peak	4347.15000	19.90000	0.46	0	4	0	4.97500	0	78.6347	LH
1787101203	XAUUSD	M15	4343.87000	Bottom	4324.63000	-22.52000	-0.52	3	2	3	-11.26000	3	-84.9249	LL
1787105703	XAUUSD	M15	4359.67000	Peak	4361.90000	37.27000	0.86	0	5	0	7.45400	0	82.3590	HH
1787118303	XAUUSD	M15	4335.70000	Bottom	4335.08000	-26.82000	-0.61	3	14	3	-1.91571	3	-62.4355	HL
1787156103	XAUUSD	M15	4491.14000	Peak	4499.34000	164.26000	3.79	2	42	2	3.91095	0	75.6572	HH
1787164203	XAUUSD	M15	4490.38000	Bottom	4472.30000	-27.04000	-0.60	3	9	3	-3.00444	3	-71.5905	HL
1787176803	XAUUSD	M15	4520.10000	Peak	4527.47000	55.17000	1.23	0	10	0	5.51700	0	79.7262	HH
1787204703	XAUUSD	M15	4481.29000	Bottom	4477.88000	-49.59000	-1.10	3	31	3	-1.59968	3	-57.9894	HL
1787213703	XAUUSD	M15	4491.51000	Peak	4498.59000	20.71000	0.46	0	10	0	2.07100	0	64.2260	LH
1787227203	XAUUSD	M15	4462.42000	Bottom	4450.57000	-48.02000	-1.07	3	15	3	-3.20133	3	-72.6528	LL
1787238903	XAUUSD	M15	4532.44000	Peak	4540.83000	90.26000	2.03	1	13	0	6.94308	0	81.8041	HH
1787274003	XAUUSD	M15	4520.74000	Bottom	4508.89000	-31.94000	-0.70	3	35	4	-0.91257	3	-42.3827	HL
1787311803	XAUUSD	M15	4597.30000	Peak	4604.61000	95.72000	2.12	1	42	2	2.27905	0	66.3091	HH
1787315403	XAUUSD	M15	4573.67000	Bottom	4563.58000	-41.03000	-0.89	3	4	3	-10.25750	3	-84.4319	HL
1787331603	XAUUSD	M15	4623.34000	Peak	4631.98000	68.40000	1.50	0	18	0	3.80000	0	75.2564	HH
1787345103	XAUUSD	M15	4603.89000	Bottom	4602.79000	-29.19000	-0.63	3	15	3	-1.94600	3	-62.8025	HL
1787529603	XAUUSD	M15	4637.28000	Peak	4640.69000	37.90000	0.82	0	9	0	4.21111	0	76.6416	HH
1787530503	XAUUSD	M15	4604.95000	Bottom	4594.67000	-46.02000	-0.99	3	1	3	-46.02000	5	-88.7552	LL
1787552103	XAUUSD	M15	4642.63000	Peak	4659.72000	65.05000	1.42	0	24	0	2.71042	0	69.7486	HH
1787560203	XAUUSD	M15	4645.24000	Bottom	4628.93000	-30.79000	-0.66	3	9	3	-3.42111	3	-73.7062	HL
1787578203	XAUUSD	M15	4658.95000	Peak	4680.85000	51.92000	1.12	0	20	0	2.59600	0	68.9329	HH
1787594403	XAUUSD	M15	4632.03000	Bottom	4625.26000	-55.59000	-1.19	3	18	3	-3.08833	3	-72.0581	LL
1787617803	XAUUSD	M15	4693.41000	Peak	4696.53000	71.27000	1.54	0	22	0	3.23955	0	72.8453	HH
1787625903	XAUUSD	M15	4629.55000	Bottom	4618.34000	-78.19000	-1.66	3	9	3	-8.68778	3	-83.4339	LL
1787638503	XAUUSD	M15	4650.02000	Peak	4653.42000	35.08000	0.76	0	14	0	2.50571	0	68.2437	LH
1787644803	XAUUSD	M15	4626.50000	Bottom	4620.12000	-33.30000	-0.72	3	7	3	-4.75714	3	-78.1287	HL
1787658303	XAUUSD	M15	4642.37000	Peak	4647.25000	27.13000	0.59	0	15	0	1.80867	0	61.0621	LH
1787665503	XAUUSD	M15	4616.50000	Bottom	4605.22000	-42.03000	-0.90	3	8	3	-5.25375	3	-79.2232	LL
1787697903	XAUUSD	M15	4672.46000	Peak	4673.68000	68.46000	1.49	0	32	0	2.13938	0	64.9474	HH
1787706003	XAUUSD	M15	4644.32000	Bottom	4629.80000	-43.88000	-0.94	3	9	3	-4.87556	3	-78.4091	HL
1787711403	XAUUSD	M15	4667.23000	Peak	4670.66000	40.86000	0.88	0	6	0	6.81000	0	81.6462	LH
1787739303	XAUUSD	M15	4615.06000	Bottom	4613.34000	-57.32000	-1.23	3	31	3	-1.84903	3	-61.5944	LL
1787746503	XAUUSD	M15	4630.21000	Peak	4630.33000	16.99000	0.37	0	8	0	2.12375	0	64.7859	LH
1787750103	XAUUSD	M15	4611.30000	Bottom	4598.00000	-32.33000	-0.70	3	4	3	-8.08250	3	-82.9470	LL
1787752803	XAUUSD	M15	4620.38000	Peak	4633.31000	35.31000	0.77	0	3	0	11.77000	0	85.1437	HH
1787757303	XAUUSD	M15	4594.71000	Bottom	4582.97000	-50.34000	-1.09	3	5	3	-10.06800	3	-84.3277	LL
1787796003	XAUUSD	M15	4640.49000	Peak	4642.96000	59.99000	1.31	0	39	2	1.53821	0	56.9718	HH
1787824803	XAUUSD	M15	4581.72000	Bottom	4569.24000	-73.72000	-1.59	3	32	4	-2.30375	3	-66.5355	LL
1787832003	XAUUSD	M15	4592.79000	Peak	4601.09000	31.85000	0.70	0	8	0	3.98125	0	75.9003	LH
1787838303	XAUUSD	M15	4572.50000	Bottom	4565.69000	-35.40000	-0.77	3	7	3	-5.05714	3	-78.8146	LL
1787857203	XAUUSD	M15	4615.51000	Peak	4617.97000	52.28000	1.15	0	21	0	2.48952	0	68.1155	HH
1787895003	XAUUSD	M15	4572.75000	Bottom	4571.78000	-46.19000	-1.00	3	38	5	-1.21553	3	-50.5562	HL
1787904003	XAUUSD	M15	4611.72000	Peak	4614.53000	42.75000	0.94	0	10	0	4.27500	0	76.8342	LH
1787920203	XAUUSD	M15	4591.99000	Bottom	4589.20000	-25.33000	-0.55	3	18	3	-1.40722	3	-54.6016	HL
1787924703	XAUUSD	M15	4608.55000	Peak	4627.11000	37.91000	0.83	0	5	0	7.58200	0	82.4865	HH
1788127203	XAUUSD	M15	4458.84000	Bottom	4429.92000	-197.19000	-4.26	5	29	3	-6.79966	3	-81.6337	LL
1788136203	XAUUSD	M15	4465.16000	Peak	4472.10000	42.18000	0.95	0	10	0	4.21800	0	76.6626	LH
1788144303	XAUUSD	M15	4422.93000	Bottom	4396.53000	-75.57000	-1.69	3	9	3	-8.39667	3	-83.2084	LL
1788174903	XAUUSD	M15	4463.25000	Peak	4464.03000	67.50000	1.54	0	34	1	1.98529	0	63.2654	LH
1788183903	XAUUSD	M15	4418.48000	Bottom	4415.83000	-48.20000	-1.08	3	10	3	-4.82000	3	-78.2792	HL
1788221703	XAUUSD	M15	4460.10000	Peak	4461.41000	45.58000	1.03	0	38	1	1.19947	0	50.1821	LH
1788240603	XAUUSD	M15	4442.75000	Bottom	4424.24000	-37.17000	-0.83	3	21	3	-1.77000	3	-60.5348	HL
1788241503	XAUUSD	M15	4440.15000	Peak	4445.96000	21.72000	0.49	0	1	0	21.72000	2	87.3639	LH
1788256803	XAUUSD	M15	4378.33000	Bottom	4364.22000	-81.74000	-1.84	3	17	3	-4.80824	3	-78.2513	LL
1788263103	XAUUSD	M15	4374.77000	Peak	4387.27000	23.05000	0.53	0	7	0	3.29286	0	73.1071	LH
1788291003	XAUUSD	M15	4326.44000	Bottom	4322.72000	-64.55000	-1.47	3	31	3	-2.08226	3	-64.3475	LL
1788305403	XAUUSD	M15	4333.78000	Peak	4335.76000	13.04000	0.30	0	12	0	1.08667	0	47.3783	LH
1788319803	XAUUSD	M15	4288.84000	Bottom	4282.53000	-53.23000	-1.23	3	16	3	-3.32688	3	-73.2701	LL
1788336003	XAUUSD	M15	4325.69000	Peak	4331.67000	49.14000	1.15	0	18	0	2.73000	0	69.8822	LH
1788343203	XAUUSD	M15	4306.87000	Bottom	4301.79000	-29.88000	-0.69	3	8	3	-3.73500	3	-75.0113	HL
1788357603	XAUUSD	M15	4387.85000	Peak	4397.55000	95.76000	2.23	1	16	0	5.98500	0	80.5144	HH
1788367503	XAUUSD	M15	4368.37000	Bottom	4364.55000	-33.00000	-0.75	3	11	3	-3.00000	3	-71.5651	HL
1788386403	XAUUSD	M15	4390.03000	Peak	4393.07000	28.52000	0.65	0	17	0	1.67765	0	59.2020	LH
1788391803	XAUUSD	M15	4385.28000	Bottom	4381.15000	-11.92000	-0.27	3	6	3	-1.98667	3	-63.2813	HL
1788411603	XAUUSD	M15	4429.66000	Peak	4440.30000	59.15000	1.35	0	22	0	2.68864	0	69.5980	HH
1788416103	XAUUSD	M15	4421.66000	Bottom	4418.82000	-21.48000	-0.48	3	5	3	-4.29600	3	-76.8963	HL
1788422403	XAUUSD	M15	4431.23000	Peak	4443.70000	24.88000	0.56	0	7	0	3.55429	0	74.2860	HH
1788430503	XAUUSD	M15	4422.51000	Bottom	4419.20000	-24.50000	-0.55	3	9	3	-2.72222	3	-69.8293	HL
1788448503	XAUUSD	M15	4506.78000	Peak	4510.78000	91.58000	2.07	1	20	0	4.57900	0	77.6807	HH
1788466503	XAUUSD	M15	4471.65000	Bottom	4470.42000	-40.36000	-0.89	3	20	3	-2.01800	3	-63.6397	HL
1788482703	XAUUSD	M15	4486.54000	Peak	4487.09000	16.67000	0.37	0	14	0	1.19071	0	49.9754	LH
1788504303	XAUUSD	M15	4462.94000	Bottom	4460.05000	-27.04000	-0.60	3	24	3	-1.12667	3	-48.4086	LL
1788507903	XAUUSD	M15	4483.44000	Peak	4490.71000	30.66000	0.69	0	4	0	7.66500	0	82.5670	HH
1788526803	XAUUSD	M15	4394.19000	Bottom	4365.49000	-125.22000	-2.79	5	21	3	-5.96286	3	-80.4798	LL
1788752819	XAUUSD	M15	4403.71000	Peak	4448.95000	83.46000	1.91	0	55	2	1.51745	0	56.6152	LH
