No	TimeStamp	Symbol	Timeframe	Close	sr_support_1	sr_support_2	sr_support_3	sr_support_4	sr_resistance_1	sr_resistance_2	sr_resistance_3	sr_resistance_4
28	2026.01.21 17:30:00	USDJPY.i	M5	158.234	153.582	153.362	153.159	152.897	0	0	0	0
29	2026.01.21 17:35:00	USDJPY.i	M5	158.264	153.582	153.362	153.159	152.897	0	0	0	0
30	2026.01.21 17:40:00	USDJPY.i	M5	158.236	153.582	153.362	153.159	152.897	0	0	0	0
31	2026.01.21 17:45:00	USDJPY.i	M5	158.227	153.582	153.362	153.159	152.897	0	0	0	0
32	2026.01.21 17:50:00	USDJPY.i	M5	158.204	153.582	153.362	153.159	152.897	0	0	0	0
33	2026.01.21 17:55:00	USDJPY.i	M5	158.216	153.582	153.362	153.159	152.897	0	0	0	0
34	2026.01.21 18:00:00	USDJPY.i	M5	158.189	153.582	153.362	153.159	152.897	0	0	0	0
35	2026.01.21 18:05:00	USDJPY.i	M5	158.254	153.582	153.362	153.159	152.897	0	0	0	0
36	2026.01.21 18:10:00	USDJPY.i	M5	158.161	153.582	153.362	153.159	152.897	0	0	0	0
37	2026.01.21 18:15:00	USDJPY.i	M5	158.188	153.582	153.362	153.159	152.897	0	0	0	0
38	2026.01.21 18:20:00	USDJPY.i	M5	158.197	153.582	153.362	153.159	152.897	0	0	0	0
39	2026.01.21 18:25:00	USDJPY.i	M5	158.131	153.582	153.362	153.159	152.897	0	0	0	0
40	2026.01.21 18:30:00	USDJPY.i	M5	158.137	153.582	153.362	153.159	152.897	0	0	0	0
41	2026.01.21 18:35:00	USDJPY.i	M5	158.113	153.582	153.362	153.159	152.897	0	0	0	0
42	2026.01.21 18:40:00	USDJPY.i	M5	158.138	153.582	153.362	153.159	152.897	0	0	0	0
43	2026.01.21 18:45:00	USDJPY.i	M5	158.130	153.582	153.362	153.159	152.897	0	0	0	0
44	2026.01.21 18:50:00	USDJPY.i	M5	158.186	153.582	153.362	153.159	152.897	0	0	0	0
45	2026.01.21 18:55:00	USDJPY.i	M5	158.168	153.582	153.362	153.159	152.897	0	0	0	0
46	2026.01.21 19:00:00	USDJPY.i	M5	158.173	153.582	153.362	153.159	152.897	0	0	0	0
47	2026.01.21 19:05:00	USDJPY.i	M5	158.132	153.582	153.362	153.159	152.897	0	0	0	0
48	2026.01.21 19:10:00	USDJPY.i	M5	158.112	153.582	153.362	153.159	152.897	0	0	0	0
49	2026.01.21 19:15:00	USDJPY.i	M5	158.100	153.582	153.362	153.159	152.897	0	0	0	0
50	2026.01.21 19:20:00	USDJPY.i	M5	158.077	153.582	153.362	153.159	152.897	0	0	0	0
51	2026.01.21 19:25:00	USDJPY.i	M5	158.100	153.582	153.362	153.159	152.897	0	0	0	0
52	2026.01.21 19:30:00	USDJPY.i	M5	158.193	153.582	153.362	153.159	152.897	0	0	0	0
53	2026.01.21 19:35:00	USDJPY.i	M5	158.163	153.582	153.362	153.159	152.897	0	0	0	0
54	2026.01.21 19:40:00	USDJPY.i	M5	158.163	153.582	153.362	153.159	152.897	0	0	0	0
55	2026.01.21 19:45:00	USDJPY.i	M5	158.167	153.582	153.362	153.159	152.897	0	0	0	0
56	2026.01.21 19:50:00	USDJPY.i	M5	158.140	153.582	153.362	153.159	152.897	0	0	0	0
57	2026.01.21 19:55:00	USDJPY.i	M5	158.140	153.582	153.362	153.159	152.897	0	0	0	0
58	2026.01.21 20:00:00	USDJPY.i	M5	158.169	153.582	153.362	153.159	152.897	0	0	0	0
59	2026.01.21 20:05:00	USDJPY.i	M5	158.167	153.582	153.362	153.159	152.897	0	0	0	0
60	2026.01.21 20:10:00	USDJPY.i	M5	158.167	153.582	153.362	153.159	152.897	0	0	0	0
61	2026.01.21 20:15:00	USDJPY.i	M5	158.203	153.582	153.362	153.159	152.897	0	0	0	0
62	2026.01.21 20:20:00	USDJPY.i	M5	158.191	153.582	153.362	153.159	152.897	0	0	0	0
63	2026.01.21 20:25:00	USDJPY.i	M5	158.191	153.582	153.362	153.159	152.897	0	0	0	0
64	2026.01.21 20:30:00	USDJPY.i	M5	158.199	153.582	153.362	153.159	152.897	0	0	0	0
65	2026.01.21 20:35:00	USDJPY.i	M5	158.224	153.582	153.362	153.159	152.897	0	0	0	0
66	2026.01.21 20:40:00	USDJPY.i	M5	158.215	153.582	153.362	153.159	152.897	0	0	0	0
67	2026.01.21 20:45:00	USDJPY.i	M5	158.203	153.582	153.362	153.159	152.897	0	0	0	0
68	2026.01.21 20:50:00	USDJPY.i	M5	158.204	153.582	153.362	153.159	152.897	0	0	0	0
69	2026.01.21 20:55:00	USDJPY.i	M5	158.218	153.582	153.362	153.159	152.897	0	0	0	0
70	2026.01.21 21:00:00	USDJPY.i	M5	158.205	153.582	153.362	153.159	152.897	0	0	0	0
71	2026.01.21 21:05:00	USDJPY.i	M5	158.230	153.582	153.362	153.159	152.897	0	0	0	0
72	2026.01.21 21:10:00	USDJPY.i	M5	158.215	153.582	153.362	153.159	152.897	0	0	0	0
73	2026.01.21 21:15:00	USDJPY.i	M5	158.200	153.582	153.362	153.159	152.897	0	0	0	0
74	2026.01.21 21:20:00	USDJPY.i	M5	158.153	153.582	153.362	153.159	152.897	0	0	0	0
75	2026.01.21 21:25:00	USDJPY.i	M5	158.386	153.582	153.362	153.159	152.897	0	0	0	0
76	2026.01.21 21:30:00	USDJPY.i	M5	158.452	153.582	153.362	153.159	152.897	0	0	0	0
77	2026.01.21 21:35:00	USDJPY.i	M5	158.485	153.582	153.362	153.159	152.897	0	0	0	0
78	2026.01.21 21:40:00	USDJPY.i	M5	158.477	153.582	153.362	153.159	152.897	0	0	0	0
79	2026.01.21 21:45:00	USDJPY.i	M5	158.458	153.582	153.362	153.159	152.897	0	0	0	0
80	2026.01.21 21:50:00	USDJPY.i	M5	158.449	153.582	153.362	153.159	152.897	0	0	0	0
81	2026.01.21 21:55:00	USDJPY.i	M5	158.385	153.582	153.362	153.159	152.897	0	0	0	0
82	2026.01.21 22:00:00	USDJPY.i	M5	158.451	153.582	153.362	153.159	152.897	0	0	0	0
83	2026.01.21 22:05:00	USDJPY.i	M5	158.436	153.582	153.362	153.159	152.897	0	0	0	0
84	2026.01.21 22:10:00	USDJPY.i	M5	158.438	153.582	153.362	153.159	152.897	0	0	0	0
85	2026.01.21 22:15:00	USDJPY.i	M5	158.436	153.582	153.362	153.159	152.897	0	0	0	0
86	2026.01.21 22:20:00	USDJPY.i	M5	158.477	153.582	153.362	153.159	152.897	0	0	0	0
87	2026.01.21 22:25:00	USDJPY.i	M5	158.476	153.582	153.362	153.159	152.897	0	0	0	0
88	2026.01.21 22:30:00	USDJPY.i	M5	158.435	153.582	153.362	153.159	152.897	0	0	0	0
89	2026.01.21 22:35:00	USDJPY.i	M5	158.435	153.582	153.362	153.159	152.897	0	0	0	0
90	2026.01.21 22:40:00	USDJPY.i	M5	158.396	153.582	153.362	153.159	152.897	0	0	0	0
91	2026.01.21 22:45:00	USDJPY.i	M5	158.361	153.582	153.362	153.159	152.897	0	0	0	0
92	2026.01.21 22:50:00	USDJPY.i	M5	158.336	153.582	153.362	153.159	152.897	0	0	0	0
93	2026.01.21 22:55:00	USDJPY.i	M5	158.376	153.582	153.362	153.159	152.897	0	0	0	0
94	2026.01.21 23:00:00	USDJPY.i	M5	158.384	153.582	153.362	153.159	152.897	0	0	0	0
95	2026.01.21 23:05:00	USDJPY.i	M5	158.388	153.582	153.362	153.159	152.897	0	0	0	0
96	2026.01.21 23:10:00	USDJPY.i	M5	158.372	153.582	153.362	153.159	152.897	0	0	0	0
97	2026.01.21 23:15:00	USDJPY.i	M5	158.348	153.582	153.362	153.159	152.897	0	0	0	0
98	2026.01.21 23:20:00	USDJPY.i	M5	158.354	153.582	153.362	153.159	152.897	0	0	0	0
99	2026.01.21 23:25:00	USDJPY.i	M5	158.351	153.582	153.362	153.159	152.897	0	0	0	0
100	2026.01.21 23:30:00	USDJPY.i	M5	158.299	153.582	153.362	153.159	152.897	0	0	0	0
101	2026.01.21 23:35:00	USDJPY.i	M5	158.276	153.582	153.362	153.159	152.897	0	0	0	0
102	2026.01.21 23:40:00	USDJPY.i	M5	158.285	153.582	153.362	153.159	152.897	0	0	0	0
103	2026.01.21 23:45:00	USDJPY.i	M5	158.295	153.582	153.362	153.159	152.897	0	0	0	0
104	2026.01.21 23:50:00	USDJPY.i	M5	158.308	153.582	153.362	153.159	152.897	0	0	0	0
105	2026.01.21 23:55:00	USDJPY.i	M5	158.268	153.582	153.362	153.159	152.897	0	0	0	0
106	2026.01.22 00:00:00	USDJPY.i	M5	158.268	153.582	153.362	153.159	152.897	0	0	0	0
107	2026.01.22 00:05:00	USDJPY.i	M5	158.265	153.582	153.362	153.159	152.897	0	0	0	0
108	2026.01.22 00:10:00	USDJPY.i	M5	158.265	153.582	153.362	153.159	152.897	0	0	0	0
109	2026.01.22 00:15:00	USDJPY.i	M5	158.265	153.582	153.362	153.159	152.897	0	0	0	0
110	2026.01.22 00:20:00	USDJPY.i	M5	158.280	153.582	153.362	153.159	152.897	0	0	0	0
111	2026.01.22 00:25:00	USDJPY.i	M5	158.264	153.582	153.362	153.159	152.897	0	0	0	0
112	2026.01.22 00:30:00	USDJPY.i	M5	158.269	153.582	153.362	153.159	152.897	0	0	0	0
113	2026.01.22 00:35:00	USDJPY.i	M5	158.274	153.582	153.362	153.159	152.897	0	0	0	0
114	2026.01.22 00:40:00	USDJPY.i	M5	158.263	153.582	153.362	153.159	152.897	0	0	0	0
115	2026.01.22 00:45:00	USDJPY.i	M5	158.277	153.582	153.362	153.159	152.897	0	0	0	0
116	2026.01.22 00:50:00	USDJPY.i	M5	158.294	153.582	153.362	153.159	152.897	0	0	0	0
117	2026.01.22 00:55:00	USDJPY.i	M5	158.296	153.582	153.362	153.159	152.897	0	0	0	0
118	2026.01.22 01:00:00	USDJPY.i	M5	158.288	153.582	153.362	153.159	152.897	0	0	0	0
119	2026.01.22 01:05:00	USDJPY.i	M5	158.301	153.582	153.362	153.159	152.897	0	0	0	0
120	2026.01.22 01:10:00	USDJPY.i	M5	158.298	153.582	153.362	153.159	152.897	0	0	0	0
121	2026.01.22 01:15:00	USDJPY.i	M5	158.298	153.582	153.362	153.159	152.897	0	0	0	0
122	2026.01.22 01:20:00	USDJPY.i	M5	158.336	153.582	153.362	153.159	152.897	0	0	0	0
123	2026.01.22 01:25:00	USDJPY.i	M5	158.337	153.582	153.362	153.159	152.897	0	0	0	0
124	2026.01.22 01:30:00	USDJPY.i	M5	158.354	153.582	153.362	153.159	152.897	0	0	0	0
125	2026.01.22 01:35:00	USDJPY.i	M5	158.372	153.582	153.362	153.159	152.897	0	0	0	0
126	2026.01.22 01:40:00	USDJPY.i	M5	158.387	153.582	153.362	153.159	152.897	0	0	0	0
127	2026.01.22 01:45:00	USDJPY.i	M5	158.373	153.582	153.362	153.159	152.897	0	0	0	0
128	2026.01.22 01:50:00	USDJPY.i	M5	158.448	153.582	153.362	153.159	152.897	0	0	0	0
129	2026.01.22 01:55:00	USDJPY.i	M5	158.458	153.582	153.362	153.159	152.897	0	0	0	0
130	2026.01.22 02:00:00	USDJPY.i	M5	158.476	153.582	153.362	153.159	152.897	0	0	0	0
131	2026.01.22 02:05:00	USDJPY.i	M5	158.429	153.582	153.362	153.159	152.897	0	0	0	0
132	2026.01.22 02:10:00	USDJPY.i	M5	158.436	153.582	153.362	153.159	152.897	0	0	0	0
133	2026.01.22 02:15:00	USDJPY.i	M5	158.358	153.582	153.362	153.159	152.897	0	0	0	0
134	2026.01.22 02:20:00	USDJPY.i	M5	158.259	153.582	153.362	153.159	152.897	0	0	0	0
135	2026.01.22 02:25:00	USDJPY.i	M5	158.316	153.582	153.362	153.159	152.897	0	0	0	0
136	2026.01.22 02:30:00	USDJPY.i	M5	158.342	153.582	153.362	153.159	152.897	0	0	0	0
137	2026.01.22 02:35:00	USDJPY.i	M5	158.293	153.582	153.362	153.159	152.897	0	0	0	0
138	2026.01.22 02:40:00	USDJPY.i	M5	158.323	153.582	153.362	153.159	152.897	0	0	0	0
139	2026.01.22 02:45:00	USDJPY.i	M5	158.271	153.582	153.362	153.159	152.897	0	0	0	0
140	2026.01.22 02:50:00	USDJPY.i	M5	158.207	153.582	153.362	153.159	152.897	0	0	0	0
141	2026.01.22 02:55:00	USDJPY.i	M5	158.241	153.582	153.362	153.159	152.897	0	0	0	0
142	2026.01.22 03:00:00	USDJPY.i	M5	158.288	153.582	153.362	153.159	152.897	0	0	0	0
143	2026.01.22 03:05:00	USDJPY.i	M5	158.318	153.582	153.362	153.159	152.897	0	0	0	0
144	2026.01.22 03:10:00	USDJPY.i	M5	158.281	153.582	153.362	153.159	152.897	0	0	0	0
145	2026.01.22 03:15:00	USDJPY.i	M5	158.302	153.582	153.362	153.159	152.897	0	0	0	0
146	2026.01.22 03:20:00	USDJPY.i	M5	158.277	153.582	153.362	153.159	152.897	0	0	0	0
147	2026.01.22 03:25:00	USDJPY.i	M5	158.250	153.582	153.362	153.159	152.897	0	0	0	0
148	2026.01.22 03:30:00	USDJPY.i	M5	158.243	153.582	153.362	153.159	152.897	0	0	0	0
149	2026.01.22 03:35:00	USDJPY.i	M5	158.292	153.582	153.362	153.159	152.897	0	0	0	0
150	2026.01.22 03:40:00	USDJPY.i	M5	158.319	153.582	153.362	153.159	152.897	0	0	0	0
151	2026.01.22 03:45:00	USDJPY.i	M5	158.318	153.582	153.362	153.159	152.897	0	0	0	0
152	2026.01.22 03:50:00	USDJPY.i	M5	158.356	153.582	153.362	153.159	152.897	0	0	0	0
153	2026.01.22 03:55:00	USDJPY.i	M5	158.351	153.582	153.362	153.159	152.897	0	0	0	0
154	2026.01.22 04:00:00	USDJPY.i	M5	158.392	153.582	153.362	153.159	152.897	0	0	0	0
155	2026.01.22 04:05:00	USDJPY.i	M5	158.391	153.582	153.362	153.159	152.897	0	0	0	0
156	2026.01.22 04:10:00	USDJPY.i	M5	158.369	153.582	153.362	153.159	152.897	0	0	0	0
157	2026.01.22 04:15:00	USDJPY.i	M5	158.393	153.582	153.362	153.159	152.897	0	0	0	0
158	2026.01.22 04:20:00	USDJPY.i	M5	158.468	153.582	153.362	153.159	152.897	0	0	0	0
159	2026.01.22 04:25:00	USDJPY.i	M5	158.447	153.582	153.362	153.159	152.897	0	0	0	0
160	2026.01.22 04:30:00	USDJPY.i	M5	158.421	153.582	153.362	153.159	152.897	0	0	0	0
161	2026.01.22 04:35:00	USDJPY.i	M5	158.418	153.582	153.362	153.159	152.897	0	0	0	0
162	2026.01.22 04:40:00	USDJPY.i	M5	158.422	153.582	153.362	153.159	152.897	0	0	0	0
163	2026.01.22 04:45:00	USDJPY.i	M5	158.431	153.582	153.362	153.159	152.897	0	0	0	0
164	2026.01.22 04:50:00	USDJPY.i	M5	158.457	153.582	153.362	153.159	152.897	0	0	0	0
165	2026.01.22 04:55:00	USDJPY.i	M5	158.466	153.582	153.362	153.159	152.897	0	0	0	0
166	2026.01.22 05:00:00	USDJPY.i	M5	158.481	153.582	153.362	153.159	152.897	0	0	0	0
167	2026.01.22 05:05:00	USDJPY.i	M5	158.455	153.582	153.362	153.159	152.897	0	0	0	0
168	2026.01.22 05:10:00	USDJPY.i	M5	158.442	153.582	153.362	153.159	152.897	0	0	0	0
169	2026.01.22 05:15:00	USDJPY.i	M5	158.456	153.582	153.362	153.159	152.897	0	0	0	0
170	2026.01.22 05:20:00	USDJPY.i	M5	158.433	153.582	153.362	153.159	152.897	0	0	0	0
171	2026.01.22 05:25:00	USDJPY.i	M5	158.443	153.582	153.362	153.159	152.897	0	0	0	0
172	2026.01.22 05:30:00	USDJPY.i	M5	158.419	153.582	153.362	153.159	152.897	0	0	0	0
173	2026.01.22 05:35:00	USDJPY.i	M5	158.411	153.582	153.362	153.159	152.897	0	0	0	0
174	2026.01.22 05:40:00	USDJPY.i	M5	158.446	153.582	153.362	153.159	152.897	0	0	0	0
175	2026.01.22 05:45:00	USDJPY.i	M5	158.523	153.582	153.362	153.159	152.897	0	0	0	0
176	2026.01.22 05:50:00	USDJPY.i	M5	158.546	153.582	153.362	153.159	152.897	0	0	0	0
177	2026.01.22 05:55:00	USDJPY.i	M5	158.558	153.582	153.362	153.159	152.897	0	0	0	0
178	2026.01.22 06:00:00	USDJPY.i	M5	158.587	153.582	153.362	153.159	152.897	0	0	0	0
179	2026.01.22 06:05:00	USDJPY.i	M5	158.643	153.582	153.362	153.159	152.897	0	0	0	0
180	2026.01.22 06:10:00	USDJPY.i	M5	158.651	153.582	153.362	153.159	152.897	0	0	0	0
181	2026.01.22 06:15:00	USDJPY.i	M5	158.632	153.582	153.362	153.159	152.897	0	0	0	0
182	2026.01.22 06:20:00	USDJPY.i	M5	158.639	153.582	153.362	153.159	152.897	0	0	0	0
183	2026.01.22 06:25:00	USDJPY.i	M5	158.634	153.582	153.362	153.159	152.897	0	0	0	0
184	2026.01.22 06:30:00	USDJPY.i	M5	158.652	153.582	153.362	153.159	152.897	0	0	0	0
185	2026.01.22 06:35:00	USDJPY.i	M5	158.684	153.582	153.362	153.159	152.897	0	0	0	0
186	2026.01.22 06:40:00	USDJPY.i	M5	158.682	153.582	153.362	153.159	152.897	0	0	0	0
187	2026.01.22 06:45:00	USDJPY.i	M5	158.692	153.582	153.362	153.159	152.897	0	0	0	0
188	2026.01.22 06:50:00	USDJPY.i	M5	158.679	153.582	153.362	153.159	152.897	0	0	0	0
189	2026.01.22 06:55:00	USDJPY.i	M5	158.645	153.582	153.362	153.159	152.897	0	0	0	0
190	2026.01.22 07:00:00	USDJPY.i	M5	158.654	153.582	153.362	153.159	152.897	0	0	0	0
191	2026.01.22 07:05:00	USDJPY.i	M5	158.681	153.582	153.362	153.159	152.897	0	0	0	0
192	2026.01.22 07:10:00	USDJPY.i	M5	158.678	153.582	153.362	153.159	152.897	0	0	0	0
193	2026.01.22 07:15:00	USDJPY.i	M5	158.642	153.582	153.362	153.159	152.897	0	0	0	0
194	2026.01.22 07:20:00	USDJPY.i	M5	158.684	153.582	153.362	153.159	152.897	0	0	0	0
195	2026.01.22 07:25:00	USDJPY.i	M5	158.669	153.582	153.362	153.159	152.897	0	0	0	0
196	2026.01.22 07:30:00	USDJPY.i	M5	158.667	153.582	153.362	153.159	152.897	0	0	0	0
197	2026.01.22 07:35:00	USDJPY.i	M5	158.677	153.582	153.362	153.159	152.897	0	0	0	0
198	2026.01.22 07:40:00	USDJPY.i	M5	158.692	153.582	153.362	153.159	152.897	0	0	0	0
199	2026.01.22 07:45:00	USDJPY.i	M5	158.684	153.582	153.362	153.159	152.897	0	0	0	0
200	2026.01.22 07:50:00	USDJPY.i	M5	158.693	153.582	153.362	153.159	152.897	0	0	0	0
201	2026.01.22 07:55:00	USDJPY.i	M5	158.716	153.582	153.362	153.159	152.897	0	0	0	0
202	2026.01.22 08:00:00	USDJPY.i	M5	158.735	153.582	153.362	153.159	152.897	0	0	0	0
203	2026.01.22 08:05:00	USDJPY.i	M5	158.786	153.582	153.362	153.159	152.897	0	0	0	0
204	2026.01.22 08:10:00	USDJPY.i	M5	158.768	153.582	153.362	153.159	152.897	0	0	0	0
205	2026.01.22 08:15:00	USDJPY.i	M5	158.819	153.582	153.362	153.159	152.897	0	0	0	0
206	2026.01.22 08:20:00	USDJPY.i	M5	158.806	153.582	153.362	153.159	152.897	0	0	0	0
207	2026.01.22 08:25:00	USDJPY.i	M5	158.809	153.582	153.362	153.159	152.897	0	0	0	0
208	2026.01.22 08:30:00	USDJPY.i	M5	158.796	153.582	153.362	153.159	152.897	0	0	0	0
209	2026.01.22 08:35:00	USDJPY.i	M5	158.745	153.582	153.362	153.159	152.897	0	0	0	0
210	2026.01.22 08:40:00	USDJPY.i	M5	158.749	153.582	153.362	153.159	152.897	0	0	0	0
211	2026.01.22 08:45:00	USDJPY.i	M5	158.764	153.582	153.362	153.159	152.897	0	0	0	0
212	2026.01.22 08:50:00	USDJPY.i	M5	158.805	153.582	153.362	153.159	152.897	0	0	0	0
213	2026.01.22 08:55:00	USDJPY.i	M5	158.780	153.582	153.362	153.159	152.897	0	0	0	0
214	2026.01.22 09:00:00	USDJPY.i	M5	158.844	153.582	153.362	153.159	152.897	0	0	0	0
215	2026.01.22 09:05:00	USDJPY.i	M5	158.855	153.582	153.362	153.159	152.897	0	0	0	0
216	2026.01.22 09:10:00	USDJPY.i	M5	158.861	153.582	153.362	153.159	152.897	0	0	0	0
217	2026.01.22 09:15:00	USDJPY.i	M5	158.865	153.582	153.362	153.159	152.897	0	0	0	0
218	2026.01.22 09:20:00	USDJPY.i	M5	158.849	153.582	153.362	153.159	152.897	0	0	0	0
219	2026.01.22 09:25:00	USDJPY.i	M5	158.840	153.582	153.362	153.159	152.897	0	0	0	0
220	2026.01.22 09:30:00	USDJPY.i	M5	158.833	153.582	153.362	153.159	152.897	0	0	0	0
221	2026.01.22 09:35:00	USDJPY.i	M5	158.770	153.582	153.362	153.159	152.897	0	0	0	0
222	2026.01.22 09:40:00	USDJPY.i	M5	158.822	153.582	153.362	153.159	152.897	0	0	0	0
223	2026.01.22 09:45:00	USDJPY.i	M5	158.849	153.582	153.362	153.159	152.897	0	0	0	0
224	2026.01.22 09:50:00	USDJPY.i	M5	158.790	153.582	153.362	153.159	152.897	0	0	0	0
225	2026.01.22 09:55:00	USDJPY.i	M5	158.776	153.582	153.362	153.159	152.897	0	0	0	0
226	2026.01.22 10:00:00	USDJPY.i	M5	158.786	153.582	153.362	153.159	152.897	0	0	0	0
227	2026.01.22 10:05:00	USDJPY.i	M5	158.823	153.582	153.362	153.159	152.897	0	0	0	0
228	2026.01.22 10:10:00	USDJPY.i	M5	158.834	153.582	153.362	153.159	152.897	0	0	0	0
229	2026.01.22 10:15:00	USDJPY.i	M5	158.797	153.582	153.362	153.159	152.897	0	0	0	0
230	2026.01.22 10:20:00	USDJPY.i	M5	158.772	153.582	153.362	153.159	152.897	0	0	0	0
231	2026.01.22 10:25:00	USDJPY.i	M5	158.747	153.582	153.362	153.159	152.897	0	0	0	0
232	2026.01.22 10:30:00	USDJPY.i	M5	158.777	153.582	153.362	153.159	152.897	0	0	0	0
233	2026.01.22 10:35:00	USDJPY.i	M5	158.798	153.582	153.362	153.159	152.897	0	0	0	0
234	2026.01.22 10:40:00	USDJPY.i	M5	158.816	153.582	153.362	153.159	152.897	0	0	0	0
235	2026.01.22 10:45:00	USDJPY.i	M5	158.769	153.582	153.362	153.159	152.897	0	0	0	0
236	2026.01.22 10:50:00	USDJPY.i	M5	158.783	153.582	153.362	153.159	152.897	0	0	0	0
237	2026.01.22 10:55:00	USDJPY.i	M5	158.771	153.582	153.362	153.159	152.897	0	0	0	0
238	2026.01.22 11:00:00	USDJPY.i	M5	158.746	153.582	153.362	153.159	152.897	0	0	0	0
239	2026.01.22 11:05:00	USDJPY.i	M5	158.744	153.582	153.362	153.159	152.897	0	0	0	0
240	2026.01.22 11:10:00	USDJPY.i	M5	158.722	153.582	153.362	153.159	152.897	0	0	0	0
241	2026.01.22 11:15:00	USDJPY.i	M5	158.724	153.582	153.362	153.159	152.897	0	0	0	0
242	2026.01.22 11:20:00	USDJPY.i	M5	158.670	153.582	153.362	153.159	152.897	0	0	0	0
243	2026.01.22 11:25:00	USDJPY.i	M5	158.672	153.582	153.362	153.159	152.897	0	0	0	0
244	2026.01.22 11:30:00	USDJPY.i	M5	158.643	153.582	153.362	153.159	152.897	0	0	0	0
245	2026.01.22 11:35:00	USDJPY.i	M5	158.649	153.582	153.362	153.159	152.897	0	0	0	0
246	2026.01.22 11:40:00	USDJPY.i	M5	158.644	153.582	153.362	153.159	152.897	0	0	0	0
247	2026.01.22 11:45:00	USDJPY.i	M5	158.628	153.582	153.362	153.159	152.897	0	0	0	0
248	2026.01.22 11:50:00	USDJPY.i	M5	158.663	153.582	153.362	153.159	152.897	0	0	0	0
249	2026.01.22 11:55:00	USDJPY.i	M5	158.695	153.582	153.362	153.159	152.897	0	0	0	0
250	2026.01.22 12:00:00	USDJPY.i	M5	158.673	153.582	153.362	153.159	152.897	0	0	0	0
251	2026.01.22 12:05:00	USDJPY.i	M5	158.729	153.582	153.362	153.159	152.897	0	0	0	0
252	2026.01.22 12:10:00	USDJPY.i	M5	158.745	153.582	153.362	153.159	152.897	0	0	0	0
253	2026.01.22 12:15:00	USDJPY.i	M5	158.727	153.582	153.362	153.159	152.897	0	0	0	0
254	2026.01.22 12:20:00	USDJPY.i	M5	158.751	153.582	153.362	153.159	152.897	0	0	0	0
255	2026.01.22 12:25:00	USDJPY.i	M5	158.738	153.582	153.362	153.159	152.897	0	0	0	0
256	2026.01.22 12:30:00	USDJPY.i	M5	158.706	153.582	153.362	153.159	152.897	0	0	0	0
