No	TimeStamp	Symbol	Timeframe	Close	dual_tema_high	dual_tema_low
313	2025.10.28 01:00	NZDUSD.i	H1	0.57737	0.57735	0.57647
314	2025.10.28 02:00	NZDUSD.i	H1	0.57744	0.57762	0.57688
315	2025.10.28 03:00	NZDUSD.i	H1	0.57764	0.57789	0.57708
316	2025.10.28 04:00	NZDUSD.i	H1	0.57755	0.57805	0.57721
317	2025.10.28 05:00	NZDUSD.i	H1	0.57740	0.57810	0.57735
318	2025.10.28 06:00	NZDUSD.i	H1	0.57774	0.57804	0.57730
319	2025.10.28 07:00	NZDUSD.i	H1	0.57828	0.57828	0.57757
320	2025.10.28 08:00	NZDUSD.i	H1	0.57782	0.57840	0.57767
321	2025.10.28 09:00	NZDUSD.i	H1	0.57685	0.57820	0.57734
322	2025.10.28 10:00	NZDUSD.i	H1	0.57683	0.57767	0.57697
323	2025.10.28 11:00	NZDUSD.i	H1	0.57630	0.57734	0.57658
324	2025.10.28 12:00	NZDUSD.i	H1	0.57722	0.57722	0.57632
325	2025.10.28 13:00	NZDUSD.i	H1	0.57749	0.57732	0.57663
326	2025.10.28 14:00	NZDUSD.i	H1	0.57715	0.57739	0.57682
327	2025.10.28 15:00	NZDUSD.i	H1	0.57663	0.57728	0.57667
328	2025.10.28 16:00	NZDUSD.i	H1	0.57665	0.57697	0.57624
329	2025.10.28 17:00	NZDUSD.i	H1	0.57824	0.57757	0.57632
330	2025.10.28 18:00	NZDUSD.i	H1	0.57790	0.57814	0.57691
331	2025.10.28 19:00	NZDUSD.i	H1	0.57882	0.57855	0.57737
332	2025.10.28 20:00	NZDUSD.i	H1	0.57864	0.57885	0.57796
333	2025.10.28 21:00	NZDUSD.i	H1	0.57852	0.57887	0.57822
334	2025.10.28 22:00	NZDUSD.i	H1	0.57814	0.57883	0.57830
335	2025.10.28 23:00	NZDUSD.i	H1	0.57792	0.57858	0.57820
336	2025.10.29 00:00	NZDUSD.i	H1	0.57750	0.57845	0.57787
337	2025.10.29 01:00	NZDUSD.i	H1	0.57796	0.57831	0.57759
338	2025.10.29 02:00	NZDUSD.i	H1	0.57825	0.57829	0.57771
339	2025.10.29 03:00	NZDUSD.i	H1	0.57798	0.57861	0.57768
340	2025.10.29 04:00	NZDUSD.i	H1	0.57758	0.57850	0.57762
341	2025.10.29 05:00	NZDUSD.i	H1	0.57813	0.57833	0.57740
342	2025.10.29 06:00	NZDUSD.i	H1	0.57840	0.57846	0.57773
343	2025.10.29 07:00	NZDUSD.i	H1	0.57803	0.57850	0.57781
344	2025.10.29 08:00	NZDUSD.i	H1	0.57829	0.57847	0.57779
345	2025.10.29 09:00	NZDUSD.i	H1	0.57892	0.57880	0.57794
346	2025.10.29 10:00	NZDUSD.i	H1	0.57870	0.57923	0.57825
347	2025.10.29 11:00	NZDUSD.i	H1	0.57748	0.57909	0.57793
348	2025.10.29 12:00	NZDUSD.i	H1	0.57834	0.57882	0.57764
349	2025.10.29 13:00	NZDUSD.i	H1	0.57857	0.57875	0.57785
350	2025.10.29 14:00	NZDUSD.i	H1	0.57807	0.57868	0.57779
351	2025.10.29 15:00	NZDUSD.i	H1	0.57799	0.57842	0.57759
352	2025.10.29 16:00	NZDUSD.i	H1	0.57868	0.57881	0.57772
