No	TimeStamp	Symbol	Timeframe	Close	ha_open	ha_high	ha_low	ha_close	ha_classification	ha_body_size	ha_body_zscore
31	2025.09.26 02:35	USDJPY.i	PERIOD_M5	149.867	149.875	149.876	149.834	149.862	3	0.013	-0.42364
32	2025.09.26 02:40	USDJPY.i	PERIOD_M5	149.893	149.868	149.893	149.853	149.876	0	0.008	-0.61959
33	2025.09.26 02:45	USDJPY.i	PERIOD_M5	149.872	149.872	149.931	149.853	149.887	0	0.015	-0.37499
34	2025.09.26 02:50	USDJPY.i	PERIOD_M5	149.905	149.880	149.908	149.871	149.889	0	0.009	-0.56000
35	2025.09.26 02:55	USDJPY.i	PERIOD_M5	149.874	149.884	149.905	149.851	149.883	3	0.001	-0.84101
36	2025.09.26 03:00	USDJPY.i	PERIOD_M5	149.876	149.884	149.904	149.813	149.867	3	0.017	-0.29998
37	2025.09.26 03:05	USDJPY.i	PERIOD_M5	149.874	149.875	149.944	149.872	149.892	0	0.017	-0.30703
38	2025.09.26 03:10	USDJPY.i	PERIOD_M5	149.856	149.883	149.905	149.853	149.872	3	0.012	-0.46472
39	2025.09.26 03:15	USDJPY.i	PERIOD_M5	149.846	149.877	149.882	149.834	149.855	3	0.023	-0.08279
40	2025.09.26 03:20	USDJPY.i	PERIOD_M5	149.858	149.866	149.866	149.825	149.848	3	0.018	-0.25436
41	2025.09.26 03:25	USDJPY.i	PERIOD_M5	149.798	149.857	149.865	149.798	149.830	3	0.027	0.04841
42	2025.09.26 03:30	USDJPY.i	PERIOD_M5	149.819	149.844	149.844	149.797	149.812	3	0.032	0.22408
43	2025.09.26 03:35	USDJPY.i	PERIOD_M5	149.834	149.828	149.838	149.799	149.822	3	0.005	-0.69883
44	2025.09.26 03:40	USDJPY.i	PERIOD_M5	149.775	149.825	149.845	149.761	149.804	3	0.021	-0.14874
45	2025.09.26 03:45	USDJPY.i	PERIOD_M5	149.785	149.815	149.815	149.760	149.779	3	0.035	0.34130
46	2025.09.26 03:50	USDJPY.i	PERIOD_M5	149.743	149.797	149.797	149.708	149.756	3	0.041	0.52227
47	2025.09.26 03:55	USDJPY.i	PERIOD_M5	149.684	149.777	149.777	149.638	149.706	3	0.071	1.55501
48	2025.09.26 04:00	USDJPY.i	PERIOD_M5	149.666	149.741	149.741	149.630	149.668	3	0.073	1.61047
49	2025.09.26 04:05	USDJPY.i	PERIOD_M5	149.691	149.705	149.726	149.664	149.687	3	0.018	-0.26580
50	2025.09.26 04:10	USDJPY.i	PERIOD_M5	149.731	149.696	149.743	149.678	149.711	0	0.015	-0.37343
51	2025.09.26 04:15	USDJPY.i	PERIOD_M5	149.723	149.703	149.749	149.703	149.729	0	0.026	0.00864
52	2025.09.26 04:20	USDJPY.i	PERIOD_M5	149.734	149.716	149.746	149.715	149.730	0	0.013	-0.42548
53	2025.09.26 04:25	USDJPY.i	PERIOD_M5	149.764	149.723	149.781	149.723	149.752	0	0.030	0.14250
54	2025.09.26 04:30	USDJPY.i	PERIOD_M5	149.756	149.738	149.794	149.738	149.766	0	0.029	0.10803
55	2025.09.26 04:35	USDJPY.i	PERIOD_M5	149.812	149.752	149.823	149.741	149.783	0	0.031	0.19546
56	2025.09.26 04:40	USDJPY.i	PERIOD_M5	149.800	149.767	149.823	149.767	149.808	0	0.041	0.52929
57	2025.09.26 04:45	USDJPY.i	PERIOD_M5	149.823	149.788	149.833	149.777	149.808	0	0.021	-0.16144
58	2025.09.26 04:50	USDJPY.i	PERIOD_M5	149.826	149.798	149.848	149.798	149.830	0	0.032	0.22689
59	2025.09.26 04:55	USDJPY.i	PERIOD_M5	149.828	149.814	149.847	149.814	149.830	0	0.016	-0.30684
60	2025.09.26 05:00	USDJPY.i	PERIOD_M5	149.804	149.822	149.833	149.787	149.813	3	0.009	-0.55775
61	2025.09.26 05:05	USDJPY.i	PERIOD_M5	149.786	149.818	149.818	149.772	149.792	3	0.025	0.00208
62	2025.09.26 05:10	USDJPY.i	PERIOD_M5	149.820	149.805	149.820	149.785	149.803	3	0.002	-0.78681
63	2025.09.26 05:15	USDJPY.i	PERIOD_M5	149.788	149.804	149.825	149.784	149.804	0	0.001	-0.83876
64	2025.09.26 05:20	USDJPY.i	PERIOD_M5	149.741	149.804	149.804	149.738	149.764	3	0.040	0.55124
65	2025.09.26 05:25	USDJPY.i	PERIOD_M5	149.715	149.784	149.784	149.705	149.729	3	0.055	1.07231
66	2025.09.26 05:30	USDJPY.i	PERIOD_M5	149.705	149.756	149.756	149.693	149.709	3	0.047	0.78813
67	2025.09.26 05:35	USDJPY.i	PERIOD_M5	149.716	149.732	149.732	149.692	149.708	3	0.024	-0.01614
68	2025.09.26 05:40	USDJPY.i	PERIOD_M5	149.719	149.720	149.729	149.696	149.715	3	0.005	-0.68704
69	2025.09.26 05:45	USDJPY.i	PERIOD_M5	149.707	149.718	149.732	149.702	149.715	3	0.003	-0.76792
70	2025.09.26 05:50	USDJPY.i	PERIOD_M5	149.708	149.716	149.716	149.694	149.705	3	0.011	-0.47703
71	2025.09.26 05:55	USDJPY.i	PERIOD_M5	149.722	149.711	149.741	149.700	149.718	0	0.007	-0.61295
72	2025.09.26 06:00	USDJPY.i	PERIOD_M5	149.727	149.714	149.746	149.714	149.728	0	0.014	-0.36897
73	2025.09.26 06:05	USDJPY.i	PERIOD_M5	149.712	149.721	149.744	149.709	149.723	0	0.002	-0.79733
74	2025.09.26 06:10	USDJPY.i	PERIOD_M5	149.738	149.722	149.742	149.696	149.722	3	0.000	-0.85482
75	2025.09.26 06:15	USDJPY.i	PERIOD_M5	149.721	149.722	149.742	149.706	149.727	0	0.005	-0.69368
76	2025.09.26 06:20	USDJPY.i	PERIOD_M5	149.722	149.724	149.728	149.709	149.720	3	0.004	-0.70871
77	2025.09.26 06:25	USDJPY.i	PERIOD_M5	149.697	149.722	149.724	149.693	149.709	3	0.013	-0.40470
78	2025.09.26 06:30	USDJPY.i	PERIOD_M5	149.684	149.716	149.719	149.684	149.696	3	0.020	-0.15820
79	2025.09.26 06:35	USDJPY.i	PERIOD_M5	149.713	149.706	149.722	149.684	149.701	3	0.005	-0.67015
80	2025.09.26 06:40	USDJPY.i	PERIOD_M5	149.672	149.703	149.712	149.670	149.691	3	0.012	-0.43917
81	2025.09.26 06:45	USDJPY.i	PERIOD_M5	149.698	149.697	149.701	149.671	149.685	3	0.012	-0.42944
82	2025.09.26 06:50	USDJPY.i	PERIOD_M5	149.691	149.691	149.703	149.690	149.696	0	0.004	-0.70795
83	2025.09.26 06:55	USDJPY.i	PERIOD_M5	149.703	149.693	149.706	149.688	149.697	0	0.004	-0.72790
84	2025.09.26 07:00	USDJPY.i	PERIOD_M5	149.710	149.695	149.722	149.695	149.709	0	0.014	-0.37120
85	2025.09.26 07:05	USDJPY.i	PERIOD_M5	149.695	149.702	149.719	149.685	149.702	0	0.000	-0.84615
86	2025.09.26 07:10	USDJPY.i	PERIOD_M5	149.682	149.702	149.702	149.675	149.689	3	0.014	-0.37462
87	2025.09.26 07:15	USDJPY.i	PERIOD_M5	149.682	149.695	149.697	149.665	149.683	3	0.013	-0.41411
88	2025.09.26 07:20	USDJPY.i	PERIOD_M5	149.696	149.689	149.714	149.682	149.694	0	0.004	-0.69610
89	2025.09.26 07:25	USDJPY.i	PERIOD_M5	149.722	149.691	149.728	149.686	149.708	0	0.017	-0.26915
90	2025.09.26 07:30	USDJPY.i	PERIOD_M5	149.685	149.700	149.729	149.672	149.703	0	0.003	-0.74344
91	2025.09.26 07:35	USDJPY.i	PERIOD_M5	149.681	149.701	149.701	149.672	149.684	3	0.017	-0.25519
92	2025.09.26 07:40	USDJPY.i	PERIOD_M5	149.690	149.693	149.694	149.672	149.684	3	0.008	-0.56341
93	2025.09.26 07:45	USDJPY.i	PERIOD_M5	149.689	149.688	149.704	149.684	149.692	0	0.003	-0.73612
94	2025.09.26 07:50	USDJPY.i	PERIOD_M5	149.676	149.690	149.700	149.676	149.685	3	0.005	-0.68068
95	2025.09.26 07:55	USDJPY.i	PERIOD_M5	149.643	149.688	149.688	149.643	149.660	3	0.027	0.10502
96	2025.09.26 08:00	USDJPY.i	PERIOD_M5	149.619	149.674	149.674	149.618	149.638	3	0.036	0.39901
97	2025.09.26 08:05	USDJPY.i	PERIOD_M5	149.633	149.656	149.656	149.617	149.627	3	0.028	0.13719
98	2025.09.26 08:10	USDJPY.i	PERIOD_M5	149.654	149.642	149.674	149.633	149.649	0	0.007	-0.61526
99	2025.09.26 08:15	USDJPY.i	PERIOD_M5	149.658	149.645	149.680	149.645	149.661	0	0.016	-0.29516
100	2025.09.26 08:20	USDJPY.i	PERIOD_M5	149.627	149.653	149.668	149.626	149.645	3	0.008	-0.55444
101	2025.09.26 08:25	USDJPY.i	PERIOD_M5	149.635	149.649	149.649	149.624	149.632	3	0.016	-0.26857
102	2025.09.26 08:30	USDJPY.i	PERIOD_M5	149.655	149.641	149.664	149.630	149.646	0	0.005	-0.65234
103	2025.09.26 08:35	USDJPY.i	PERIOD_M5	149.653	149.643	149.657	149.643	149.654	0	0.011	-0.46695
104	2025.09.26 08:40	USDJPY.i	PERIOD_M5	149.689	149.649	149.692	149.642	149.669	0	0.020	-0.13102
105	2025.09.26 08:45	USDJPY.i	PERIOD_M5	149.685	149.659	149.710	149.659	149.692	0	0.033	0.32651
106	2025.09.26 08:50	USDJPY.i	PERIOD_M5	149.702	149.676	149.705	149.676	149.694	0	0.019	-0.18596
107	2025.09.26 08:55	USDJPY.i	PERIOD_M5	149.710	149.685	149.724	149.685	149.705	0	0.020	-0.12794
108	2025.09.26 09:00	USDJPY.i	PERIOD_M5	149.720	149.695	149.745	149.695	149.719	0	0.024	0.01512
109	2025.09.26 09:05	USDJPY.i	PERIOD_M5	149.712	149.707	149.731	149.694	149.714	0	0.007	-0.58230
110	2025.09.26 09:10	USDJPY.i	PERIOD_M5	149.746	149.711	149.747	149.705	149.727	0	0.016	-0.27040
111	2025.09.26 09:15	USDJPY.i	PERIOD_M5	149.737	149.719	149.779	149.719	149.750	0	0.031	0.24109
112	2025.09.26 09:20	USDJPY.i	PERIOD_M5	149.767	149.734	149.771	149.724	149.750	0	0.015	-0.29647
113	2025.09.26 09:25	USDJPY.i	PERIOD_M5	149.762	149.742	149.778	149.742	149.764	0	0.022	-0.06894
114	2025.09.26 09:30	USDJPY.i	PERIOD_M5	149.756	149.753	149.779	149.753	149.763	0	0.010	-0.46907
115	2025.09.26 09:35	USDJPY.i	PERIOD_M5	149.753	149.758	149.764	149.737	149.752	3	0.006	-0.62310
116	2025.09.26 09:40	USDJPY.i	PERIOD_M5	149.772	149.755	149.783	149.748	149.764	0	0.009	-0.52715
117	2025.09.26 09:45	USDJPY.i	PERIOD_M5	149.772	149.760	149.797	149.759	149.775	0	0.015	-0.29572
118	2025.09.26 09:50	USDJPY.i	PERIOD_M5	149.743	149.767	149.773	149.737	149.756	3	0.011	-0.44442
119	2025.09.26 09:55	USDJPY.i	PERIOD_M5	149.724	149.762	149.762	149.715	149.733	3	0.029	0.16203
120	2025.09.26 10:00	USDJPY.i	PERIOD_M5	149.749	149.748	149.786	149.726	149.747	3	0.001	-0.80553
121	2025.09.26 10:05	USDJPY.i	PERIOD_M5	149.825	149.747	149.825	149.747	149.786	0	0.039	0.53736
122	2025.09.26 10:10	USDJPY.i	PERIOD_M5	149.837	149.767	149.841	149.767	149.825	0	0.058	1.17731
123	2025.09.26 10:15	USDJPY.i	PERIOD_M5	149.864	149.796	149.864	149.796	149.850	0	0.054	1.04393
124	2025.09.26 10:20	USDJPY.i	PERIOD_M5	149.875	149.823	149.876	149.823	149.865	0	0.042	0.62297
125	2025.09.26 10:25	USDJPY.i	PERIOD_M5	149.850	149.844	149.887	149.834	149.862	0	0.018	-0.22350
126	2025.09.26 10:30	USDJPY.i	PERIOD_M5	149.826	149.853	149.864	149.825	149.841	3	0.011	-0.44641
127	2025.09.26 10:35	USDJPY.i	PERIOD_M5	149.853	149.847	149.861	149.817	149.840	3	0.007	-0.58874
128	2025.09.26 10:40	USDJPY.i	PERIOD_M5	149.843	149.843	149.860	149.830	149.847	0	0.003	-0.72075
129	2025.09.26 10:45	USDJPY.i	PERIOD_M5	149.864	149.845	149.874	149.839	149.855	0	0.010	-0.48844
130	2025.09.26 10:50	USDJPY.i	PERIOD_M5	149.850	149.850	149.884	149.843	149.860	0	0.010	-0.47437
131	2025.09.26 10:55	USDJPY.i	PERIOD_M5	149.846	149.855	149.873	149.823	149.849	3	0.007	-0.59449
132	2025.09.26 11:00	USDJPY.i	PERIOD_M5	149.792	149.852	149.852	149.792	149.819	3	0.033	0.32309
133	2025.09.26 11:05	USDJPY.i	PERIOD_M5	149.783	149.835	149.835	149.772	149.785	3	0.050	0.92457
134	2025.09.26 11:10	USDJPY.i	PERIOD_M5	149.786	149.810	149.810	149.778	149.788	3	0.023	-0.03083
135	2025.09.26 11:15	USDJPY.i	PERIOD_M5	149.754	149.799	149.799	149.729	149.764	3	0.035	0.40588
136	2025.09.26 11:20	USDJPY.i	PERIOD_M5	149.742	149.781	149.781	149.723	149.744	3	0.037	0.48195
137	2025.09.26 11:25	USDJPY.i	PERIOD_M5	149.713	149.763	149.763	149.711	149.728	3	0.035	0.38474
138	2025.09.26 11:30	USDJPY.i	PERIOD_M5	149.690	149.745	149.745	149.676	149.700	3	0.045	0.75483
139	2025.09.26 11:35	USDJPY.i	PERIOD_M5	149.677	149.723	149.723	149.666	149.681	3	0.042	0.63513
140	2025.09.26 11:40	USDJPY.i	PERIOD_M5	149.692	149.702	149.702	149.650	149.678	3	0.024	0.01354
141	2025.09.26 11:45	USDJPY.i	PERIOD_M5	149.705	149.690	149.721	149.690	149.702	0	0.012	-0.40118
142	2025.09.26 11:50	USDJPY.i	PERIOD_M5	149.740	149.696	149.744	149.696	149.724	0	0.028	0.13426
143	2025.09.26 11:55	USDJPY.i	PERIOD_M5	149.750	149.710	149.760	149.710	149.747	0	0.037	0.46364
144	2025.09.26 12:00	USDJPY.i	PERIOD_M5	149.749	149.728	149.768	149.728	149.753	0	0.025	0.03732
145	2025.09.26 12:05	USDJPY.i	PERIOD_M5	149.748	149.741	149.780	149.735	149.753	0	0.012	-0.41084
146	2025.09.26 12:10	USDJPY.i	PERIOD_M5	149.758	149.747	149.761	149.733	149.750	0	0.004	-0.71089
147	2025.09.26 12:15	USDJPY.i	PERIOD_M5	149.750	149.749	149.771	149.745	149.756	0	0.007	-0.58020
148	2025.09.26 12:20	USDJPY.i	PERIOD_M5	149.735	149.752	149.765	149.724	149.745	3	0.008	-0.56901
149	2025.09.26 12:25	USDJPY.i	PERIOD_M5	149.747	149.749	149.770	149.733	149.747	3	0.002	-0.77708
150	2025.09.26 12:30	USDJPY.i	PERIOD_M5	149.749	149.748	149.759	149.730	149.746	3	0.001	-0.78233
151	2025.09.26 12:35	USDJPY.i	PERIOD_M5	149.723	149.747	149.761	149.713	149.736	3	0.011	-0.45302
152	2025.09.26 12:40	USDJPY.i	PERIOD_M5	149.726	149.742	149.742	149.715	149.724	3	0.018	-0.19336
153	2025.09.26 12:45	USDJPY.i	PERIOD_M5	149.743	149.733	149.743	149.714	149.731	3	0.002	-0.77118
154	2025.09.26 12:50	USDJPY.i	PERIOD_M5	149.750	149.732	149.758	149.726	149.744	0	0.012	-0.39427
155	2025.09.26 12:55	USDJPY.i	PERIOD_M5	149.790	149.738	149.798	149.738	149.772	0	0.034	0.35979
156	2025.09.26 13:00	USDJPY.i	PERIOD_M5	149.784	149.755	149.811	149.755	149.792	0	0.037	0.48124
157	2025.09.26 13:05	USDJPY.i	PERIOD_M5	149.795	149.774	149.816	149.774	149.795	0	0.021	-0.09627
158	2025.09.26 13:10	USDJPY.i	PERIOD_M5	149.817	149.784	149.823	149.784	149.807	0	0.023	-0.03445
159	2025.09.26 13:15	USDJPY.i	PERIOD_M5	149.836	149.796	149.838	149.796	149.825	0	0.030	0.20571
160	2025.09.26 13:20	USDJPY.i	PERIOD_M5	149.859	149.810	149.871	149.810	149.850	0	0.040	0.54987
161	2025.09.26 13:25	USDJPY.i	PERIOD_M5	149.870	149.830	149.883	149.830	149.865	0	0.035	0.37854
162	2025.09.26 13:30	USDJPY.i	PERIOD_M5	149.894	149.848	149.895	149.848	149.881	0	0.033	0.32642
163	2025.09.26 13:35	USDJPY.i	PERIOD_M5	149.890	149.864	149.894	149.864	149.887	0	0.023	-0.05155
164	2025.09.26 13:40	USDJPY.i	PERIOD_M5	149.896	149.876	149.900	149.876	149.891	0	0.016	-0.29381
165	2025.09.26 13:45	USDJPY.i	PERIOD_M5	149.905	149.884	149.912	149.884	149.901	0	0.017	-0.24934
166	2025.09.26 13:50	USDJPY.i	PERIOD_M5	149.941	149.892	149.942	149.892	149.921	0	0.028	0.14113
167	2025.09.26 13:55	USDJPY.i	PERIOD_M5	149.892	149.906	149.953	149.880	149.918	0	0.011	-0.46107
168	2025.09.26 14:00	USDJPY.i	PERIOD_M5	149.870	149.912	149.912	149.870	149.882	3	0.030	0.20357
169	2025.09.26 14:05	USDJPY.i	PERIOD_M5	149.820	149.897	149.897	149.815	149.843	3	0.054	1.04437
170	2025.09.26 14:10	USDJPY.i	PERIOD_M5	149.842	149.870	149.870	149.815	149.832	3	0.038	0.50188
171	2025.09.26 14:15	USDJPY.i	PERIOD_M5	149.810	149.851	149.851	149.809	149.827	3	0.024	-0.01580
172	2025.09.26 14:20	USDJPY.i	PERIOD_M5	149.796	149.839	149.839	149.795	149.808	3	0.031	0.22629
173	2025.09.26 14:25	USDJPY.i	PERIOD_M5	149.806	149.824	149.838	149.796	149.809	3	0.015	-0.33356
174	2025.09.26 14:30	USDJPY.i	PERIOD_M5	149.788	149.816	149.829	149.767	149.798	3	0.019	-0.18782
175	2025.09.26 14:35	USDJPY.i	PERIOD_M5	149.793	149.807	149.807	149.769	149.788	3	0.019	-0.16971
176	2025.09.26 14:40	USDJPY.i	PERIOD_M5	149.778	149.797	149.798	149.768	149.784	3	0.013	-0.40025
177	2025.09.26 14:45	USDJPY.i	PERIOD_M5	149.792	149.791	149.807	149.778	149.789	3	0.002	-0.78577
178	2025.09.26 14:50	USDJPY.i	PERIOD_M5	149.770	149.790	149.804	149.759	149.781	3	0.008	-0.55511
179	2025.09.26 14:55	USDJPY.i	PERIOD_M5	149.787	149.785	149.790	149.757	149.775	3	0.010	-0.48587
180	2025.09.26 15:00	USDJPY.i	PERIOD_M5	149.773	149.780	149.805	149.749	149.780	3	0.001	-0.82970
181	2025.09.26 15:05	USDJPY.i	PERIOD_M5	149.746	149.780	149.780	149.725	149.750	3	0.030	0.18909
182	2025.09.26 15:10	USDJPY.i	PERIOD_M5	149.728	149.765	149.765	149.725	149.738	3	0.027	0.09535
183	2025.09.26 15:15	USDJPY.i	PERIOD_M5	149.682	149.752	149.752	149.678	149.704	3	0.048	0.81499
184	2025.09.26 15:20	USDJPY.i	PERIOD_M5	149.703	149.728	149.736	149.682	149.701	3	0.027	0.08615
185	2025.09.26 15:25	USDJPY.i	PERIOD_M5	149.696	149.714	149.714	149.680	149.696	3	0.019	-0.21755
186	2025.09.26 15:30	USDJPY.i	PERIOD_M5	149.746	149.705	149.836	149.608	149.722	0	0.017	-0.25550
187	2025.09.26 15:35	USDJPY.i	PERIOD_M5	149.702	149.714	149.765	149.599	149.703	3	0.011	-0.55584
188	2025.09.26 15:40	USDJPY.i	PERIOD_M5	149.640	149.708	149.713	149.640	149.674	3	0.034	0.54335
189	2025.09.26 15:45	USDJPY.i	PERIOD_M5	149.604	149.691	149.691	149.592	149.628	3	0.063	1.90215
190	2025.09.26 15:50	USDJPY.i	PERIOD_M5	149.691	149.660	149.709	149.587	149.647	3	0.012	-0.48635
191	2025.09.26 15:55	USDJPY.i	PERIOD_M5	149.624	149.653	149.700	149.602	149.654	0	0.000	-1.07477
192	2025.09.26 16:00	USDJPY.i	PERIOD_M5	149.575	149.654	149.654	149.536	149.594	3	0.060	1.81281
193	2025.09.26 16:05	USDJPY.i	PERIOD_M5	149.556	149.624	149.624	149.513	149.561	3	0.063	1.93572
194	2025.09.26 16:10	USDJPY.i	PERIOD_M5	149.576	149.593	149.602	149.538	149.568	3	0.024	0.07853
195	2025.09.26 16:15	USDJPY.i	PERIOD_M5	149.632	149.580	149.640	149.543	149.598	0	0.018	-0.24098
196	2025.09.26 16:20	USDJPY.i	PERIOD_M5	149.687	149.589	149.696	149.589	149.657	1	0.068	2.19656
197	2025.09.26 16:25	USDJPY.i	PERIOD_M5	149.702	149.623	149.723	149.623	149.698	1	0.075	2.49025
198	2025.09.26 16:30	USDJPY.i	PERIOD_M5	149.702	149.661	149.749	149.661	149.709	0	0.048	1.17997
199	2025.09.26 16:35	USDJPY.i	PERIOD_M5	149.722	149.685	149.736	149.649	149.702	0	0.017	-0.28005
200	2025.09.26 16:40	USDJPY.i	PERIOD_M5	149.736	149.693	149.748	149.693	149.730	0	0.037	0.64515
201	2025.09.26 16:45	USDJPY.i	PERIOD_M5	149.768	149.712	149.782	149.712	149.750	0	0.039	0.76932
202	2025.09.26 16:50	USDJPY.i	PERIOD_M5	149.745	149.731	149.780	149.731	149.760	0	0.029	0.32232
203	2025.09.26 16:55	USDJPY.i	PERIOD_M5	149.739	149.745	149.774	149.727	149.747	0	0.002	-1.12045
204	2025.09.26 17:00	USDJPY.i	PERIOD_M5	149.665	149.746	149.746	149.655	149.700	3	0.046	1.34681
205	2025.09.26 17:05	USDJPY.i	PERIOD_M5	149.651	149.723	149.723	149.619	149.652	4	0.070	2.62521
206	2025.09.26 17:10	USDJPY.i	PERIOD_M5	149.674	149.687	149.687	149.633	149.659	3	0.029	0.35414
207	2025.09.26 17:15	USDJPY.i	PERIOD_M5	149.645	149.673	149.691	149.620	149.658	3	0.015	-0.37324
208	2025.09.26 17:20	USDJPY.i	PERIOD_M5	149.644	149.665	149.676	149.623	149.647	3	0.018	-0.20958
209	2025.09.26 17:25	USDJPY.i	PERIOD_M5	149.620	149.656	149.656	149.585	149.626	3	0.031	0.45723
210	2025.09.26 17:30	USDJPY.i	PERIOD_M5	149.552	149.641	149.641	149.550	149.591	3	0.050	1.47844
211	2025.09.26 17:35	USDJPY.i	PERIOD_M5	149.541	149.616	149.616	149.541	149.558	3	0.058	1.98020
212	2025.09.26 17:40	USDJPY.i	PERIOD_M5	149.498	149.587	149.587	149.497	149.523	4	0.064	2.29765
213	2025.09.26 17:45	USDJPY.i	PERIOD_M5	149.490	149.555	149.555	149.475	149.504	3	0.051	1.55064
214	2025.09.26 17:50	USDJPY.i	PERIOD_M5	149.510	149.529	149.537	149.464	149.500	3	0.029	0.34789
215	2025.09.26 17:55	USDJPY.i	PERIOD_M5	149.503	149.515	149.553	149.488	149.513	3	0.002	-1.12790
216	2025.09.26 18:00	USDJPY.i	PERIOD_M5	149.504	149.514	149.520	149.464	149.499	3	0.016	-0.35652
217	2025.09.26 18:05	USDJPY.i	PERIOD_M5	149.562	149.506	149.574	149.502	149.536	0	0.029	0.40593
218	2025.09.26 18:10	USDJPY.i	PERIOD_M5	149.552	149.521	149.561	149.515	149.547	0	0.026	0.24575
219	2025.09.26 18:15	USDJPY.i	PERIOD_M5	149.539	149.534	149.561	149.518	149.542	0	0.008	-0.75171
220	2025.09.26 18:20	USDJPY.i	PERIOD_M5	149.496	149.538	149.540	149.483	149.514	3	0.024	0.11681
221	2025.09.26 18:25	USDJPY.i	PERIOD_M5	149.437	149.526	149.535	149.437	149.477	3	0.050	1.53950
222	2025.09.26 18:30	USDJPY.i	PERIOD_M5	149.452	149.502	149.502	149.424	149.442	4	0.060	2.13655
223	2025.09.26 18:35	USDJPY.i	PERIOD_M5	149.500	149.472	149.516	149.441	149.477	0	0.005	-0.93570
224	2025.09.26 18:40	USDJPY.i	PERIOD_M5	149.515	149.474	149.523	149.474	149.506	0	0.031	0.53689
