No|Timestamp|Symbol|Timeframe|Close|Peak_Line_1|Peak_Line_2|Peak_Line_3|Bottom_Line_1|Bottom_Line_2|Bottom_Line_3|High_Map|Low_Map
17|2026.02.13 17:00|USDJPY.i|M5|152.962|152.999|152.905|153.245|152.572|152.599|152.793|0.000|0.000
18|2026.02.13 17:05|USDJPY.i|M5|153.046|152.997|152.905|153.243|152.573|152.599|152.795|0.000|0.000
19|2026.02.13 17:10|USDJPY.i|M5|153.046|152.995|152.904|153.241|152.574|152.599|152.796|0.000|0.000
20|2026.02.13 17:15|USDJPY.i|M5|153.090|152.992|152.904|153.240|152.575|152.599|152.798|0.000|0.000
21|2026.02.13 17:20|USDJPY.i|M5|153.001|152.990|152.904|153.238|152.575|152.598|152.800|0.000|0.000
22|2026.02.13 17:25|USDJPY.i|M5|153.036|152.987|152.903|153.236|152.576|152.598|152.801|0.000|0.000
23|2026.02.13 17:30|USDJPY.i|M5|153.075|152.985|152.903|153.235|152.577|152.598|152.803|0.000|0.000
24|2026.02.13 17:35|USDJPY.i|M5|153.072|152.983|152.903|153.233|152.578|152.598|152.804|0.000|0.000
25|2026.02.13 17:40|USDJPY.i|M5|152.951|152.980|152.902|153.232|152.578|152.597|152.806|0.000|0.000
26|2026.02.13 17:45|USDJPY.i|M5|152.948|152.978|152.902|153.230|152.579|152.597|152.808|0.000|0.000
27|2026.02.13 17:50|USDJPY.i|M5|153.006|152.975|152.901|153.228|152.580|152.597|152.809|0.000|0.000
28|2026.02.13 17:55|USDJPY.i|M5|153.132|152.973|152.901|153.227|152.581|152.597|152.811|0.000|0.000
29|2026.02.13 18:00|USDJPY.i|M5|153.165|152.970|152.901|153.225|152.582|152.596|152.812|153.225|0.000
30|2026.02.13 18:05|USDJPY.i|M5|153.161|152.968|152.900|153.223|152.582|152.596|152.814|0.000|0.000
31|2026.02.13 18:10|USDJPY.i|M5|153.053|152.966|152.900|153.222|152.583|152.596|152.815|0.000|0.000
32|2026.02.13 18:15|USDJPY.i|M5|153.057|152.963|152.900|153.220|152.584|152.596|152.817|0.000|0.000
33|2026.02.13 18:20|USDJPY.i|M5|152.895|152.961|152.899|153.218|152.585|152.596|152.819|0.000|0.000
34|2026.02.13 18:25|USDJPY.i|M5|152.870|152.958|152.899|153.217|152.585|152.595|152.820|0.000|0.000
35|2026.02.13 18:30|USDJPY.i|M5|152.862|152.956|152.898|153.215|152.586|152.595|152.822|0.000|0.000
36|2026.02.13 18:35|USDJPY.i|M5|152.894|152.953|152.898|153.214|152.587|152.595|152.823|0.000|0.000
37|2026.02.13 18:40|USDJPY.i|M5|152.807|152.951|152.898|153.212|152.588|152.595|152.825|0.000|0.000
38|2026.02.13 18:45|USDJPY.i|M5|152.817|152.949|152.897|153.210|152.588|152.594|152.827|0.000|0.000
39|2026.02.13 18:50|USDJPY.i|M5|152.770|152.946|152.897|153.209|152.589|152.594|152.828|0.000|0.000
40|2026.02.13 18:55|USDJPY.i|M5|152.790|152.944|152.897|153.207|152.590|152.594|152.830|0.000|0.000
41|2026.02.13 19:00|USDJPY.i|M5|152.789|152.941|152.896|153.205|152.591|152.594|152.831|0.000|0.000
42|2026.02.13 19:05|USDJPY.i|M5|152.750|152.939|152.896|153.204|152.591|152.593|152.833|0.000|0.000
43|2026.02.13 19:10|USDJPY.i|M5|152.661|152.936|152.895|153.202|152.592|152.593|152.834|0.000|0.000
44|2026.02.13 19:15|USDJPY.i|M5|152.672|152.934|152.895|153.200|152.593|152.593|152.836|0.000|152.593
45|2026.02.13 19:20|USDJPY.i|M5|152.738|152.932|152.895|153.199|152.594|152.593|152.838|0.000|0.000
46|2026.02.13 19:25|USDJPY.i|M5|152.698|152.929|152.894|153.197|152.595|152.593|152.839|0.000|0.000
47|2026.02.13 19:30|USDJPY.i|M5|152.813|152.927|152.894|153.195|152.595|152.592|152.841|0.000|0.000
48|2026.02.13 19:35|USDJPY.i|M5|152.819|152.924|152.894|153.194|152.596|152.592|152.842|0.000|0.000
49|2026.02.13 19:40|USDJPY.i|M5|152.816|152.922|152.893|153.192|152.597|152.592|152.844|0.000|0.000
50|2026.02.13 19:45|USDJPY.i|M5|152.825|152.920|152.893|153.191|152.598|152.592|152.845|0.000|0.000
51|2026.02.13 19:50|USDJPY.i|M5|152.753|152.917|152.892|153.189|152.598|152.591|152.847|0.000|0.000
52|2026.02.13 19:55|USDJPY.i|M5|152.806|152.915|152.892|153.187|152.599|152.591|152.849|0.000|0.000
53|2026.02.13 20:00|USDJPY.i|M5|152.788|152.912|152.892|153.186|152.600|152.591|152.850|0.000|0.000
54|2026.02.13 20:05|USDJPY.i|M5|152.814|152.910|152.891|153.184|152.601|152.591|152.852|0.000|0.000
55|2026.02.13 20:10|USDJPY.i|M5|152.803|152.907|152.891|153.182|152.601|152.590|152.853|0.000|0.000
56|2026.02.13 20:15|USDJPY.i|M5|152.838|152.905|152.891|153.181|152.602|152.590|152.855|0.000|0.000
57|2026.02.13 20:20|USDJPY.i|M5|152.864|152.903|152.890|153.179|152.603|152.590|152.857|0.000|0.000
58|2026.02.13 20:25|USDJPY.i|M5|152.813|152.900|152.890|153.177|152.604|152.590|152.858|0.000|0.000
59|2026.02.13 20:30|USDJPY.i|M5|152.812|152.898|152.889|153.176|152.604|152.590|152.860|0.000|0.000
60|2026.02.13 20:35|USDJPY.i|M5|152.847|152.895|152.889|153.174|152.605|152.589|152.861|0.000|0.000
61|2026.02.13 20:40|USDJPY.i|M5|152.803|152.893|152.889|153.173|152.606|152.589|152.863|0.000|0.000
62|2026.02.13 20:45|USDJPY.i|M5|152.840|152.890|152.888|153.171|152.607|152.589|152.864|0.000|0.000
63|2026.02.13 20:50|USDJPY.i|M5|152.874|152.888|152.888|153.169|152.608|152.589|152.866|152.888|0.000
64|2026.02.13 20:55|USDJPY.i|M5|152.831|152.886|152.888|153.168|152.608|152.588|152.868|0.000|0.000
65|2026.02.13 21:00|USDJPY.i|M5|152.844|152.883|152.887|153.166|152.609|152.588|152.869|0.000|0.000
66|2026.02.13 21:05|USDJPY.i|M5|152.810|152.881|152.887|153.164|152.610|152.588|152.871|0.000|0.000
67|2026.02.13 21:10|USDJPY.i|M5|152.809|152.878|152.887|153.163|152.611|152.588|152.872|0.000|0.000
68|2026.02.13 21:15|USDJPY.i|M5|152.813|152.876|152.886|153.161|152.611|152.587|152.874|0.000|0.000
69|2026.02.13 21:20|USDJPY.i|M5|152.779|152.873|152.886|153.159|152.612|152.587|152.876|0.000|0.000
70|2026.02.13 21:25|USDJPY.i|M5|152.769|152.871|152.885|153.158|152.613|152.587|152.877|0.000|0.000
71|2026.02.13 21:30|USDJPY.i|M5|152.743|152.869|152.885|153.156|152.614|152.587|152.879|0.000|0.000
72|2026.02.13 21:35|USDJPY.i|M5|152.754|152.866|152.885|153.154|152.614|152.587|152.880|0.000|0.000
73|2026.02.13 21:40|USDJPY.i|M5|152.736|152.864|152.884|153.153|152.615|152.586|152.882|0.000|0.000
74|2026.02.13 21:45|USDJPY.i|M5|152.763|152.861|152.884|153.151|152.616|152.586|152.883|0.000|0.000
75|2026.02.13 21:50|USDJPY.i|M5|152.770|152.859|152.884|153.150|152.617|152.586|152.885|0.000|0.000
76|2026.02.13 21:55|USDJPY.i|M5|152.777|152.856|152.883|153.148|152.617|152.586|152.887|0.000|0.000
77|2026.02.13 22:00|USDJPY.i|M5|152.801|152.854|152.883|153.146|152.618|152.585|152.888|0.000|0.000
78|2026.02.13 22:05|USDJPY.i|M5|152.812|152.852|152.882|153.145|152.619|152.585|152.890|0.000|0.000
79|2026.02.13 22:10|USDJPY.i|M5|152.786|152.849|152.882|153.143|152.620|152.585|152.891|0.000|0.000
80|2026.02.13 22:15|USDJPY.i|M5|152.814|152.847|152.882|153.141|152.621|152.585|152.893|0.000|0.000
81|2026.02.13 22:20|USDJPY.i|M5|152.787|152.844|152.881|153.140|152.621|152.584|152.894|0.000|0.000
82|2026.02.13 22:25|USDJPY.i|M5|152.730|152.842|152.881|153.138|152.622|152.584|152.896|0.000|0.000
83|2026.02.13 22:30|USDJPY.i|M5|152.728|152.840|152.881|153.136|152.623|152.584|152.898|0.000|0.000
84|2026.02.13 22:35|USDJPY.i|M5|152.729|152.837|152.880|153.135|152.624|152.584|152.899|0.000|0.000
85|2026.02.13 22:40|USDJPY.i|M5|152.746|152.835|152.880|153.133|152.624|152.584|152.901|0.000|0.000
86|2026.02.13 22:45|USDJPY.i|M5|152.742|152.832|152.879|153.132|152.625|152.583|152.902|0.000|0.000
87|2026.02.13 22:50|USDJPY.i|M5|152.706|152.830|152.879|153.130|152.626|152.583|152.904|0.000|0.000
88|2026.02.13 22:55|USDJPY.i|M5|152.757|152.827|152.879|153.128|152.627|152.583|152.906|0.000|0.000
89|2026.02.13 23:00|USDJPY.i|M5|152.649|152.825|152.878|153.127|152.627|152.583|152.907|0.000|0.000
90|2026.02.13 23:05|USDJPY.i|M5|152.648|152.823|152.878|153.125|152.628|152.582|152.909|0.000|0.000
91|2026.02.13 23:10|USDJPY.i|M5|152.676|152.820|152.878|153.123|152.629|152.582|152.910|0.000|0.000
92|2026.02.13 23:15|USDJPY.i|M5|152.642|152.818|152.877|153.122|152.630|152.582|152.912|0.000|0.000
93|2026.02.13 23:20|USDJPY.i|M5|152.645|152.815|152.877|153.120|152.630|152.582|152.913|0.000|0.000
94|2026.02.13 23:25|USDJPY.i|M5|152.650|152.813|152.876|153.118|152.631|152.581|152.915|0.000|0.000
95|2026.02.13 23:30|USDJPY.i|M5|152.700|152.810|152.876|153.117|152.632|152.581|152.917|0.000|0.000
96|2026.02.13 23:35|USDJPY.i|M5|152.722|152.808|152.876|153.115|152.633|152.581|152.918|0.000|0.000
97|2026.02.13 23:40|USDJPY.i|M5|152.692|152.806|152.875|153.113|152.634|152.581|152.920|0.000|0.000
98|2026.02.13 23:45|USDJPY.i|M5|152.727|152.803|152.875|153.112|152.634|152.581|152.921|0.000|0.000
99|2026.02.13 23:50|USDJPY.i|M5|152.712|152.801|152.875|153.110|152.635|152.580|152.923|0.000|0.000
100|2026.02.13 23:55|USDJPY.i|M5|152.688|152.798|152.874|153.109|152.636|152.580|152.925|0.000|0.000
