No	TimeStamp	Symbol	Timeframe	Close	Tema	Hrma	Smma
38	2025.01.03 14:00	GBPJPY.i	H1	194.984	195.066	194.891	200.775
39	2025.01.03 15:00	GBPJPY.i	H1	194.928	195.025	194.905	200.614
40	2025.01.03 16:00	GBPJPY.i	H1	195.003	195.038	194.921	200.457
41	2025.01.03 17:00	GBPJPY.i	H1	195.242	195.119	194.954	200.309
42	2025.01.03 18:00	GBPJPY.i	H1	195.205	195.194	194.998	200.167
43	2025.01.03 19:00	GBPJPY.i	H1	195.170	195.179	195.030	200.028
44	2025.01.03 20:00	GBPJPY.i	H1	195.197	195.211	195.064	199.893
45	2025.01.03 21:00	GBPJPY.i	H1	195.360	195.277	195.107	199.764
46	2025.01.03 22:00	GBPJPY.i	H1	195.510	195.385	195.167	199.642
47	2025.01.03 23:00	GBPJPY.i	H1	195.219	195.376	195.212	199.524
48	2025.01.06 00:00	GBPJPY.i	H1	195.301	195.340	195.240	199.405
49	2025.01.06 01:00	GBPJPY.i	H1	195.685	195.480	195.296	199.295
50	2025.01.06 02:00	GBPJPY.i	H1	195.874	195.694	195.390	199.196
51	2025.01.06 03:00	GBPJPY.i	H1	195.995	195.867	195.503	199.104
52	2025.01.06 04:00	GBPJPY.i	H1	196.186	196.056	195.634	199.019
53	2025.01.06 05:00	GBPJPY.i	H1	196.126	196.161	195.761	198.938
54	2025.01.06 06:00	GBPJPY.i	H1	196.158	196.218	195.875	198.860
55	2025.01.06 07:00	GBPJPY.i	H1	196.218	196.289	195.981	198.786
56	2025.01.06 08:00	GBPJPY.i	H1	196.162	196.301	196.069	198.714
57	2025.01.06 09:00	GBPJPY.i	H1	196.330	196.331	196.147	198.645
58	2025.01.06 10:00	GBPJPY.i	H1	196.769	196.524	196.255	198.584
59	2025.01.06 11:00	GBPJPY.i	H1	196.787	196.716	196.384	198.532
60	2025.01.06 12:00	GBPJPY.i	H1	196.799	196.821	196.509	198.484
61	2025.01.06 13:00	GBPJPY.i	H1	197.182	197.024	196.654	198.441
62	2025.01.06 14:00	GBPJPY.i	H1	196.530	196.947	196.749	198.398
63	2025.01.06 15:00	GBPJPY.i	H1	196.299	196.674	196.763	198.345
64	2025.01.06 16:00	GBPJPY.i	H1	196.798	196.601	196.760	198.291
65	2025.01.06 17:00	GBPJPY.i	H1	197.040	196.774	196.800	198.247
66	2025.01.06 18:00	GBPJPY.i	H1	197.346	197.010	196.885	198.215
67	2025.01.06 19:00	GBPJPY.i	H1	197.158	197.121	196.975	198.187
68	2025.01.06 20:00	GBPJPY.i	H1	197.039	197.154	197.051	198.158
69	2025.01.06 21:00	GBPJPY.i	H1	197.124	197.157	197.111	198.128
70	2025.01.06 22:00	GBPJPY.i	H1	197.327	197.233	197.174	198.101
71	2025.01.06 23:00	GBPJPY.i	H1	197.191	197.268	197.231	198.078
72	2025.01.07 00:00	GBPJPY.i	H1	197.192	197.252	197.271	198.054
73	2025.01.07 01:00	GBPJPY.i	H1	197.324	197.304	197.314	198.031
74	2025.01.07 02:00	GBPJPY.i	H1	197.827	197.512	197.394	198.017
75	2025.01.07 03:00	GBPJPY.i	H1	198.190	197.810	197.524	198.012
76	2025.01.07 04:00	GBPJPY.i	H1	198.162	198.033	197.674	198.015
77	2025.01.07 05:00	GBPJPY.i	H1	198.169	198.174	197.822	198.018
78	2025.01.07 06:00	GBPJPY.i	H1	198.091	198.221	197.946	198.022
79	2025.01.07 07:00	GBPJPY.i	H1	197.921	198.178	198.034	198.022
80	2025.01.07 08:00	GBPJPY.i	H1	197.782	198.050	198.075	198.019
81	2025.01.07 09:00	GBPJPY.i	H1	197.688	197.931	198.081	198.012
82	2025.01.07 10:00	GBPJPY.i	H1	197.743	197.789	198.055	198.003
83	2025.01.07 11:00	GBPJPY.i	H1	198.002	197.858	198.051	197.998
84	2025.01.07 12:00	GBPJPY.i	H1	198.110	197.938	198.066	197.998
85	2025.01.07 13:00	GBPJPY.i	H1	197.763	197.905	198.068	197.997
86	2025.01.07 14:00	GBPJPY.i	H1	197.599	197.797	198.043	197.991
87	2025.01.07 15:00	GBPJPY.i	H1	197.751	197.730	198.007	197.983
88	2025.01.07 16:00	GBPJPY.i	H1	197.633	197.677	197.965	197.975
89	2025.01.07 17:00	GBPJPY.i	H1	197.374	197.566	197.905	197.964
90	2025.01.07 18:00	GBPJPY.i	H1	197.232	197.360	197.808	197.947
91	2025.01.07 19:00	GBPJPY.i	H1	197.119	197.192	197.693	197.926
92	2025.01.07 20:00	GBPJPY.i	H1	197.117	197.079	197.575	197.904
93	2025.01.07 21:00	GBPJPY.i	H1	197.071	197.016	197.466	197.882
94	2025.01.07 22:00	GBPJPY.i	H1	197.021	196.932	197.358	197.858
95	2025.01.07 23:00	GBPJPY.i	H1	197.106	196.957	197.277	197.836
96	2025.01.08 00:00	GBPJPY.i	H1	197.148	196.982	197.215	197.816
97	2025.01.08 01:00	GBPJPY.i	H1	197.396	197.106	197.192	197.800
98	2025.01.08 02:00	GBPJPY.i	H1	197.356	197.167	197.183	197.786
99	2025.01.08 03:00	GBPJPY.i	H1	197.222	197.192	197.179	197.771
100	2025.01.08 04:00	GBPJPY.i	H1	197.407	197.269	197.192	197.758
101	2025.01.08 05:00	GBPJPY.i	H1	197.401	197.357	197.220	197.747
102	2025.01.08 06:00	GBPJPY.i	H1	197.495	197.431	197.257	197.739
103	2025.01.08 07:00	GBPJPY.i	H1	197.527	197.480	197.298	197.732
104	2025.01.08 08:00	GBPJPY.i	H1	197.398	197.481	197.329	197.724
105	2025.01.08 09:00	GBPJPY.i	H1	197.138	197.347	197.324	197.712
106	2025.01.08 10:00	GBPJPY.i	H1	196.880	197.178	197.283	197.694
107	2025.01.08 11:00	GBPJPY.i	H1	196.911	197.008	197.214	197.673
108	2025.01.08 12:00	GBPJPY.i	H1	197.069	196.967	197.153	197.652
109	2025.01.08 13:00	GBPJPY.i	H1	195.951	196.531	197.006	197.622
110	2025.01.08 14:00	GBPJPY.i	H1	195.537	195.991	196.769	197.573
111	2025.01.08 15:00	GBPJPY.i	H1	195.497	195.578	196.491	197.515
112	2025.01.08 16:00	GBPJPY.i	H1	195.199	195.288	196.210	197.455
113	2025.01.08 17:00	GBPJPY.i	H1	195.475	195.170	195.962	197.397
114	2025.01.08 18:00	GBPJPY.i	H1	195.770	195.260	195.785	197.345
115	2025.01.08 19:00	GBPJPY.i	H1	195.549	195.320	195.656	197.297
116	2025.01.08 20:00	GBPJPY.i	H1	195.774	195.441	195.577	197.252
117	2025.01.08 21:00	GBPJPY.i	H1	195.815	195.593	195.545	197.212
118	2025.01.08 22:00	GBPJPY.i	H1	195.769	195.650	195.528	197.173
119	2025.01.08 23:00	GBPJPY.i	H1	195.635	195.673	195.517	197.133
120	2025.01.09 00:00	GBPJPY.i	H1	195.698	195.664	195.505	197.093
121	2025.01.09 01:00	GBPJPY.i	H1	195.492	195.630	195.488	197.052
122	2025.01.09 02:00	GBPJPY.i	H1	195.548	195.569	195.462	197.010
123	2025.01.09 03:00	GBPJPY.i	H1	195.400	195.507	195.429	196.967
124	2025.01.09 04:00	GBPJPY.i	H1	195.392	195.441	195.390	196.924
125	2025.01.09 05:00	GBPJPY.i	H1	194.994	195.273	195.324	196.878
126	2025.01.09 06:00	GBPJPY.i	H1	194.788	195.011	195.214	196.825
127	2025.01.09 07:00	GBPJPY.i	H1	194.903	194.908	195.108	196.770
128	2025.01.09 08:00	GBPJPY.i	H1	194.427	194.694	194.979	196.713
129	2025.01.09 09:00	GBPJPY.i	H1	193.917	194.347	194.799	196.648
130	2025.01.09 10:00	GBPJPY.i	H1	194.303	194.149	194.617	196.578
131	2025.01.09 11:00	GBPJPY.i	H1	194.149	194.094	194.462	196.511
132	2025.01.09 12:00	GBPJPY.i	H1	194.089	193.945	194.307	196.444
133	2025.01.09 13:00	GBPJPY.i	H1	194.044	193.904	194.175	196.377
134	2025.01.09 14:00	GBPJPY.i	H1	193.917	193.788	194.044	196.309
135	2025.01.09 15:00	GBPJPY.i	H1	193.924	193.819	193.948	196.242
136	2025.01.09 16:00	GBPJPY.i	H1	194.326	193.948	193.901	196.183
137	2025.01.09 17:00	GBPJPY.i	H1	194.349	194.098	193.897	196.129
138	2025.01.09 18:00	GBPJPY.i	H1	194.365	194.182	193.911	196.078
139	2025.01.09 19:00	GBPJPY.i	H1	194.486	194.341	193.958	196.031
140	2025.01.09 20:00	GBPJPY.i	H1	194.523	194.459	194.023	195.988
141	2025.01.09 21:00	GBPJPY.i	H1	194.613	194.570	194.099	195.948
142	2025.01.09 22:00	GBPJPY.i	H1	194.653	194.659	194.181	195.911
143	2025.01.09 23:00	GBPJPY.i	H1	194.575	194.684	194.254	195.876
144	2025.01.10 00:00	GBPJPY.i	H1	194.654	194.694	194.317	195.840
145	2025.01.10 01:00	GBPJPY.i	H1	194.361	194.624	194.353	195.803
146	2025.01.10 02:00	GBPJPY.i	H1	194.289	194.541	194.368	195.765
147	2025.01.10 03:00	GBPJPY.i	H1	194.545	194.525	194.380	195.728
148	2025.01.10 04:00	GBPJPY.i	H1	194.738	194.613	194.413	195.696
149	2025.01.10 05:00	GBPJPY.i	H1	194.635	194.662	194.453	195.667
150	2025.01.10 06:00	GBPJPY.i	H1	194.704	194.705	194.497	195.640
151	2025.01.10 07:00	GBPJPY.i	H1	194.458	194.655	194.521	195.612
152	2025.01.10 08:00	GBPJPY.i	H1	194.232	194.514	194.510	195.579
153	2025.01.10 09:00	GBPJPY.i	H1	194.661	194.522	194.506	195.547
154	2025.01.10 10:00	GBPJPY.i	H1	193.933	194.347	194.464	195.514
155	2025.01.10 11:00	GBPJPY.i	H1	194.288	194.205	194.401	195.476
156	2025.01.10 12:00	GBPJPY.i	H1	194.354	194.204	194.354	195.440
157	2025.01.10 13:00	GBPJPY.i	H1	194.368	194.269	194.332	195.409
158	2025.01.10 14:00	GBPJPY.i	H1	194.574	194.361	194.335	195.382
159	2025.01.10 15:00	GBPJPY.i	H1	193.923	194.227	194.306	195.352
160	2025.01.10 16:00	GBPJPY.i	H1	193.406	193.867	194.200	195.309
161	2025.01.10 17:00	GBPJPY.i	H1	192.681	193.370	194.004	195.252
162	2025.01.10 18:00	GBPJPY.i	H1	192.562	192.842	193.733	195.182
163	2025.01.10 19:00	GBPJPY.i	H1	192.698	192.603	193.469	195.110
164	2025.01.10 20:00	GBPJPY.i	H1	192.837	192.538	193.247	195.044
165	2025.01.10 21:00	GBPJPY.i	H1	192.758	192.522	193.067	194.981
166	2025.01.10 22:00	GBPJPY.i	H1	192.662	192.485	192.914	194.918
167	2025.01.10 23:00	GBPJPY.i	H1	192.440	192.377	192.764	194.853
168	2025.01.13 00:00	GBPJPY.i	H1	192.517	192.317	192.630	194.786
169	2025.01.13 01:00	GBPJPY.i	H1	192.706	192.388	192.538	194.724
170	2025.01.13 02:00	GBPJPY.i	H1	192.519	192.433	192.473	194.665
171	2025.01.13 03:00	GBPJPY.i	H1	191.938	192.226	192.371	194.600
172	2025.01.13 04:00	GBPJPY.i	H1	191.868	192.043	192.249	194.529
173	2025.01.13 05:00	GBPJPY.i	H1	191.139	191.661	192.066	194.449
174	2025.01.13 06:00	GBPJPY.i	H1	191.234	191.350	191.854	194.362
175	2025.01.13 07:00	GBPJPY.i	H1	191.195	191.116	191.636	194.273
176	2025.01.13 08:00	GBPJPY.i	H1	191.292	191.086	191.460	194.187
177	2025.01.13 09:00	GBPJPY.i	H1	191.124	191.007	191.303	194.105
178	2025.01.13 10:00	GBPJPY.i	H1	191.261	191.096	191.200	194.025
179	2025.01.13 11:00	GBPJPY.i	H1	190.198	190.757	191.039	193.939
180	2025.01.13 12:00	GBPJPY.i	H1	190.983	190.652	190.890	193.847
181	2025.01.13 13:00	GBPJPY.i	H1	190.502	190.598	190.761	193.760
182	2025.01.13 14:00	GBPJPY.i	H1	190.363	190.472	190.631	193.672
183	2025.01.13 15:00	GBPJPY.i	H1	190.863	190.515	190.540	193.586
184	2025.01.13 16:00	GBPJPY.i	H1	191.187	190.724	190.517	193.511
185	2025.01.13 17:00	GBPJPY.i	H1	191.403	191.012	190.564	193.446
186	2025.01.13 18:00	GBPJPY.i	H1	191.461	191.285	190.662	193.390
187	2025.01.13 19:00	GBPJPY.i	H1	191.521	191.464	190.780	193.338
188	2025.01.13 20:00	GBPJPY.i	H1	191.799	191.653	190.916	193.289
189	2025.01.13 21:00	GBPJPY.i	H1	192.008	191.861	191.074	193.248
190	2025.01.13 22:00	GBPJPY.i	H1	191.950	192.007	191.234	193.211
191	2025.01.13 23:00	GBPJPY.i	H1	192.016	192.119	191.390	193.177
192	2025.01.14 00:00	GBPJPY.i	H1	192.408	192.317	191.562	193.149
193	2025.01.14 01:00	GBPJPY.i	H1	192.417	192.483	191.741	193.127
194	2025.01.14 02:00	GBPJPY.i	H1	192.359	192.506	191.891	193.106
195	2025.01.14 03:00	GBPJPY.i	H1	192.246	192.508	192.015	193.083
196	2025.01.14 04:00	GBPJPY.i	H1	192.413	192.499	192.116	193.062
197	2025.01.14 05:00	GBPJPY.i	H1	192.358	192.542	192.211	193.043
198	2025.01.14 06:00	GBPJPY.i	H1	192.284	192.486	192.277	193.025
199	2025.01.14 07:00	GBPJPY.i	H1	192.283	192.422	192.319	193.004
200	2025.01.14 08:00	GBPJPY.i	H1	192.334	192.419	192.355	192.985
201	2025.01.14 09:00	GBPJPY.i	H1	192.338	192.388	192.379	192.967
202	2025.01.14 10:00	GBPJPY.i	H1	192.592	192.462	192.416	192.952
203	2025.01.14 11:00	GBPJPY.i	H1	192.337	192.478	192.450	192.939
204	2025.01.14 12:00	GBPJPY.i	H1	192.351	192.439	192.468	192.925
205	2025.01.14 13:00	GBPJPY.i	H1	192.310	192.399	192.474	192.909
206	2025.01.14 14:00	GBPJPY.i	H1	192.011	192.279	192.450	192.891
207	2025.01.14 15:00	GBPJPY.i	H1	191.731	191.998	192.368	192.865
208	2025.01.14 16:00	GBPJPY.i	H1	191.833	191.874	192.276	192.835
209	2025.01.14 17:00	GBPJPY.i	H1	192.717	192.100	192.256	192.816
210	2025.01.14 18:00	GBPJPY.i	H1	192.465	192.294	192.283	192.807
211	2025.01.14 19:00	GBPJPY.i	H1	192.684	192.429	192.331	192.800
212	2025.01.14 20:00	GBPJPY.i	H1	192.865	192.637	192.412	192.797
213	2025.01.14 21:00	GBPJPY.i	H1	192.675	192.737	192.497	192.797
214	2025.01.14 22:00	GBPJPY.i	H1	192.805	192.778	192.570	192.796
215	2025.01.14 23:00	GBPJPY.i	H1	192.832	192.860	192.646	192.796
216	2025.01.15 00:00	GBPJPY.i	H1	192.867	192.894	192.712	192.797
217	2025.01.15 01:00	GBPJPY.i	H1	192.981	192.948	192.778	192.800
218	2025.01.15 02:00	GBPJPY.i	H1	192.760	192.921	192.823	192.802
219	2025.01.15 03:00	GBPJPY.i	H1	192.621	192.848	192.843	192.801
220	2025.01.15 04:00	GBPJPY.i	H1	192.632	192.750	192.837	192.797
221	2025.01.15 05:00	GBPJPY.i	H1	192.677	192.699	192.823	192.792
222	2025.01.15 06:00	GBPJPY.i	H1	192.335	192.562	192.781	192.785
223	2025.01.15 07:00	GBPJPY.i	H1	191.916	192.279	192.683	192.770
224	2025.01.15 08:00	GBPJPY.i	H1	191.894	192.065	192.559	192.749
225	2025.01.15 09:00	GBPJPY.i	H1	191.919	191.838	192.410	192.724
226	2025.01.15 10:00	GBPJPY.i	H1	191.768	191.724	192.268	192.697
227	2025.01.15 11:00	GBPJPY.i	H1	191.660	191.578	192.121	192.669
228	2025.01.15 12:00	GBPJPY.i	H1	191.704	191.559	191.999	192.641
229	2025.01.15 13:00	GBPJPY.i	H1	191.935	191.627	191.916	192.618
230	2025.01.15 14:00	GBPJPY.i	H1	191.718	191.625	191.847	192.595
231	2025.01.15 15:00	GBPJPY.i	H1	192.325	191.827	191.835	192.577
232	2025.01.15 16:00	GBPJPY.i	H1	191.715	191.863	191.830	192.562
233	2025.01.15 17:00	GBPJPY.i	H1	191.577	191.741	191.795	192.540
234	2025.01.15 18:00	GBPJPY.i	H1	191.229	191.536	191.719	192.511
235	2025.01.15 19:00	GBPJPY.i	H1	191.213	191.357	191.619	192.477
236	2025.01.15 20:00	GBPJPY.i	H1	191.366	191.286	191.526	192.444
237	2025.01.15 21:00	GBPJPY.i	H1	191.360	191.280	191.451	192.413
238	2025.01.15 22:00	GBPJPY.i	H1	191.558	191.346	191.408	192.386
239	2025.01.15 23:00	GBPJPY.i	H1	191.360	191.362	191.376	192.360
240	2025.01.16 00:00	GBPJPY.i	H1	191.263	191.306	191.337	192.333
241	2025.01.16 01:00	GBPJPY.i	H1	191.242	191.277	191.300	192.303
242	2025.01.16 02:00	GBPJPY.i	H1	191.253	191.290	191.274	192.276
243	2025.01.16 03:00	GBPJPY.i	H1	190.213	190.910	191.166	192.239
244	2025.01.16 04:00	GBPJPY.i	H1	190.348	190.507	190.991	192.187
245	2025.01.16 05:00	GBPJPY.i	H1	190.446	190.383	190.829	192.134
246	2025.01.16 06:00	GBPJPY.i	H1	190.534	190.334	190.692	192.088
247	2025.01.16 07:00	GBPJPY.i	H1	190.593	190.371	190.593	192.044
248	2025.01.16 08:00	GBPJPY.i	H1	190.751	190.490	190.542	192.005
249	2025.01.16 09:00	GBPJPY.i	H1	190.834	190.572	190.518	191.970
250	2025.01.16 10:00	GBPJPY.i	H1	190.271	190.511	190.482	191.932
251	2025.01.16 11:00	GBPJPY.i	H1	189.891	190.253	190.395	191.885
252	2025.01.16 12:00	GBPJPY.i	H1	189.944	190.063	190.284	191.832
253	2025.01.16 13:00	GBPJPY.i	H1	190.200	190.053	190.197	191.783
254	2025.01.16 14:00	GBPJPY.i	H1	190.404	190.162	190.155	191.741
255	2025.01.16 15:00	GBPJPY.i	H1	190.151	190.176	190.124	191.701
256	2025.01.16 16:00	GBPJPY.i	H1	190.435	190.227	190.112	191.661
257	2025.01.16 17:00	GBPJPY.i	H1	190.151	190.213	190.099	191.622
258	2025.01.16 18:00	GBPJPY.i	H1	190.295	190.188	190.083	191.582
259	2025.01.16 19:00	GBPJPY.i	H1	189.993	190.165	190.067	191.543
260	2025.01.16 20:00	GBPJPY.i	H1	190.031	190.082	190.037	191.502
261	2025.01.16 21:00	GBPJPY.i	H1	190.000	190.016	190.000	191.459
262	2025.01.16 22:00	GBPJPY.i	H1	189.822	189.931	189.953	191.417
263	2025.01.16 23:00	GBPJPY.i	H1	189.751	189.841	189.898	191.373
264	2025.01.17 00:00	GBPJPY.i	H1	189.847	189.809	189.850	191.329
265	2025.01.17 01:00	GBPJPY.i	H1	190.075	189.885	189.831	191.290
266	2025.01.17 02:00	GBPJPY.i	H1	189.876	189.880	189.815	191.253
267	2025.01.17 03:00	GBPJPY.i	H1	189.863	189.887	189.805	191.215
268	2025.01.17 04:00	GBPJPY.i	H1	190.144	189.973	189.818	191.181
269	2025.01.17 05:00	GBPJPY.i	H1	190.153	190.055	189.847	191.151
270	2025.01.17 06:00	GBPJPY.i	H1	189.882	190.037	189.866	191.120
271	2025.01.17 07:00	GBPJPY.i	H1	190.051	190.047	189.884	191.089
272	2025.01.17 08:00	GBPJPY.i	H1	190.126	190.069	189.905	191.060
273	2025.01.17 09:00	GBPJPY.i	H1	189.440	189.863	189.876	191.026
274	2025.01.17 10:00	GBPJPY.i	H1	189.797	189.751	189.830	190.988
275	2025.01.17 11:00	GBPJPY.i	H1	189.926	189.780	189.803	190.953
276	2025.01.17 12:00	GBPJPY.i	H1	190.028	189.879	189.807	190.925
277	2025.01.17 13:00	GBPJPY.i	H1	189.882	189.924	189.820	190.899
278	2025.01.17 14:00	GBPJPY.i	H1	189.772	189.858	189.815	190.871
279	2025.01.17 15:00	GBPJPY.i	H1	189.649	189.756	189.789	190.838
280	2025.01.17 16:00	GBPJPY.i	H1	190.270	189.869	189.796	190.810
281	2025.01.17 17:00	GBPJPY.i	H1	190.413	190.131	189.861	190.794
282	2025.01.17 18:00	GBPJPY.i	H1	190.349	190.298	189.950	190.783
283	2025.01.17 19:00	GBPJPY.i	H1	190.212	190.318	190.023	190.770
284	2025.01.17 20:00	GBPJPY.i	H1	190.141	190.280	190.073	190.754
285	2025.01.17 21:00	GBPJPY.i	H1	189.996	190.202	190.095	190.736
286	2025.01.17 22:00	GBPJPY.i	H1	190.032	190.133	190.099	190.716
287	2025.01.17 23:00	GBPJPY.i	H1	190.022	190.106	190.099	190.698
288	2025.01.20 00:00	GBPJPY.i	H1	190.156	190.145	190.109	190.682
289	2025.01.20 01:00	GBPJPY.i	H1	190.296	190.215	190.134	190.669
290	2025.01.20 02:00	GBPJPY.i	H1	190.064	190.214	190.154	190.657
291	2025.01.20 03:00	GBPJPY.i	H1	190.097	190.143	190.154	190.642
292	2025.01.20 04:00	GBPJPY.i	H1	190.129	190.141	190.154	190.627
293	2025.01.20 05:00	GBPJPY.i	H1	190.073	190.110	190.147	190.612
294	2025.01.20 06:00	GBPJPY.i	H1	190.389	190.192	190.162	190.600
295	2025.01.20 07:00	GBPJPY.i	H1	190.547	190.332	190.205	190.594
296	2025.01.20 08:00	GBPJPY.i	H1	190.799	190.532	190.284	190.594
297	2025.01.20 09:00	GBPJPY.i	H1	190.553	190.624	190.365	190.596
298	2025.01.20 10:00	GBPJPY.i	H1	190.402	190.590	190.420	190.595
299	2025.01.20 11:00	GBPJPY.i	H1	190.315	190.486	190.440	190.589
300	2025.01.20 12:00	GBPJPY.i	H1	190.615	190.523	190.466	190.584
301	2025.01.20 13:00	GBPJPY.i	H1	190.827	190.663	190.519	190.586
302	2025.01.20 14:00	GBPJPY.i	H1	190.742	190.721	190.574	190.591
303	2025.01.20 15:00	GBPJPY.i	H1	191.507	190.990	190.680	190.601
304	2025.01.20 16:00	GBPJPY.i	H1	191.421	191.244	190.819	190.621
305	2025.01.20 17:00	GBPJPY.i	H1	191.375	191.415	190.967	190.643
306	2025.01.20 18:00	GBPJPY.i	H1	191.409	191.486	191.098	190.664
307	2025.01.20 19:00	GBPJPY.i	H1	191.388	191.495	191.204	190.684
308	2025.01.20 20:00	GBPJPY.i	H1	191.578	191.563	191.305	190.705
309	2025.01.20 21:00	GBPJPY.i	H1	191.980	191.760	191.430	190.731
310	2025.01.20 22:00	GBPJPY.i	H1	191.834	191.887	191.559	190.763
311	2025.01.20 23:00	GBPJPY.i	H1	191.687	191.888	191.660	190.792
312	2025.01.21 00:00	GBPJPY.i	H1	191.714	191.844	191.731	190.817
313	2025.01.21 01:00	GBPJPY.i	H1	191.465	191.747	191.766	190.840
314	2025.01.21 02:00	GBPJPY.i	H1	191.262	191.534	191.747	190.856
315	2025.01.21 03:00	GBPJPY.i	H1	190.928	191.327	191.686	190.865
316	2025.01.21 04:00	GBPJPY.i	H1	190.658	190.987	191.562	190.867
317	2025.01.21 05:00	GBPJPY.i	H1	190.793	190.777	191.419	190.862
318	2025.01.21 06:00	GBPJPY.i	H1	190.702	190.659	191.279	190.858
319	2025.01.21 07:00	GBPJPY.i	H1	190.660	190.576	191.149	190.854
320	2025.01.21 08:00	GBPJPY.i	H1	190.693	190.562	191.041	190.849
321	2025.01.21 09:00	GBPJPY.i	H1	190.967	190.647	190.972	190.848
322	2025.01.21 10:00	GBPJPY.i	H1	190.894	190.694	190.923	190.849
323	2025.01.21 11:00	GBPJPY.i	H1	190.943	190.760	190.896	190.850
324	2025.01.21 12:00	GBPJPY.i	H1	191.049	190.849	190.890	190.852
325	2025.01.21 13:00	GBPJPY.i	H1	190.766	190.839	190.879	190.854
326	2025.01.21 14:00	GBPJPY.i	H1	190.795	190.809	190.862	190.853
327	2025.01.21 15:00	GBPJPY.i	H1	190.917	190.816	190.848	190.852
328	2025.01.21 16:00	GBPJPY.i	H1	191.068	190.921	190.860	190.855
329	2025.01.21 17:00	GBPJPY.i	H1	191.041	191.017	190.890	190.861
330	2025.01.21 18:00	GBPJPY.i	H1	191.723	191.269	190.971	190.873
331	2025.01.21 19:00	GBPJPY.i	H1	191.757	191.550	191.097	190.894
332	2025.01.21 20:00	GBPJPY.i	H1	191.832	191.750	191.240	190.919
333	2025.01.21 21:00	GBPJPY.i	H1	191.761	191.841	191.372	190.943
334	2025.01.21 22:00	GBPJPY.i	H1	191.894	191.927	191.496	190.967
335	2025.01.21 23:00	GBPJPY.i	H1	191.951	192.044	191.622	190.994
336	2025.01.22 00:00	GBPJPY.i	H1	191.967	192.072	191.729	191.021
337	2025.01.22 01:00	GBPJPY.i	H1	192.152	192.157	191.835	191.049
338	2025.01.22 02:00	GBPJPY.i	H1	191.960	192.154	191.920	191.077
339	2025.01.22 03:00	GBPJPY.i	H1	191.993	192.127	191.983	191.103
340	2025.01.22 04:00	GBPJPY.i	H1	192.127	192.142	192.038	191.128
341	2025.01.22 05:00	GBPJPY.i	H1	192.282	192.206	192.098	191.156
342	2025.01.22 06:00	GBPJPY.i	H1	192.306	192.269	192.161	191.186
343	2025.01.22 07:00	GBPJPY.i	H1	192.347	192.338	192.227	191.218
344	2025.01.22 08:00	GBPJPY.i	H1	192.069	192.271	192.263	191.246
345	2025.01.22 09:00	GBPJPY.i	H1	192.225	192.220	192.280	191.270
