Fractal_timestamp	Fractal_symbol	Fractal_timeframe	Fractal_close	Fractal_Best_FL	Fractal_UOEDT	Fractal_LOEDT
1780583403	XAUUSD	M5	4484.21	4511.25919	4531.55210	4459.17258
1780583703	XAUUSD	M5	4480.22	4510.79355	4531.08645	4458.70694
1780584003	XAUUSD	M5	4474.55	4510.32790	4530.62081	4458.24129
1780584303	XAUUSD	M5	4466.53	4509.86226	4530.15516	4457.77565
1780584603	XAUUSD	M5	4464.08	4509.39661	4529.68952	4457.31000
1780584903	XAUUSD	M5	4465.93	4508.93097	4529.22387	4456.84435
1780585203	XAUUSD	M5	4470.34	4508.46532	4528.75823	4456.37871
1780585503	XAUUSD	M5	4470.31	4507.99968	4528.29258	4455.91306
1780585803	XAUUSD	M5	4471.91	4507.53403	4527.82694	4455.44742
1780586103	XAUUSD	M5	4473.55	4507.06839	4527.36129	4454.98177
1780586403	XAUUSD	M5	4470.85	4506.60274	4526.89565	4454.51613
1780586703	XAUUSD	M5	4470.87	4506.13710	4526.43000	4454.05048
1780587003	XAUUSD	M5	4471.87	4505.67145	4525.96435	4453.58484
1780587303	XAUUSD	M5	4477.10	4505.20581	4525.49871	4453.11919
1780587603	XAUUSD	M5	4472.73	4504.74016	4525.03306	4452.65355
1780587903	XAUUSD	M5	4474.41	4504.27452	4524.56742	4452.18790
1780588203	XAUUSD	M5	4477.98	4503.80887	4524.10177	4451.72226
1780588503	XAUUSD	M5	4477.37	4503.34323	4523.63613	4451.25661
1780588803	XAUUSD	M5	4476.36	4502.87758	4523.17048	4450.79097
1780589103	XAUUSD	M5	4482.62	4502.41194	4522.70484	4450.32532
1780589403	XAUUSD	M5	4479.09	4501.94629	4522.23919	4449.85968
1780589703	XAUUSD	M5	4483.30	4501.48065	4521.77355	4449.39403
1780590003	XAUUSD	M5	4484.32	4501.01500	4521.30790	4448.92839
1780590303	XAUUSD	M5	4483.56	4500.54935	4520.84226	4448.46274
1780590603	XAUUSD	M5	4480.67	4500.08371	4520.37661	4447.99710
1780590903	XAUUSD	M5	4481.94	4499.61806	4519.91097	4447.53145
1780591203	XAUUSD	M5	4481.46	4499.15242	4519.44532	4447.06581
1780591503	XAUUSD	M5	4481.68	4498.68677	4518.97968	4446.60016
1780591803	XAUUSD	M5	4481.78	4498.22113	4518.51403	4446.13452
1780592103	XAUUSD	M5	4482.85	4497.75548	4518.04839	4445.66887
1780592403	XAUUSD	M5	4481.47	4497.28984	4517.58274	4445.20323
1780592703	XAUUSD	M5	4479.61	4496.82419	4517.11710	4444.73758
1780593003	XAUUSD	M5	4475.99	4496.35855	4516.65145	4444.27194
1780593303	XAUUSD	M5	4475.57	4495.89290	4516.18581	4443.80629
1780593603	XAUUSD	M5	4475.46	4495.42726	4515.72016	4443.34065
1780593903	XAUUSD	M5	4476.97	4494.96161	4515.25452	4442.87500
1780594203	XAUUSD	M5	4479.86	4494.49597	4514.78887	4442.40935
1780594503	XAUUSD	M5	4478.19	4494.03032	4514.32323	4441.94371
1780594803	XAUUSD	M5	4476.86	4493.56468	4513.85758	4441.47806
1780595103	XAUUSD	M5	4478.70	4493.09903	4513.39194	4441.01242
1780595403	XAUUSD	M5	4478.43	4492.63339	4512.92629	4440.54677
1780595703	XAUUSD	M5	4478.20	4492.16774	4512.46065	4440.08113
1780596003	XAUUSD	M5	4477.22	4491.70210	4511.99500	4439.61548
1780596303	XAUUSD	M5	4477.46	4491.23645	4511.52935	4439.14984
1780596603	XAUUSD	M5	4478.87	4490.77081	4511.06371	4438.68419
1780596903	XAUUSD	M5	4478.73	4490.30516	4510.59806	4438.21855
1780597203	XAUUSD	M5	4480.25	4489.83952	4510.13242	4437.75290
1780597503	XAUUSD	M5	4478.23	4489.37387	4509.66677	4437.28726
1780597803	XAUUSD	M5	4473.76	4488.90823	4509.20113	4436.82161
1780598103	XAUUSD	M5	4473.70	4488.44258	4508.73548	4436.35597
1780598403	XAUUSD	M5	4474.36	4487.97694	4508.26984	4435.89032
1780598703	XAUUSD	M5	4475.47	4487.51129	4507.80419	4435.42468
1780599003	XAUUSD	M5	4477.99	4487.04565	4507.33855	4434.95903
1780599303	XAUUSD	M5	4478.13	4486.58000	4506.87290	4434.49339
1780599603	XAUUSD	M5	4481.46	4486.11435	4506.40726	4434.02774
1780599903	XAUUSD	M5	4478.50	4485.64871	4505.94161	4433.56210
1780600203	XAUUSD	M5	4478.22	4485.18306	4505.47597	4433.09645
1780600503	XAUUSD	M5	4478.80	4484.71742	4505.01032	4432.63081
1780600803	XAUUSD	M5	4479.32	4484.25177	4504.54468	4432.16516
1780601103	XAUUSD	M5	4480.20	4483.78613	4504.07903	4431.69952
1780601403	XAUUSD	M5	4478.78	4483.32048	4503.61339	4431.23387
1780601703	XAUUSD	M5	4479.14	4482.85484	4503.14774	4430.76823
1780602003	XAUUSD	M5	4478.07	4482.38919	4502.68210	4430.30258
1780602303	XAUUSD	M5	4478.48	4481.92355	4502.21645	4429.83694
1780602603	XAUUSD	M5	4478.48	4481.45790	4501.75081	4429.37129
1780602903	XAUUSD	M5	4480.73	4480.99226	4501.28516	4428.90565
1780603203	XAUUSD	M5	4479.76	4480.52661	4500.81952	4428.44000
1780603503	XAUUSD	M5	4479.50	4480.06097	4500.35387	4427.97435
1780603803	XAUUSD	M5	4477.97	4479.59532	4499.88823	4427.50871
1780604103	XAUUSD	M5	4477.76	4479.12968	4499.42258	4427.04306
1780604403	XAUUSD	M5	4477.75	4478.66403	4498.95694	4426.57742
1780604703	XAUUSD	M5	4477.75	4478.19839	4498.49129	4426.11177
1780605003	XAUUSD	M5	4475.97	4477.73274	4498.02565	4425.64613
1780605303	XAUUSD	M5	4476.20	4477.26710	4497.56000	4425.18048
1780605603	XAUUSD	M5	4475.15	4476.80145	4497.09435	4424.71484
1780605903	XAUUSD	M5	4474.79	4476.33581	4496.62871	4424.24919
1780606203	XAUUSD	M5	4475.81	4475.87016	4496.16306	4423.78355
1780606503	XAUUSD	M5	4475.40	4475.40452	4495.69742	4423.31790
1780610403	XAUUSD	M5	4473.89	4474.93887	4495.23177	4422.85226
1780610703	XAUUSD	M5	4474.90	4474.47323	4494.76613	4422.38661
1780611003	XAUUSD	M5	4475.38	4474.00758	4494.30048	4421.92097
1780611303	XAUUSD	M5	4477.89	4473.54194	4493.83484	4421.45532
1780611603	XAUUSD	M5	4479.46	4473.07629	4493.36919	4420.98968
1780611903	XAUUSD	M5	4478.96	4472.61065	4492.90355	4420.52403
1780612203	XAUUSD	M5	4478.22	4472.14500	4492.43790	4420.05839
1780612503	XAUUSD	M5	4479.09	4471.67935	4491.97226	4419.59274
1780612803	XAUUSD	M5	4475.18	4471.21371	4491.50661	4419.12710
1780613103	XAUUSD	M5	4473.55	4470.74806	4491.04097	4418.66145
1780613403	XAUUSD	M5	4469.73	4470.28242	4490.57532	4418.19581
1780613703	XAUUSD	M5	4469.48	4469.81677	4490.10968	4417.73016
1780614003	XAUUSD	M5	4470.09	4469.35113	4489.64403	4417.26452
1780614303	XAUUSD	M5	4471.77	4468.88548	4489.17839	4416.79887
1780614603	XAUUSD	M5	4471.12	4468.41984	4488.71274	4416.33323
1780614903	XAUUSD	M5	4470.00	4467.95419	4488.24710	4415.86758
1780615203	XAUUSD	M5	4471.61	4467.48855	4487.78145	4415.40194
1780615503	XAUUSD	M5	4469.39	4467.02290	4487.31581	4414.93629
1780615803	XAUUSD	M5	4465.76	4466.55726	4486.85016	4414.47065
1780616103	XAUUSD	M5	4463.75	4466.09161	4486.38452	4414.00500
1780616403	XAUUSD	M5	4463.41	4465.62597	4485.91887	4413.53935
1780616703	XAUUSD	M5	4464.04	4465.16032	4485.45323	4413.07371
1780617003	XAUUSD	M5	4464.38	4464.69468	4484.98758	4412.60806
1780617303	XAUUSD	M5	4461.82	4464.22903	4484.52194	4412.14242
1780617603	XAUUSD	M5	4462.22	4463.76339	4484.05629	4411.67677
1780617903	XAUUSD	M5	4461.45	4463.29774	4483.59065	4411.21113
1780618203	XAUUSD	M5	4455.32	4462.83210	4483.12500	4410.74548
1780618503	XAUUSD	M5	4452.31	4462.36645	4482.65935	4410.27984
1780618803	XAUUSD	M5	4454.52	4461.90081	4482.19371	4409.81419
1780619103	XAUUSD	M5	4457.64	4461.43516	4481.72806	4409.34855
1780619403	XAUUSD	M5	4460.48	4460.96952	4481.26242	4408.88290
1780619703	XAUUSD	M5	4464.33	4460.50387	4480.79677	4408.41726
1780620003	XAUUSD	M5	4463.09	4460.03823	4480.33113	4407.95161
1780620303	XAUUSD	M5	4461.51	4459.57258	4479.86548	4407.48597
1780620603	XAUUSD	M5	4465.17	4459.10694	4479.39984	4407.02032
1780620903	XAUUSD	M5	4459.64	4458.64129	4478.93419	4406.55468
1780621203	XAUUSD	M5	4466.08	4458.17565	4478.46855	4406.08903
1780621503	XAUUSD	M5	4464.37	4457.71000	4478.00290	4405.62339
1780621803	XAUUSD	M5	4460.44	4457.24435	4477.53726	4405.15774
1780622103	XAUUSD	M5	4462.94	4456.77871	4477.07161	4404.69210
1780622403	XAUUSD	M5	4455.37	4456.31306	4476.60597	4404.22645
1780622703	XAUUSD	M5	4458.50	4455.84742	4476.14032	4403.76081
1780623003	XAUUSD	M5	4453.99	4455.38177	4475.67468	4403.29516
1780623303	XAUUSD	M5	4449.70	4454.91613	4475.20903	4402.82952
1780623603	XAUUSD	M5	4446.01	4454.45048	4474.74339	4402.36387
1780623903	XAUUSD	M5	4446.61	4453.98484	4474.27774	4401.89823
1780624203	XAUUSD	M5	4450.60	4453.51919	4473.81210	4401.43258
1780624503	XAUUSD	M5	4446.96	4453.05355	4473.34645	4400.96694
1780624803	XAUUSD	M5	4449.43	4452.58790	4472.88081	4400.50129
1780625103	XAUUSD	M5	4447.48	4452.12226	4472.41516	4400.03565
1780625403	XAUUSD	M5	4449.51	4451.65661	4471.94952	4399.57000
1780625703	XAUUSD	M5	4447.57	4451.19097	4471.48387	4399.10435
1780626003	XAUUSD	M5	4452.98	4450.72532	4471.01823	4398.63871
1780626303	XAUUSD	M5	4451.28	4450.25968	4470.55258	4398.17306
1780626603	XAUUSD	M5	4445.03	4449.79403	4470.08694	4397.70742
1780626903	XAUUSD	M5	4445.12	4449.32839	4469.62129	4397.24177
1780627203	XAUUSD	M5	4442.98	4448.86274	4469.15565	4396.77613
1780627503	XAUUSD	M5	4445.66	4448.39710	4468.69000	4396.31048
1780627803	XAUUSD	M5	4443.25	4447.93145	4468.22435	4395.84484
1780628103	XAUUSD	M5	4440.55	4447.46581	4467.75871	4395.37919
1780628403	XAUUSD	M5	4438.40	4447.00016	4467.29306	4394.91355
1780628703	XAUUSD	M5	4439.94	4446.53452	4466.82742	4394.44790
1780629003	XAUUSD	M5	4441.01	4446.06887	4466.36177	4393.98226
1780629303	XAUUSD	M5	4438.58	4445.60323	4465.89613	4393.51661
1780629603	XAUUSD	M5	4437.45	4445.13758	4465.43048	4393.05097
1780629903	XAUUSD	M5	4436.76	4444.67194	4464.96484	4392.58532
1780630203	XAUUSD	M5	4439.81	4444.20629	4464.49919	4392.11968
1780630503	XAUUSD	M5	4440.49	4443.74065	4464.03355	4391.65403
1780630803	XAUUSD	M5	4441.06	4443.27500	4463.56790	4391.18839
1780631103	XAUUSD	M5	4441.27	4442.80935	4463.10226	4390.72274
1780631403	XAUUSD	M5	4440.77	4442.34371	4462.63661	4390.25710
1780631703	XAUUSD	M5	4442.45	4441.87806	4462.17097	4389.79145
1780632003	XAUUSD	M5	4442.57	4441.41242	4461.70532	4389.32581
1780632303	XAUUSD	M5	4440.59	4440.94677	4461.23968	4388.86016
1780632603	XAUUSD	M5	4441.65	4440.48113	4460.77403	4388.39452
1780632903	XAUUSD	M5	4439.35	4440.01548	4460.30839	4387.92887
1780633203	XAUUSD	M5	4439.71	4439.54984	4459.84274	4387.46323
1780633503	XAUUSD	M5	4439.71	4439.08419	4459.37710	4386.99758
1780633803	XAUUSD	M5	4439.53	4438.61855	4458.91145	4386.53194
1780634103	XAUUSD	M5	4441.69	4438.15290	4458.44581	4386.06629
1780634403	XAUUSD	M5	4440.74	4437.68726	4457.98016	4385.60065
1780634703	XAUUSD	M5	4441.21	4437.22161	4457.51452	4385.13500
1780635003	XAUUSD	M5	4444.19	4436.75597	4457.04887	4384.66935
1780635303	XAUUSD	M5	4444.93	4436.29032	4456.58323	4384.20371
1780635603	XAUUSD	M5	4447.66	4435.82468	4456.11758	4383.73806
1780635903	XAUUSD	M5	4447.39	4435.35903	4455.65194	4383.27242
1780636203	XAUUSD	M5	4449.05	4434.89339	4455.18629	4382.80677
1780636503	XAUUSD	M5	4445.49	4434.42774	4454.72065	4382.34113
1780636803	XAUUSD	M5	4445.01	4433.96210	4454.25500	4381.87548
1780637103	XAUUSD	M5	4444.76	4433.49645	4453.78935	4381.40984
1780637403	XAUUSD	M5	4442.76	4433.03081	4453.32371	4380.94419
1780637703	XAUUSD	M5	4445.49	4432.56516	4452.85806	4380.47855
1780638003	XAUUSD	M5	4443.53	4432.09952	4452.39242	4380.01290
1780638303	XAUUSD	M5	4447.53	4431.63387	4451.92677	4379.54726
1780638603	XAUUSD	M5	4443.57	4431.16823	4451.46113	4379.08161
1780638903	XAUUSD	M5	4440.00	4430.70258	4450.99548	4378.61597
1780639203	XAUUSD	M5	4437.56	4430.23694	4450.52984	4378.15032
1780639503	XAUUSD	M5	4440.30	4429.77129	4450.06419	4377.68468
1780639803	XAUUSD	M5	4436.64	4429.30565	4449.59855	4377.21903
1780640103	XAUUSD	M5	4436.70	4428.84000	4449.13290	4376.75339
1780640403	XAUUSD	M5	4444.14	4428.37435	4448.66726	4376.28774
1780640703	XAUUSD	M5	4442.37	4427.90871	4448.20161	4375.82210
1780641003	XAUUSD	M5	4446.67	4427.44306	4447.73597	4375.35645
1780641303	XAUUSD	M5	4448.40	4426.97742	4447.27032	4374.89081
1780641603	XAUUSD	M5	4448.41	4426.51177	4446.80468	4374.42516
1780641903	XAUUSD	M5	4453.60	4426.04613	4446.33903	4373.95952
1780642203	XAUUSD	M5	4451.17	4425.58048	4445.87339	4373.49387
1780642503	XAUUSD	M5	4452.81	4425.11484	4445.40774	4373.02823
1780642803	XAUUSD	M5	4454.69	4424.64919	4444.94210	4372.56258
1780643103	XAUUSD	M5	4457.38	4424.18355	4444.47645	4372.09694
1780643403	XAUUSD	M5	4458.50	4423.71790	4444.01081	4371.63129
1780643703	XAUUSD	M5	4461.71	4423.25226	4443.54516	4371.16565
1780644003	XAUUSD	M5	4464.13	4422.78661	4443.07952	4370.70000
1780644303	XAUUSD	M5	4467.11	4422.32097	4442.61387	4370.23435
1780644603	XAUUSD	M5	4466.12	4421.85532	4442.14823	4369.76871
1780644903	XAUUSD	M5	4461.99	4421.38968	4441.68258	4369.30306
1780645203	XAUUSD	M5	4462.10	4420.92403	4441.21694	4368.83742
1780645503	XAUUSD	M5	4462.71	4420.45839	4440.75129	4368.37177
1780645803	XAUUSD	M5	4461.81	4419.99274	4440.28565	4367.90613
1780646103	XAUUSD	M5	4460.88	4419.52710	4439.82000	4367.44048
1780646403	XAUUSD	M5	4461.56	4419.06145	4439.35435	4366.97484
1780646703	XAUUSD	M5	4460.75	4418.59581	4438.88871	4366.50919
1780647003	XAUUSD	M5	4461.10	4418.13016	4438.42306	4366.04355
1780647303	XAUUSD	M5	4463.00	4417.66452	4437.95742	4365.57790
1780647603	XAUUSD	M5	4463.73	4417.19887	4437.49177	4365.11226
1780647903	XAUUSD	M5	4466.82	4416.73323	4437.02613	4364.64661
1780648203	XAUUSD	M5	4463.42	4416.26758	4436.56048	4364.18097
1780648503	XAUUSD	M5	4461.94	4415.80194	4436.09484	4363.71532
1780648803	XAUUSD	M5	4461.88	4415.33629	4435.62919	4363.24968
1780649103	XAUUSD	M5	4463.55	4414.87065	4435.16355	4362.78403
1780649403	XAUUSD	M5	4463.84	4414.40500	4434.69790	4362.31839
1780649703	XAUUSD	M5	4462.68	4413.93935	4434.23226	4361.85274
1780650003	XAUUSD	M5	4461.01	4413.47371	4433.76661	4361.38710
1780650303	XAUUSD	M5	4460.79	4413.00806	4433.30097	4360.92145
1780650603	XAUUSD	M5	4466.03	4412.54242	4432.83532	4360.45581
1780650903	XAUUSD	M5	4467.68	4412.07677	4432.36968	4359.99016
1780651203	XAUUSD	M5	4466.70	4411.61113	4431.90403	4359.52452
1780651503	XAUUSD	M5	4462.94	4411.14548	4431.43839	4359.05887
1780651803	XAUUSD	M5	4463.74	4410.67984	4430.97274	4358.59323
1780652103	XAUUSD	M5	4463.36	4410.21419	4430.50710	4358.12758
1780652403	XAUUSD	M5	4465.96	4409.74855	4430.04145	4357.66194
1780652703	XAUUSD	M5	4465.32	4409.28290	4429.57581	4357.19629
1780653003	XAUUSD	M5	4465.55	4408.81726	4429.11016	4356.73065
1780653303	XAUUSD	M5	4464.90	4408.35161	4428.64452	4356.26500
1780653603	XAUUSD	M5	4463.51	4407.88597	4428.17887	4355.79935
1780653903	XAUUSD	M5	4464.84	4407.42032	4427.71323	4355.33371
1780654203	XAUUSD	M5	4465.18	4406.95468	4427.24758	4354.86806
1780654503	XAUUSD	M5	4465.41	4406.48903	4426.78194	4354.40242
1780654803	XAUUSD	M5	4467.20	4406.02339	4426.31629	4353.93677
1780655103	XAUUSD	M5	4465.99	4405.55774	4425.85065	4353.47113
1780655403	XAUUSD	M5	4462.95	4405.09210	4425.38500	4353.00548
1780655703	XAUUSD	M5	4463.25	4404.62645	4424.91935	4352.53984
1780656003	XAUUSD	M5	4464.56	4404.16081	4424.45371	4352.07419
1780656303	XAUUSD	M5	4466.78	4403.69516	4423.98806	4351.60855
1780656603	XAUUSD	M5	4466.26	4403.22952	4423.52242	4351.14290
1780656903	XAUUSD	M5	4467.02	4402.76387	4423.05677	4350.67726
1780657203	XAUUSD	M5	4463.90	4402.29823	4422.59113	4350.21161
1780657503	XAUUSD	M5	4466.84	4401.83258	4422.12548	4349.74597
1780657803	XAUUSD	M5	4461.42	4401.36694	4421.65984	4349.28032
1780658103	XAUUSD	M5	4461.79	4400.90129	4421.19419	4348.81468
1780658403	XAUUSD	M5	4461.59	4400.43565	4420.72855	4348.34903
1780658703	XAUUSD	M5	4466.09	4399.97000	4420.26290	4347.88339
1780659003	XAUUSD	M5	4465.32	4399.50435	4419.79726	4347.41774
1780659303	XAUUSD	M5	4463.40	4399.03871	4419.33161	4346.95210
1780659603	XAUUSD	M5	4464.95	4398.57306	4418.86597	4346.48645
1780659903	XAUUSD	M5	4466.95	4398.10742	4418.40032	4346.02081
1780660203	XAUUSD	M5	4471.96	4397.64177	4417.93468	4345.55516
1780660503	XAUUSD	M5	4470.13	4397.17613	4417.46903	4345.08952
1780660803	XAUUSD	M5	4465.28	4396.71048	4417.00339	4344.62387
1780661103	XAUUSD	M5	4467.73	4396.24484	4416.53774	4344.15823
1780661403	XAUUSD	M5	4469.28	4395.77919	4416.07210	4343.69258
1780661703	XAUUSD	M5	4472.87	4395.31355	4415.60645	4343.22694
1780662003	XAUUSD	M5	4468.57	4394.84790	4415.14081	4342.76129
1780662303	XAUUSD	M5	4465.15	4394.38226	4414.67516	4342.29565
1780662603	XAUUSD	M5	4453.22	4393.91661	4414.20952	4341.83000
1780662903	XAUUSD	M5	4443.95	4393.45097	4413.74387	4341.36435
1780663203	XAUUSD	M5	4445.81	4392.98532	4413.27823	4340.89871
1780663503	XAUUSD	M5	4440.16	4392.51968	4412.81258	4340.43306
1780663803	XAUUSD	M5	4417.00	4392.05403	4412.34694	4339.96742
1780664103	XAUUSD	M5	4406.35	4391.58839	4411.88129	4339.50177
1780664403	XAUUSD	M5	4411.96	4391.12274	4411.41565	4339.03613
1780664703	XAUUSD	M5	4416.50	4390.65710	4410.95000	4338.57048
1780665003	XAUUSD	M5	4418.53	4390.19145	4410.48435	4338.10484
1780665303	XAUUSD	M5	4417.53	4389.72581	4410.01871	4337.63919
1780665603	XAUUSD	M5	4409.93	4389.26016	4409.55306	4337.17355
1780665903	XAUUSD	M5	4405.16	4388.79452	4409.08742	4336.70790
1780666203	XAUUSD	M5	4404.97	4388.32887	4408.62177	4336.24226
1780666503	XAUUSD	M5	4392.30	4387.86323	4408.15613	4335.77661
1780666803	XAUUSD	M5	4389.52	4387.39758	4407.69048	4335.31097
1780667103	XAUUSD	M5	4383.77	4386.93194	4407.22484	4334.84532
1780667403	XAUUSD	M5	4385.08	4386.46629	4406.75919	4334.37968
1780667703	XAUUSD	M5	4365.81	4386.00065	4406.29355	4333.91403
1780668003	XAUUSD	M5	4372.32	4385.53500	4405.82790	4333.44839
1780668303	XAUUSD	M5	4374.74	4385.06935	4405.36226	4332.98274
1780668603	XAUUSD	M5	4366.17	4384.60371	4404.89661	4332.51710
1780668903	XAUUSD	M5	4369.46	4384.13806	4404.43097	4332.05145
1780669203	XAUUSD	M5	4357.52	4383.67242	4403.96532	4331.58581
1780669503	XAUUSD	M5	4361.01	4383.20677	4403.49968	4331.12016
1780669803	XAUUSD	M5	4353.06	4382.74113	4403.03403	4330.65452
1780670103	XAUUSD	M5	4348.61	4382.27548	4402.56839	4330.18887
1780670403	XAUUSD	M5	4349.26	4381.80984	4402.10274	4329.72323
1780670703	XAUUSD	M5	4356.58	4381.34419	4401.63710	4329.25758
1780671003	XAUUSD	M5	4362.96	4380.87855	4401.17145	4328.79194
1780671303	XAUUSD	M5	4369.70	4380.41290	4400.70581	4328.32629
1780671603	XAUUSD	M5	4368.46	4379.94726	4400.24016	4327.86065
1780671903	XAUUSD	M5	4362.16	4379.48161	4399.77452	4327.39500
1780672203	XAUUSD	M5	4353.29	4379.01597	4399.30887	4326.92935
1780672503	XAUUSD	M5	4355.34	4378.55032	4398.84323	4326.46371
1780672803	XAUUSD	M5	4352.82	4378.08468	4398.37758	4325.99806
1780673103	XAUUSD	M5	4351.89	4377.61903	4397.91194	4325.53242
1780673403	XAUUSD	M5	4346.92	4377.15339	4397.44629	4325.06677
1780673703	XAUUSD	M5	4340.15	4376.68774	4396.98065	4324.60113
1780674003	XAUUSD	M5	4338.81	4376.22210	4396.51500	4324.13548
1780674303	XAUUSD	M5	4339.23	4375.75645	4396.04935	4323.66984
1780674603	XAUUSD	M5	4340.99	4375.29081	4395.58371	4323.20419
1780674903	XAUUSD	M5	4335.51	4374.82516	4395.11806	4322.73855
1780675203	XAUUSD	M5	4334.14	4374.35952	4394.65242	4322.27290
1780675503	XAUUSD	M5	4332.83	4373.89387	4394.18677	4321.80726
1780675803	XAUUSD	M5	4333.58	4373.42823	4393.72113	4321.34161
1780676103	XAUUSD	M5	4330.50	4372.96258	4393.25548	4320.87597
1780676403	XAUUSD	M5	4328.59	4372.49694	4392.78984	4320.41032
1780676703	XAUUSD	M5	4329.73	4372.03129	4392.32419	4319.94468
1780677003	XAUUSD	M5	4328.76	4371.56565	4391.85855	4319.47903
1780677303	XAUUSD	M5	4331.87	4371.10000	4391.39290	4319.01339
1780677603	XAUUSD	M5	4327.87	4370.63435	4390.92726	4318.54774
1780677903	XAUUSD	M5	4333.99	4370.16871	4390.46161	4318.08210
1780678203	XAUUSD	M5	4338.16	4369.70306	4389.99597	4317.61645
1780678503	XAUUSD	M5	4344.61	4369.23742	4389.53032	4317.15081
1780678803	XAUUSD	M5	4344.23	4368.77177	4389.06468	4316.68516
1780679103	XAUUSD	M5	4339.10	4368.30613	4388.59903	4316.21952
1780679403	XAUUSD	M5	4339.56	4367.84048	4388.13339	4315.75387
1780679703	XAUUSD	M5	4338.42	4367.37484	4387.66774	4315.28823
1780680003	XAUUSD	M5	4339.17	4366.90919	4387.20210	4314.82258
1780680303	XAUUSD	M5	4342.45	4366.44355	4386.73645	4314.35694
1780680603	XAUUSD	M5	4343.12	4365.97790	4386.27081	4313.89129
1780680903	XAUUSD	M5	4345.12	4365.51226	4385.80516	4313.42565
1780681203	XAUUSD	M5	4341.28	4365.04661	4385.33952	4312.96000
1780681503	XAUUSD	M5	4339.94	4364.58097	4384.87387	4312.49435
1780681803	XAUUSD	M5	4343.45	4364.11532	4384.40823	4312.02871
1780682103	XAUUSD	M5	4341.68	4363.64968	4383.94258	4311.56306
1780682403	XAUUSD	M5	4333.58	4363.18403	4383.47694	4311.09742
1780682703	XAUUSD	M5	4329.99	4362.71839	4383.01129	4310.63177
1780683003	XAUUSD	M5	4323.31	4362.25274	4382.54565	4310.16613
1780683303	XAUUSD	M5	4326.24	4361.78710	4382.08000	4309.70048
1780683603	XAUUSD	M5	4327.31	4361.32145	4381.61435	4309.23484
1780683903	XAUUSD	M5	4325.94	4360.85581	4381.14871	4308.76919
1780684203	XAUUSD	M5	4325.10	4360.39016	4380.68306	4308.30355
1780684503	XAUUSD	M5	4320.38	4359.92452	4380.21742	4307.83790
1780684803	XAUUSD	M5	4318.16	4359.45887	4379.75177	4307.37226
1780685103	XAUUSD	M5	4321.70	4358.99323	4379.28613	4306.90661
1780685403	XAUUSD	M5	4320.66	4358.52758	4378.82048	4306.44097
1780685703	XAUUSD	M5	4322.37	4358.06194	4378.35484	4305.97532
1780686003	XAUUSD	M5	4320.86	4357.59629	4377.88919	4305.50968
1780686303	XAUUSD	M5	4319.85	4357.13065	4377.42355	4305.04403
1780686603	XAUUSD	M5	4315.37	4356.66500	4376.95790	4304.57839
1780686903	XAUUSD	M5	4318.53	4356.19935	4376.49226	4304.11274
1780687203	XAUUSD	M5	4319.19	4355.73371	4376.02661	4303.64710
1780687503	XAUUSD	M5	4323.85	4355.26806	4375.56097	4303.18145
1780687803	XAUUSD	M5	4322.93	4354.80242	4375.09532	4302.71581
1780688103	XAUUSD	M5	4322.24	4354.33677	4374.62968	4302.25016
1780688403	XAUUSD	M5	4318.85	4353.87113	4374.16403	4301.78452
