No|Timestamp|Symbol|Timeframe|Close|Diag_Asc_1|Diag_Asc_2|Diag_Asc_3|Diag_Desc_1|Diag_Desc_2|Diag_Desc_3|Diag_High_Map|Diag_Low_Map
130|2025.09.29 18:45|XAUUSD|M5|3832.29|||||||0|0
131|2025.09.29 18:50|XAUUSD|M5|3831.97|||||||0|0
132|2025.09.29 18:55|XAUUSD|M5|3830.42|||||||0|0
133|2025.09.29 19:00|XAUUSD|M5|3828.60|||||||0|0
134|2025.09.29 19:05|XAUUSD|M5|3828.75|||||||0|0
135|2025.09.29 19:10|XAUUSD|M5|3831.03|||||||0|0
136|2025.09.29 19:15|XAUUSD|M5|3830.52|||||||3833.53|0
137|2025.09.29 19:20|XAUUSD|M5|3830.83|||||||0|0
138|2025.09.29 19:25|XAUUSD|M5|3831.28|||||||0|0
139|2025.09.29 19:30|XAUUSD|M5|3831.90|||||||0|0
140|2025.09.29 19:35|XAUUSD|M5|3829.96|||||||0|0
141|2025.09.29 19:40|XAUUSD|M5|3828.54|||||||0|0
142|2025.09.29 19:45|XAUUSD|M5|3829.06|||||||0|0
143|2025.09.29 19:50|XAUUSD|M5|3829.67|||||||0|0
144|2025.09.29 19:55|XAUUSD|M5|3830.40|||||||0|0
145|2025.09.29 20:00|XAUUSD|M5|3831.00|||||||0|0
146|2025.09.29 20:05|XAUUSD|M5|3832.14|||||||0|0
147|2025.09.29 20:10|XAUUSD|M5|3829.43|||||||0|0
148|2025.09.29 20:15|XAUUSD|M5|3826.83|||||||0|0
149|2025.09.29 20:20|XAUUSD|M5|3827.90|||||||0|0
150|2025.09.29 20:25|XAUUSD|M5|3826.34|||||||0|0
151|2025.09.29 20:30|XAUUSD|M5|3826.74|||||||0|0
152|2025.09.29 20:35|XAUUSD|M5|3826.56|||||||0|0
153|2025.09.29 20:40|XAUUSD|M5|3828.81|||||||0|0
154|2025.09.29 20:45|XAUUSD|M5|3827.79|||||||0|0
155|2025.09.29 20:50|XAUUSD|M5|3829.28|||||||0|0
156|2025.09.29 20:55|XAUUSD|M5|3828.96|||||||0|0
157|2025.09.29 21:00|XAUUSD|M5|3827.97|||||||0|0
158|2025.09.29 21:05|XAUUSD|M5|3823.87|||||||0|0
159|2025.09.29 21:10|XAUUSD|M5|3827.55|||||||0|0
160|2025.09.29 21:15|XAUUSD|M5|3828.69|||||||0|0
161|2025.09.29 21:20|XAUUSD|M5|3829.51|||||||0|0
162|2025.09.29 21:25|XAUUSD|M5|3829.68|||||||0|0
163|2025.09.29 21:30|XAUUSD|M5|3824.84|||||||0|0
164|2025.09.29 21:35|XAUUSD|M5|3825.26|||||||0|0
165|2025.09.29 21:40|XAUUSD|M5|3825.97|||||||0|0
166|2025.09.29 21:45|XAUUSD|M5|3826.92|||||||0|0
167|2025.09.29 21:50|XAUUSD|M5|3825.38|||||||0|0
168|2025.09.29 21:55|XAUUSD|M5|3824.45|||||||0|0
169|2025.09.29 22:00|XAUUSD|M5|3824.62|||||||0|0
170|2025.09.29 22:05|XAUUSD|M5|3823.21|||||||0|3822.49
171|2025.09.29 22:10|XAUUSD|M5|3826.81|||||||0|0
172|2025.09.29 22:15|XAUUSD|M5|3827.47|||||||0|0
173|2025.09.29 22:20|XAUUSD|M5|3827.06|||||||0|0
174|2025.09.29 22:25|XAUUSD|M5|3825.91|||||||0|0
175|2025.09.29 22:30|XAUUSD|M5|3826.56|||||||0|0
176|2025.09.29 22:35|XAUUSD|M5|3827.63|||||||0|0
177|2025.09.29 22:40|XAUUSD|M5|3829.43|||||||0|0
178|2025.09.29 22:45|XAUUSD|M5|3828.86|||||||0|0
179|2025.09.29 22:50|XAUUSD|M5|3828.95|||||||0|0
180|2025.09.29 22:55|XAUUSD|M5|3828.75|||||||0|0
181|2025.09.29 23:00|XAUUSD|M5|3828.68|||||||0|0
182|2025.09.29 23:05|XAUUSD|M5|3828.55|||||||0|0
183|2025.09.29 23:10|XAUUSD|M5|3829.81|||||||0|0
184|2025.09.29 23:15|XAUUSD|M5|3829.29|||||||0|0
185|2025.09.29 23:20|XAUUSD|M5|3828.43|||||||0|0
186|2025.09.29 23:25|XAUUSD|M5|3828.83|||||||0|0
187|2025.09.29 23:30|XAUUSD|M5|3829.14|||||||0|0
188|2025.09.29 23:35|XAUUSD|M5|3828.88|||||||0|0
189|2025.09.29 23:40|XAUUSD|M5|3830.64|||||||0|0
190|2025.09.29 23:45|XAUUSD|M5|3831.30|||||||0|0
191|2025.09.29 23:50|XAUUSD|M5|3832.99|||||||0|0
192|2025.09.29 23:55|XAUUSD|M5|3833.85|||||||3834.06|0
193|2025.09.30 01:00|XAUUSD|M5|3832.07|||||||0|0
194|2025.09.30 01:05|XAUUSD|M5|3830.06|||||||0|0
195|2025.09.30 01:10|XAUUSD|M5|3829.67|||||||0|0
196|2025.09.30 01:15|XAUUSD|M5|3828.46|||||||0|0
197|2025.09.30 01:20|XAUUSD|M5|3828.57|||||||0|3825.58
198|2025.09.30 01:25|XAUUSD|M5|3826.76|||||||0|0
199|2025.09.30 01:30|XAUUSD|M5|3828.91|||||||0|0
200|2025.09.30 01:35|XAUUSD|M5|3828.05|||||||0|0
201|2025.09.30 01:40|XAUUSD|M5|3828.10|||||||0|0
202|2025.09.30 01:45|XAUUSD|M5|3828.71|||||||0|0
203|2025.09.30 01:50|XAUUSD|M5|3830.02|||||||0|0
204|2025.09.30 01:55|XAUUSD|M5|3830.62|||||||0|0
205|2025.09.30 02:00|XAUUSD|M5|3829.77|||||||0|0
206|2025.09.30 02:05|XAUUSD|M5|3829.55|||||||0|0
207|2025.09.30 02:10|XAUUSD|M5|3829.95|||||||0|0
208|2025.09.30 02:15|XAUUSD|M5|3828.82|||||||0|0
209|2025.09.30 02:20|XAUUSD|M5|3830.24|||||||0|0
210|2025.09.30 02:25|XAUUSD|M5|3829.59|||||||0|0
211|2025.09.30 02:30|XAUUSD|M5|3828.99|||||||0|0
212|2025.09.30 02:35|XAUUSD|M5|3828.83|||||||0|0
213|2025.09.30 02:40|XAUUSD|M5|3829.28|||||||0|0
214|2025.09.30 02:45|XAUUSD|M5|3830.19|||||||0|0
215|2025.09.30 02:50|XAUUSD|M5|3832.46|||||||0|0
216|2025.09.30 02:55|XAUUSD|M5|3832.96|||||||0|0
217|2025.09.30 03:00|XAUUSD|M5|3835.83|||||||0|0
218|2025.09.30 03:05|XAUUSD|M5|3833.46|||||||0|0
219|2025.09.30 03:10|XAUUSD|M5|3838.69|||||||0|0
220|2025.09.30 03:15|XAUUSD|M5|3837.59|||||||0|0
221|2025.09.30 03:20|XAUUSD|M5|3839.43|||||||0|0
222|2025.09.30 03:25|XAUUSD|M5|3838.77|||||||0|0
223|2025.09.30 03:30|XAUUSD|M5|3836.67|||||||0|0
224|2025.09.30 03:35|XAUUSD|M5|3838.69|||||||0|0
225|2025.09.30 03:40|XAUUSD|M5|3839.83|||||||0|0
226|2025.09.30 03:45|XAUUSD|M5|3836.48|||||||0|0
227|2025.09.30 03:50|XAUUSD|M5|3838.17|||||||0|0
228|2025.09.30 03:55|XAUUSD|M5|3839.02|||||||0|0
229|2025.09.30 04:00|XAUUSD|M5|3840.68|||||||0|0
230|2025.09.30 04:05|XAUUSD|M5|3841.84|||||||0|0
231|2025.09.30 04:10|XAUUSD|M5|3842.34|||||||0|0
232|2025.09.30 04:15|XAUUSD|M5|3843.08|||||||0|0
233|2025.09.30 04:20|XAUUSD|M5|3847.55|||||||0|0
234|2025.09.30 04:25|XAUUSD|M5|3844.38|||||||0|0
235|2025.09.30 04:30|XAUUSD|M5|3847.84|||||||0|0
236|2025.09.30 04:35|XAUUSD|M5|3848.25|||||||0|0
237|2025.09.30 04:40|XAUUSD|M5|3848.35|||||||0|0
238|2025.09.30 04:45|XAUUSD|M5|3846.95|||||||0|0
239|2025.09.30 04:50|XAUUSD|M5|3848.46|||||||0|0
240|2025.09.30 04:55|XAUUSD|M5|3848.28|||||||0|0
241|2025.09.30 05:00|XAUUSD|M5|3850.05|||||||0|0
242|2025.09.30 05:05|XAUUSD|M5|3846.77|||||||0|0
243|2025.09.30 05:10|XAUUSD|M5|3846.92|||||||0|0
244|2025.09.30 05:15|XAUUSD|M5|3847.91|||||||0|0
245|2025.09.30 05:20|XAUUSD|M5|3844.12|||||||0|0
246|2025.09.30 05:25|XAUUSD|M5|3845.74|||||||0|0
247|2025.09.30 05:30|XAUUSD|M5|3845.45|||||||0|0
248|2025.09.30 05:35|XAUUSD|M5|3847.11|||||||0|0
249|2025.09.30 05:40|XAUUSD|M5|3848.60|||||||0|0
250|2025.09.30 05:45|XAUUSD|M5|3848.82|||||||0|0
251|2025.09.30 05:50|XAUUSD|M5|3849.09|||||||0|0
252|2025.09.30 05:55|XAUUSD|M5|3848.16|||||||0|0
253|2025.09.30 06:00|XAUUSD|M5|3846.90|||||||0|0
254|2025.09.30 06:05|XAUUSD|M5|3849.72|||||||0|0
255|2025.09.30 06:10|XAUUSD|M5|3853.63|||||||0|0
256|2025.09.30 06:15|XAUUSD|M5|3855.33|||||||0|0
257|2025.09.30 06:20|XAUUSD|M5|3856.25|||||||0|0
258|2025.09.30 06:25|XAUUSD|M5|3858.18|||||||0|0
259|2025.09.30 06:30|XAUUSD|M5|3859.75|||||||0|0
260|2025.09.30 06:35|XAUUSD|M5|3859.82|||||||0|0
261|2025.09.30 06:40|XAUUSD|M5|3863.90|||||||0|0
262|2025.09.30 06:45|XAUUSD|M5|3862.65|||||||0|0
263|2025.09.30 06:50|XAUUSD|M5|3866.15|||||||0|0
264|2025.09.30 06:55|XAUUSD|M5|3864.90|||||||0|0
265|2025.09.30 07:00|XAUUSD|M5|3865.09|||||||0|0
266|2025.09.30 07:05|XAUUSD|M5|3865.16|||||||0|0
267|2025.09.30 07:10|XAUUSD|M5|3862.94|||||||0|0
268|2025.09.30 07:15|XAUUSD|M5|3863.14|||||||0|0
269|2025.09.30 07:20|XAUUSD|M5|3863.50|||||||0|0
270|2025.09.30 07:25|XAUUSD|M5|3864.00|||||||0|0
271|2025.09.30 07:30|XAUUSD|M5|3866.06|||||||0|0
272|2025.09.30 07:35|XAUUSD|M5|3864.83|||||||0|0
273|2025.09.30 07:40|XAUUSD|M5|3864.39|||||||0|0
274|2025.09.30 07:45|XAUUSD|M5|3863.70|||||||0|0
275|2025.09.30 07:50|XAUUSD|M5|3864.07|||||||0|0
276|2025.09.30 07:55|XAUUSD|M5|3867.14|||||||0|0
277|2025.09.30 08:00|XAUUSD|M5|3869.40|||||||0|0
278|2025.09.30 08:05|XAUUSD|M5|3864.39|||||||0|0
279|2025.09.30 08:10|XAUUSD|M5|3866.47|||||||0|0
280|2025.09.30 08:15|XAUUSD|M5|3869.13|||||||0|0
281|2025.09.30 08:20|XAUUSD|M5|3868.56|||||||0|0
282|2025.09.30 08:25|XAUUSD|M5|3867.44|||||||0|0
283|2025.09.30 08:30|XAUUSD|M5|3868.36|||||||0|0
284|2025.09.30 08:35|XAUUSD|M5|3867.68|||||||0|0
285|2025.09.30 08:40|XAUUSD|M5|3868.95|||||||0|0
286|2025.09.30 08:45|XAUUSD|M5|3868.10|||||||0|0
287|2025.09.30 08:50|XAUUSD|M5|3869.13|||||||0|0
288|2025.09.30 08:55|XAUUSD|M5|3869.79|||||||0|0
289|2025.09.30 09:00|XAUUSD|M5|3868.34|||||||0|0
290|2025.09.30 09:05|XAUUSD|M5|3869.80|||||||0|0
291|2025.09.30 09:10|XAUUSD|M5|3866.74|||||||3871.76|0
292|2025.09.30 09:15|XAUUSD|M5|3862.42|||||||0|0
293|2025.09.30 09:20|XAUUSD|M5|3865.61|||||||0|0
294|2025.09.30 09:25|XAUUSD|M5|3866.60|||||||0|0
295|2025.09.30 09:30|XAUUSD|M5|3870.25|||||||0|0
296|2025.09.30 09:35|XAUUSD|M5|3869.23|||||||0|0
297|2025.09.30 09:40|XAUUSD|M5|3869.85|||||||0|0
298|2025.09.30 09:45|XAUUSD|M5|3864.44|||||||0|0
299|2025.09.30 09:50|XAUUSD|M5|3856.35|||||||0|0
300|2025.09.30 09:55|XAUUSD|M5|3856.25|||||||0|0
301|2025.09.30 10:00|XAUUSD|M5|3855.97|||||||0|0
302|2025.09.30 10:05|XAUUSD|M5|3853.42|||||||0|0
303|2025.09.30 10:10|XAUUSD|M5|3854.15|||||||0|0
304|2025.09.30 10:15|XAUUSD|M5|3853.93|||||||0|0
305|2025.09.30 10:20|XAUUSD|M5|3851.89|||||||0|0
306|2025.09.30 10:25|XAUUSD|M5|3852.95|||||||0|0
307|2025.09.30 10:30|XAUUSD|M5|3851.68|||||||0|0
308|2025.09.30 10:35|XAUUSD|M5|3851.76|||||||0|0
309|2025.09.30 10:40|XAUUSD|M5|3847.58|||||||0|0
310|2025.09.30 10:45|XAUUSD|M5|3845.03|||||||0|0
311|2025.09.30 10:50|XAUUSD|M5|3845.10|||||||0|0
312|2025.09.30 10:55|XAUUSD|M5|3843.84|||||||0|0
313|2025.09.30 11:00|XAUUSD|M5|3844.33|||||||0|0
314|2025.09.30 11:05|XAUUSD|M5|3836.16|||||||0|0
315|2025.09.30 11:10|XAUUSD|M5|3837.95|||||||0|0
316|2025.09.30 11:15|XAUUSD|M5|3832.62|||||||0|0
317|2025.09.30 11:20|XAUUSD|M5|3829.89|||||||0|0
318|2025.09.30 11:25|XAUUSD|M5|3823.66|||||||0|0
319|2025.09.30 11:30|XAUUSD|M5|3816.52|||||||0|0
320|2025.09.30 11:35|XAUUSD|M5|3807.83|||||||0|0
321|2025.09.30 11:40|XAUUSD|M5|3815.57|||||||0|0
322|2025.09.30 11:45|XAUUSD|M5|3819.73|||||||0|0
323|2025.09.30 11:50|XAUUSD|M5|3816.86|||||||0|0
324|2025.09.30 11:55|XAUUSD|M5|3816.24|||||||0|0
325|2025.09.30 12:00|XAUUSD|M5|3818.51|||||||0|0
326|2025.09.30 12:05|XAUUSD|M5|3811.46|||||||0|0
327|2025.09.30 12:10|XAUUSD|M5|3799.55|||||||0|0
328|2025.09.30 12:15|XAUUSD|M5|3801.72|||||||0|0
329|2025.09.30 12:20|XAUUSD|M5|3798.26|||||||0|0
330|2025.09.30 12:25|XAUUSD|M5|3801.67|||||||0|0
331|2025.09.30 12:30|XAUUSD|M5|3803.41|||||||0|0
332|2025.09.30 12:35|XAUUSD|M5|3801.71|||||||0|0
333|2025.09.30 12:40|XAUUSD|M5|3801.81|||||||0|0
334|2025.09.30 12:45|XAUUSD|M5|3798.34|||||||0|3793.20
335|2025.09.30 12:50|XAUUSD|M5|3798.65|||||||0|0
336|2025.09.30 12:55|XAUUSD|M5|3798.80|||||||0|0
337|2025.09.30 13:00|XAUUSD|M5|3803.54|||||||0|0
338|2025.09.30 13:05|XAUUSD|M5|3804.65|||||||0|0
339|2025.09.30 13:10|XAUUSD|M5|3803.26|||||||0|0
340|2025.09.30 13:15|XAUUSD|M5|3805.14|||||||0|0
341|2025.09.30 13:20|XAUUSD|M5|3807.68|||||||0|0
342|2025.09.30 13:25|XAUUSD|M5|3804.28|||||||0|0
343|2025.09.30 13:30|XAUUSD|M5|3808.33|||||||0|0
344|2025.09.30 13:35|XAUUSD|M5|3808.61|||||||0|0
345|2025.09.30 13:40|XAUUSD|M5|3809.57|||||||0|0
346|2025.09.30 13:45|XAUUSD|M5|3813.32|||||||0|0
347|2025.09.30 13:50|XAUUSD|M5|3814.09|||||||0|0
348|2025.09.30 13:55|XAUUSD|M5|3812.03|||||||0|0
349|2025.09.30 14:00|XAUUSD|M5|3811.81|||||||0|0
350|2025.09.30 14:05|XAUUSD|M5|3809.66|||||||0|0
351|2025.09.30 14:10|XAUUSD|M5|3806.73|||||||0|0
352|2025.09.30 14:15|XAUUSD|M5|3805.70|||||||0|0
353|2025.09.30 14:20|XAUUSD|M5|3808.52|||||||0|0
354|2025.09.30 14:25|XAUUSD|M5|3809.62|||||||0|0
355|2025.09.30 14:30|XAUUSD|M5|3816.17|||||||0|0
356|2025.09.30 14:35|XAUUSD|M5|3816.53|||||||0|0
357|2025.09.30 14:40|XAUUSD|M5|3814.95|||||||0|0
358|2025.09.30 14:45|XAUUSD|M5|3815.21|||||||0|0
359|2025.09.30 14:50|XAUUSD|M5|3813.94|||||||0|0
360|2025.09.30 14:55|XAUUSD|M5|3815.36|||||||0|0
361|2025.09.30 15:00|XAUUSD|M5|3813.37|||||||0|0
362|2025.09.30 15:05|XAUUSD|M5|3814.93|||||||0|0
363|2025.09.30 15:10|XAUUSD|M5|3816.18|||||||0|0
364|2025.09.30 15:15|XAUUSD|M5|3815.12|||||||0|0
365|2025.09.30 15:20|XAUUSD|M5|3813.44|||||||0|0
366|2025.09.30 15:25|XAUUSD|M5|3814.19|||||||0|0
367|2025.09.30 15:30|XAUUSD|M5|3814.09|||||||0|0
368|2025.09.30 15:35|XAUUSD|M5|3817.09|||||||0|0
369|2025.09.30 15:40|XAUUSD|M5|3810.86|||||||0|0
370|2025.09.30 15:45|XAUUSD|M5|3819.09|||||||0|0
371|2025.09.30 15:50|XAUUSD|M5|3820.34|||||||0|0
372|2025.09.30 15:55|XAUUSD|M5|3819.33|||||||0|0
373|2025.09.30 16:00|XAUUSD|M5|3815.07|||||||0|0
374|2025.09.30 16:05|XAUUSD|M5|3814.53|||||||0|0
375|2025.09.30 16:10|XAUUSD|M5|3816.93|||||||0|0
376|2025.09.30 16:15|XAUUSD|M5|3817.76|||||||0|0
377|2025.09.30 16:20|XAUUSD|M5|3813.18|||||||0|0
378|2025.09.30 16:25|XAUUSD|M5|3815.15|||||||0|0
379|2025.09.30 16:30|XAUUSD|M5|3817.93|||||||0|0
380|2025.09.30 16:35|XAUUSD|M5|3822.46|||||||0|0
381|2025.09.30 16:40|XAUUSD|M5|3824.97|||||||0|0
382|2025.09.30 16:45|XAUUSD|M5|3829.03|||||||0|0
383|2025.09.30 16:50|XAUUSD|M5|3824.84|||||||0|0
384|2025.09.30 16:55|XAUUSD|M5|3824.60|||||||0|0
385|2025.09.30 17:00|XAUUSD|M5|3828.22|||||||0|0
386|2025.09.30 17:05|XAUUSD|M5|3838.47|||||||0|0
387|2025.09.30 17:10|XAUUSD|M5|3843.77|||||||0|0
388|2025.09.30 17:15|XAUUSD|M5|3849.29|||||||0|0
389|2025.09.30 17:20|XAUUSD|M5|3852.09|||||||0|0
390|2025.09.30 17:25|XAUUSD|M5|3843.94|||||||0|0
391|2025.09.30 17:30|XAUUSD|M5|3843.81|||||||0|0
392|2025.09.30 17:35|XAUUSD|M5|3847.12|||||||0|0
393|2025.09.30 17:40|XAUUSD|M5|3849.98|||||||0|0
