No	TimeStamp	Symbol	Timeframe	Close	sr_support_1	sr_support_2	sr_support_3	sr_support_4	sr_resistance_1	sr_resistance_2	sr_resistance_3	sr_resistance_4
73	2025.09.29 13:55:00	XAUUSD	M5	3817.97	0	0	0	0	4945.13	4964.03	4979.45	5002.07
74	2025.09.29 14:00:00	XAUUSD	M5	3817.39	0	0	0	0	4945.13	4964.03	4979.45	5002.07
75	2025.09.29 14:05:00	XAUUSD	M5	3818.06	0	0	0	0	4945.13	4964.03	4979.45	5002.07
76	2025.09.29 14:10:00	XAUUSD	M5	3818.90	0	0	0	0	4945.13	4964.03	4979.45	5002.07
77	2025.09.29 14:15:00	XAUUSD	M5	3822.30	0	0	0	0	4945.13	4964.03	4979.45	5002.07
78	2025.09.29 14:20:00	XAUUSD	M5	3823.61	0	0	0	0	4945.13	4964.03	4979.45	5002.07
79	2025.09.29 14:25:00	XAUUSD	M5	3823.69	0	0	0	0	4945.13	4964.03	4979.45	5002.07
80	2025.09.29 14:30:00	XAUUSD	M5	3824.74	0	0	0	0	4945.13	4964.03	4979.45	5002.07
81	2025.09.29 14:35:00	XAUUSD	M5	3824.76	0	0	0	0	4945.13	4964.03	4979.45	5002.07
82	2025.09.29 14:40:00	XAUUSD	M5	3827.34	0	0	0	0	4945.13	4964.03	4979.45	5002.07
83	2025.09.29 14:45:00	XAUUSD	M5	3826.61	0	0	0	0	4945.13	4964.03	4979.45	5002.07
84	2025.09.29 14:50:00	XAUUSD	M5	3828.44	0	0	0	0	4945.13	4964.03	4979.45	5002.07
85	2025.09.29 14:55:00	XAUUSD	M5	3828.91	0	0	0	0	4945.13	4964.03	4979.45	5002.07
86	2025.09.29 15:00:00	XAUUSD	M5	3825.64	0	0	0	0	4945.13	4964.03	4979.45	5002.07
87	2025.09.29 15:05:00	XAUUSD	M5	3826.27	0	0	0	0	4945.13	4964.03	4979.45	5002.07
88	2025.09.29 15:10:00	XAUUSD	M5	3824.37	0	0	0	0	4945.13	4964.03	4979.45	5002.07
89	2025.09.29 15:15:00	XAUUSD	M5	3823.71	0	0	0	0	4945.13	4964.03	4979.45	5002.07
90	2025.09.29 15:20:00	XAUUSD	M5	3820.88	0	0	0	0	4945.13	4964.03	4979.45	5002.07
91	2025.09.29 15:25:00	XAUUSD	M5	3817.57	0	0	0	0	4945.13	4964.03	4979.45	5002.07
92	2025.09.29 15:30:00	XAUUSD	M5	3814.08	0	0	0	0	4945.13	4964.03	4979.45	5002.07
93	2025.09.29 15:35:00	XAUUSD	M5	3818.94	0	0	0	0	4945.13	4964.03	4979.45	5002.07
94	2025.09.29 15:40:00	XAUUSD	M5	3817.10	0	0	0	0	4945.13	4964.03	4979.45	5002.07
95	2025.09.29 15:45:00	XAUUSD	M5	3818.03	0	0	0	0	4945.13	4964.03	4979.45	5002.07
96	2025.09.29 15:50:00	XAUUSD	M5	3813.27	0	0	0	0	4945.13	4964.03	4979.45	5002.07
97	2025.09.29 15:55:00	XAUUSD	M5	3813.75	0	0	0	0	4945.13	4964.03	4979.45	5002.07
98	2025.09.29 16:00:00	XAUUSD	M5	3810.34	0	0	0	0	4945.13	4964.03	4979.45	5002.07
99	2025.09.29 16:05:00	XAUUSD	M5	3813.78	0	0	0	0	4945.13	4964.03	4979.45	5002.07
100	2025.09.29 16:10:00	XAUUSD	M5	3817.11	0	0	0	0	4945.13	4964.03	4979.45	5002.07
101	2025.09.29 16:15:00	XAUUSD	M5	3820.10	0	0	0	0	4945.13	4964.03	4979.45	5002.07
102	2025.09.29 16:20:00	XAUUSD	M5	3821.62	0	0	0	0	4945.13	4964.03	4979.45	5002.07
103	2025.09.29 16:25:00	XAUUSD	M5	3821.76	0	0	0	0	4945.13	4964.03	4979.45	5002.07
104	2025.09.29 16:30:00	XAUUSD	M5	3824.32	0	0	0	0	4945.13	4964.03	4979.45	5002.07
105	2025.09.29 16:35:00	XAUUSD	M5	3826.50	0	0	0	0	4945.13	4964.03	4979.45	5002.07
106	2025.09.29 16:40:00	XAUUSD	M5	3826.21	0	0	0	0	4945.13	4964.03	4979.45	5002.07
107	2025.09.29 16:45:00	XAUUSD	M5	3821.51	0	0	0	0	4945.13	4964.03	4979.45	5002.07
108	2025.09.29 16:50:00	XAUUSD	M5	3822.59	0	0	0	0	4945.13	4964.03	4979.45	5002.07
109	2025.09.29 16:55:00	XAUUSD	M5	3821.37	0	0	0	0	4945.13	4964.03	4979.45	5002.07
110	2025.09.29 17:00:00	XAUUSD	M5	3826.99	0	0	0	0	4945.13	4964.03	4979.45	5002.07
111	2025.09.29 17:05:00	XAUUSD	M5	3827.19	0	0	0	0	4945.13	4964.03	4979.45	5002.07
112	2025.09.29 17:10:00	XAUUSD	M5	3825.76	0	0	0	0	4945.13	4964.03	4979.45	5002.07
113	2025.09.29 17:15:00	XAUUSD	M5	3819.29	0	0	0	0	4945.13	4964.03	4979.45	5002.07
114	2025.09.29 17:20:00	XAUUSD	M5	3823.75	0	0	0	0	4945.13	4964.03	4979.45	5002.07
115	2025.09.29 17:25:00	XAUUSD	M5	3826.88	0	0	0	0	4945.13	4964.03	4979.45	5002.07
116	2025.09.29 17:30:00	XAUUSD	M5	3825.29	0	0	0	0	4945.13	4964.03	4979.45	5002.07
117	2025.09.29 17:35:00	XAUUSD	M5	3826.08	0	0	0	0	4945.13	4964.03	4979.45	5002.07
118	2025.09.29 17:40:00	XAUUSD	M5	3826.49	0	0	0	0	4945.13	4964.03	4979.45	5002.07
119	2025.09.29 17:45:00	XAUUSD	M5	3824.82	0	0	0	0	4945.13	4964.03	4979.45	5002.07
120	2025.09.29 17:50:00	XAUUSD	M5	3826.87	0	0	0	0	4945.13	4964.03	4979.45	5002.07
121	2025.09.29 17:55:00	XAUUSD	M5	3828.19	0	0	0	0	4945.13	4964.03	4979.45	5002.07
122	2025.09.29 18:00:00	XAUUSD	M5	3831.13	0	0	0	0	4945.13	4964.03	4979.45	5002.07
123	2025.09.29 18:05:00	XAUUSD	M5	3826.90	0	0	0	0	4945.13	4964.03	4979.45	5002.07
124	2025.09.29 18:10:00	XAUUSD	M5	3824.23	0	0	0	0	4945.13	4964.03	4979.45	5002.07
125	2025.09.29 18:15:00	XAUUSD	M5	3825.90	0	0	0	0	4945.13	4964.03	4979.45	5002.07
126	2025.09.29 18:20:00	XAUUSD	M5	3828.53	0	0	0	0	4945.13	4964.03	4979.45	5002.07
127	2025.09.29 18:25:00	XAUUSD	M5	3829.38	0	0	0	0	4945.13	4964.03	4979.45	5002.07
128	2025.09.29 18:30:00	XAUUSD	M5	3826.84	0	0	0	0	4945.13	4964.03	4979.45	5002.07
129	2025.09.29 18:35:00	XAUUSD	M5	3828.95	0	0	0	0	4945.13	4964.03	4979.45	5002.07
130	2025.09.29 18:40:00	XAUUSD	M5	3830.53	0	0	0	0	4945.13	4964.03	4979.45	5002.07
131	2025.09.29 18:45:00	XAUUSD	M5	3832.29	0	0	0	0	4945.13	4964.03	4979.45	5002.07
132	2025.09.29 18:50:00	XAUUSD	M5	3831.97	0	0	0	0	4945.13	4964.03	4979.45	5002.07
133	2025.09.29 18:55:00	XAUUSD	M5	3830.42	0	0	0	0	4945.13	4964.03	4979.45	5002.07
134	2025.09.29 19:00:00	XAUUSD	M5	3828.60	0	0	0	0	4945.13	4964.03	4979.45	5002.07
135	2025.09.29 19:05:00	XAUUSD	M5	3828.75	0	0	0	0	4945.13	4964.03	4979.45	5002.07
136	2025.09.29 19:10:00	XAUUSD	M5	3831.03	0	0	0	0	4945.13	4964.03	4979.45	5002.07
137	2025.09.29 19:15:00	XAUUSD	M5	3830.52	0	0	0	0	4945.13	4964.03	4979.45	5002.07
138	2025.09.29 19:20:00	XAUUSD	M5	3830.83	0	0	0	0	4945.13	4964.03	4979.45	5002.07
139	2025.09.29 19:25:00	XAUUSD	M5	3831.28	0	0	0	0	4945.13	4964.03	4979.45	5002.07
140	2025.09.29 19:30:00	XAUUSD	M5	3831.90	0	0	0	0	4945.13	4964.03	4979.45	5002.07
141	2025.09.29 19:35:00	XAUUSD	M5	3829.96	0	0	0	0	4945.13	4964.03	4979.45	5002.07
142	2025.09.29 19:40:00	XAUUSD	M5	3828.54	0	0	0	0	4945.13	4964.03	4979.45	5002.07
143	2025.09.29 19:45:00	XAUUSD	M5	3829.06	0	0	0	0	4945.13	4964.03	4979.45	5002.07
144	2025.09.29 19:50:00	XAUUSD	M5	3829.67	0	0	0	0	4945.13	4964.03	4979.45	5002.07
145	2025.09.29 19:55:00	XAUUSD	M5	3830.40	0	0	0	0	4945.13	4964.03	4979.45	5002.07
146	2025.09.29 20:00:00	XAUUSD	M5	3831.00	0	0	0	0	4945.13	4964.03	4979.45	5002.07
147	2025.09.29 20:05:00	XAUUSD	M5	3832.14	0	0	0	0	4945.13	4964.03	4979.45	5002.07
148	2025.09.29 20:10:00	XAUUSD	M5	3829.43	0	0	0	0	4945.13	4964.03	4979.45	5002.07
149	2025.09.29 20:15:00	XAUUSD	M5	3826.83	0	0	0	0	4945.13	4964.03	4979.45	5002.07
150	2025.09.29 20:20:00	XAUUSD	M5	3827.90	0	0	0	0	4945.13	4964.03	4979.45	5002.07
151	2025.09.29 20:25:00	XAUUSD	M5	3826.34	0	0	0	0	4945.13	4964.03	4979.45	5002.07
152	2025.09.29 20:30:00	XAUUSD	M5	3826.74	0	0	0	0	4945.13	4964.03	4979.45	5002.07
153	2025.09.29 20:35:00	XAUUSD	M5	3826.56	0	0	0	0	4945.13	4964.03	4979.45	5002.07
154	2025.09.29 20:40:00	XAUUSD	M5	3828.81	0	0	0	0	4945.13	4964.03	4979.45	5002.07
155	2025.09.29 20:45:00	XAUUSD	M5	3827.79	0	0	0	0	4945.13	4964.03	4979.45	5002.07
156	2025.09.29 20:50:00	XAUUSD	M5	3829.28	0	0	0	0	4945.13	4964.03	4979.45	5002.07
157	2025.09.29 20:55:00	XAUUSD	M5	3828.96	0	0	0	0	4945.13	4964.03	4979.45	5002.07
158	2025.09.29 21:00:00	XAUUSD	M5	3827.97	0	0	0	0	4945.13	4964.03	4979.45	5002.07
159	2025.09.29 21:05:00	XAUUSD	M5	3823.87	0	0	0	0	4945.13	4964.03	4979.45	5002.07
160	2025.09.29 21:10:00	XAUUSD	M5	3827.55	0	0	0	0	4945.13	4964.03	4979.45	5002.07
161	2025.09.29 21:15:00	XAUUSD	M5	3828.69	0	0	0	0	4945.13	4964.03	4979.45	5002.07
162	2025.09.29 21:20:00	XAUUSD	M5	3829.51	0	0	0	0	4945.13	4964.03	4979.45	5002.07
163	2025.09.29 21:25:00	XAUUSD	M5	3829.68	0	0	0	0	4945.13	4964.03	4979.45	5002.07
164	2025.09.29 21:30:00	XAUUSD	M5	3824.84	0	0	0	0	4945.13	4964.03	4979.45	5002.07
165	2025.09.29 21:35:00	XAUUSD	M5	3825.26	0	0	0	0	4945.13	4964.03	4979.45	5002.07
166	2025.09.29 21:40:00	XAUUSD	M5	3825.97	0	0	0	0	4945.13	4964.03	4979.45	5002.07
167	2025.09.29 21:45:00	XAUUSD	M5	3826.92	0	0	0	0	4945.13	4964.03	4979.45	5002.07
168	2025.09.29 21:50:00	XAUUSD	M5	3825.38	0	0	0	0	4945.13	4964.03	4979.45	5002.07
169	2025.09.29 21:55:00	XAUUSD	M5	3824.45	0	0	0	0	4945.13	4964.03	4979.45	5002.07
170	2025.09.29 22:00:00	XAUUSD	M5	3824.62	0	0	0	0	4945.13	4964.03	4979.45	5002.07
171	2025.09.29 22:05:00	XAUUSD	M5	3823.21	0	0	0	0	4945.13	4964.03	4979.45	5002.07
172	2025.09.29 22:10:00	XAUUSD	M5	3826.81	0	0	0	0	4945.13	4964.03	4979.45	5002.07
173	2025.09.29 22:15:00	XAUUSD	M5	3827.47	0	0	0	0	4945.13	4964.03	4979.45	5002.07
174	2025.09.29 22:20:00	XAUUSD	M5	3827.06	0	0	0	0	4945.13	4964.03	4979.45	5002.07
175	2025.09.29 22:25:00	XAUUSD	M5	3825.91	0	0	0	0	4945.13	4964.03	4979.45	5002.07
176	2025.09.29 22:30:00	XAUUSD	M5	3826.56	0	0	0	0	4945.13	4964.03	4979.45	5002.07
177	2025.09.29 22:35:00	XAUUSD	M5	3827.63	0	0	0	0	4945.13	4964.03	4979.45	5002.07
178	2025.09.29 22:40:00	XAUUSD	M5	3829.43	0	0	0	0	4945.13	4964.03	4979.45	5002.07
179	2025.09.29 22:45:00	XAUUSD	M5	3828.86	0	0	0	0	4945.13	4964.03	4979.45	5002.07
180	2025.09.29 22:50:00	XAUUSD	M5	3828.95	0	0	0	0	4945.13	4964.03	4979.45	5002.07
181	2025.09.29 22:55:00	XAUUSD	M5	3828.75	0	0	0	0	4945.13	4964.03	4979.45	5002.07
182	2025.09.29 23:00:00	XAUUSD	M5	3828.68	0	0	0	0	4945.13	4964.03	4979.45	5002.07
183	2025.09.29 23:05:00	XAUUSD	M5	3828.55	0	0	0	0	4945.13	4964.03	4979.45	5002.07
184	2025.09.29 23:10:00	XAUUSD	M5	3829.81	0	0	0	0	4945.13	4964.03	4979.45	5002.07
185	2025.09.29 23:15:00	XAUUSD	M5	3829.29	0	0	0	0	4945.13	4964.03	4979.45	5002.07
186	2025.09.29 23:20:00	XAUUSD	M5	3828.43	0	0	0	0	4945.13	4964.03	4979.45	5002.07
187	2025.09.29 23:25:00	XAUUSD	M5	3828.83	0	0	0	0	4945.13	4964.03	4979.45	5002.07
188	2025.09.29 23:30:00	XAUUSD	M5	3829.14	0	0	0	0	4945.13	4964.03	4979.45	5002.07
189	2025.09.29 23:35:00	XAUUSD	M5	3828.88	0	0	0	0	4945.13	4964.03	4979.45	5002.07
190	2025.09.29 23:40:00	XAUUSD	M5	3830.64	0	0	0	0	4945.13	4964.03	4979.45	5002.07
191	2025.09.29 23:45:00	XAUUSD	M5	3831.30	0	0	0	0	4945.13	4964.03	4979.45	5002.07
192	2025.09.29 23:50:00	XAUUSD	M5	3832.99	0	0	0	0	4945.13	4964.03	4979.45	5002.07
193	2025.09.29 23:55:00	XAUUSD	M5	3833.85	0	0	0	0	4945.13	4964.03	4979.45	5002.07
194	2025.09.30 01:00:00	XAUUSD	M5	3832.07	0	0	0	0	4945.13	4964.03	4979.45	5002.07
195	2025.09.30 01:05:00	XAUUSD	M5	3830.06	0	0	0	0	4945.13	4964.03	4979.45	5002.07
196	2025.09.30 01:10:00	XAUUSD	M5	3829.67	0	0	0	0	4945.13	4964.03	4979.45	5002.07
197	2025.09.30 01:15:00	XAUUSD	M5	3828.46	0	0	0	0	4945.13	4964.03	4979.45	5002.07
198	2025.09.30 01:20:00	XAUUSD	M5	3828.57	0	0	0	0	4945.13	4964.03	4979.45	5002.07
199	2025.09.30 01:25:00	XAUUSD	M5	3826.76	0	0	0	0	4945.13	4964.03	4979.45	5002.07
200	2025.09.30 01:30:00	XAUUSD	M5	3828.91	0	0	0	0	4945.13	4964.03	4979.45	5002.07
201	2025.09.30 01:35:00	XAUUSD	M5	3828.05	0	0	0	0	4945.13	4964.03	4979.45	5002.07
202	2025.09.30 01:40:00	XAUUSD	M5	3828.10	0	0	0	0	4945.13	4964.03	4979.45	5002.07
203	2025.09.30 01:45:00	XAUUSD	M5	3828.71	0	0	0	0	4945.13	4964.03	4979.45	5002.07
204	2025.09.30 01:50:00	XAUUSD	M5	3830.02	0	0	0	0	4945.13	4964.03	4979.45	5002.07
205	2025.09.30 01:55:00	XAUUSD	M5	3830.62	0	0	0	0	4945.13	4964.03	4979.45	5002.07
206	2025.09.30 02:00:00	XAUUSD	M5	3829.77	0	0	0	0	4945.13	4964.03	4979.45	5002.07
207	2025.09.30 02:05:00	XAUUSD	M5	3829.55	0	0	0	0	4945.13	4964.03	4979.45	5002.07
208	2025.09.30 02:10:00	XAUUSD	M5	3829.95	0	0	0	0	4945.13	4964.03	4979.45	5002.07
209	2025.09.30 02:15:00	XAUUSD	M5	3828.82	0	0	0	0	4945.13	4964.03	4979.45	5002.07
210	2025.09.30 02:20:00	XAUUSD	M5	3830.24	0	0	0	0	4945.13	4964.03	4979.45	5002.07
211	2025.09.30 02:25:00	XAUUSD	M5	3829.59	0	0	0	0	4945.13	4964.03	4979.45	5002.07
212	2025.09.30 02:30:00	XAUUSD	M5	3828.99	0	0	0	0	4945.13	4964.03	4979.45	5002.07
213	2025.09.30 02:35:00	XAUUSD	M5	3828.83	0	0	0	0	4945.13	4964.03	4979.45	5002.07
214	2025.09.30 02:40:00	XAUUSD	M5	3829.28	0	0	0	0	4945.13	4964.03	4979.45	5002.07
215	2025.09.30 02:45:00	XAUUSD	M5	3830.19	0	0	0	0	4945.13	4964.03	4979.45	5002.07
216	2025.09.30 02:50:00	XAUUSD	M5	3832.46	0	0	0	0	4945.13	4964.03	4979.45	5002.07
217	2025.09.30 02:55:00	XAUUSD	M5	3832.96	0	0	0	0	4945.13	4964.03	4979.45	5002.07
218	2025.09.30 03:00:00	XAUUSD	M5	3835.83	0	0	0	0	4945.13	4964.03	4979.45	5002.07
219	2025.09.30 03:05:00	XAUUSD	M5	3833.46	0	0	0	0	4945.13	4964.03	4979.45	5002.07
220	2025.09.30 03:10:00	XAUUSD	M5	3838.69	0	0	0	0	4945.13	4964.03	4979.45	5002.07
221	2025.09.30 03:15:00	XAUUSD	M5	3837.59	0	0	0	0	4945.13	4964.03	4979.45	5002.07
222	2025.09.30 03:20:00	XAUUSD	M5	3839.43	0	0	0	0	4945.13	4964.03	4979.45	5002.07
223	2025.09.30 03:25:00	XAUUSD	M5	3838.77	0	0	0	0	4945.13	4964.03	4979.45	5002.07
224	2025.09.30 03:30:00	XAUUSD	M5	3836.67	0	0	0	0	4945.13	4964.03	4979.45	5002.07
225	2025.09.30 03:35:00	XAUUSD	M5	3838.69	0	0	0	0	4945.13	4964.03	4979.45	5002.07
226	2025.09.30 03:40:00	XAUUSD	M5	3839.83	0	0	0	0	4945.13	4964.03	4979.45	5002.07
227	2025.09.30 03:45:00	XAUUSD	M5	3836.48	0	0	0	0	4945.13	4964.03	4979.45	5002.07
228	2025.09.30 03:50:00	XAUUSD	M5	3838.17	0	0	0	0	4945.13	4964.03	4979.45	5002.07
229	2025.09.30 03:55:00	XAUUSD	M5	3839.02	0	0	0	0	4945.13	4964.03	4979.45	5002.07
230	2025.09.30 04:00:00	XAUUSD	M5	3840.68	0	0	0	0	4945.13	4964.03	4979.45	5002.07
231	2025.09.30 04:05:00	XAUUSD	M5	3841.84	0	0	0	0	4945.13	4964.03	4979.45	5002.07
232	2025.09.30 04:10:00	XAUUSD	M5	3842.34	0	0	0	0	4945.13	4964.03	4979.45	5002.07
233	2025.09.30 04:15:00	XAUUSD	M5	3843.08	0	0	0	0	4945.13	4964.03	4979.45	5002.07
234	2025.09.30 04:20:00	XAUUSD	M5	3847.55	0	0	0	0	4945.13	4964.03	4979.45	5002.07
235	2025.09.30 04:25:00	XAUUSD	M5	3844.38	0	0	0	0	4945.13	4964.03	4979.45	5002.07
236	2025.09.30 04:30:00	XAUUSD	M5	3847.84	0	0	0	0	4945.13	4964.03	4979.45	5002.07
237	2025.09.30 04:35:00	XAUUSD	M5	3848.25	0	0	0	0	4945.13	4964.03	4979.45	5002.07
238	2025.09.30 04:40:00	XAUUSD	M5	3848.35	0	0	0	0	4945.13	4964.03	4979.45	5002.07
