ohlcv_timestamp	ohlcv_symbol	ohlcv_timeframe	ohlcv_close	ohlcv_open	ohlcv_high	ohlcv_low	ohlcv_volume
1781045401	XAUUSD	M5	4235.11000	4239.08000	4240.84000	4232.40000	603
1781045701	XAUUSD	M5	4237.31000	4235.11000	4238.08000	4234.03000	403
1781046001	XAUUSD	M5	4246.34000	4237.24000	4246.65000	4235.59000	485
1781046301	XAUUSD	M5	4241.68000	4246.30000	4247.42000	4241.68000	416
1781046601	XAUUSD	M5	4235.90000	4241.73000	4242.87000	4235.80000	501
1781046901	XAUUSD	M5	4233.21000	4236.20000	4236.68000	4227.84000	645
1781047201	XAUUSD	M5	4227.64000	4233.19000	4234.51000	4225.66000	447
1781047501	XAUUSD	M5	4224.19000	4227.55000	4228.22000	4222.98000	480
1781047801	XAUUSD	M5	4225.70000	4224.19000	4229.73000	4221.77000	530
1781048101	XAUUSD	M5	4221.92000	4225.65000	4226.24000	4221.53000	462
1781048401	XAUUSD	M5	4218.63000	4221.99000	4224.36000	4216.61000	532
1781048701	XAUUSD	M5	4213.05000	4218.54000	4218.54000	4211.25000	719
1781049001	XAUUSD	M5	4220.72000	4213.35000	4221.11000	4210.38000	683
1781049301	XAUUSD	M5	4222.03000	4220.75000	4224.57000	4217.80000	638
1781049601	XAUUSD	M5	4220.58000	4222.01000	4223.85000	4218.42000	822
1781049901	XAUUSD	M5	4225.57000	4220.34000	4226.61000	4219.79000	793
1781050201	XAUUSD	M5	4225.12000	4225.29000	4225.65000	4216.66000	739
1781050501	XAUUSD	M5	4226.93000	4225.12000	4228.25000	4218.51000	725
1781050801	XAUUSD	M5	4225.23000	4227.57000	4228.28000	4223.64000	704
1781051101	XAUUSD	M5	4217.94000	4225.23000	4225.57000	4217.94000	681
1781051401	XAUUSD	M5	4206.52000	4218.25000	4218.93000	4206.07000	821
1781051701	XAUUSD	M5	4207.77000	4206.53000	4209.52000	4201.74000	847
1781052001	XAUUSD	M5	4204.49000	4207.87000	4208.21000	4199.03000	776
1781052301	XAUUSD	M5	4203.72000	4204.28000	4206.01000	4199.80000	815
1781052601	XAUUSD	M5	4207.39000	4203.63000	4208.63000	4200.54000	838
1781052901	XAUUSD	M5	4218.23000	4207.39000	4220.95000	4207.39000	840
1781053201	XAUUSD	M5	4194.50000	4218.28000	4218.55000	4194.50000	944
1781053501	XAUUSD	M5	4195.15000	4194.41000	4199.60000	4187.19000	876
1781053801	XAUUSD	M5	4203.39000	4195.52000	4206.66000	4194.06000	787
1781054101	XAUUSD	M5	4213.33000	4203.29000	4216.69000	4200.67000	854
1781054401	XAUUSD	M5	4200.92000	4213.28000	4213.29000	4199.08000	813
1781054701	XAUUSD	M5	4201.81000	4200.72000	4204.49000	4197.43000	755
1781055001	XAUUSD	M5	4202.58000	4201.92000	4204.57000	4196.35000	888
1781055301	XAUUSD	M5	4200.71000	4202.43000	4207.04000	4197.80000	830
1781055601	XAUUSD	M5	4187.41000	4200.70000	4202.17000	4184.65000	868
1781055901	XAUUSD	M5	4192.94000	4187.30000	4193.73000	4184.73000	870
1781056201	XAUUSD	M5	4192.05000	4193.00000	4195.64000	4183.88000	851
1781056501	XAUUSD	M5	4188.63000	4192.05000	4192.76000	4187.44000	765
1781056801	XAUUSD	M5	4187.00000	4188.63000	4191.70000	4183.73000	716
1781057101	XAUUSD	M5	4181.14000	4187.14000	4187.14000	4179.70000	749
1781057401	XAUUSD	M5	4182.77000	4181.14000	4186.39000	4179.83000	697
1781057701	XAUUSD	M5	4180.91000	4182.83000	4186.36000	4179.88000	682
1781058001	XAUUSD	M5	4183.35000	4180.91000	4187.16000	4180.06000	677
1781058301	XAUUSD	M5	4187.98000	4183.34000	4188.35000	4178.24000	743
1781058601	XAUUSD	M5	4179.39000	4187.95000	4192.63000	4174.32000	864
1781058901	XAUUSD	M5	4184.54000	4179.41000	4189.60000	4179.01000	784
1781059201	XAUUSD	M5	4184.51000	4184.67000	4189.35000	4180.25000	802
1781059501	XAUUSD	M5	4187.62000	4184.35000	4190.53000	4183.52000	806
1781059801	XAUUSD	M5	4175.03000	4187.60000	4188.47000	4174.12000	850
1781060101	XAUUSD	M5	4174.01000	4174.91000	4176.65000	4173.18000	721
1781060401	XAUUSD	M5	4176.78000	4173.96000	4176.99000	4172.93000	748
1781060701	XAUUSD	M5	4175.32000	4176.78000	4180.68000	4174.22000	760
1781061001	XAUUSD	M5	4178.09000	4175.32000	4178.54000	4174.07000	667
1781061301	XAUUSD	M5	4175.94000	4178.19000	4181.11000	4175.47000	654
1781061601	XAUUSD	M5	4175.18000	4175.94000	4176.37000	4173.84000	601
1781061901	XAUUSD	M5	4177.22000	4175.16000	4180.29000	4174.94000	665
1781062201	XAUUSD	M5	4180.51000	4177.22000	4180.83000	4176.34000	646
1781062501	XAUUSD	M5	4180.41000	4180.56000	4183.05000	4176.75000	615
1781062801	XAUUSD	M5	4179.92000	4180.41000	4182.64000	4178.23000	577
1781063101	XAUUSD	M5	4185.44000	4179.90000	4186.50000	4179.71000	656
1781063401	XAUUSD	M5	4184.95000	4185.44000	4186.07000	4182.34000	576
1781063701	XAUUSD	M5	4184.81000	4184.83000	4185.05000	4181.89000	590
1781064001	XAUUSD	M5	4186.35000	4184.83000	4187.29000	4182.15000	571
1781064301	XAUUSD	M5	4184.40000	4186.35000	4186.65000	4182.07000	494
1781064601	XAUUSD	M5	4181.37000	4184.21000	4184.49000	4180.72000	448
1781064901	XAUUSD	M5	4181.64000	4181.28000	4182.29000	4178.87000	533
1781065201	XAUUSD	M5	4178.24000	4181.65000	4183.05000	4176.59000	601
1781065501	XAUUSD	M5	4174.56000	4178.48000	4180.51000	4173.70000	585
1781065801	XAUUSD	M5	4174.39000	4174.49000	4175.24000	4172.93000	638
1781066101	XAUUSD	M5	4174.83000	4174.38000	4175.26000	4172.99000	558
1781066401	XAUUSD	M5	4173.55000	4174.86000	4175.26000	4173.04000	513
1781066701	XAUUSD	M5	4173.81000	4173.55000	4175.12000	4172.55000	488
1781067001	XAUUSD	M5	4175.06000	4173.83000	4175.80000	4173.59000	547
1781067301	XAUUSD	M5	4174.82000	4175.05000	4175.85000	4173.73000	494
1781067601	XAUUSD	M5	4174.58000	4175.04000	4178.28000	4173.39000	656
1781067901	XAUUSD	M5	4176.57000	4174.61000	4179.02000	4173.67000	657
1781068201	XAUUSD	M5	4179.77000	4176.67000	4180.44000	4175.53000	529
1781068501	XAUUSD	M5	4176.80000	4179.85000	4180.39000	4175.62000	596
1781068801	XAUUSD	M5	4180.53000	4176.70000	4183.14000	4176.08000	590
1781069101	XAUUSD	M5	4187.25000	4180.53000	4187.25000	4179.55000	676
1781069401	XAUUSD	M5	4191.09000	4187.33000	4193.25000	4181.79000	896
1781069701	XAUUSD	M5	4194.32000	4190.54000	4194.68000	4188.15000	817
1781070001	XAUUSD	M5	4198.25000	4194.32000	4199.02000	4193.47000	821
1781070301	XAUUSD	M5	4202.72000	4198.14000	4205.52000	4197.53000	760
1781070601	XAUUSD	M5	4203.72000	4202.78000	4206.41000	4200.49000	790
1781070901	XAUUSD	M5	4205.15000	4203.74000	4208.97000	4203.67000	827
1781071201	XAUUSD	M5	4211.17000	4205.17000	4212.61000	4205.16000	802
1781071501	XAUUSD	M5	4213.99000	4211.11000	4221.80000	4209.31000	858
1781071801	XAUUSD	M5	4212.90000	4214.29000	4216.10000	4209.26000	788
1781072101	XAUUSD	M5	4214.42000	4212.94000	4215.50000	4211.17000	689
1781072401	XAUUSD	M5	4209.10000	4214.41000	4216.71000	4208.32000	702
1781072701	XAUUSD	M5	4211.94000	4209.40000	4215.98000	4209.29000	681
1781073001	XAUUSD	M5	4210.60000	4211.80000	4213.46000	4208.17000	645
1781073301	XAUUSD	M5	4209.10000	4210.49000	4212.12000	4207.78000	667
1781073601	XAUUSD	M5	4207.75000	4209.08000	4209.40000	4205.01000	663
1781073901	XAUUSD	M5	4203.22000	4207.48000	4209.81000	4203.20000	680
1781074201	XAUUSD	M5	4202.31000	4203.27000	4206.63000	4201.87000	655
1781074501	XAUUSD	M5	4203.96000	4202.12000	4205.95000	4201.80000	688
1781074801	XAUUSD	M5	4203.70000	4203.94000	4205.84000	4201.33000	729
1781075101	XAUUSD	M5	4207.16000	4203.69000	4207.75000	4202.01000	634
1781075401	XAUUSD	M5	4200.31000	4206.48000	4207.84000	4197.31000	637
1781075701	XAUUSD	M5	4198.74000	4200.31000	4202.97000	4198.02000	585
1781076001	XAUUSD	M5	4199.24000	4198.71000	4203.79000	4198.16000	578
1781076301	XAUUSD	M5	4194.92000	4199.24000	4199.24000	4193.58000	653
1781076601	XAUUSD	M5	4194.78000	4194.95000	4197.15000	4191.80000	657
1781076901	XAUUSD	M5	4190.73000	4194.78000	4195.63000	4190.27000	610
1781077201	XAUUSD	M5	4189.69000	4190.26000	4193.57000	4188.00000	632
1781077501	XAUUSD	M5	4190.46000	4189.76000	4192.97000	4189.30000	677
1781077801	XAUUSD	M5	4182.11000	4190.20000	4190.20000	4181.58000	714
1781078101	XAUUSD	M5	4186.47000	4182.11000	4187.73000	4181.62000	651
1781078401	XAUUSD	M5	4164.31000	4186.12000	4187.46000	4161.46000	873
1781078701	XAUUSD	M5	4167.38000	4164.30000	4171.50000	4161.94000	812
1781079001	XAUUSD	M5	4166.47000	4167.39000	4172.33000	4161.41000	778
1781079301	XAUUSD	M5	4173.53000	4166.85000	4178.98000	4166.25000	782
1781079601	XAUUSD	M5	4171.20000	4173.52000	4174.65000	4168.18000	728
1781079901	XAUUSD	M5	4172.22000	4171.13000	4173.75000	4169.25000	742
1781080201	XAUUSD	M5	4168.10000	4172.14000	4172.20000	4166.47000	700
1781080501	XAUUSD	M5	4172.85000	4168.35000	4175.83000	4168.20000	686
1781080801	XAUUSD	M5	4170.55000	4172.91000	4179.29000	4170.04000	669
1781081101	XAUUSD	M5	4174.29000	4170.57000	4174.59000	4166.46000	776
1781081401	XAUUSD	M5	4171.18000	4174.46000	4176.47000	4171.11000	718
1781081701	XAUUSD	M5	4168.57000	4171.13000	4172.84000	4167.69000	723
1781082001	XAUUSD	M5	4167.03000	4168.98000	4169.64000	4165.36000	693
1781082301	XAUUSD	M5	4170.47000	4167.22000	4171.75000	4166.46000	671
1781082601	XAUUSD	M5	4165.07000	4170.47000	4174.07000	4164.78000	659
1781082901	XAUUSD	M5	4171.07000	4164.99000	4175.01000	4164.41000	707
1781083201	XAUUSD	M5	4168.52000	4171.20000	4171.20000	4166.38000	670
1781083501	XAUUSD	M5	4166.26000	4168.42000	4172.05000	4164.44000	697
1781083801	XAUUSD	M5	4176.86000	4166.23000	4177.46000	4165.79000	763
1781084101	XAUUSD	M5	4172.48000	4176.87000	4179.53000	4171.31000	697
1781084401	XAUUSD	M5	4171.29000	4172.48000	4172.82000	4167.89000	701
1781084701	XAUUSD	M5	4168.47000	4171.37000	4174.96000	4166.00000	674
1781085001	XAUUSD	M5	4166.17000	4168.25000	4168.73000	4163.09000	675
1781085301	XAUUSD	M5	4168.74000	4166.03000	4169.24000	4165.32000	583
1781085601	XAUUSD	M5	4169.30000	4168.75000	4171.14000	4167.38000	620
1781085901	XAUUSD	M5	4159.67000	4169.30000	4169.65000	4155.68000	658
1781086201	XAUUSD	M5	4161.01000	4159.67000	4162.30000	4155.84000	621
1781086501	XAUUSD	M5	4164.46000	4161.01000	4164.84000	4159.54000	609
1781086801	XAUUSD	M5	4166.71000	4164.50000	4169.78000	4163.79000	673
1781087101	XAUUSD	M5	4165.16000	4166.72000	4169.35000	4162.69000	611
1781087401	XAUUSD	M5	4165.19000	4164.88000	4168.91000	4164.08000	668
1781087701	XAUUSD	M5	4166.72000	4165.14000	4169.14000	4164.66000	639
1781088001	XAUUSD	M5	4171.40000	4167.46000	4171.40000	4164.19000	637
1781088301	XAUUSD	M5	4177.27000	4171.45000	4177.27000	4169.80000	611
1781088601	XAUUSD	M5	4171.88000	4177.58000	4178.70000	4171.59000	618
1781088901	XAUUSD	M5	4174.51000	4171.77000	4178.26000	4171.69000	673
1781089201	XAUUSD	M5	4161.48000	4174.69000	4176.12000	4160.19000	766
1781089501	XAUUSD	M5	4161.33000	4161.15000	4164.56000	4153.72000	934
1781089801	XAUUSD	M5	4168.83000	4161.36000	4169.05000	4161.21000	842
1781090101	XAUUSD	M5	4164.92000	4168.62000	4171.69000	4164.82000	753
1781090401	XAUUSD	M5	4163.74000	4164.86000	4170.76000	4163.71000	790
1781090701	XAUUSD	M5	4166.32000	4163.40000	4166.78000	4156.74000	911
1781091001	XAUUSD	M5	4164.92000	4166.46000	4168.01000	4161.21000	831
1781091301	XAUUSD	M5	4156.49000	4164.92000	4165.70000	4156.38000	816
1781091601	XAUUSD	M5	4154.43000	4156.48000	4160.12000	4154.38000	783
1781091901	XAUUSD	M5	4155.78000	4154.43000	4155.92000	4152.50000	765
1781092201	XAUUSD	M5	4154.21000	4155.79000	4163.41000	4153.74000	801
1781092501	XAUUSD	M5	4147.65000	4154.71000	4155.81000	4145.79000	853
1781092801	XAUUSD	M5	4146.96000	4147.48000	4152.53000	4145.67000	819
1781093101	XAUUSD	M5	4145.04000	4147.10000	4150.77000	4144.68000	798
1781093401	XAUUSD	M5	4136.27000	4145.04000	4145.11000	4134.68000	859
1781093701	XAUUSD	M5	4136.51000	4136.06000	4142.87000	4135.54000	812
1781094001	XAUUSD	M5	4134.72000	4136.49000	4137.46000	4133.94000	820
1781094301	XAUUSD	M5	4141.11000	4134.71000	4142.08000	4130.66000	796
1781094601	XAUUSD	M5	4162.44000	4141.52000	4173.72000	4139.91000	980
1781094901	XAUUSD	M5	4160.87000	4162.73000	4173.01000	4156.05000	947
1781095201	XAUUSD	M5	4160.44000	4160.98000	4166.50000	4155.27000	929
1781095501	XAUUSD	M5	4157.68000	4160.45000	4169.53000	4156.29000	946
1781095801	XAUUSD	M5	4151.86000	4157.87000	4158.38000	4149.03000	944
1781096101	XAUUSD	M5	4147.02000	4152.03000	4152.85000	4142.28000	912
1781096401	XAUUSD	M5	4153.16000	4147.05000	4156.41000	4144.99000	945
1781096701	XAUUSD	M5	4154.07000	4153.33000	4157.91000	4148.51000	909
1781097001	XAUUSD	M5	4151.43000	4154.58000	4157.28000	4148.79000	885
1781097301	XAUUSD	M5	4135.67000	4151.38000	4151.38000	4134.27000	924
1781097601	XAUUSD	M5	4144.25000	4135.69000	4146.23000	4132.95000	891
1781097901	XAUUSD	M5	4150.11000	4144.25000	4151.06000	4143.35000	867
1781098201	XAUUSD	M5	4142.97000	4149.20000	4153.59000	4142.87000	968
1781098501	XAUUSD	M5	4166.17000	4143.06000	4168.79000	4142.06000	973
1781098801	XAUUSD	M5	4178.11000	4166.18000	4178.11000	4163.55000	945
1781099101	XAUUSD	M5	4185.58000	4179.26000	4185.58000	4174.04000	969
1781099401	XAUUSD	M5	4180.09000	4185.74000	4186.31000	4176.34000	967
1781099701	XAUUSD	M5	4179.64000	4180.44000	4183.95000	4175.45000	956
1781100001	XAUUSD	M5	4171.61000	4179.63000	4180.78000	4170.84000	969
1781100301	XAUUSD	M5	4173.49000	4171.59000	4176.57000	4170.31000	928
1781100601	XAUUSD	M5	4174.19000	4173.48000	4179.91000	4170.69000	926
1781100901	XAUUSD	M5	4168.59000	4174.23000	4175.53000	4167.47000	937
1781101201	XAUUSD	M5	4170.71000	4168.35000	4172.90000	4162.79000	915
1781101501	XAUUSD	M5	4161.02000	4169.87000	4171.58000	4159.68000	946
1781101801	XAUUSD	M5	4160.28000	4161.18000	4163.33000	4155.50000	943
1781102101	XAUUSD	M5	4158.02000	4160.24000	4162.56000	4153.05000	929
1781102401	XAUUSD	M5	4150.06000	4157.64000	4161.42000	4149.94000	915
1781102701	XAUUSD	M5	4140.72000	4150.02000	4151.77000	4138.19000	954
1781103001	XAUUSD	M5	4138.16000	4140.76000	4142.84000	4137.54000	932
1781103301	XAUUSD	M5	4124.86000	4138.07000	4138.50000	4118.01000	971
1781103601	XAUUSD	M5	4129.11000	4124.94000	4136.48000	4123.08000	961
1781103901	XAUUSD	M5	4126.63000	4129.11000	4129.32000	4122.01000	938
1781104201	XAUUSD	M5	4123.79000	4126.59000	4127.38000	4119.22000	960
1781104501	XAUUSD	M5	4115.89000	4123.36000	4124.03000	4113.17000	950
1781104801	XAUUSD	M5	4130.25000	4115.55000	4133.87000	4115.42000	951
1781105101	XAUUSD	M5	4127.72000	4130.24000	4136.87000	4127.72000	960
1781105401	XAUUSD	M5	4128.18000	4128.12000	4131.22000	4123.81000	945
1781105701	XAUUSD	M5	4124.65000	4128.30000	4130.81000	4122.64000	921
1781106001	XAUUSD	M5	4128.75000	4124.50000	4129.92000	4122.09000	929
1781106301	XAUUSD	M5	4118.32000	4128.65000	4131.13000	4108.45000	954
1781106601	XAUUSD	M5	4120.30000	4118.27000	4125.77000	4106.86000	979
1781106901	XAUUSD	M5	4128.99000	4120.32000	4128.99000	4115.46000	942
1781107201	XAUUSD	M5	4126.73000	4128.90000	4131.69000	4122.92000	949
1781107501	XAUUSD	M5	4130.25000	4126.79000	4131.31000	4124.33000	911
1781107801	XAUUSD	M5	4129.23000	4130.14000	4132.82000	4125.39000	916
1781108101	XAUUSD	M5	4132.52000	4129.26000	4133.89000	4127.96000	897
1781108401	XAUUSD	M5	4129.82000	4132.92000	4134.71000	4128.47000	880
1781108701	XAUUSD	M5	4127.54000	4129.77000	4132.40000	4126.03000	852
1781109001	XAUUSD	M5	4129.31000	4127.54000	4130.06000	4121.10000	897
1781109301	XAUUSD	M5	4127.92000	4129.40000	4132.10000	4126.01000	908
1781109601	XAUUSD	M5	4122.36000	4127.92000	4128.19000	4120.50000	878
1781109901	XAUUSD	M5	4120.51000	4122.20000	4122.85000	4115.93000	898
1781110201	XAUUSD	M5	4120.31000	4120.46000	4123.11000	4118.05000	853
1781110501	XAUUSD	M5	4121.98000	4120.29000	4122.21000	4117.30000	868
1781110801	XAUUSD	M5	4132.17000	4122.10000	4134.97000	4121.41000	844
1781111101	XAUUSD	M5	4120.20000	4132.15000	4132.36000	4119.15000	868
1781111401	XAUUSD	M5	4118.08000	4120.18000	4120.33000	4114.91000	883
1781111701	XAUUSD	M5	4113.91000	4118.07000	4120.22000	4113.44000	796
1781112001	XAUUSD	M5	4111.84000	4113.98000	4116.39000	4110.20000	825
1781112301	XAUUSD	M5	4110.89000	4111.86000	4115.18000	4109.21000	820
1781112601	XAUUSD	M5	4111.19000	4111.03000	4112.51000	4105.78000	831
1781112901	XAUUSD	M5	4105.31000	4111.19000	4111.98000	4105.13000	777
1781113201	XAUUSD	M5	4102.34000	4105.35000	4106.34000	4101.93000	757
1781113501	XAUUSD	M5	4111.41000	4102.39000	4112.56000	4100.84000	929
