No|Timestamp|Symbol|Timeframe|Close|Peak_Line_1|Peak_Line_2|Peak_Line_3|Bottom_Line_1|Bottom_Line_2|Bottom_Line_3|High_Map|Low_Map
45|2025.09.29 11:40|XAUUSD|M5|3816.25|||||||0.00|0.00
46|2025.09.29 11:45|XAUUSD|M5|3817.73|||||||0.00|0.00
47|2025.09.29 11:50|XAUUSD|M5|3818.84|||||||0.00|0.00
48|2025.09.29 11:55|XAUUSD|M5|3818.73|||||||0.00|0.00
49|2025.09.29 12:00|XAUUSD|M5|3818.26|||||||0.00|0.00
50|2025.09.29 12:05|XAUUSD|M5|3817.42|||||||3819.67|0.00
51|2025.09.29 12:10|XAUUSD|M5|3817.63|||||||0.00|0.00
52|2025.09.29 12:15|XAUUSD|M5|3817.08|||||||0.00|0.00
53|2025.09.29 12:20|XAUUSD|M5|3816.23|||||||0.00|0.00
54|2025.09.29 12:25|XAUUSD|M5|3816.08|||||||0.00|0.00
55|2025.09.29 12:30|XAUUSD|M5|3812.77|||||||0.00|0.00
56|2025.09.29 12:35|XAUUSD|M5|3810.04|||||||0.00|0.00
57|2025.09.29 12:40|XAUUSD|M5|3810.26|||||||0.00|0.00
58|2025.09.29 12:45|XAUUSD|M5|3807.97|||||||0.00|0.00
59|2025.09.29 12:50|XAUUSD|M5|3807.18|||||||0.00|0.00
60|2025.09.29 12:55|XAUUSD|M5|3807.48|||||||0.00|0.00
61|2025.09.29 13:00|XAUUSD|M5|3809.31|||||||0.00|0.00
62|2025.09.29 13:05|XAUUSD|M5|3807.78|||||||0.00|0.00
63|2025.09.29 13:10|XAUUSD|M5|3809.93|||||||0.00|3806.56
64|2025.09.29 13:15|XAUUSD|M5|3810.25|||||||0.00|0.00
65|2025.09.29 13:20|XAUUSD|M5|3815.76|||||||0.00|0.00
66|2025.09.29 13:25|XAUUSD|M5|3815.84|||||||0.00|0.00
67|2025.09.29 13:30|XAUUSD|M5|3815.83|||||||0.00|0.00
68|2025.09.29 13:35|XAUUSD|M5|3817.54|||||||0.00|0.00
69|2025.09.29 13:40|XAUUSD|M5|3817.39|||||||0.00|0.00
70|2025.09.29 13:45|XAUUSD|M5|3816.38|||||||0.00|0.00
71|2025.09.29 13:50|XAUUSD|M5|3816.17|||||||0.00|0.00
72|2025.09.29 13:55|XAUUSD|M5|3817.97|||||||0.00|0.00
73|2025.09.29 14:00|XAUUSD|M5|3817.39|||||||0.00|0.00
74|2025.09.29 14:05|XAUUSD|M5|3818.06|||||||0.00|0.00
75|2025.09.29 14:10|XAUUSD|M5|3818.90|||||||0.00|0.00
76|2025.09.29 14:15|XAUUSD|M5|3822.30|||||||0.00|0.00
77|2025.09.29 14:20|XAUUSD|M5|3823.61|||||||0.00|0.00
78|2025.09.29 14:25|XAUUSD|M5|3823.69|||||||0.00|0.00
79|2025.09.29 14:30|XAUUSD|M5|3824.74|||||||0.00|0.00
80|2025.09.29 14:35|XAUUSD|M5|3824.76|||||||0.00|0.00
81|2025.09.29 14:40|XAUUSD|M5|3827.34|||||||0.00|0.00
82|2025.09.29 14:45|XAUUSD|M5|3826.61|||||||0.00|0.00
83|2025.09.29 14:50|XAUUSD|M5|3828.44|||||||0.00|0.00
84|2025.09.29 14:55|XAUUSD|M5|3828.91|||||||3831.31|0.00
85|2025.09.29 15:00|XAUUSD|M5|3825.64|||||||0.00|0.00
86|2025.09.29 15:05|XAUUSD|M5|3826.27|||||||0.00|0.00
87|2025.09.29 15:10|XAUUSD|M5|3824.37|||||||0.00|0.00
88|2025.09.29 15:15|XAUUSD|M5|3823.71|||||||0.00|0.00
89|2025.09.29 15:20|XAUUSD|M5|3820.88|||||||0.00|0.00
90|2025.09.29 15:25|XAUUSD|M5|3817.57|||||||0.00|0.00
91|2025.09.29 15:30|XAUUSD|M5|3814.08|||||||0.00|0.00
92|2025.09.29 15:35|XAUUSD|M5|3818.94|||||||0.00|0.00
93|2025.09.29 15:40|XAUUSD|M5|3817.10|||||||0.00|0.00
94|2025.09.29 15:45|XAUUSD|M5|3818.03|||||||0.00|0.00
95|2025.09.29 15:50|XAUUSD|M5|3813.27|||||||0.00|0.00
96|2025.09.29 15:55|XAUUSD|M5|3813.75|||||||0.00|0.00
97|2025.09.29 16:00|XAUUSD|M5|3810.34|||||||0.00|3809.38
98|2025.09.29 16:05|XAUUSD|M5|3813.78|||||||0.00|0.00
99|2025.09.29 16:10|XAUUSD|M5|3817.11|||||||0.00|0.00
100|2025.09.29 16:15|XAUUSD|M5|3820.10|||||||0.00|0.00
101|2025.09.29 16:20|XAUUSD|M5|3821.62|||||||0.00|0.00
102|2025.09.29 16:25|XAUUSD|M5|3821.76|||||||0.00|0.00
103|2025.09.29 16:30|XAUUSD|M5|3824.32|||||||0.00|0.00
104|2025.09.29 16:35|XAUUSD|M5|3826.50|||||||0.00|0.00
105|2025.09.29 16:40|XAUUSD|M5|3826.21|||||||0.00|0.00
106|2025.09.29 16:45|XAUUSD|M5|3821.51|||||||0.00|0.00
107|2025.09.29 16:50|XAUUSD|M5|3822.59|||||||0.00|0.00
108|2025.09.29 16:55|XAUUSD|M5|3821.37|||||||0.00|0.00
109|2025.09.29 17:00|XAUUSD|M5|3826.99|||||||0.00|0.00
110|2025.09.29 17:05|XAUUSD|M5|3827.19|||||||0.00|0.00
111|2025.09.29 17:10|XAUUSD|M5|3825.76|||||||0.00|0.00
112|2025.09.29 17:15|XAUUSD|M5|3819.29|||||||0.00|0.00
113|2025.09.29 17:20|XAUUSD|M5|3823.75|||||||0.00|0.00
114|2025.09.29 17:25|XAUUSD|M5|3826.88|||||||0.00|0.00
115|2025.09.29 17:30|XAUUSD|M5|3825.29|||||||0.00|0.00
116|2025.09.29 17:35|XAUUSD|M5|3826.08|||||||0.00|0.00
117|2025.09.29 17:40|XAUUSD|M5|3826.49|||||||0.00|0.00
118|2025.09.29 17:45|XAUUSD|M5|3824.82|||||||0.00|0.00
119|2025.09.29 17:50|XAUUSD|M5|3826.87|||||||0.00|0.00
120|2025.09.29 17:55|XAUUSD|M5|3828.19|||||||0.00|0.00
121|2025.09.29 18:00|XAUUSD|M5|3831.13|||||||0.00|0.00
122|2025.09.29 18:05|XAUUSD|M5|3826.90|||||||0.00|0.00
123|2025.09.29 18:10|XAUUSD|M5|3824.23|||||||0.00|0.00
124|2025.09.29 18:15|XAUUSD|M5|3825.90|||||||0.00|0.00
125|2025.09.29 18:20|XAUUSD|M5|3828.53|||||||0.00|0.00
126|2025.09.29 18:25|XAUUSD|M5|3829.38|||||||0.00|0.00
127|2025.09.29 18:30|XAUUSD|M5|3826.84|||||||0.00|0.00
128|2025.09.29 18:35|XAUUSD|M5|3828.95|||||||0.00|0.00
129|2025.09.29 18:40|XAUUSD|M5|3830.53|||||||0.00|0.00
130|2025.09.29 18:45|XAUUSD|M5|3832.29|||||||0.00|0.00
131|2025.09.29 18:50|XAUUSD|M5|3831.97|||||||0.00|0.00
132|2025.09.29 18:55|XAUUSD|M5|3830.42|||||||0.00|0.00
133|2025.09.29 19:00|XAUUSD|M5|3828.60|||||||0.00|0.00
134|2025.09.29 19:05|XAUUSD|M5|3828.75|||||||0.00|0.00
135|2025.09.29 19:10|XAUUSD|M5|3831.03|||||||0.00|0.00
136|2025.09.29 19:15|XAUUSD|M5|3830.52|||||||3833.53|0.00
137|2025.09.29 19:20|XAUUSD|M5|3830.83|||||||0.00|0.00
138|2025.09.29 19:25|XAUUSD|M5|3831.28|||||||0.00|0.00
139|2025.09.29 19:30|XAUUSD|M5|3831.90|||||||0.00|0.00
140|2025.09.29 19:35|XAUUSD|M5|3829.96|||||||0.00|0.00
141|2025.09.29 19:40|XAUUSD|M5|3828.54|||||||0.00|0.00
142|2025.09.29 19:45|XAUUSD|M5|3829.06|||||||0.00|0.00
143|2025.09.29 19:50|XAUUSD|M5|3829.67|||||||0.00|0.00
144|2025.09.29 19:55|XAUUSD|M5|3830.40|||||||0.00|0.00
145|2025.09.29 20:00|XAUUSD|M5|3831.00|||||||0.00|0.00
146|2025.09.29 20:05|XAUUSD|M5|3832.14|||||||0.00|0.00
147|2025.09.29 20:10|XAUUSD|M5|3829.43|||||||0.00|0.00
148|2025.09.29 20:15|XAUUSD|M5|3826.83|||||||0.00|0.00
149|2025.09.29 20:20|XAUUSD|M5|3827.90|||||||0.00|0.00
150|2025.09.29 20:25|XAUUSD|M5|3826.34|||||||0.00|0.00
151|2025.09.29 20:30|XAUUSD|M5|3826.74|||||||0.00|0.00
152|2025.09.29 20:35|XAUUSD|M5|3826.56|||||||0.00|0.00
153|2025.09.29 20:40|XAUUSD|M5|3828.81|||||||0.00|0.00
154|2025.09.29 20:45|XAUUSD|M5|3827.79|||||||0.00|0.00
155|2025.09.29 20:50|XAUUSD|M5|3829.28|||||||0.00|0.00
156|2025.09.29 20:55|XAUUSD|M5|3828.96|||||||0.00|0.00
157|2025.09.29 21:00|XAUUSD|M5|3827.97|||||||0.00|0.00
158|2025.09.29 21:05|XAUUSD|M5|3823.87|||||||0.00|0.00
159|2025.09.29 21:10|XAUUSD|M5|3827.55|||||||0.00|0.00
160|2025.09.29 21:15|XAUUSD|M5|3828.69|||||||0.00|0.00
161|2025.09.29 21:20|XAUUSD|M5|3829.51|||||||0.00|0.00
162|2025.09.29 21:25|XAUUSD|M5|3829.68|||||||0.00|0.00
163|2025.09.29 21:30|XAUUSD|M5|3824.84|||||||0.00|0.00
164|2025.09.29 21:35|XAUUSD|M5|3825.26|||||||0.00|0.00
165|2025.09.29 21:40|XAUUSD|M5|3825.97|||||||0.00|0.00
166|2025.09.29 21:45|XAUUSD|M5|3826.92|||||||0.00|0.00
167|2025.09.29 21:50|XAUUSD|M5|3825.38|||||||0.00|0.00
168|2025.09.29 21:55|XAUUSD|M5|3824.45|||||||0.00|0.00
169|2025.09.29 22:00|XAUUSD|M5|3824.62|||||||0.00|0.00
170|2025.09.29 22:05|XAUUSD|M5|3823.21|||||||0.00|3822.49
171|2025.09.29 22:10|XAUUSD|M5|3826.81|||||||0.00|0.00
172|2025.09.29 22:15|XAUUSD|M5|3827.47|||||||0.00|0.00
173|2025.09.29 22:20|XAUUSD|M5|3827.06|||||||0.00|0.00
174|2025.09.29 22:25|XAUUSD|M5|3825.91|||||||0.00|0.00
175|2025.09.29 22:30|XAUUSD|M5|3826.56|||||||0.00|0.00
176|2025.09.29 22:35|XAUUSD|M5|3827.63|||||||0.00|0.00
177|2025.09.29 22:40|XAUUSD|M5|3829.43|||||||0.00|0.00
178|2025.09.29 22:45|XAUUSD|M5|3828.86|||||||0.00|0.00
179|2025.09.29 22:50|XAUUSD|M5|3828.95|||||||0.00|0.00
180|2025.09.29 22:55|XAUUSD|M5|3828.75|||||||0.00|0.00
181|2025.09.29 23:00|XAUUSD|M5|3828.68|||||||0.00|0.00
182|2025.09.29 23:05|XAUUSD|M5|3828.55|||||||0.00|0.00
183|2025.09.29 23:10|XAUUSD|M5|3829.81|||||||0.00|0.00
184|2025.09.29 23:15|XAUUSD|M5|3829.29|||||||0.00|0.00
185|2025.09.29 23:20|XAUUSD|M5|3828.43|||||||0.00|0.00
186|2025.09.29 23:25|XAUUSD|M5|3828.83|||||||0.00|0.00
187|2025.09.29 23:30|XAUUSD|M5|3829.14|||||||0.00|0.00
188|2025.09.29 23:35|XAUUSD|M5|3828.88|||||||0.00|0.00
189|2025.09.29 23:40|XAUUSD|M5|3830.64|||||||0.00|0.00
190|2025.09.29 23:45|XAUUSD|M5|3831.30|||||||0.00|0.00
191|2025.09.29 23:50|XAUUSD|M5|3832.99|||||||0.00|0.00
192|2025.09.29 23:55|XAUUSD|M5|3833.85|||||||3834.06|0.00
193|2025.09.30 01:00|XAUUSD|M5|3832.07|||||||0.00|0.00
194|2025.09.30 01:05|XAUUSD|M5|3830.06|||||||0.00|0.00
195|2025.09.30 01:10|XAUUSD|M5|3829.67|||||||0.00|0.00
196|2025.09.30 01:15|XAUUSD|M5|3828.46|||||||0.00|0.00
197|2025.09.30 01:20|XAUUSD|M5|3828.57|||||||0.00|3825.58
198|2025.09.30 01:25|XAUUSD|M5|3826.76|||||||0.00|0.00
199|2025.09.30 01:30|XAUUSD|M5|3828.91|||||||0.00|0.00
200|2025.09.30 01:35|XAUUSD|M5|3828.05|||||||0.00|0.00
201|2025.09.30 01:40|XAUUSD|M5|3828.10|||||||0.00|0.00
202|2025.09.30 01:45|XAUUSD|M5|3828.71|||||||0.00|0.00
203|2025.09.30 01:50|XAUUSD|M5|3830.02|||||||0.00|0.00
204|2025.09.30 01:55|XAUUSD|M5|3830.62|||||||0.00|0.00
205|2025.09.30 02:00|XAUUSD|M5|3829.77|||||||0.00|0.00
206|2025.09.30 02:05|XAUUSD|M5|3829.55|||||||0.00|0.00
207|2025.09.30 02:10|XAUUSD|M5|3829.95|||||||0.00|0.00
208|2025.09.30 02:15|XAUUSD|M5|3828.82|||||||0.00|0.00
209|2025.09.30 02:20|XAUUSD|M5|3830.24|||||||0.00|0.00
210|2025.09.30 02:25|XAUUSD|M5|3829.59|||||||0.00|0.00
211|2025.09.30 02:30|XAUUSD|M5|3828.99|||||||0.00|0.00
212|2025.09.30 02:35|XAUUSD|M5|3828.83|||||||0.00|0.00
213|2025.09.30 02:40|XAUUSD|M5|3829.28|||||||0.00|0.00
214|2025.09.30 02:45|XAUUSD|M5|3830.19|||||||0.00|0.00
215|2025.09.30 02:50|XAUUSD|M5|3832.46|||||||0.00|0.00
216|2025.09.30 02:55|XAUUSD|M5|3832.96|||||||0.00|0.00
217|2025.09.30 03:00|XAUUSD|M5|3835.83|||||||0.00|0.00
218|2025.09.30 03:05|XAUUSD|M5|3833.46|||||||0.00|0.00
219|2025.09.30 03:10|XAUUSD|M5|3838.69|||||||0.00|0.00
220|2025.09.30 03:15|XAUUSD|M5|3837.59|||||||0.00|0.00
221|2025.09.30 03:20|XAUUSD|M5|3839.43|||||||0.00|0.00
222|2025.09.30 03:25|XAUUSD|M5|3838.77|||||||0.00|0.00
223|2025.09.30 03:30|XAUUSD|M5|3836.67|||||||0.00|0.00
224|2025.09.30 03:35|XAUUSD|M5|3838.69|||||||0.00|0.00
225|2025.09.30 03:40|XAUUSD|M5|3839.83|||||||0.00|0.00
226|2025.09.30 03:45|XAUUSD|M5|3836.48|||||||0.00|0.00
227|2025.09.30 03:50|XAUUSD|M5|3838.17|||||||0.00|0.00
228|2025.09.30 03:55|XAUUSD|M5|3839.02|||||||0.00|0.00
229|2025.09.30 04:00|XAUUSD|M5|3840.68|||||||0.00|0.00
230|2025.09.30 04:05|XAUUSD|M5|3841.84|||||||0.00|0.00
231|2025.09.30 04:10|XAUUSD|M5|3842.34|||||||0.00|0.00
232|2025.09.30 04:15|XAUUSD|M5|3843.08|||||||0.00|0.00
233|2025.09.30 04:20|XAUUSD|M5|3847.55|||||||0.00|0.00
234|2025.09.30 04:25|XAUUSD|M5|3844.38|||||||0.00|0.00
235|2025.09.30 04:30|XAUUSD|M5|3847.84|||||||0.00|0.00
236|2025.09.30 04:35|XAUUSD|M5|3848.25|||||||0.00|0.00
237|2025.09.30 04:40|XAUUSD|M5|3848.35|||||||0.00|0.00
238|2025.09.30 04:45|XAUUSD|M5|3846.95|||||||0.00|0.00
239|2025.09.30 04:50|XAUUSD|M5|3848.46|||||||0.00|0.00
240|2025.09.30 04:55|XAUUSD|M5|3848.28|||||||0.00|0.00
241|2025.09.30 05:00|XAUUSD|M5|3850.05|||||||0.00|0.00
242|2025.09.30 05:05|XAUUSD|M5|3846.77|||||||0.00|0.00
243|2025.09.30 05:10|XAUUSD|M5|3846.92|||||||0.00|0.00
244|2025.09.30 05:15|XAUUSD|M5|3847.91|||||||0.00|0.00
245|2025.09.30 05:20|XAUUSD|M5|3844.12|||||||0.00|0.00
246|2025.09.30 05:25|XAUUSD|M5|3845.74|||||||0.00|0.00
247|2025.09.30 05:30|XAUUSD|M5|3845.45|||||||0.00|0.00
248|2025.09.30 05:35|XAUUSD|M5|3847.11|||||||0.00|0.00
249|2025.09.30 05:40|XAUUSD|M5|3848.60|||||||0.00|0.00
250|2025.09.30 05:45|XAUUSD|M5|3848.82|||||||0.00|0.00
251|2025.09.30 05:50|XAUUSD|M5|3849.09|||||||0.00|0.00
252|2025.09.30 05:55|XAUUSD|M5|3848.16|||||||0.00|0.00
253|2025.09.30 06:00|XAUUSD|M5|3846.90|||||||0.00|0.00
254|2025.09.30 06:05|XAUUSD|M5|3849.72|||||||0.00|0.00
255|2025.09.30 06:10|XAUUSD|M5|3853.63|||||||0.00|0.00
256|2025.09.30 06:15|XAUUSD|M5|3855.33|||||||0.00|0.00
257|2025.09.30 06:20|XAUUSD|M5|3856.25|||||||0.00|0.00
258|2025.09.30 06:25|XAUUSD|M5|3858.18|||||||0.00|0.00
259|2025.09.30 06:30|XAUUSD|M5|3859.75|||||||0.00|0.00
260|2025.09.30 06:35|XAUUSD|M5|3859.82|||||||0.00|0.00
261|2025.09.30 06:40|XAUUSD|M5|3863.90|||||||0.00|0.00
262|2025.09.30 06:45|XAUUSD|M5|3862.65|||||||0.00|0.00
263|2025.09.30 06:50|XAUUSD|M5|3866.15|||||||0.00|0.00
264|2025.09.30 06:55|XAUUSD|M5|3864.90|||||||0.00|0.00
265|2025.09.30 07:00|XAUUSD|M5|3865.09|||||||0.00|0.00
266|2025.09.30 07:05|XAUUSD|M5|3865.16|||||||0.00|0.00
267|2025.09.30 07:10|XAUUSD|M5|3862.94|||||||0.00|0.00
268|2025.09.30 07:15|XAUUSD|M5|3863.14|||||||0.00|0.00
269|2025.09.30 07:20|XAUUSD|M5|3863.50|||||||0.00|0.00
270|2025.09.30 07:25|XAUUSD|M5|3864.00|||||||0.00|0.00
271|2025.09.30 07:30|XAUUSD|M5|3866.06|||||||0.00|0.00
272|2025.09.30 07:35|XAUUSD|M5|3864.83|||||||0.00|0.00
273|2025.09.30 07:40|XAUUSD|M5|3864.39|||||||0.00|0.00
274|2025.09.30 07:45|XAUUSD|M5|3863.70|||||||0.00|0.00
275|2025.09.30 07:50|XAUUSD|M5|3864.07|||||||0.00|0.00
276|2025.09.30 07:55|XAUUSD|M5|3867.14|||||||0.00|0.00
277|2025.09.30 08:00|XAUUSD|M5|3869.40|||||||0.00|0.00
278|2025.09.30 08:05|XAUUSD|M5|3864.39|||||||0.00|0.00
279|2025.09.30 08:10|XAUUSD|M5|3866.47|||||||0.00|0.00
280|2025.09.30 08:15|XAUUSD|M5|3869.13|||||||0.00|0.00
281|2025.09.30 08:20|XAUUSD|M5|3868.56|||||||0.00|0.00
282|2025.09.30 08:25|XAUUSD|M5|3867.44|||||||0.00|0.00
283|2025.09.30 08:30|XAUUSD|M5|3868.36|||||||0.00|0.00
284|2025.09.30 08:35|XAUUSD|M5|3867.68|||||||0.00|0.00
285|2025.09.30 08:40|XAUUSD|M5|3868.95|||||||0.00|0.00
286|2025.09.30 08:45|XAUUSD|M5|3868.10|||||||0.00|0.00
287|2025.09.30 08:50|XAUUSD|M5|3869.13|||||||0.00|0.00
288|2025.09.30 08:55|XAUUSD|M5|3869.79|||||||0.00|0.00
289|2025.09.30 09:00|XAUUSD|M5|3868.34|||||||0.00|0.00
290|2025.09.30 09:05|XAUUSD|M5|3869.80|||||||0.00|0.00
291|2025.09.30 09:10|XAUUSD|M5|3866.74|||||||3871.76|0.00
292|2025.09.30 09:15|XAUUSD|M5|3862.42|||||||0.00|0.00
293|2025.09.30 09:20|XAUUSD|M5|3865.61|||||||0.00|0.00
294|2025.09.30 09:25|XAUUSD|M5|3866.60|||||||0.00|0.00
295|2025.09.30 09:30|XAUUSD|M5|3870.25|||||||0.00|0.00
296|2025.09.30 09:35|XAUUSD|M5|3869.23|||||||0.00|0.00
297|2025.09.30 09:40|XAUUSD|M5|3869.85|||||||0.00|0.00
298|2025.09.30 09:45|XAUUSD|M5|3864.44|||||||0.00|0.00
299|2025.09.30 09:50|XAUUSD|M5|3856.35|||||||0.00|0.00
300|2025.09.30 09:55|XAUUSD|M5|3856.25|||||||0.00|0.00
301|2025.09.30 10:00|XAUUSD|M5|3855.97|||||||0.00|0.00
302|2025.09.30 10:05|XAUUSD|M5|3853.42|||||||0.00|0.00
303|2025.09.30 10:10|XAUUSD|M5|3854.15|||||||0.00|0.00
304|2025.09.30 10:15|XAUUSD|M5|3853.93|||||||0.00|0.00
305|2025.09.30 10:20|XAUUSD|M5|3851.89|||||||0.00|0.00
306|2025.09.30 10:25|XAUUSD|M5|3852.95|||||||0.00|0.00
307|2025.09.30 10:30|XAUUSD|M5|3851.68|||||||0.00|0.00
308|2025.09.30 10:35|XAUUSD|M5|3851.76|||||||0.00|0.00
309|2025.09.30 10:40|XAUUSD|M5|3847.58|||||||0.00|0.00
310|2025.09.30 10:45|XAUUSD|M5|3845.03|||||||0.00|0.00
311|2025.09.30 10:50|XAUUSD|M5|3845.10|||||||0.00|0.00
312|2025.09.30 10:55|XAUUSD|M5|3843.84|||||||0.00|0.00
313|2025.09.30 11:00|XAUUSD|M5|3844.33|||||||0.00|0.00
314|2025.09.30 11:05|XAUUSD|M5|3836.16|||||||0.00|0.00
315|2025.09.30 11:10|XAUUSD|M5|3837.95|||||||0.00|0.00
316|2025.09.30 11:15|XAUUSD|M5|3832.62|||||||0.00|0.00
317|2025.09.30 11:20|XAUUSD|M5|3829.89|||||||0.00|0.00
318|2025.09.30 11:25|XAUUSD|M5|3823.66|||||||0.00|0.00
319|2025.09.30 11:30|XAUUSD|M5|3816.52|||||||0.00|0.00
320|2025.09.30 11:35|XAUUSD|M5|3807.83|||||||0.00|0.00
321|2025.09.30 11:40|XAUUSD|M5|3815.57|||||||0.00|0.00
322|2025.09.30 11:45|XAUUSD|M5|3819.73|||||||0.00|0.00
323|2025.09.30 11:50|XAUUSD|M5|3816.86|||||||0.00|0.00
324|2025.09.30 11:55|XAUUSD|M5|3816.24|||||||0.00|0.00
325|2025.09.30 12:00|XAUUSD|M5|3818.51|||||||0.00|0.00
326|2025.09.30 12:05|XAUUSD|M5|3811.46|||||||0.00|0.00
327|2025.09.30 12:10|XAUUSD|M5|3799.55|||||||0.00|0.00
328|2025.09.30 12:15|XAUUSD|M5|3801.72|||||||0.00|0.00
329|2025.09.30 12:20|XAUUSD|M5|3798.26|||||||0.00|0.00
330|2025.09.30 12:25|XAUUSD|M5|3801.67|||||||0.00|0.00
331|2025.09.30 12:30|XAUUSD|M5|3803.41|||||||0.00|0.00
332|2025.09.30 12:35|XAUUSD|M5|3801.71|||||||0.00|0.00
333|2025.09.30 12:40|XAUUSD|M5|3801.81|||||||0.00|0.00
334|2025.09.30 12:45|XAUUSD|M5|3798.34|||||||0.00|3793.20
335|2025.09.30 12:50|XAUUSD|M5|3798.65|||||||0.00|0.00
336|2025.09.30 12:55|XAUUSD|M5|3798.80|||||||0.00|0.00
337|2025.09.30 13:00|XAUUSD|M5|3803.54|||||||0.00|0.00
338|2025.09.30 13:05|XAUUSD|M5|3804.65|||||||0.00|0.00
339|2025.09.30 13:10|XAUUSD|M5|3803.26|||||||0.00|0.00
340|2025.09.30 13:15|XAUUSD|M5|3805.14|||||||0.00|0.00
341|2025.09.30 13:20|XAUUSD|M5|3807.68|||||||0.00|0.00
342|2025.09.30 13:25|XAUUSD|M5|3804.28|||||||0.00|0.00
343|2025.09.30 13:30|XAUUSD|M5|3808.33|||||||0.00|0.00
344|2025.09.30 13:35|XAUUSD|M5|3808.61|||||||0.00|0.00
345|2025.09.30 13:40|XAUUSD|M5|3809.57|||||||0.00|0.00
346|2025.09.30 13:45|XAUUSD|M5|3813.32|||||||0.00|0.00
347|2025.09.30 13:50|XAUUSD|M5|3814.09|||||||0.00|0.00
348|2025.09.30 13:55|XAUUSD|M5|3812.03|||||||0.00|0.00
349|2025.09.30 14:00|XAUUSD|M5|3811.81|||||||0.00|0.00
350|2025.09.30 14:05|XAUUSD|M5|3809.66|||||||0.00|0.00
351|2025.09.30 14:10|XAUUSD|M5|3806.73|||||||0.00|0.00
352|2025.09.30 14:15|XAUUSD|M5|3805.70|||||||0.00|0.00
353|2025.09.30 14:20|XAUUSD|M5|3808.52|||||||0.00|0.00
354|2025.09.30 14:25|XAUUSD|M5|3809.62|||||||0.00|0.00
